,Latent_1,Latent_2,Latent_3,Latent_4,Latent_5,Latent_6,Latent_7,Latent_8,Latent_9,Latent_10,Latent_11,Latent_12,Latent_13,Latent_14,Latent_15,Latent_16,Latent_17,Latent_18,Latent_19,Latent_20,Latent_21,Latent_22,Latent_23,Latent_24,Latent_25,Latent_26,Latent_27,Latent_28,Latent_29,Latent_30,Latent_31,Latent_32,Latent_33,Latent_34,Latent_35,Latent_36,Latent_37,Latent_38,Latent_39,Latent_40,Latent_41,Latent_42,Latent_43,Latent_44,Latent_45,Latent_46,Latent_47,Latent_48,Latent_49,Latent_50,Latent_51,Latent_52,Latent_53,Latent_54,Latent_55,Latent_56,Latent_57,Latent_58,Latent_59,Latent_60,Latent_61,Latent_62,Latent_63,Latent_64,Latent_65,Latent_66,Latent_67,Latent_68,Latent_69,Latent_70,Latent_71,Latent_72,Latent_73,Latent_74,Latent_75,Latent_76,Latent_77,Latent_78,Latent_79,Latent_80,Latent_81,Latent_82,Latent_83,Latent_84,Latent_85,Latent_86,Latent_87,Latent_88,Latent_89,Latent_90,Latent_91,Latent_92
CDH1_gexp,-0.13424925314967875,-0.03184633837345664,-0.44526913755388514,0.2769610695990333,0.14381231742813047,0.3397908279332889,-0.15340484329350754,-0.13574562669458848,-0.16330416506691256,-0.28474918338219246,0.013163807865862305,-0.1076191032389882,0.07778270311796745,-0.15801742119060447,-0.2862010548443001,-0.23071529580472327,0.1794635385494507,0.05358156015208034,-0.091005872565051,0.24991301754935927,0.30749070843448567,0.13029971823509573,-0.1879548367994845,0.18712475090906736,0.1659486267001965,-0.027565636118884993,-0.26965185659217317,-0.060419231741668265,0.16641265109612488,0.10366785939811009,0.1172918681309179,-0.34889017010009066,-0.13728203940836983,0.16030394332003758,-0.08053722628957742,-0.14881442287224567,0.07318460625039451,0.20991484022881465,-0.034587507072120265,-0.1130521781683417,0.10573497357625321,0.03585389269979331,-0.09834119253563178,0.17062084381969642,0.029501661692120776,0.30926262931619874,0.20846275418914265,0.1742894881681293,0.08885654168341448,0.17128719639171958,-0.12611830660652668,0.005968429253737044,-0.09832639451597243,-0.18416473645902706,-0.1379499955963646,0.0763514203088932,0.15611509397098366,-0.163126195669323,-0.015687630757428246,-0.09678546780318277,-0.1827397356203723,0.04434179586231712,0.4014903048799438,-0.23808360415974417,-0.14927022912877652,0.006583075665755142,0.17296589045254224,0.05326506309026167,-0.06588856713120787,-0.3061599089282483,0.25389883646190853,0.11636269346901028,-0.2979883378167763,-0.03989614637778865,-0.058958327801281345,0.01828625532003234,-0.022906419851507216,-0.12417207517578534,0.18151372112741498,-0.02466086148305511,-0.03728904657098934,-0.07147744720121024,0.26542565521735323,-0.3240222489624079,-0.2802195921057332,0.10841631708944983,-0.09610172499141624,-0.03773117695270572,-0.003079625428108631,0.1765088414112498,0.4352572152262187,0.19617848895887421
VIM_gexp,0.19026401175865962,0.12543284359061455,0.31729432498242105,-0.29694332588296135,-0.11549028252606262,-0.3001288429558039,-0.04904405651120626,-0.0661778623561026,-0.002873399972259173,0.15782414711683326,-0.0058521810369511875,0.10164350418121401,-0.010226470520350401,0.015549133542672604,0.25867021612111796,0.2903031505851563,0.05883092468895676,0.02588801315089602,0.25838487510569264,-0.07327332027442662,-0.31648349784517305,-0.15070140756160905,0.16052694927268552,0.05843716373087937,-0.2240186569234016,-0.11750427275182083,0.23516694429583154,-0.003960644331770884,-0.13654839009604836,0.050016659508801874,-0.17976422167431205,0.40267282461806586,-0.06824192737992672,-0.042919380713972055,0.2514816677279004,0.1540103654542558,-0.041515440980489586,-0.10142358802440236,0.01255848843642426,0.05221586793534993,-0.09349955926915135,0.11582230969306292,0.14484885857428081,-0.07829405860966836,0.01998406612061721,-0.20363157314395,-0.06296824521103009,-0.09258235015732483,-0.15225835442704982,-0.09931118001273369,-0.005338485514308769,0.05255008686469119,0.2915571498221967,0.05753814889582012,-0.041442685596265544,-0.1351116610431328,-0.15437194937725485,-0.09703780591905685,-0.01964641767235856,0.004677813690491925,0.13322237305205176,0.12540327815256955,-0.336489222980815,0.10491438855885488,-0.0253073084639375,-0.04140582678852329,-0.20293992690685875,-0.04732254490765054,0.005688122566301724,0.112881468750262,-0.2849893146453758,-0.24548917819056754,0.21366302567193016,-0.019412404912423246,0.18944344775217462,-0.14862295465995815,-0.033988325517701076,0.14464129472216,-0.14404777220486956,0.06480116743202628,0.0867837251184715,0.06484416758846079,-0.4058609841023319,0.11367753879160826,0.04689970096183041,-0.1750337248538773,0.11382377196098918,0.07956014702645106,-0.07935441436290284,-0.2295112570724154,-0.34602136582593895,-0.11290615445252021
D/F12,0.010168853940521638,0.1391429299477034,0.05123643652783295,0.046243004885009494,0.030429848458893623,-0.028076601274737618,0.07417715724508517,-0.16542099202727234,-0.06171479383497214,-0.04227308946736987,0.014575017386497547,0.13276286000005916,0.011071114594130078,-0.03707222607313953,-0.005436041675201184,-0.13242401148221264,0.07361108221933685,0.005211722534403946,0.11870276242151465,0.1193893281127838,-0.16317847427778828,0.13554016624787665,-0.08169713019315733,0.11853971833371955,-0.02405564633148816,0.18449230655983861,-0.0973647829891976,-0.031957798755076386,0.01604615979908186,0.18381468451693256,-0.036133944888396705,0.06376020268015006,-0.02206655278574295,0.06697272080008801,0.17228057303675853,0.09422432338944702,0.025328118216365655,-0.004531465623375095,-0.0011590954581005462,0.11503248941314882,0.11701892831927391,0.11737654710224722,0.09296414717076128,-0.056113935258156174,-0.03989916948276454,0.13416248829627303,-0.13081862753820878,0.01093944004536269,-0.013145879756639408,0.060355753683139314,-0.07918013484688667,0.055248178149027126,0.02344340385963766,0.014849894611710062,-0.13945018811563722,0.1628838130366448,0.07552225408231508,-0.0332280162964217,0.18402700783357367,-0.11937969884881924,0.006198262746309649,0.13167940934305958,0.007177446371301381,-0.16013984922260618,-0.18066080017961295,-0.05330673270551793,0.029467724054630613,-0.00510683265243341,0.12613930102922769,-0.2578936466807295,-0.1283832367248803,0.05063724456112998,-0.023956803324808786,-0.1761906772316098,-0.09945128942056164,-0.06170752354621878,0.06059630322770547,0.10151813758366235,0.11826127131793737,-0.0032934776128279546,-0.0678317297945979,-0.0983938778415101,-0.0651126283779442,-0.14782706419999408,-0.11711860609488452,0.0006326726971741454,0.02395358702928338,-0.06921381548662937,0.03461194537260885,-0.2122821381600405,0.020110411594193252,0.032789340568505576
R,-0.010168853940521638,-0.1391429299477034,-0.05123643652783295,-0.046243004885009494,-0.030429848458893623,0.028076601274737618,-0.07417715724508517,0.16542099202727234,0.06171479383497214,0.04227308946736987,-0.014575017386497547,-0.13276286000005916,-0.011071114594130078,0.03707222607313953,0.005436041675201184,0.13242401148221264,-0.07361108221933685,-0.005211722534403946,-0.11870276242151465,-0.1193893281127838,0.16317847427778828,-0.13554016624787665,0.08169713019315733,-0.11853971833371955,0.02405564633148816,-0.18449230655983861,0.0973647829891976,0.031957798755076386,-0.01604615979908186,-0.18381468451693256,0.036133944888396705,-0.06376020268015006,0.02206655278574295,-0.06697272080008801,-0.17228057303675853,-0.09422432338944702,-0.025328118216365655,0.004531465623375095,0.0011590954581005462,-0.11503248941314882,-0.11701892831927391,-0.11737654710224722,-0.09296414717076128,0.056113935258156174,0.03989916948276454,-0.13416248829627303,0.13081862753820878,-0.01093944004536269,0.013145879756639408,-0.060355753683139314,0.07918013484688667,-0.055248178149027126,-0.02344340385963766,-0.014849894611710062,0.13945018811563722,-0.1628838130366448,-0.07552225408231508,0.0332280162964217,-0.18402700783357367,0.11937969884881924,-0.006198262746309649,-0.13167940934305958,-0.007177446371301381,0.16013984922260618,0.18066080017961295,0.05330673270551793,-0.029467724054630613,0.00510683265243341,-0.12613930102922769,0.2578936466807295,0.1283832367248803,-0.05063724456112998,0.023956803324808786,0.1761906772316098,0.09945128942056164,0.06170752354621878,-0.06059630322770547,-0.10151813758366235,-0.11826127131793737,0.0032934776128279546,0.0678317297945979,0.0983938778415101,0.0651126283779442,0.14782706419999408,0.11711860609488452,-0.0006326726971741454,-0.02395358702928338,0.06921381548662937,-0.03461194537260885,0.2122821381600405,-0.020110411594193252,-0.032789340568505576
sanger_Adherent,0.13934303930220157,0.15281190781336734,-0.08260697050524714,0.012344289489392032,0.03842348383396416,0.014365755772883694,-0.19794366678708175,-0.22554919024423245,-0.17141965353468447,-0.19008618777075392,-0.03439611799134037,0.04614764413970057,0.12087410047577778,-0.0925995966012093,-0.12831185512499063,0.02126530844734745,0.23590193953250618,0.12090446240404387,0.08861858806368841,0.09961805655346995,-0.06329968940117307,-0.07717650285114111,-0.14379948544571078,0.2513519770516015,-0.03944673978133395,-0.003884251475346997,-0.06241749078472046,0.010352203658038532,0.0174008822425886,0.21394435059853656,-0.03792504160910056,-0.14806920866113274,-0.11395645455516522,0.14565701981780146,0.13702481556176815,0.05315876496301187,0.005573813380677119,0.031557461764912954,0.018730625051782693,0.09550143569040528,0.13791471678195183,0.0656582932336378,0.11643748747288578,0.059621249571385274,-0.031174785211215184,0.04850989587033707,0.07992989246571303,-0.007745107862321124,-0.06399481392064978,0.09615406207330306,-0.16800231306123442,0.04784476566679197,0.03427489956176844,-0.13190714540333418,-0.08373457034303117,0.08983538172451813,0.07082775500053917,-0.16970052460614715,0.0249648518246178,-0.18758906130972464,-0.07928880854255523,0.22895328709204435,0.11660861637793035,-0.24827339108682275,-0.24510391015196722,-0.05958870493329172,0.05573574225530624,0.016134634059579597,0.029947648994264504,-0.2731730429104281,-0.07394461943479587,0.031406762345292126,-0.030622560206019542,-0.06405903924518953,-0.0003723887708312246,0.005471575703459758,0.0379740910731667,0.05223358334645243,0.01716117849450409,0.06178587212865828,-0.06370338680030327,0.03717227733090276,-0.11360851629291069,-0.3303362683301448,-0.24462437220021432,-0.07109722188130894,-0.03303177335295549,-0.0431466419079254,-0.07432761963098776,-0.04297266693820648,0.19498871833938802,0.22388664899937996
sanger_Semi-Adherent,0.0011171584658501027,-0.07798346820821536,0.009910101667018573,0.05267985104885353,-0.00585205813824511,-0.03259396866481688,-0.00860426416417626,0.09398843444657833,0.01740496404125781,-0.02275056229589175,0.015444157196417412,-0.003932592014607088,-0.11144540192453026,0.05562668412364991,0.003469269394474741,-0.05669867013862773,0.009953628472952768,0.013119329932935807,-0.0018599469862048026,-0.03605777897481332,0.02923719090911996,0.060326155721370525,-0.006987904765407984,-0.11024126652707694,0.05058050978518935,0.0270687340406412,-0.08046953278959035,0.004822440241135363,0.00030075113155311186,0.0007877005034418979,-0.009100384096371185,0.009997897850406105,0.0026398727532973626,-0.10936063352510436,-0.05294752867991104,-0.002056831056574964,-0.02882186655171321,0.009909848482485821,-0.017238107273585948,-0.06690540791752034,-0.04503864235018446,-0.0561506068777708,-0.00469133165590671,-0.004711561536722395,0.019603995840827004,0.049465346955761824,0.013788362012255643,0.06401591692057267,0.0475744568958671,0.009445562740433055,-0.03062124637684421,-0.016891175793102668,-0.010532386226992345,0.01719685156103063,0.0548271708519229,0.0456816563561581,-0.062224550666782195,-0.05759104106789888,-0.03954349566446764,-0.031771796530570356,-0.006434031586825943,0.002787145167673387,0.005817584286897446,0.028842835792919633,0.06017215295760877,-0.012103697041629469,0.003854358085093681,0.04910331972217471,0.01159035528604365,0.0020503538772690412,0.05208581196676048,0.024726415649139345,-0.02181164585298095,-0.06352815486946191,-0.09541098725474373,-0.06561837275419011,-0.005099559631076427,0.012602148063698157,0.05176005492420439,0.0151614350203865,0.012348478709449025,-0.018959020506806895,0.07419030974195001,0.00874636194351761,-0.07462681432496848,0.04535326379037001,-0.021833455171982093,-0.038943119066784875,-0.04826972505766798,0.024752446976090886,-0.019038373874388243,-0.026837335453773262
sanger_Suspension,-0.23439626799664698,-0.27424297900400474,-0.007815972178968187,-0.040933691151742224,0.0019027946167765827,0.039703905191767155,0.2496974259471348,0.2629084012167666,0.14771923322193656,0.20991738228658205,-0.00788195355860319,-0.08329032658092618,-0.04441355980181308,0.06583685573514639,0.10503185281343481,-0.05298457806262031,-0.26081413035004136,-0.10494491180527295,-0.1543837827106126,0.0030346131151986404,0.042005146559375005,0.03138921051602935,0.16820838680513295,-0.328799419593267,0.08729935159343202,-0.07159546951074808,-0.005627000900817249,0.049109086125026076,-0.03564411724506358,-0.26901852519097774,0.04710655370553583,0.1158755602568812,0.2070738983722394,-0.13659075618409144,-0.25436581190152296,-0.21925987025568425,0.0389885283897545,-0.0029383140882742794,-0.0780071310010446,-0.17490613704874605,-0.1741425265839838,-0.08761960038242672,-0.1410198253805415,-0.04750767535380217,0.11289664454987264,-0.15166995827651672,-0.12222420764738341,0.03812452480394342,0.14350621150399676,-0.019240801429539572,0.2622987283792675,-0.020468449638162325,-0.14149844347293195,0.15464490510868042,0.07570269600137952,-0.12296409009703317,-0.08558076288650783,0.21524431535116975,-0.0020893207741623405,0.31026263824388556,0.11689049608112953,-0.35560024200776147,-0.12719428111979011,0.30297942670985145,0.32586768495822926,0.0885639472602684,-0.12431172721601191,0.06309864356736118,-0.03591559349357649,0.4075909477281523,0.17162257868590874,0.019823319663923908,0.043382373889970745,0.07929179569142628,-0.03327333818131866,0.011116193539946589,-0.10176106926390203,-0.09749982894559851,-0.10587634230615392,-0.12417223271744865,-0.023564640112864826,-0.11313641684355216,0.18225438401772867,0.42805685318169256,0.35572782613855336,0.016282771069654964,0.08758351281113924,0.11070004963036352,0.1464209923081656,0.12191513919503774,-0.21392375200651534,-0.27829602834171124
sanger_Unknown,0.05441794380615529,0.10847612656927298,0.10056054063070145,0.0019451818581969049,-0.04464134698031681,-0.04057260460465695,0.0034329760505826313,-0.01877639186472236,0.05674718900560264,0.0372012982085086,0.041520316776868724,0.025093230335910252,-0.05488166771328442,0.024601901852310457,0.051604490904156045,0.04789340119428155,-0.038332463123232664,-0.0498110900614473,0.04063738828313822,-0.1053337246882786,0.0232530739116785,0.03668269924593301,0.015125906528515188,0.056673201582646576,-0.05601315033219514,0.06031279279414253,0.11206841799631945,-0.06009501570857463,0.012686016464182322,-0.0009998386556999714,0.004423305059861074,0.062054542972843595,-0.06034943289663766,0.001209392338156716,0.0981561326246227,0.14314714319292038,-0.03110159161327153,-0.038538057304636275,0.05796327776207671,0.07858656352864157,0.018854190985832086,0.02772459344265526,-0.00346776667611838,-0.02390936937966055,-0.0768872261793885,0.06415909070541735,0.014350861240211553,-0.0529604360354483,-0.07837862036265163,-0.0992334409767004,-0.03453270636415984,-0.030271962994224223,0.09621950798845019,0.003795359519501692,0.005263444805216774,-0.009809841683704655,0.02223669161129376,0.022595036286639083,-0.011127316023502212,-0.05580696080150814,-0.013159867494560586,0.06141471610925301,-0.02093473460701754,-0.002531713325313068,-0.0406065185176594,-0.007556092310818814,0.048919119313124496,-0.09828328759145002,-0.006511327449502957,-0.059897919351729396,-0.09479774953850563,-0.06575837418225285,0.004551092416723237,0.027628395963744015,0.07096530779703894,0.010276346683301008,0.052472440418509056,0.024370337585787466,0.05735091789715928,0.036986520335902384,0.09199597993910046,0.06977695244029807,-0.06712659356876374,-0.014429194687120152,-0.01338047489815454,0.04982559929872573,-0.03391573467062145,-0.03653274378395022,-0.02932145829535938,-0.07354083275829763,-0.02196600458332178,0.007370384479873566
broad_Adherent,0.2248900771269279,0.22431444752015647,-0.059050521589597615,0.006708835851090407,0.061052133644580654,-0.055055550855405255,-0.19870211522233766,-0.2524555803513124,-0.20170266796932598,-0.17029047441850417,-0.05399728313690882,0.026908891234832016,0.07799826542018012,-0.11544118662302758,-0.08488307704558049,0.06563607179129638,0.24578951379060088,0.10978907488416602,0.13525398429537083,0.09128660936402758,-0.06045585084528224,-0.11251807182088004,-0.15774552002410508,0.2886108559054297,-0.07267744760920154,0.02888704384734423,-0.04244111212706075,-0.010884810424651092,0.06945668421987122,0.2750803118272654,-0.05445316089569307,-0.1449869766400812,-0.1611690917900201,0.19911255151985122,0.23010363272579168,0.1140015482747894,0.005336996661818379,0.014876412955111083,0.03382888236105635,0.13955805085141024,0.1656663115431229,0.0973147665524935,0.1543633917437054,0.03667148476230188,-0.036288528417707966,0.0784891596671317,0.04718992994183785,-0.03413417425849269,-0.1145037772803698,0.058927491951310695,-0.20678433727268797,0.04205156743874682,0.0793355027707814,-0.1904586755106202,-0.027399020451451914,0.09835398816142044,0.0014500141759048472,-0.19755842426856798,-0.005118834581094152,-0.2227445427182282,-0.07216992236389946,0.28648490266676746,0.07959656079301704,-0.32284493737626657,-0.31298215149975506,-0.06865227435027084,0.08814843573641488,0.04185926210135773,0.04129327015695775,-0.34591446667042225,-0.11951634674124981,0.0010735230934061431,0.00933161677057007,-0.07432956571403297,0.013902888972390845,0.003967893932965277,0.0429538784719206,0.12323028681303282,0.02405581965512372,0.05125224008695517,-0.036700050716424445,0.10263661000373864,-0.21446302665476782,-0.40042632620125923,-0.2836229937464582,-0.06150665157022883,-0.01026556768902224,-0.042765172028091984,-0.11229407044376065,-0.06381952725463609,0.1656939465564546,0.299879400298954
broad_Mixed,-0.054507759097872525,-0.09292189220709314,0.036003760248239904,0.02333906388811159,0.025714742465615007,-0.08045915144468456,0.02913503928374407,0.13288877536102975,0.06494531384317553,-0.018518982960164482,0.028514806692800147,0.057282071558804465,-0.0373237703942748,0.06993818808704479,-0.02545243037070804,-0.10073105417069711,-0.04337264048822603,0.02378282404069332,-0.06653067929737073,-0.06248281302144665,0.026895933480976436,0.11498210980724073,0.030380787246682025,-0.06137769522790647,0.06672618721808028,0.03648691544818001,-0.06444320405263307,-0.029103742682408444,-0.07461887634497806,-0.0672882698192136,0.010809283450258904,-0.04575302719912832,0.034658365494947586,-0.1134775129473004,-0.12167512635523277,0.0027833205589356145,-0.026507351852769187,0.03096556641890765,-0.009384739485463188,-0.0057944342676208545,-0.053478283177075654,-0.09857337496198881,-0.03999762935873452,0.03448661959172505,-0.0017221972145683578,-0.018016981740878856,-0.014583237030999398,-0.009368718713132768,0.06866585835041147,0.06610255344406804,-0.015408879538096108,-0.07729747477222605,-0.0479012802222766,-0.023221165260186687,0.008922017880327702,0.058263487926951324,0.054494408115288724,-0.019955733936817436,-0.013432166571266987,-0.061555745705427774,-0.0027183425558231725,-0.026130844958037594,0.024439275387406336,0.055607870298431616,0.08390530749760942,-0.0032054585430243694,-0.01817177789899118,0.04517147053873901,0.023076352091307567,0.044913453520667786,0.07689868009674626,0.11172270292813517,-0.03912999061031277,-0.007582108088938483,-0.0760398935591279,-0.04229123053828002,0.0070216778230587544,-0.029598327495133518,0.051484427477075996,0.00762215997479647,-0.005776839802141308,0.0186853587747317,0.09271177371245243,0.0008013269746882372,-0.07872208741846078,0.07304567508511217,-0.0003867920594784586,-0.004741055228744967,-0.06283156552084532,0.0406451934866132,0.10912588239420266,-0.06724896898197945
broad_Suspension,-0.23067217396883785,-0.28293090857445424,-0.005301315496518635,-0.0426409147099627,-0.012780058477928805,0.044489731254143905,0.2788932945635097,0.26997914003662543,0.12913550843927202,0.22488545186679043,-0.0015172758293801165,-0.048734761326695554,-0.03161975795691971,0.047824443315205474,0.1356613468748328,-0.010161224188265944,-0.23542727584753734,-0.12601849594331083,-0.14736298170375275,-0.010635370578939112,0.059443906656135005,0.02289184815738609,0.14201513241419195,-0.3420601806969335,0.05395795536499138,-0.07481580013258174,0.018973342895066542,0.03169846408926521,-0.017222003840206616,-0.2484975357631523,0.051073489425942475,0.11961930572337477,0.21788328987131925,-0.14264980377903955,-0.2430338476436341,-0.20483225222306192,0.04693848249581803,-0.05361283121155058,-0.07107385190170189,-0.1879663848776001,-0.1599485306156469,-0.06299068658072292,-0.1353061235156678,-0.07472570724774957,0.1099358702554281,-0.1604716102884086,-0.11954442937059956,0.030381675600144625,0.13043112849622784,-0.037983798191040176,0.2679465667568519,-0.008037547221503995,-0.13648546519665822,0.161650478512207,0.07843385688094344,-0.1033046629336484,-0.10415541120322454,0.20800734563103024,0.022362333053016305,0.3079540284327743,0.11022628796302493,-0.33538853449487327,-0.14028012886921765,0.27843385285002437,0.30990343408380794,0.0719653816109379,-0.10668353696534508,0.06099527220625441,-0.04841100947703839,0.4115728226757895,0.1676799884668984,0.00541164705165425,0.054479701343143956,0.10154163116221139,0.0033470207633458913,0.02579806709507801,-0.11629781673808336,-0.09859350381290886,-0.09598147993620643,-0.10908858058088054,-0.04395662839539541,-0.10908343666080099,0.1696842290424005,0.4453750491044922,0.3830615075365267,0.0023483185662771912,0.07642737719628871,0.12333711618412836,0.15725534320550572,0.12348322256653307,-0.2363163491678933,-0.296858686311166
broad_Unknown,-0.006751325466955847,0.10182432544255729,0.07939859634889167,0.031032485906055646,-0.10764783116046023,0.09661182628723256,-0.08723083286322363,-0.06772413087965751,0.10558028490132483,-0.01829295133059364,0.07141774519064052,-0.0229131467514489,-0.057304682415553226,0.07117085506657451,-0.029891052623480116,-0.014752951050662133,-0.04497876935966256,-0.025521001502490745,0.03637266772622432,-0.0897792539338156,-0.004586910242085014,0.06506783460277916,0.03993588836073192,0.05102378612848566,-0.008564163081561731,0.02872369006060178,0.09870695806250751,-0.003212883603847873,-0.03267020774666469,-0.05657633490865089,0.010544724542157647,0.11346496521447809,-0.06778825386053708,-0.04138560459650776,0.05777140464216396,0.09895008239778802,-0.055348928790478646,0.026606815014482917,0.05273830153973051,0.037653987665284334,-0.008428549328101194,0.005665773945330075,-0.03590368581484465,0.016869080963977334,-0.0957070083382627,0.11282417023182596,0.10439706921701088,0.022332275421025366,-0.04923445157361486,-0.10083185034510046,-0.02062094512332183,0.0033179657462359107,0.10128501404759839,0.1119983099880608,-0.07408380715781898,-0.0673382619262819,0.1035501335344247,0.05424426987252782,-0.012537798192529957,-0.013071270866249547,-0.033639546748405795,0.01584855741743871,0.046515205618915416,0.10489152302826639,0.018882887429408107,0.01622722055206065,0.018315744026234967,-0.1977882437313832,-0.019814994424509288,-0.03977650357243769,-0.10146958350767785,-0.10209219218902851,-0.06271579304289975,-0.013305860768064587,0.03413679961405818,-0.009271858906329715,0.0890993202732547,-0.044262359554997896,0.055330766961322594,0.0638821066902766,0.13162209316941284,-0.03358280545482348,0.04571831725898209,0.041347057459697946,-0.003216741477472156,0.04188738895496202,-0.09291946961444394,-0.1015224082090293,0.016801100596508283,-0.10308578931244596,-0.03215648106599399,-0.02906521253411992
MeanProteomics,-0.02383271775866973,-0.15826395617719152,-0.09122583297985132,0.039787737730584714,-0.039943937348712634,-0.10057725976326999,-0.17527994301500283,-0.17024637058539632,-0.15052390886258532,-0.006276997544760039,-0.048967723236632364,0.2029982154660739,0.05801873288768747,0.0436667643786088,0.17388188456323042,-0.03654893997471338,0.18030977888129748,0.08256835143272592,0.22644464005218962,-0.011714465132467615,-0.03937711489221068,-0.11251405740323807,0.09933590220781355,0.11838927332240917,0.16089472699955323,0.206935620266507,0.07623880226706435,-0.029192086512105222,0.0347996368315137,-0.04375067601033688,-0.05451608648652566,-0.021299726562806112,-0.08750663238314976,-0.13851509343813062,0.13779244250333847,0.21670801818346938,-0.2543361616744146,-0.06943662441263705,0.11327933895530277,-0.0943942714240096,0.14245651147429758,-0.005806144895590384,-0.1153379207212231,-0.1903913747969362,0.21581170734797933,0.0230448711136403,0.11090727093805246,0.016785321435075957,-0.1560160335803431,0.0823339524819251,-0.05051687380277817,0.06538944722221045,0.2886165918425722,0.14213954423802894,-0.09492787319813212,0.009336753744862297,0.00945067321913478,-0.12773021575558127,0.060592768142900356,0.10846940573036633,0.07179636134821424,0.11835877906520424,0.11055302645249307,0.045282536598536594,-0.32733216406101423,0.13275104483344796,-0.13066127104742079,-0.002950951464672043,-0.15275906029049477,-0.15321442295896284,-0.09324579110436117,-0.06871092433297109,-0.19740200128251523,0.17119932729979245,-0.05947238116582558,-0.03612529260555447,-0.19445083056308968,0.0407175934394414,-0.083693629422644,0.15129497099736564,0.11068740239358264,0.10005475682116091,0.04587212744240818,-0.024371173997031738,-0.022836738341916397,0.06442608737721947,-0.0140180867312934,-0.11236834425246896,-0.2827227379844456,-0.20764692112308902,0.08788384569258297,0.07957144523604706
MeanMethylation,0.03639942437583382,-0.12677365587478379,-0.10690479353855854,-0.05805261435580608,0.1674814787801194,-0.011797103253246293,0.120792410927298,0.1021259749360888,-0.027662374813917912,0.3332563736870826,-0.05850213563024102,-0.10451021452443289,-0.03786123764759392,-0.11528329255792918,-0.10493122029328314,0.14280635978916956,-0.2373485619338947,-0.06233361398990291,0.17196083244239463,-0.14730611185725384,0.3506075917802596,0.03297663762075271,0.30340772338358035,-0.10359803154846565,0.13220199140077127,-0.1720269333338793,0.06887423705820672,-0.34306246544398944,0.13265121606616756,-0.05048856953128174,0.15528746437141586,-0.14755712787788733,0.25132287268066617,0.04253468307067363,-0.0562265151028912,-0.13245775311140506,0.12170384096307288,0.03226510374436351,0.04353308491345112,-0.07338305714636921,0.0883669478522035,-0.0863763978448258,0.0026574237813596717,0.08649680779929472,0.02701528350483388,-0.4144358464326594,0.01560782423121737,-0.15751661681660106,-0.21497230478009174,-0.18281042673587727,0.2009675602100225,-0.1282321766175593,-0.23726766039895097,0.2156419677938819,-0.10723743574943158,-0.22636233503658013,-0.06322715779009845,0.08056630633991552,0.1876087610267734,0.35683972737035924,0.318050188771666,-0.2571388532085346,-0.17975442277391082,0.19876760170844077,0.09784715787661985,0.19748387930808003,-0.3842853726409925,0.22021109660865332,-0.00980680666072955,0.2550445714602959,0.07650725940417152,0.04357966075210556,0.37241108384665567,0.1351273929959663,0.14258064798549636,-0.030683632667224587,0.012783693394526618,-0.18222358676296002,-0.18035474423429038,0.10098319796884393,-0.4075134508982225,0.09735463221487539,0.045895580759328224,0.4317757821291698,0.25786292384027726,0.08272288750494342,0.03256871475018347,0.15613225005683382,0.34984243764480805,0.1592585771476658,-0.11733722473005923,-0.11474906078650093
MeanDrugResponse,0.19877107188641827,0.004354130507665884,-0.025866664771063027,0.17989070822107142,-0.0807619877432565,-0.0929663944510031,-0.07564019109433158,-0.22236965834413408,-0.33669520383063056,-0.25064538422312976,0.10700982816881506,0.11843465907390681,0.07764228237654264,-0.028519205227233304,0.02951653806220659,-0.30221558384762565,0.3207144079994377,0.13482169028644395,-0.0340653529228973,0.18755140725729225,-0.11281437998637589,0.1524413998730007,-0.22619876353511323,0.09261705512365197,-0.06419123360924757,0.26202874606594284,0.019289128405652323,-0.06693670118732947,0.04664112243471734,0.11140723817122228,-0.23056741328283606,-0.18198911234447063,-0.30606971507198594,-0.05857533966304746,0.27464512176945316,0.20709639993969364,-0.014244867717284969,-0.1482458213038994,-0.10298034847792495,0.0261046052424044,0.09205602048323329,-0.12339751730585337,0.08786229759091975,-0.07603958743612187,0.11388520089804434,0.06101156262236654,0.3658507514764822,0.039103310601868925,-0.07275372429924364,0.18461467063816664,-0.4438601565571963,-0.10069852778638591,0.025126719288293776,-0.1894999869451353,-0.17981176720049347,0.1018762832813921,0.0005766286564128357,-0.32957270894726615,0.05207347481052548,-0.23034116007225947,-0.07752911789137956,0.3830681272178389,0.14086814115863344,-0.29185373251985725,-0.25261143363553445,-0.12818566110030488,0.07030680476173116,-0.07011931305415958,0.06682342356310035,-0.3300814453553215,-0.15636679264672118,-0.20931394732009598,-0.28053200725473065,-0.0725565561389398,-0.35358331426646467,0.061170261176505134,-0.19281545309081186,0.04527271739301657,0.35300613273109616,-0.24554071205831618,-0.04383686659883363,0.09729987893176688,0.09496881465505083,-0.1958516905452795,-0.4565605684977308,0.01666540998034713,-0.23160772761821133,0.14671225559179216,-0.0825938053258365,-0.2040354567309006,0.3511367145001996,0.07734030778939995
