,corr,pval,len,factor,latent
0,-0.2394793809768719,5.375796451033128e-17,1191,F1,Latent_1
1,0.27999616884500367,6.823654701494353e-23,1191,F1,Latent_2
2,-0.20232767252953548,1.8126079214495236e-12,1191,F1,Latent_3
3,0.08532043344698251,0.0032111716869743217,1191,F1,Latent_4
4,-0.21164395757397428,1.581660083871355e-13,1191,F1,Latent_5
5,-0.19182262159492,2.4707274554632874e-11,1191,F1,Latent_6
6,-0.16644610877983723,7.53598738954041e-09,1191,F1,Latent_7
7,-0.4544989829719944,9.19237825630266e-62,1191,F1,Latent_8
8,0.178604906044185,5.389817593444442e-10,1191,F1,Latent_9
9,-0.21452405164657773,7.268890407598617e-14,1191,F1,Latent_10
10,0.45760902835446843,1.0858101984684496e-62,1191,F1,Latent_11
11,-0.3737119928343353,8.926681951972568e-41,1191,F1,Latent_12
12,-0.09668869421521348,0.000834358246897573,1191,F1,Latent_13
13,-0.06432351554625729,0.026430413392330883,1191,F1,Latent_14
14,-0.3678554533876959,1.8093840970541252e-39,1191,F1,Latent_15
15,0.45650671942762566,2.320879922416302e-62,1191,F1,Latent_16
16,-0.15494984946226864,7.686860053320233e-08,1191,F1,Latent_17
17,-0.34443125189627083,1.6604630395730696e-34,1191,F1,Latent_18
18,0.06630187954234634,0.02212291297748828,1191,F1,Latent_19
19,-0.04798827524241881,0.097857223846387,1191,F1,Latent_20
20,0.49532411626722167,9.758303837578868e-75,1191,F1,Latent_21
21,0.0004973354791587516,0.9863205742890998,1191,F1,Latent_22
22,0.3744353822160573,6.129063391082803e-41,1191,F1,Latent_23
23,-0.02191114960953744,0.44996734583226555,1191,F1,Latent_24
24,0.1036425704917538,0.0003400723061739223,1191,F1,Latent_25
25,0.577039797259911,1.1345873400727585e-106,1191,F1,Latent_26
26,-0.26131281342398177,4.799786475125621e-20,1191,F1,Latent_27
27,0.10641002257309648,0.00023424612728102762,1191,F1,Latent_28
28,-0.30547714157351263,3.830787149345909e-27,1191,F1,Latent_29
29,-0.40830940458459064,4.599938488845793e-49,1191,F1,Latent_30
30,0.20116208875051328,2.4394756921975352e-12,1191,F1,Latent_31
31,0.5157599164640663,6.37090122837388e-82,1191,F1,Latent_32
32,0.35992021036286564,9.672730260478191e-38,1191,F1,Latent_33
33,-0.1553661194578528,7.087282114963042e-08,1191,F1,Latent_34
34,-0.42009365558767875,4.054367874406153e-52,1191,F1,Latent_35
35,0.12517175819381363,1.4756034666886036e-05,1191,F1,Latent_36
36,0.12744032798473673,1.0267751271330428e-05,1191,F1,Latent_37
37,-0.004227247354780403,0.8841318226237037,1191,F1,Latent_38
38,0.19830159801142885,5.0183200427303616e-12,1191,F1,Latent_39
39,0.05518621006512092,0.05691341343035146,1191,F1,Latent_40
40,-0.04537472999957225,0.1175634168708825,1191,F1,Latent_41
41,0.5092332349110825,1.4198264712299977e-79,1191,F1,Latent_42
42,0.10896531255163965,0.0001647171918965834,1191,F1,Latent_43
43,0.2705150145588173,2.0266621694749362e-21,1191,F1,Latent_44
44,-0.014368409575438505,0.6203381394641317,1191,F1,Latent_45
45,0.12789077902997067,9.547373967581937e-06,1191,F1,Latent_46
46,-0.44434559449410005,8.432952472054733e-59,1191,F1,Latent_47
47,0.4486869074076916,4.6939000420299627e-60,1191,F1,Latent_48
48,0.17946371997186178,4.441835567287377e-10,1191,F1,Latent_49
49,0.16729022654150427,6.31308240876926e-09,1191,F1,Latent_50
50,0.21088165425264238,1.9394182027928085e-13,1191,F2,Latent_1
