,Latent_1,Latent_2,Latent_3,Latent_4,Latent_5,Latent_6,Latent_7,Latent_8,Latent_9,Latent_10,Latent_11,Latent_12,Latent_13,Latent_14,Latent_15,Latent_16,Latent_17,Latent_18,Latent_19,Latent_20,Latent_21,Latent_22,Latent_23,Latent_24,Latent_25,Latent_26,Latent_27,Latent_28,Latent_29,Latent_30,Latent_31,Latent_32,Latent_33,Latent_34,Latent_35,Latent_36,Latent_37,Latent_38,Latent_39,Latent_40,Latent_41,Latent_42,Latent_43,Latent_44,Latent_45,Latent_46,Latent_47,Latent_48,Latent_49,Latent_50,Latent_51,Latent_52,Latent_53,Latent_54,Latent_55,Latent_56,Latent_57,Latent_58,Latent_59,Latent_60,Latent_61,Latent_62,Latent_63,Latent_64,Latent_65,Latent_66,Latent_67,Latent_68,Latent_69,Latent_70,Latent_71,Latent_72,Latent_73,Latent_74,Latent_75,Latent_76,Latent_77,Latent_78,Latent_79,Latent_80,Latent_81,Latent_82,Latent_83,Latent_84,Latent_85,Latent_86,Latent_87,Latent_88,Latent_89,Latent_90,Latent_91,Latent_92,Latent_93,Latent_94,Latent_95,Latent_96,Latent_97,Latent_98,Latent_99,Latent_100
CopyNumberAttenuation,-0.040398055386128014,-0.012948889767199488,0.03308415212463458,-0.029498084993108728,-0.11873611643346084,-0.09894941121537973,-0.08538234672433598,-0.04434037672170635,0.029760324633388468,-0.03537156275991992,0.09441942646812784,0.007285148166220057,-0.08309791160034007,-0.08402651623862348,-0.042743079872558945,0.026714993025657,-0.08655987843003704,-0.009328959139808775,-0.015857266044031718,0.04251204133263095,0.02976403169817157,0.07626208354818755,-0.021236083627351878,-0.11424479047065242,0.05927523041547791,0.07278873039334305,0.0997101909553626,0.09108841029973791,-0.0380757681181744,0.006046510245288856,-0.040696239912610455,-0.0026973105411717156,-0.07558702168675327,0.05287530958130149,0.0299806708920058,-0.05990639229036637,-0.031319799738193474,0.013346872417751164,0.03933510831668019,-0.07275916136601827,0.008927890078456052,-0.016951674726477437,-0.05878445130240129,0.04242889704629889,0.007517959426403335,0.02468366160588715,0.016850858167540374,0.0243947980189945,-0.03683881374889733,-0.14496605586115344,-0.14338179675600327,-0.061613119198255524,-0.09646457498777966,-0.050007306524136395,0.06945450549562936,-0.0894005579234842,-0.019688355331550802,0.01701559189461753,0.06387451403224628,-0.006638295812913188,0.011654324365486378,-0.03140387925715646,-0.001020816706889306,-0.03394396803863957,-0.04617686534832043,-0.01595470274828582,-0.02136797247916557,-0.05399159833532997,-0.052047891965309095,-0.09232318997501812,0.02109472834603176,-0.015232752370186758,-0.0019023379694896316,-0.04205052918971016,-0.055351420594810484,0.07193750323116757,0.0816379934500709,0.12736287911687202,-0.2956473775560157,0.04918326382984985,0.01695266576682814,-0.03209339456464988,0.033094348377304655,0.05961500274532165,-0.05623822389093018,-0.11784260917839227,0.034516020651694436,-0.07021496859424327,0.03881630811796124,-0.1840051593086377,-0.007776986102968919,0.010956378573562527,-0.05843579156140832,-0.07517796465631332,0.055289322368375325,-0.1318506371002287,-0.13475105910075388,0.018437395701062724,0.049287036279553414,0.16673101178678576
GeneExpressionCorrelation,-0.025490282251435833,0.06411242836357751,-0.1513416237950349,-0.07050051574741997,0.013664646462562347,0.2048356971402216,-0.11487307364860878,0.017633190133007112,-0.08638946617119565,-0.014552718848390253,-0.1435210945670447,0.12671976915652902,0.04726401296240483,0.24488046628097698,0.022675327715804435,-0.06643355242591173,0.15872855593898097,-0.013849597448861805,-0.07467592526476576,0.01192742368740431,-0.12452107455139456,-0.002188893465644901,-0.07698848600946093,0.10089253550653501,-0.18681619156018134,0.01227069560231855,-0.13013487830212125,-0.026192042946864547,0.043644431695152794,-0.03339336536685242,-0.06421762786381048,0.011435012694614376,0.08059079319140403,0.045457198866577814,0.022928708305704638,0.02595912325950041,-0.040927103093596956,-0.15418775349192237,-0.12386545979709662,0.11857335592163815,-0.050257772253677266,0.03152828068626653,0.027502785824059312,-0.08271164024184902,0.1036444551867623,-0.011040828292175581,-0.06136035638997225,0.10649859612071129,0.05903141672273791,0.054022235948819566,-0.0407589996165247,-0.01473108604459567,-0.00511157048819257,0.01872649242358475,0.0498236528428777,0.05090316064529161,0.05957166958387484,0.12291627761105775,-0.19118376787146282,0.0910481033365941,0.10925416284786818,-0.06723406970494179,0.05144496974582864,-0.014101993372121374,0.06544144141755072,0.0153981940785138,0.07767951311724143,-0.04138390320272753,-0.09398691292961835,0.16354299242101913,-0.03967712349423692,-0.06886947815781225,0.08367446331169169,0.1697673797891625,-0.007253043872903473,-0.19817003524397422,-0.1127846832026018,0.05876045631253205,0.42058956103558376,-0.008591605322545532,-0.05740351825436561,-0.14130101935418382,0.10189606907921836,0.15918847165888036,0.2002798139697235,0.09694680731226092,0.011752275766767167,-0.030969659098326004,0.1635652043613821,0.21777671291198605,-0.07163200391070675,0.10818264513410489,0.07527691361808823,0.15882972361758663,-0.0953400567072365,0.08821878061250445,0.08826105628951945,-0.09331121043776072,-0.02998343532040947,-0.06662112277790602
CopyNumberInstability,-0.2526261237345484,-0.033461548401281474,-0.04768462588083769,-0.03773478290827212,-0.20814945713619407,-0.0609279298794122,-0.2814208814538476,-0.030071696973690477,0.01714193116685298,0.12622037045071155,-0.04625698295824074,0.120226334854547,-0.16246626427910343,-0.07332768734468191,-0.004252869171372396,-0.04025690467743066,-0.2333509916160258,0.011582928767515665,-0.04970724126728922,-0.03493727549184238,0.09925107527316368,-0.050580738789015714,-0.017992555815370882,-0.0676208486650302,0.06933589098346118,0.05711165832141431,0.12757739038737942,0.16267914198922956,0.011315381148483768,0.09093957985886962,-0.03542175130037351,-0.03174421161748722,0.03449441017135305,0.0759027937297105,0.02583134285805345,0.07603037661600844,-0.10518236034382501,0.03510718840348842,0.04701317923423082,-0.0865756159238751,-0.021039210308908204,0.09176992847395919,0.01868019370463975,0.20195754389840417,-0.04689109868435418,0.15479479030490012,0.0048470563001274895,0.03179388634337699,-0.029577483664217936,-0.16765419261735875,-0.157351412784418,-0.029475641875302064,-0.08110475211191515,-0.03386401649402674,0.07395234479327852,-0.22359448668012014,-0.05876957296964192,-0.0038682824900660977,0.16795863512906387,-0.05855455688891437,-0.014986945210236989,0.009801751272063635,0.05443383485878565,0.10472049430525489,-0.05256300712904741,0.07271832022959611,-0.02333261259803909,-0.09647860198744986,0.02449175927029772,-0.08693245415968956,-0.04781779194345969,-0.046527980756212034,0.01492870427785015,0.11334115012427354,-0.017119495908281504,0.05906941208356213,0.05228778884497417,0.2201265243554478,-0.40033691640584795,0.033447993176623704,-0.03182289736825212,0.048431803863144704,-0.05249263061586322,0.21286181054075473,-0.09618305849775559,-0.06609190897797156,0.07284069815245757,-0.2286264644666293,-0.006774508385503832,-0.10840252571735068,-0.04816753447121226,-0.12978967405354377,-0.040329473870181716,-0.12676891537204796,0.07014981991096288,-0.28603185946271303,-0.013689115574857044,0.04868438311090477,0.008643277188482804,0.07198472353423659
ploidy,-0.10312754620801569,0.01050191297128746,0.004101190564971407,-0.018813796304869578,-0.08777743643555076,-0.033659268533489405,-0.10966508759095597,-0.005125899408346669,0.007741912799975868,0.0468311370827551,-0.0038788473374397558,0.054577933827998235,-0.023478449715815822,-0.05794902413823717,-0.04052084488249376,-0.05238361823221885,-0.0679628988591328,-0.027232224845512187,0.04155774039251533,-0.04544425834286249,0.05166708638471779,-0.019799768331714245,0.032009370627274034,-0.020180687722629036,0.002093194617188063,0.0007964966847904026,0.06216038057973077,0.0267263295143134,0.030405896683991324,0.0027104274221962724,-0.009052112952980402,0.0025650658360949793,0.04179868317357497,-0.006221140284147553,0.010683973822124267,0.04933119368093072,-0.07911817697953695,-0.02731247326672718,-0.04011525585899416,-0.005764233630023131,-0.0546393036911618,0.11609161980294422,-0.011929219181174974,0.098059890338022,-0.07881244997498146,0.02363818073731254,-0.033909530360597705,0.01290809550201096,0.030568123803894138,-0.06377790857401137,-0.04584293329607395,-0.030844121954132237,0.01953607088510753,0.02630476486681742,-0.005605424078538405,-0.11585302091195264,-0.06684933133014712,-0.04001122341477336,0.04190960444539071,-0.06242670929221139,-0.04017742780983802,-0.01421012895375888,-0.0032560698203465467,0.031921161938622045,-0.0018229222889683946,0.06442499747758614,-0.008637950147396056,-0.015177522257307029,0.0015475918414377694,-0.0343419428765005,-0.06708722563449634,-0.034623627463204215,-0.01133416459206673,0.13328910832357896,-0.009604432062103214,-0.041062610351418415,0.02832859680452916,0.06089476161016668,-0.1525044623587795,0.029440874639186872,-0.025525865583687104,-0.004283997604062382,-0.03664430679621515,0.11691721812194772,-0.08729069844910703,0.0250497124561112,0.010814603513986103,-0.09227607878829505,-0.0484577399074059,-0.015155098493570046,-0.010293841353224227,-0.06891602240460276,-0.05615350408374604,-0.070422996222661,-0.00564860657836893,-0.1487240552570026,0.009022992613722839,-0.021545832409884967,-0.05075705730027358,-0.0027117161288909694
mutational_burden,0.1011564617059801,0.08251574305307068,0.04231092119203926,0.01605920462121464,-0.0657886443323684,0.029611391938518833,0.100470573029156,-0.12206777016143606,-0.12449311422939884,0.0617653255996313,-0.07759682525766853,-0.032895192772725505,0.05711495264386162,-0.04124510204980997,0.0748030865351182,0.0570791300337673,0.08447815159708676,0.051026398631794936,0.002183112165124999,-0.03611443324314117,0.016784988433767127,-0.041165975371554274,0.04333025603967302,0.10232170320615877,0.1768104565677661,-0.12178044473231325,0.03021669235458668,-0.13395187451227725,-0.05706913353454016,-0.06674771594964182,0.06992917267465229,0.04309662529230127,0.044794191181530094,-0.04431047940587485,-0.06963980089606336,0.07090032104272456,0.04436755778491407,0.055672073368401354,-0.0015515882943615506,0.0616947041201317,0.09190385112350562,0.021834863625607884,0.0457763706265267,-0.08221227966680966,0.06940431283706187,0.02562188520731066,0.07022912606284597,0.048155713917496464,-0.028086484374525992,0.050276178283777326,-0.06997056813396613,0.10032922320013059,-0.0996362020524545,0.024152326155659615,0.04703822114648152,0.10943801750231824,-0.03297913418434332,0.08343359010177026,-0.08300569953995893,0.09721776335354503,-0.07466630758466655,0.058640840305414894,0.024158816549230206,0.08097173143878278,-0.0985742697603707,-0.00096286510125565,0.00298387436143922,-0.017635941812994313,0.05950505398379697,0.08672387113240895,0.020371472796424792,-0.050555515010805296,0.15258027735089488,-0.059787283759891,0.056443144515811866,0.1360028328369912,0.040916711033323554,-0.05670842093767831,-0.014692286620120624,0.018692683297524746,0.02194941255151321,-0.0576938525220871,0.11042674548627875,-0.03305164540334821,-0.04923453327552614,0.1113316410091334,-0.09941899232960245,0.07967498375535816,0.261991414034583,0.0756816514599725,0.045453550208676446,-0.0677313552434158,0.05092367794484757,0.047414106662285585,0.05905826346274688,0.05381447361250956,-0.02022625894735776,0.07965665443376241,0.06575531421710146,-0.06870530399508736
growth,0.18837355685223361,0.06720772010895096,0.1296367451951531,-0.08682428226683274,-0.15745470512183787,0.06710403751784662,0.08236734321856169,-0.081342152554048,-0.03006166396323686,-0.01643177579869376,-0.005377216057192858,-0.1473760964174299,0.061426109291496514,0.07703278202950291,-0.09294824225939961,-0.03346886297872605,0.4563517526793207,0.010871845129182682,-0.11069543728469892,0.17400300167380892,-0.07640100637507727,0.08096598006727251,0.02973028531469997,0.10345365741971072,0.02442862433013057,0.014666548888644035,-0.169381112379334,-0.03601457005100108,0.1917413451501664,-0.060253659409730514,0.09567572835188874,0.19048444684527052,0.017409306948083816,0.0713031407887004,-0.03730711931304103,0.043967270481903215,-0.01228801796417978,-0.1222686543935069,-0.17054477772992327,0.18355949129597784,-0.027956065406622106,-0.03171938976064838,0.049179251068546724,-0.03849243710860124,0.04611928310360909,-0.07011995453022067,-0.09494156567854962,-0.03451042162122544,-0.16904584114201765,0.12306291307997588,0.06007821407620202,-0.060100620471428876,-0.01851248871145336,0.07070672072763041,-0.09775591998092328,0.054197666628028815,0.054705386750539736,0.00414230772370733,-0.1554097769375572,0.09859955515383106,0.024382612363373104,-0.11980181622840351,-0.13579338376747987,0.09004810548797783,0.07747097320602017,-0.08216826579305761,0.14071300261327122,0.11559698829198839,-0.07777246706491488,0.11242164194813453,-0.11809417325498062,0.10028391302264357,-0.009901161145384038,0.053598923299871905,-0.06830788237483194,-0.03989827947390158,-0.07141862962895913,-0.2091926603470363,0.3091987259482721,-0.03416595935935828,0.04765359549973406,-0.039444390163589076,0.05930166408114446,0.18552528321761055,0.11318629515927765,0.18253606802342498,-0.0034349856227428896,0.13127035637715403,0.07352472522181976,-0.027274476363388676,-0.0031452898278216635,-0.023337302286691595,0.012077452348344857,0.07912648473125798,-0.1628861969790741,-0.10787940768535823,-0.15342454672182326,-0.045071685105613095,0.020591629914302627,0.31785770002117925
size,-0.15518556678560755,0.025380696707085856,0.03199343155735723,-0.06473634823735613,-0.08495750658513151,0.0036560327743549136,-0.4320721798270281,0.020040682411279123,0.024351753121333183,0.125908557351985,0.0018613884342525138,0.07777185434571993,-0.13193490549193404,-0.0801442165518212,0.10908029361981163,-0.1143674579936302,-0.07975670515799944,0.0418549492595594,0.050616556376222366,0.006933902391224807,-0.014142319818884329,-0.11225199993272861,0.0019051418165642279,-0.08207417964288938,0.07091157316314149,-0.011754984858862784,-0.02141435671068069,0.07626014864864192,0.022907337522648667,0.05345752259108716,-0.05566986245349004,-0.03778713172173265,0.09095676881883238,0.058689828220923695,0.09730206236571753,0.1392258596568458,0.004638763940059454,-0.020390008233065558,-0.010889711113828703,-0.018145057160482238,0.03738217388226702,0.027842789699656253,0.01573961696152087,0.14567374003832415,-0.1550363756533148,0.060563036741635365,-0.026515640509656706,-0.04103572835619533,0.0006165406018535876,-0.008226708170865276,-0.16818879191249522,-0.07416774166874854,-0.050047262718125894,-0.005069593404956322,0.026976912206205482,-0.16902807749361945,-0.1437302312974682,-0.0017139068441808629,0.05703506787098406,-0.015067655473026567,-0.05834215865186936,-0.009710797674974039,0.12399417820928955,-0.03292788488784918,-0.08994105183040517,0.06815878789763442,-0.09480251503493223,-0.026491044419029608,-0.01311962203157419,-0.08113242213399503,-0.1252404781589539,-0.018887847205705854,-0.023400399053509918,0.04504418152148608,-0.04015631167882201,0.028727218028536994,-0.015657604164103615,0.10893671791345956,-0.3045620472044669,-0.02495207025460149,-0.11457140642339624,-0.08165251960062359,-0.06057913474365176,0.11680247260443638,-0.1163706079367093,0.03272785972050571,0.03762440899466926,-0.07286329661807982,-0.2219802236832319,0.14888646433459082,-0.1741816738289235,-0.004884061916227886,-0.05946776960309077,-0.1520050249176082,0.034014852723266216,-0.2527398839484117,0.03964360984862072,0.034335399620004356,-0.031063900184133103,0.09876139302728715
RepsCorrelation,-0.05077727804315635,0.0520445722947383,-0.019906310197662626,0.0029655935242210016,-0.06416225304589086,0.03325851010865313,0.06806582023745472,-0.021143303793830035,-0.06539401279950435,0.04460921132710617,-0.15848974956185924,0.11435802065343363,0.056124280140291784,0.08346777147250115,-0.07275052330461575,0.09670007871741462,-0.004026941013344976,-0.06488533649971623,-0.14126721546602644,0.050381201146737116,0.09051972915074434,0.06056180939175336,0.09180453003565878,0.09920905048299854,-0.11116429171679872,-0.0007152729611400515,-0.014386241460391799,-0.12426956735474878,0.08217584338419054,-0.022684825342668847,0.061161060114407875,0.01167526993768302,0.0392337497251636,-0.10075764638202067,-0.08357059730659497,-0.10113556852033025,-0.052255616867790004,-0.10462494554157817,-0.04999441290901087,0.1185262950759537,-0.16161855548655538,0.07636853586511048,-0.08103338667985736,-0.020834452973379484,0.019119074775720998,-0.008425199089191248,-0.003843607575604713,0.038762353101647336,-0.04729685084739948,-0.02816255833525884,0.1198013743322763,0.09259507955118039,0.15920295677589105,0.05095106418453028,0.08266555424436424,-0.04298597010666568,-0.09385397947419606,-0.03183363707923169,-0.12198963312504002,0.07558091346428297,0.08110701272034007,-0.04577518066837901,-0.06491615645510242,0.11969192895479426,0.0065975552091558755,0.13473762403424636,-0.10940174515944483,-0.048414554941891494,0.05787437629771034,0.21124378665488744,0.011339573213990668,0.009370580291033333,0.08971194518208349,0.0831731830807831,-0.045699680867622154,-0.02611451598228662,-0.03950756233067301,0.043258258298254956,0.21009107197208332,-0.08069655537443896,0.10451476611144568,0.17240626765004194,0.05711547376416939,0.01679554316150716,-0.0033210884856453033,0.03133129427485592,-0.06895589094152824,0.01972487588685073,0.1629850837209258,0.029575104421384564,0.01394897618429489,0.02409016909357285,0.02006600036058158,0.07550757316430406,-0.02408727068808944,0.0832338119835652,0.12410772737597642,-0.06744006776339179,-0.1244973007104925,-0.11874837513801646
CDH1_prot,0.08206069021524658,0.0559650796688608,-0.0274165300786775,-0.019816633690677824,0.0106509760064531,0.018762042144108825,-0.06038036297016441,-0.04790970997570965,-0.0625995419097221,0.056899758318166446,0.1133095972045544,0.018562498330300218,0.06934564553849815,-0.00790667274812814,-0.1338160584046503,-0.2763564767392386,0.16847157912586075,-0.052487476699678244,0.11301017097639884,0.024751408857114923,-0.06474708843029979,0.09756112076694869,0.09509640192791428,0.0015175062173582393,0.07708474294285941,-0.08800795878670717,0.04225710614067632,-0.07086477080362492,0.1105120984573942,-0.04350092088018773,-0.07169981677376142,0.26069886131569936,-0.09919510470470727,0.08303314477804935,0.11765465099574914,0.3515555248366083,-0.045844395295298025,-0.07394126795503449,-0.12440554105000272,0.0969167660535376,-0.041596342090964654,0.2313031657011382,-0.023756615543382206,-0.12286233151010185,-0.20926777373875866,-0.029952330918205823,-0.19312608866170156,-0.0646530531351588,-0.012752418589697593,0.029556215591312024,-0.1902053756040131,-0.03589449254571357,0.05553654290226228,0.22726672199719605,0.03813781020746028,-0.1672526089308114,-0.09899480077641627,0.019789868375955106,-0.14519845156195021,0.012242203361915435,-0.14056356228623043,-0.16566663292008624,-0.01488018566200705,-0.2517172626615366,0.036904093307000806,-0.0611137459399459,0.14306670839479377,-0.008085057428932481,-0.19275658236511498,-0.021707936165385692,-0.04015359700004509,-0.08832745142191945,0.06239654991946852,0.006854006123682719,0.20474738033724432,-0.15825456625289305,0.1903182849006984,0.08627369600262318,-0.2799118686003737,0.21740790970991905,0.23824569011671226,-0.2600758200228702,0.12793544731688397,0.11896938357627293,-0.17518164295554006,0.1817258246782287,0.015444977772216508,0.02304486095611384,0.20720617882614928,0.04008667842081053,-0.14035458695485328,0.010485565358095295,-0.15537236645556718,0.018884066410800093,-0.007659015428187093,-0.18966155485077932,-0.31396893586041713,-0.026550919001888093,-0.006894322434173016,0.238936722187554
VIM_prot,-0.05426582700057881,-0.00017326687289374504,-0.03642271743477658,0.01256951102525315,-0.017902575726153124,0.12372322505910116,-0.424517251193271,0.0938482424889399,0.009898380741589862,0.14977622023428078,-0.08293908816729634,-0.06221108868028162,-0.08910068033781526,0.03211290253908059,0.15370265465648178,-0.18913380674303695,0.24865596047919472,0.02948233008463279,0.20777746458442056,0.1647988361362636,-0.1506416392706606,-0.21617567294995682,-0.09681977475267486,-0.012860499879021596,-0.16430905457387726,0.11334819550046389,-0.13967645434722512,0.06716328156318975,0.12928406804588102,0.03252982962972027,-0.12929847058538832,-0.1921924248690722,0.06838714038253306,0.006207655717836003,0.1826272132232678,-0.01942929775933032,0.0960377022171154,-0.03300330436724746,-0.12717613987663584,0.06128928012137851,-0.025309613938767284,0.056810763903064505,0.053669354279774116,0.15217886871089897,0.0014538630889358443,-0.10858276924274005,0.015670620569367785,-0.0073893792677206796,0.10823918771927805,0.05668276128041054,-0.023052342331695966,-0.027044403977776865,-0.001942171403691322,-0.012044418742097482,0.01830428181283282,-0.09323125007819758,-0.07283255719748216,-0.03633745274221284,0.014385408815973014,-0.013022426028397758,0.07297546486857812,0.025920056848313815,-0.031222477225110266,-0.09840642659256418,-0.035665430248608986,0.12210873456423527,-0.02010355213498281,-0.06279755750140704,-0.008188298150533032,-0.06189978372891803,-0.18877871688719566,-0.06385716292028452,-0.08173335798325931,-0.0032335204327948513,-0.1286594398449843,-0.11624897505022723,-0.24928511429703942,-0.037297886764791385,0.1603939903616346,-0.0661252340423407,-0.16629042819365283,0.002124557848345495,-0.0753579742979873,-0.053074703326853885,-0.058660861443666036,-0.007246803798582758,0.05406539450485806,-0.044742997981099174,-0.4919412021479704,0.18632282694834515,-0.04885498153655782,0.017666142754535406,0.013173746017823848,0.00017149539723186437,-0.07708245567430189,-0.03305151021716587,0.1534535260053938,-0.0818772940191824,-0.17770256824385708,-0.06849577885326938
