,corr,pval,len,factor,latent
0,-0.30336349429505743,3.926107610614623e-33,1492,F1,Latent_1
1,0.21485885425087387,4.8428857463527023e-17,1492,F1,Latent_2
2,-0.027244262655910727,0.2929549167780971,1492,F1,Latent_3
3,0.3344398411725228,2.576205180073083e-40,1492,F1,Latent_4
4,0.21468259092383485,5.1420019115887205e-17,1492,F1,Latent_5
5,0.4979403190738464,2.650704054248929e-94,1492,F1,Latent_6
6,-0.35844424911135053,1.8394382683781886e-46,1492,F1,Latent_7
7,-0.031947357685730954,0.21746666881632612,1492,F1,Latent_8
8,0.10976319431401949,2.1467956165930317e-05,1492,F1,Latent_9
9,-0.2985462325021674,4.289494655867432e-32,1492,F1,Latent_10
10,0.12233195014083068,2.1467622091177985e-06,1492,F1,Latent_11
11,0.13419260084394932,1.96538602870197e-07,1492,F1,Latent_12
12,0.0703196872011166,0.006581987148155155,1492,F1,Latent_13
13,0.2023199380203685,3.0200187392199707e-15,1492,F1,Latent_14
14,0.36742831932498005,6.666851232440614e-49,1492,F1,Latent_15
15,-0.3428818285542738,2.0441879281755114e-42,1492,F1,Latent_16
16,-0.24232841657330395,2.217173564229033e-21,1492,F1,Latent_17
17,-0.2905448662662941,2.0606360974922208e-30,1492,F1,Latent_18
18,-0.0240129320823116,0.35398377587746105,1492,F1,Latent_19
19,0.15608703931082704,1.3509689098355985e-09,1492,F1,Latent_20
20,0.22980096313468618,2.4831925725328694e-19,1492,F1,Latent_21
21,0.09977642562376816,0.00011319596555738554,1492,F1,Latent_22
22,-0.33880995357610855,2.1468662556962294e-41,1492,F1,Latent_23
23,-0.2860062134576555,1.7543950107872563e-29,1492,F1,Latent_24
24,0.22761678392680257,5.4973376368274275e-19,1492,F1,Latent_25
25,-0.6669255264756789,1.2933226213893885e-192,1492,F1,Latent_26
26,-0.35217324912778236,8.364546986507979e-45,1492,F1,Latent_27
27,-0.49658499272787304,1.009057670498211e-93,1492,F1,Latent_28
28,0.07837469120107517,0.002449938311828742,1492,F1,Latent_29
29,0.14434466839009513,2.1410997807788374e-08,1492,F1,Latent_30
30,0.672328916470153,7.301354354215123e-197,1492,F1,Latent_31
31,0.026997391324566283,0.2973521535979233,1492,F1,Latent_32
32,-0.2708220647536561,1.7103881234420242e-26,1492,F1,Latent_33
33,0.17981954971339473,2.613668947818172e-12,1492,F1,Latent_34
34,0.5579194845675927,8.177416384314687e-123,1492,F1,Latent_35
35,-0.4605134790617181,3.413122253698664e-79,1492,F1,Latent_36
36,-0.4659678771923547,2.7944224996081594e-81,1492,F1,Latent_37
37,0.4235645546337271,5.15557186826902e-66,1492,F1,Latent_38
38,-0.251471792532249,5.947793085324221e-23,1492,F1,Latent_39
39,0.2317020503458118,1.2350476649867353e-19,1492,F1,Latent_40
40,0.33773266991144085,3.9760726176195066e-41,1492,F1,Latent_41
41,-0.07086756828967176,0.006171837742030836,1492,F1,Latent_42
42,0.24742940717293277,2.9996370458192457e-22,1492,F1,Latent_43
43,0.20417427881743616,1.666376509848759e-15,1492,F1,Latent_44
44,-0.5549585864799135,2.878760232743574e-121,1492,F1,Latent_45
45,-0.2946887954397005,2.8170872892282986e-31,1492,F1,Latent_46
46,0.3635088026089842,7.913653627943446e-48,1492,F1,Latent_47
47,0.04182251555441716,0.10635261616723435,1492,F1,Latent_48
48,-0.14001386934901303,5.620550082164885e-08,1492,F1,Latent_49
49,-0.28105377242578655,1.7364503929258882e-28,1492,F1,Latent_50
50,-0.13312903576142446,2.456661107322059e-07,1492,F2,Latent_1
