,corr,pval,len,factor,latent
0,-0.2802196876706809,4.170350406848338e-28,1480,F1,Latent_1
1,0.5113904619177224,2.0402834553552457e-99,1480,F1,Latent_2
2,-0.5517495935274487,1.163062517396025e-118,1480,F1,Latent_3
3,0.1962152466649534,2.6099791918478082e-14,1480,F1,Latent_4
4,0.08716915238383709,0.0007878672020682391,1480,F1,Latent_5
5,-0.23801911974000767,1.6513735746942723e-20,1480,F1,Latent_6
6,0.0002767932040847128,0.9915111070575598,1480,F1,Latent_7
7,0.35389221122006964,6.639759444796787e-45,1480,F1,Latent_8
8,-0.20507482319380876,1.6185579107239422e-15,1480,F1,Latent_9
9,0.5054238226726524,8.723567817781757e-97,1480,F1,Latent_10
10,-0.13260187920368413,3.0617044332672407e-07,1480,F1,Latent_11
11,-0.3448130060891218,1.420283528820255e-42,1480,F1,Latent_12
12,-0.0254618514299819,0.3276451857586709,1480,F1,Latent_13
13,-0.03660522322179402,0.1592753501898377,1480,F1,Latent_14
14,0.016867366586201585,0.5167273030525928,1480,F1,Latent_15
15,0.6182163732658404,9.256370833715674e-157,1480,F1,Latent_16
16,-0.3507879003234445,4.241622594294209e-44,1480,F1,Latent_17
17,-0.4312828736938517,4.270599359058721e-68,1480,F1,Latent_18
18,0.5737158102525625,2.716475776715022e-130,1480,F1,Latent_19
19,0.676835135340851,7.063456970358508e-199,1480,F1,Latent_20
20,0.38357224667301715,4.51639934031699e-53,1480,F1,Latent_21
21,-0.06352707063400437,0.014511764889357848,1480,F1,Latent_22
22,0.0549861738800893,0.03441517739817237,1480,F1,Latent_23
23,-0.30552098658039567,2.396339826634811e-33,1480,F1,Latent_24
24,-0.22343088775316913,3.363414613555559e-18,1480,F1,Latent_25
25,-0.10299973984619909,7.196528164356798e-05,1480,F1,Latent_26
26,0.011003447974796595,0.6723198967939109,1480,F1,Latent_27
27,-0.2213974263850679,6.8558984489567326e-18,1480,F1,Latent_28
28,0.2727478659902505,1.1682228111284921e-26,1480,F1,Latent_29
29,-0.002537853662817979,0.9222889587677898,1480,F1,Latent_30
30,-0.01335154607830866,0.6077882617190478,1480,F1,Latent_31
31,0.35949296386486096,2.2188406420218615e-46,1480,F1,Latent_32
32,0.1492159212252671,8.02559033041968e-09,1480,F1,Latent_33
33,0.23633167987903894,3.112239476289954e-20,1480,F1,Latent_34
34,0.009298140161950026,0.7207833306831445,1480,F1,Latent_35
35,-0.2670994618727939,1.3552335597845707e-25,1480,F1,Latent_36
36,-0.06669689312287845,0.01027096125143537,1480,F1,Latent_37
37,-0.06402045260169827,0.01376407639130045,1480,F1,Latent_38
38,-0.09144789503295221,0.00042752751656140327,1480,F1,Latent_39
39,0.24136891551850834,4.624938282094028e-21,1480,F1,Latent_40
40,-0.16908283444906952,5.892542026032818e-11,1480,F1,Latent_41
41,0.24054884583750996,6.3271571729246125e-21,1480,F1,Latent_42
42,-0.3189177306334284,2.433140962152022e-36,1480,F1,Latent_43
43,-0.42116864212157484,1.0526862082024396e-64,1480,F1,Latent_44
44,0.02681824396580133,0.30252574062984283,1480,F1,Latent_45
45,-0.1470481996860344,1.3219954380758112e-08,1480,F1,Latent_46
46,0.6236961413094615,2.5567696113186956e-160,1480,F1,Latent_47
47,0.41223668016129805,8.370025342610087e-62,1480,F1,Latent_48
48,-0.09632484989785892,0.00020628523760073957,1480,F1,Latent_49
49,0.27058439871268763,3.0078000443506205e-26,1480,F1,Latent_50
50,0.5268390721734686,1.775711071521602e-106,1480,F2,Latent_1
51,-0.08411589842542057,0.0011994510092371655,1480,F2,Latent_2
52,0.0488250108862297,0.06039914013076318,1480,F2,Latent_3
53,-0.09945102697875441,0.00012698773591098486,1480,F2,Latent_4
54,-0.04789695173201777,0.06545570857703222,1480,F2,Latent_5
55,0.27579479097001186,3.0390202999528092e-27,1480,F2,Latent_6
56,-0.1457402715033201,1.780296389313711e-08,1480,F2,Latent_7
57,0.24496730046351176,1.1530778240739599e-21,1480,F2,Latent_8
58,0.014495004471291985,0.577396207939107,1480,F2,Latent_9
