,corr,pval,len,factor,latent
0,-0.04911773222069385,0.09020100711306316,1191,F1,Latent_1
1,-0.13891831801166618,1.4904670952356333e-06,1191,F1,Latent_2
2,0.326958778471667,4.531923332891141e-31,1191,F1,Latent_3
3,0.5454977201736565,2.709847142221686e-93,1191,F1,Latent_4
4,0.08941945316790614,0.0020090444568379565,1191,F1,Latent_5
5,0.2545548549844207,4.53515617040932e-19,1191,F1,Latent_6
6,-0.14095967082198063,1.0398841512784155e-06,1191,F1,Latent_7
7,-0.34552986875234404,9.924756413195447e-35,1191,F1,Latent_8
8,-0.15339102714266903,1.0399015494871786e-07,1191,F1,Latent_9
9,-0.25100214685897776,1.4385695580363297e-18,1191,F1,Latent_10
10,0.5146146849223028,1.6592373907541398e-81,1191,F1,Latent_11
11,-0.20781702126936127,4.368048451413662e-13,1191,F1,Latent_12
12,-0.007653462751281722,0.7918922993487387,1191,F1,Latent_13
13,0.36720995317865796,2.5114426913550944e-39,1191,F1,Latent_14
14,-0.35160742396843303,5.546591423331828e-36,1191,F1,Latent_15
15,-0.21247759767952196,1.2643868431562946e-13,1191,F1,Latent_16
16,-0.06327084427798485,0.029004392491367728,1191,F1,Latent_17
17,0.2867214287163544,5.67484133198667e-24,1191,F1,Latent_18
18,0.22460603786430555,4.3768114070868195e-15,1191,F1,Latent_19
19,-0.0737451886782138,0.010902604793187783,1191,F1,Latent_20
20,0.062011328320311795,0.03236469036363777,1191,F1,Latent_21
21,0.5228550371115218,1.5597615522837825e-84,1191,F1,Latent_22
22,0.40468941188330276,3.7745182762245e-48,1191,F1,Latent_23
23,-0.6454249120087047,2.70863753526892e-141,1191,F1,Latent_24
24,-0.29821192668130087,6.910144656113242e-26,1191,F1,Latent_25
25,-0.5567739688820397,6.525045547039312e-98,1191,F1,Latent_26
26,0.17665191840898914,8.338596732348981e-10,1191,F1,Latent_27
27,0.003829952461784735,0.8949552810151586,1191,F1,Latent_28
28,-0.08040419061428002,0.0054964411842021626,1191,F1,Latent_29
29,-0.04408518465084179,0.12837036691162784,1191,F1,Latent_30
30,0.3205733672231643,7.199222191039593e-30,1191,F1,Latent_31
31,-0.23474565866642627,2.254216080834077e-16,1191,F1,Latent_32
32,0.4355808503484994,2.534088342114876e-56,1191,F1,Latent_33
33,0.36753722216330076,2.127016349642079e-39,1191,F1,Latent_34
