,corr,pval,len,factor,latent
0,0.09773264440744883,0.0001562296831937137,1492,F1,Latent_1
1,0.10099558504055775,9.313138278441553e-05,1492,F1,Latent_2
2,-0.022891205395377187,0.37692302310682757,1492,F1,Latent_3
3,0.02236547840195602,0.3879823323126853,1492,F1,Latent_4
4,0.08831935930579173,0.000637172461295852,1492,F1,Latent_5
5,0.10899127811331771,2.45401539878042e-05,1492,F1,Latent_6
6,-0.16502415450281688,1.4271667662496173e-10,1492,F1,Latent_7
7,-0.011631007797525487,0.6535017849784549,1492,F1,Latent_8
8,0.14182877045693326,3.7640746432808377e-08,1492,F1,Latent_9
9,-0.15528184705188958,1.6440459432970075e-09,1492,F1,Latent_10
10,0.13767177233710798,9.358964071184192e-08,1492,F1,Latent_11
11,-0.01807967096390698,0.4852868827977044,1492,F1,Latent_12
12,-0.05555653784614069,0.03188824263006155,1492,F1,Latent_13
13,-0.07777096311640892,0.002646658990483529,1492,F1,Latent_14
14,0.024413053168734287,0.34601918823935107,1492,F1,Latent_15
15,-0.22528321942985485,1.2733594074597592e-18,1492,F1,Latent_16
16,-0.12908458846286927,5.649189179532621e-07,1492,F1,Latent_17
17,-0.07221087069327028,0.005261810004062929,1492,F1,Latent_18
18,0.0414746165094937,0.10929673702930719,1492,F1,Latent_19
19,0.1396122131792322,6.137846487839324e-08,1492,F1,Latent_20
20,-0.0022410913023255823,0.9310746152975973,1492,F1,Latent_21
21,-0.11000371618381842,2.0587952136461604e-05,1492,F1,Latent_22
22,-0.05405108403380294,0.03683610587428789,1492,F1,Latent_23
23,-0.21466041244630343,5.18090479210304e-17,1492,F1,Latent_24
24,-0.16151303972755174,3.5035368804891506e-10,1492,F1,Latent_25
25,-0.0841310160697447,0.0011430448652661313,1492,F1,Latent_26
26,-0.029013939338771336,0.262713347277321,1492,F1,Latent_27
27,-0.05936687314110482,0.021834745312805375,1492,F1,Latent_28
28,0.1899112226340717,1.3944746925661842e-13,1492,F1,Latent_29
29,-0.19776584404919434,1.2696481505332685e-14,1492,F1,Latent_30
30,0.11638665132281314,6.570225493971224e-06,1492,F1,Latent_31
31,-0.16811403761341914,6.371110832437054e-11,1492,F1,Latent_32
32,-0.18423693112798964,7.395065367681255e-13,1492,F1,Latent_33
33,-0.14298848303246806,2.9056403999707557e-08,1492,F1,Latent_34
34,-0.03310605517796922,0.20123292299744727,1492,F1,Latent_35
35,-0.023935522573771552,0.35553790262689,1492,F1,Latent_36
36,-0.013625318009307153,0.5989712337537619,1492,F1,Latent_37
37,-0.09783024633042973,0.00015386546989723152,1492,F1,Latent_38
38,-0.6568174992614094,6.657376633768753e-185,1492,F1,Latent_39
39,-0.061141502242116876,0.01818117235750271,1492,F1,Latent_40
40,0.06483251814359013,0.01225260637665953,1492,F1,Latent_41
41,-0.09456763850607966,0.0002542430028569325,1492,F1,Latent_42
42,0.04632338241412625,0.07365237434319723,1492,F1,Latent_43
43,-0.06079723687202306,0.018844955391629427,1492,F1,Latent_44
44,0.10374647609241625,5.9487691530879314e-05,1492,F1,Latent_45
45,0.188693718580162,2.003512181896653e-13,1492,F1,Latent_46
46,0.08566891793851035,0.0009249892751303194,1492,F1,Latent_47
47,-0.11235999809138493,1.3600829644161378e-05,1492,F1,Latent_48
48,-0.02852982535705651,0.2707637407720028,1492,F1,Latent_49
49,-0.024200323916988772,0.35023935581578586,1492,F1,Latent_50
50,-0.07213966526588536,0.005306827509061202,1492,F2,Latent_1
51,0.19694348640989828,1.6395069139501995e-14,1492,F2,Latent_2
52,-0.038865407229622714,0.13347455624233995,1492,F2,Latent_3
53,-0.034034920150530584,0.18887117702037262,1492,F2,Latent_4
54,-0.00487154911188737,0.8508657650883484,1492,F2,Latent_5
55,0.01627619176843276,0.5298692356110069,1492,F2,Latent_6
56,-0.17307390602501846,1.6911110603185286e-11,1492,F2,Latent_7
57,0.09890167094407908,0.00013003113161286415,1492,F2,Latent_8
58,-0.05239177976321634,0.043031898356755936,1492,F2,Latent_9
59,0.07908580345802278,0.002235419456182115,1492,F2,Latent_10
60,0.08339346060158981,0.0012636575685992576,1492,F2,Latent_11
61,-0.03536867199755865,0.1721125314123737,1492,F2,Latent_12
62,0.06385019498260236,0.013634384068479843,1492,F2,Latent_13
63,0.03864215263204215,0.13572167208013955,1492,F2,Latent_14
64,0.010954399796449165,0.6724504899307225,1492,F2,Latent_15
65,0.09236580210911495,0.00035371298529552616,1492,F2,Latent_16
66,-0.0708041789609369,0.006218085908167065,1492,F2,Latent_17
