,Latent_1,Latent_2,Latent_3,Latent_4,Latent_5,Latent_6,Latent_7,Latent_8,Latent_9,Latent_10,Latent_11,Latent_12,Latent_13,Latent_14,Latent_15,Latent_16,Latent_17,Latent_18,Latent_19,Latent_20,Latent_21,Latent_22,Latent_23,Latent_24,Latent_25,Latent_26,Latent_27,Latent_28,Latent_29,Latent_30,Latent_31,Latent_32,Latent_33,Latent_34,Latent_35,Latent_36,Latent_37,Latent_38,Latent_39,Latent_40,Latent_41,Latent_42,Latent_43,Latent_44,Latent_45,Latent_46,Latent_47,Latent_48,Latent_49,Latent_50
CopyNumberAttenuation,-0.03931693792394044,0.11694850043058524,-0.02644856351484306,4.1910110593763406e-05,-0.03876465923480321,-0.12812503089141014,-0.039756675143827164,-0.04634913463536135,0.06338343529644647,-0.01802753245853988,-0.05552372997328101,0.08784709517473492,0.05454804402395697,-0.05225363064535664,0.04646817039179986,-0.04421238398030905,-0.25904901867774505,-0.07798673360502358,-0.0829172535471145,0.06344890885955044,0.1679876044641936,0.020985306022095675,-0.0027364699543619545,0.04919066472877208,-0.05142729525757551,0.04322742108415971,-0.02796542212720253,0.1055901647810791,0.04568730791376776,-0.125632705500186,-0.032150397086426814,-0.01672549719099194,-0.19402399782546595,-0.021594049799463215,-0.009409323464640289,-0.014478064618465519,0.03998472833349599,0.0057669067805259855,0.047176152472197516,0.07168873670269682,-0.042703891712239365,-0.051282052119523136,0.12556488210370395,-0.13536159319480137,0.1432525080999346,-0.0715483297546631,0.05808541109691436,-0.06999922450509558,0.04011476955016904,0.011893938509676549
GeneExpressionCorrelation,-0.0018306441677056013,0.01579198799032664,0.09105209374574584,-0.028440726507950626,0.11289320178606709,0.11040652355765616,-0.08080204166945694,-0.020055828111871652,-0.10704802367176247,0.0973307230444509,0.13761425193269844,-0.15733061592080308,0.11581252358341608,0.14688717242962532,-0.0279886309856953,-0.036448765779715356,0.24601761966862698,0.06701602632669279,0.09535640674385644,-0.10968372796096132,-0.3725385265364174,-0.21880349479295005,0.13363226523547822,0.06764784703899529,0.23139759800394466,-0.015490492012101212,0.033664086143969624,-0.17038168470635265,-0.18696079768534749,-0.04073593362351826,0.09608835462900982,-0.025566961198936543,0.3027333226331748,-0.14094316216524683,-0.24956014715225433,0.10995406300824878,0.021355276778827172,0.12589003303615903,0.02204143955656795,-0.1620305740265914,0.1929875527079026,-0.173827486064463,-0.17573768212596172,0.10972708772869356,0.10809663879057348,0.15010660233042622,0.08658728440833155,0.12182263460493524,-0.007248599726732994,0.07028986266669641
CopyNumberInstability,0.014337754551470992,0.15418832744428562,0.08336035699577303,0.04801451542398884,0.05218595898269699,-0.00035491911177035787,0.001654210082616723,-0.1347545744400951,0.14154962159927087,0.046216361224449665,-0.09075525797602976,0.10782396538223614,0.06057164635010246,-0.23495180845449073,0.03577989683495119,-0.04694873150127889,-0.27074752581189193,-0.04313321139319901,-0.23068285043221637,0.07580934548623512,0.12298779467643738,-0.022711191974949838,-0.039692961045351624,0.11694711602391285,-0.05447262401932976,-0.08471589358518541,-0.03451000217009354,0.23411034021750063,-0.02564040192094325,-0.07102783563624519,-0.0446510726646894,-0.13529484015575438,-0.22396273285466134,-0.09065366945753678,-0.025114989326868935,-0.032801255089483915,-0.025042740721937747,0.03141453144865817,0.06211668092887063,-0.03226579775987665,0.19898997155012113,0.07678408419491685,0.13096839961010406,-0.12117408031656346,0.06409787172295117,-0.07147810134312069,0.08382947379838829,-0.029158545975910957,0.009796509457905445,0.09072635776867594
ploidy,0.01803092022945356,0.006559953758682193,-0.0052312821143508294,0.017315167077753872,0.011723833197327314,0.05211200659552595,0.07162960789259376,-0.08661764866225204,0.08488314547646911,0.007077686267090661,-0.03657136124403817,0.04190003817611501,0.019839821391160833,-0.11461842091277653,0.051504384394885576,-0.02914146329027547,-0.0886788692810568,-0.03161976308363596,-0.11888152128013048,0.011599175672310816,0.013125414588592422,-0.05195861553305477,0.04509059141490302,0.05247476453260366,0.02160582158011358,-0.051030271679302915,-0.0062882835938108655,0.09019031930490033,-0.05455837413595847,0.016140731289976548,-0.05009668233935414,-0.08730429698562771,-0.12095605104493055,-0.052778474927902636,-0.02883251528127741,0.012334690277726996,0.013524066368118572,0.026773043216999873,0.052619199062643694,-0.058834853641901295,0.09762554318927943,0.11176515132741688,0.024087404541743043,-0.07103957718645075,-0.005536428036188494,-0.05868773283929799,0.04073399590491329,0.003124253662765513,0.021706603202400653,0.08680597583527573
mutational_burden,-0.07168175951690484,0.11959294000902818,-0.07000550485700553,-0.01739640848885325,0.14535962381462667,-0.09458729846350972,0.03144063843515334,-0.028235204059765283,0.0005356861678185441,-0.07753496483720115,-0.07034218737629949,-0.02945157738902591,-0.004003496170643595,-0.12348665954142457,-0.0509746083441442,-0.03406920740231773,-0.020856852614938574,0.04806252940920081,0.022383722834027585,-0.029128858681163453,-0.02336278040685955,-0.016139549630277583,-0.021749671506677698,-0.031062424206594056,-0.1167738363726976,0.07743243374461685,-0.024307809214564012,-0.125641074096969,-0.04955395137780772,-0.00944103715797564,-0.036105709986687586,0.13158096554728355,0.09347725632512258,0.023531394269509353,0.06612103828977846,-0.046740897541765226,0.008202497080376944,-0.0073728507621367905,-0.05103156909307335,0.033615595215410896,-0.058817468825617704,-0.03169622636240319,-0.0021362548707995945,-0.03672661331227162,-0.04161176289593558,-0.009804424207804235,0.0852461598587495,0.06477718297094306,-0.0294116551540273,-0.005044155320598914
growth,-0.06720370140192873,0.02727014439436059,-0.04816220197536101,-0.07273379016974432,0.019475252749263563,-0.14079457893219258,0.1272122927513656,-0.03378372292191414,-0.054221701301276994,-0.09789224395329739,0.05385340087082198,-0.12325428253536909,0.03403126608330512,0.36682663497400647,0.016176144329953755,0.008088819996369253,-0.12423691949927493,-0.03656745130627033,0.1294984578245154,0.011837636521698051,-0.15377364644341684,0.010489875209405938,0.053386519880292665,-0.05813024295021134,0.007841622127050779,0.14957530234326383,-0.08800631276033614,-0.33830916742295203,-0.15839729590060017,0.09075841403558917,0.11530884515180778,0.11164485840362465,0.05011055399866591,-0.023646664303051453,-0.11194010156567513,0.002374569469750973,0.09091662497881216,-0.11023566058842901,0.09834844848464704,-0.041333887812588316,0.03542573645889731,-0.08583055055897101,-0.16639957627322485,-0.10267096887078428,0.036549635479131475,0.029479222370575545,0.04210443446554345,0.14136627630584028,0.11049976405283124,-0.048311105547559983
size,0.03981526992277539,0.03331792925813544,0.027563274908401533,0.07452948437574758,-0.026897866281489876,0.2023922921592871,0.0726934102604374,-0.11620747984626228,0.19575762086136392,-0.029569617344486245,0.1429206844112325,0.044188487457786446,-0.011699614884870611,-0.12756524102977151,0.18167885171378595,0.005220285042665976,-0.19135476445263022,-0.1432486359494385,-0.2201255757558386,-0.05546021483051288,0.018944808820576715,-0.06707631944717725,0.019195021968973335,0.03380066026738882,0.04647035416625741,-0.10927996636872822,0.11394023574952923,0.28807964273743814,-0.12400150562998022,0.09783016317336045,0.1244682258115182,-0.25675702712390847,-0.18921018397990239,-0.33458254587659536,-0.10965302520545038,0.07052405034387044,-0.08715877425720682,0.1414591032889744,0.06260831583255275,-0.030242509281208193,0.26940029382080294,0.07606959509474283,-0.04094518369239401,-0.12667395083387353,-0.06138776844363871,-0.030560272882363678,-0.06267156201919452,-0.09094617009559322,-0.015192177673636946,0.15087003647455047
RepsCorrelation,0.015838288813472125,0.05048866017004355,-0.0018452892098041005,0.056669407304165025,0.1521812117202775,-0.07956831294728609,-0.0024322407204227067,0.08383743278306778,-0.08587385457752905,0.09945657889808592,-0.0018752802601757859,-0.12317197110471258,-0.06199974181592733,-0.010772535008113116,-0.04725651929662607,-0.01581035820454469,0.10834293955694628,0.16379745821765254,0.12253483256818565,0.05120211650234602,-0.0788997979750456,-0.09064258530248802,-0.05334062307632406,0.02619213320745897,0.07784837252783364,0.0030532207824046685,-0.05907663896880781,-0.07513453562131436,-0.1624360068103808,-0.015414910107509668,-0.0354666700981396,0.060747235212920525,0.11133855033927995,0.1921457495165027,0.01942766752861803,0.06262321848022588,0.0790871405398416,-0.02204222605580763,-0.008747711572459117,-0.07668449434070392,0.07348517192831068,-0.034359621817325894,0.00664786554787055,0.0904081694090584,0.012602326371179324,0.010953488217140568,0.12014386477218927,0.21315444825178217,-0.060751438149216505,-0.01085880806657713
CDH1_prot,-0.060220912458448184,0.22758786947056545,-0.09506169756835078,-0.1529200392768001,-0.005880931933496138,0.05946887846504578,0.060970461050322285,-0.23060390775904807,0.054015974557474235,-0.1373197095367178,-0.1374367533079801,-0.05776509034515101,0.01431574076659271,-0.1110665184386468,-0.07214159626371543,-0.0391206981181053,-0.36035222921472987,-0.4279624454050591,-0.12041109443912279,0.03445461541713286,-0.009167923807459871,-0.10084719080304036,0.16497865127215666,-0.17218944187820523,-0.07338678486158695,-0.07896845388723063,0.047704734179920376,-0.11225492123428256,-0.005281734934524316,-0.09239566148569536,-0.06811194221014588,0.08900730771414378,-0.04995861043354209,-0.10916406866107992,-0.0860853909033593,-0.09430713948749017,0.023497850455398074,0.0243779309006462,0.06516852437233486,0.1567704269391621,0.1491296408294665,0.00036450223198551196,-0.09823789400066048,-0.15734833896556027,0.07010938321203272,-0.09097116045808618,0.2379314649970007,-0.02711475157437279,0.08222976861559625,0.011231689197893151
VIM_prot,-0.014644761566565783,-0.2528605796860693,0.004952208889618765,0.18601349740800005,-0.042545175694559824,0.3195967597540805,0.08498320404361974,0.009378399732994775,0.05748530312446076,0.025973251839282428,0.3280231951158224,0.12086638718111253,0.012849168108641753,0.248205817296939,0.30994497171762037,0.08698999570228719,0.2262013104093999,0.061803057173919713,0.0024103773109025754,-0.24237964419425723,-0.25512082314291296,-0.015820651519702973,0.01741407023638784,0.07807996213956869,0.24164338719488718,-0.09055689318425487,0.19803956974215614,0.2460429458379931,-0.20130754286968658,0.27205582893705005,0.4294606313486221,-0.3220821545096674,-0.03616770765170672,-0.42087664103677813,-0.19696674357349656,0.19965235840663917,-0.14413005091971418,0.18837896315463482,0.08149110260425119,-0.15605440065089687,0.14383504843065933,0.10254639868675186,-0.12072305549837149,-0.04109677136353252,-0.1916616425614961,0.12455267014508525,-0.2621970431065317,-0.10564824992458278,0.012804957937532457,0.1600839534260114
CDH1_gexp,0.11934912606105735,0.3259979905667088,0.2322970123545135,-0.05437596118660664,0.03877995331234148,-0.19472577250001824,-0.007809357829136084,-0.12237965145129359,0.21795414750623138,0.024105528873667785,-0.2994620717378935,-0.10790335219702148,-0.053962412123154474,-0.3694414327231976,-0.2076756504599432,0.0007260850645982248,-0.4612549089765135,-0.4035381026818016,0.06972095515838973,0.17608453657114617,0.2858027627152611,-0.04280814219154337,0.15316097055609879,0.015206541176623858,-0.31238362766997047,-0.03279821903112763,-0.21651027027780806,0.019353315915504567,0.1697300143641059,-0.4103199828484108,-0.3657778877564681,0.17512052375076195,-0.13425433396709904,0.059065703611875395,-0.044404401709074164,-0.07892506026933675,0.22176466748738458,0.0016425607328523616,-0.04146759941466442,0.14505905969612032,0.0684505756645482,-0.09819511588496393,0.21363638506066937,-0.1521976034994069,0.19900478552627637,-0.10683562442542255,0.3263302755255096,0.17974768938981933,0.1879847226568258,0.0023338088605855596
