,corr,pval,len,factor,latent
0,0.03321006946819246,0.25211772682386424,1191,F1,Latent_1
1,-0.21510518409686702,6.20514528411099e-14,1191,F1,Latent_2
2,0.2673892562888729,6.0210927596217545e-21,1191,F1,Latent_3
3,0.3088050897449432,9.905332893219778e-28,1191,F1,Latent_4
4,0.3960021737991085,5.308052557178952e-46,1191,F1,Latent_5
5,-0.34835466412495164,2.6176387705748176e-35,1191,F1,Latent_6
6,-0.35722124921795356,3.6495768865383716e-37,1191,F1,Latent_7
7,-0.49896609154676014,5.550421024202922e-76,1191,F1,Latent_8
8,0.43241732591113613,1.907470070420369e-55,1191,F1,Latent_9
9,0.07726137509645888,0.007640756496585298,1191,F1,Latent_10
10,-0.20353609673366757,1.3296751288380601e-12,1191,F1,Latent_11
11,-0.07996842613978344,0.00575708726559397,1191,F1,Latent_12
12,-0.22095277594468088,1.231030648414626e-14,1191,F1,Latent_13
13,0.17550269588464262,1.0755334537943312e-09,1191,F1,Latent_14
14,0.1868650190452151,8.062331695138798e-11,1191,F1,Latent_15
15,-0.31403577399045124,1.1407838361613085e-28,1191,F1,Latent_16
16,-0.030801052300131748,0.28818717084886275,1191,F1,Latent_17
17,0.005069870042142585,0.8612501338161865,1191,F1,Latent_18
18,0.3122519082933331,2.395788070606954e-28,1191,F1,Latent_19
19,0.21711666580069935,3.575823456229923e-14,1191,F1,Latent_20
20,-0.498840918130263,6.128695020974878e-76,1191,F1,Latent_21
21,-0.22899308445763936,1.2341386200475516e-15,1191,F1,Latent_22
22,0.0579432962682114,0.04558092796133237,1191,F1,Latent_23
23,-0.02207989400962696,0.4464844814624021,1191,F1,Latent_24
24,-0.1534950036278047,1.0192455780411437e-07,1191,F1,Latent_25
25,0.22594631772035625,2.981308528446606e-15,1191,F1,Latent_26
26,-0.16337258800670354,1.425083755370237e-08,1191,F1,Latent_27
27,-0.18998634432892655,3.8431956496866264e-11,1191,F1,Latent_28
28,0.010288144577513309,0.7228223206174669,1191,F1,Latent_29
29,0.19305212213379835,1.8335384497764024e-11,1191,F1,Latent_30
30,-0.06781965133758029,0.019244906579814848,1191,F1,Latent_31
31,0.11362776007451991,8.494256939228219e-05,1191,F1,Latent_32
32,0.1260522094174214,1.2828116963039534e-05,1191,F1,Latent_33
33,0.013832265832233846,0.6334439721070407,1191,F1,Latent_34
34,-0.05744651919135604,0.047469789753001534,1191,F1,Latent_35
35,-0.004386839033533016,0.8797900423131857,1191,F1,Latent_36
36,-0.12200067496136242,2.4245902947531062e-05,1191,F1,Latent_37
37,-0.18711932611040225,7.593646904689394e-11,1191,F1,Latent_38
38,-0.1318741960755092,4.964793997887775e-06,1191,F1,Latent_39
39,-0.45669111078932384,2.044336007991146e-62,1191,F1,Latent_40
40,0.4658822046838929,3.3174139044592143e-65,1191,F1,Latent_41
41,0.457206639617533,1.4332466019346455e-62,1191,F1,Latent_42
42,-0.26265961881855526,3.0437799568004097e-20,1191,F1,Latent_43
43,-0.03332358583399034,0.25049931566549755,1191,F1,Latent_44
44,0.01959427675709204,0.49931350692745397,1191,F1,Latent_45
45,0.2326325086994806,4.2319162865532785e-16,1191,F1,Latent_46
46,0.2106580688700038,2.0586460353313293e-13,1191,F1,Latent_47
47,-0.26585521135191365,1.0220787179487286e-20,1191,F1,Latent_48
48,0.32944884793816426,1.5138476851534634e-31,1191,F1,Latent_49
49,0.11319378067461622,9.044093145799859e-05,1191,F1,Latent_50
50,-0.0633617552446857,0.028773899981401115,1191,F2,Latent_1
51,0.1668303914181456,6.953134800844714e-09,1191,F2,Latent_2
52,-0.06726423015630625,0.02025776994129626,1191,F2,Latent_3
53,-0.32242848791186624,3.245911353839316e-30,1191,F2,Latent_4
54,0.5792476520128791,1.1564447373719575e-107,1191,F2,Latent_5
55,0.04962804799890656,0.08690338855067237,1191,F2,Latent_6
