,Latent_1,Latent_2,Latent_3,Latent_4,Latent_5,Latent_6,Latent_7,Latent_8,Latent_9,Latent_10,Latent_11,Latent_12,Latent_13,Latent_14,Latent_15,Latent_16,Latent_17,Latent_18,Latent_19,Latent_20,Latent_21,Latent_22,Latent_23,Latent_24,Latent_25,Latent_26,Latent_27,Latent_28,Latent_29,Latent_30,Latent_31,Latent_32,Latent_33,Latent_34,Latent_35,Latent_36,Latent_37,Latent_38,Latent_39,Latent_40,Latent_41,Latent_42,Latent_43,Latent_44,Latent_45,Latent_46,Latent_47,Latent_48,Latent_49,Latent_50,Latent_51,Latent_52,Latent_53,Latent_54,Latent_55,Latent_56,Latent_57,Latent_58,Latent_59,Latent_60,Latent_61,Latent_62,Latent_63,Latent_64,Latent_65,Latent_66,Latent_67,Latent_68,Latent_69,Latent_70,Latent_71,Latent_72,Latent_73,Latent_74,Latent_75,Latent_76,Latent_77,Latent_78,Latent_79,Latent_80,Latent_81,Latent_82,Latent_83,Latent_84,Latent_85,Latent_86,Latent_87,Latent_88,Latent_89,Latent_90,Latent_91,Latent_92,Latent_93,Latent_94,Latent_95,Latent_96,Latent_97,Latent_98,Latent_99,Latent_100
CopyNumberAttenuation,-0.01842551647178966,-0.009016004740294287,-0.012217755432165559,-0.006640572711664016,-0.009368015263913912,0.03970012715849926,-0.10322962537963146,0.019324936762073513,-0.019271251902137097,0.04962731145199507,0.2240193905643595,0.2112868564125204,-0.1137910907611168,0.11899985907783026,-0.10094967752085988,0.07633783359906568,-0.032711963407711535,-0.1286155376827657,-0.12680121674349426,-0.0070196679083879,-0.037687422008470334,0.046494367689021966,-0.039086201030914515,-0.007831774863127208,0.021633209199638802,0.17939231555925075,-0.12714240308212318,0.004536655285589837,0.024613663800377442,0.1636690320642451,-0.06997248844016382,0.1801951140640577,0.018926789771587266,-0.06873507567934295,0.09503015149484867,0.1320743974838006,-0.007416864943741891,0.05087252886933015,0.04138736467413371,-0.07181374555240987,-0.17035756318175918,-0.03525192871834157,0.08787083348325292,-0.11641038270563962,-0.02691219536479581,0.06410063056886246,0.030489193269758495,-0.116661583865897,-0.05357567911886686,-0.10423737290717193,0.17033774260382983,0.0020069513832448463,0.008663713995266453,0.021021042958658084,-0.0464350236882004,-0.12275768356996151,-0.16783382354407653,0.034475219968123576,-0.037336877763410325,-0.02152043465840365,0.030309494598781336,0.12180384801709086,-0.01961912190814398,0.04276750921643711,-0.02303349624725441,0.13170463389782064,0.10892320512102491,-0.133572654513774,0.06494689403049778,-0.11930456698289733,-0.0907577383367381,-0.10033219724866085,-0.04765565957774247,0.12469591567995855,0.10547626586761902,-0.052108734852610056,-0.04563932411828593,0.018910881344996584,-0.004057044246663698,-0.005759659613357123,-0.15729304507032874,0.17821658035149274,-0.08766871661272768,-0.09638611124639558,0.05664975683402461,0.14324180198361822,0.011862954058404651,-0.009062478323372817,0.03681380566969687,0.1175812268524835,-0.14975039301198725,0.1250824607824328,0.017938669955449692,-0.0013051731855976186,-0.030767340971691398,-0.015244953722247349,0.09439252412732725,0.0022064881946993365,-0.007377351347778795,0.009538554091090147
GeneExpressionCorrelation,0.14753903485845685,-0.09512783108366289,0.02962058765790339,0.05276194808665458,0.1407051851815917,0.0035321322881270586,0.02909746875910775,-0.03802533255710964,-0.20319395714233246,-0.16135098283076924,-0.26981998868090695,-0.12793534191593048,0.0904610466541968,-0.14270145446815033,0.18251959560605774,-0.11540785408869692,-0.11964419562515892,0.0842931635800978,0.029084495870431715,-0.00849583122651597,-0.1439374454368052,-0.040080337742345123,0.04631473784727533,0.18976036887426342,-0.1414673625973745,-0.02173179004339,0.17416398081654608,-0.005952055201034627,0.055257789211460545,-0.1901438285677895,-0.021555350775141983,-0.24354543483233224,0.05302760193970904,0.13287569975891003,-0.13671989157991982,-0.28381298100428404,0.11408943049200769,-0.07138052525175659,-0.11362314780181389,0.15297940151614572,0.20577330831758073,-0.23145784452771778,-0.05806326014327025,0.03689198245029743,0.01942203182832892,-0.06320948164425479,0.0523761109982872,0.2335056307979682,-0.10211627969421064,0.10043731602149487,-0.06287881934102846,0.06755577591038373,-0.08700654604860054,0.10624931309322502,0.07721704750979716,0.06126672060180215,0.1588189132922921,-0.026477793638927653,0.15691044059053452,0.113403701104623,0.08523301796256605,-0.1619186914609267,0.017343530289427075,0.0038493526357287807,0.10752246943699337,-0.07695206603683617,-0.0712050754404201,0.03848160796376077,-0.15260488958027743,0.23530088735119462,0.10825474480850397,0.09643093235688739,-0.023747043355446633,-0.06138684463312404,-0.16221811791909646,-0.0923222890616371,-0.027072947615489767,-0.17767465667232238,0.09048590183697991,-0.1612707059236774,0.14396385506971004,0.0233528780653278,0.24521407647491927,0.1671499221621011,0.04790610635077039,-0.10585272123029008,-0.06316790173590746,0.04289401560522796,0.040283869680660785,-0.2161587093862826,0.00040111900267468184,-0.017233100215889866,-0.06190110907301948,0.04750562768420244,0.039579981270361324,0.21183903945810392,-0.10017991333524202,0.04566829073939784,-0.11333285076378878,-0.0808029416375967
CopyNumberInstability,-0.08547409396935107,0.1671951978529876,-0.09378224780418414,0.1064856516611423,0.0684726832555707,0.0397335477340731,-0.08424554122368463,0.09056824247185642,0.04348322922138833,-0.05939028536864041,0.0830791970760452,0.20526040695132475,-0.2120692540857319,0.07660173239824981,-0.03134981945323799,0.05616667682008848,-0.1159570869233686,-0.11869022886105098,-0.06285876005627558,-0.2283428049037984,-0.0914602714339827,0.025850757826614446,-0.07661362691148496,-0.03831977381690961,0.10988259782230682,0.18012524706115202,-0.18254988688919013,0.11262571554689844,0.02778713032925419,0.13443877050695002,-0.14882753931138606,0.1447896720156774,0.2655356531562433,-0.1464644725300638,0.20957928911170395,0.1038553245313787,-0.07102738181719784,0.006074427116921288,-0.11851616263062975,0.07122029273476643,-0.10482619977407508,-0.06996590095355013,0.07156678380353276,-0.20001500412092582,-0.028376887387941942,0.10808707068909827,0.12324283567195402,-0.23651328409268096,-0.1540582856994989,-0.10978352948688477,0.2518789702195414,-0.16971681826103188,-0.11983654222193388,0.04196028986644665,-0.047383267070063406,-0.18038446485115855,-0.28847315949178687,0.018667000822650166,-0.17444926212759554,-0.05536713450980408,0.0523649716344694,-0.01168563099420993,0.038659598748265564,0.11813807120395281,0.03066437860943697,0.06731971656764012,0.21718944226462483,-0.09187198074398095,0.20717464578861247,-0.08894727371467502,0.049780864718382466,-0.15100052504169953,-0.005354336922324227,0.18936127970055555,-0.06766411754075316,0.023620102494313205,-0.05521948370936466,-0.02526396443840532,0.010129034749914214,-0.03225469457191733,-0.14636512250624317,0.20694934240947446,-0.07124095299094942,-0.22177740183397013,-0.001531895375962496,0.16739837200148702,0.059829584964879876,-0.10040507274814305,-0.011162418962180074,0.17848619107631314,-0.10052863065266479,0.12604633951206964,0.05203728535282785,-0.06274131089212694,-0.11550217410632298,-0.06393100568285029,0.16334077087890694,-0.09274911369698349,-0.025013011364217064,-0.013222826788756466
ploidy,0.0070188033663914655,0.05424150585874439,-0.0704110339173397,0.101141066287562,0.09591466303936007,0.02133951564331934,0.0033560535090874383,0.027578604945676658,0.04456934808026817,0.02208498843143884,0.04425127341862508,0.08434258588045813,-0.04737783450349091,-0.026764164007940967,0.029460459510803567,0.0355721271945159,-0.053165227984749375,-0.07690883489847289,-0.013627067392779456,-0.11129541492566566,-0.04248434009430566,0.015226623682324003,-0.02575811248131734,0.00870771750363129,0.05604055019660376,0.05825071875825378,-0.02945531234704406,0.013615153329297407,-0.012360435993724292,0.05682755153889746,-0.0338229283173289,0.026866442504198233,0.12446559415309146,-0.07552535653481905,0.11300385350418408,0.03932366907692501,-0.07233396122440174,-0.05271450090903158,-0.1197800602609884,0.10836838036469718,0.02045599739472491,0.020431683757284623,0.027899185133708683,-0.0751922403631708,-0.018958045565852906,0.07318048627892931,0.07476910982929746,-0.1024661951593994,-0.10132372074189634,-0.031155881026259425,0.12389215935409315,-0.07300923815009439,-0.017764373648232933,0.04346175703892737,-0.0516329767283577,-0.03977347466146382,-0.0915984334641411,0.04921964353565334,-0.038122879892588335,-0.10220027772714221,-0.01877130948364005,-0.005861360055221734,0.010864332170332362,0.06414687912091435,0.041450039811990136,0.014324522045544994,0.07861795245405866,-0.019997621287911216,0.13112635435213058,-0.020911887081908002,0.05443422737044443,-0.0370821750370818,0.03329310877234281,0.0934278096820866,-0.09284137277423911,0.056004364543762356,-0.008667943724313135,-0.04632034098671395,-0.03262044439641437,-0.04720307131214506,0.04954915481434903,0.05991157283864174,-0.08465603618874822,-0.1514673744613918,-0.0016821010072535637,0.08859344170087285,0.0805284100532305,-0.06692911365863578,-0.05514503452864821,0.14197905676176734,-0.02169858855364522,0.029143879540134334,0.04393124979004093,-0.030110811529446762,-0.03604361110148927,-0.03820290645789264,0.01636949707800687,-0.07445539700626638,-0.027641787124278505,-0.03529242782974251
mutational_burden,0.038829315543352845,0.01829563708421395,-0.04074942310077716,0.07529886667765943,0.03223495487714124,0.06329614655153894,-0.0454812531830159,-0.04077364863744858,-0.024710272418385498,0.13297565364434571,-0.031405055078701526,-0.09946825342268838,-0.04596041822955828,-0.12587756723279694,-0.00298356074165826,-0.07087466623518462,-0.0176891867070773,0.02699570376564292,0.046059775712633214,-0.0026940291617967697,0.07745627556103385,-0.039421591067773015,-0.054627904863700893,0.022321754883181125,-0.03692407046860541,-0.03527020402538391,0.06756190602986535,-0.0008343199321872734,0.08703248102659872,0.02167680732198561,0.12351792514430697,-0.006310020326061003,-0.09188735032780802,-0.026414404644697888,-0.13017820280155398,-0.014315524924187207,-0.08544173502750188,0.035563204378012435,-0.05303263212586943,-0.008339354706711861,0.016047388332432407,0.004910499038982905,0.02897304524423827,0.13982838420465982,-0.0476561299354918,-0.17453508251409167,0.005782578661018788,0.03160087780138088,-0.021499954170602714,0.05296107606080264,0.005618897693610584,0.12776774519568337,0.01668642440353598,-0.03721463100243028,-0.006134571445681799,0.12810662927097013,0.028062717140183043,-0.048588193119315344,-0.033578146645784755,0.007224011245392612,0.01635762219084484,0.03631336684649339,0.05140722867494036,-0.0959104398370851,0.04654492820026192,-0.22102238630802926,-0.13115889226009067,-0.06601994287620197,-0.04474625724758609,0.024976863344379943,-0.12150768155794903,-0.032212940162237504,-0.031101847916853477,-0.008642679231695673,0.06695996001126138,-0.019543144451477607,-0.0032172584425418545,-0.0029830058068106924,-0.14837350942997718,0.053578347219941945,0.053958759302345935,0.07373346820180846,-0.019531666053961724,-0.023785791817791294,-0.12404512586526484,-0.05196901528955732,-0.09007547455171548,0.01874894323482475,-0.00916133824970278,-0.09287750116195195,0.003911781474520159,-0.05174982206132833,0.05778776119070205,-0.11323215456422465,0.008885374458591767,0.06527099945353747,0.049418259355757985,-0.0356686573559446,-0.048898240589144625,0.07817222105990561
growth,0.13221794257732844,-0.21865720287181484,0.06372662899772741,-0.007384250823045241,0.07841373182201704,0.12042274733737736,-0.0627882935900221,0.04312101575259198,-0.2637254728118411,0.027654740591336203,-0.09028961378533049,0.043180668273791425,0.2713389906752361,-0.2867321878025461,-0.0694896574567241,0.13504967312376082,-0.11846206772396511,-0.05026431295941828,0.08916595255541705,0.04723736334300172,-0.08208636806657998,0.0758017138504079,0.11644056627192137,0.09240486213479335,-0.12475726568558025,0.07087558187879583,0.19896109824589092,-0.13500211464282127,0.024182270011882473,-0.16552215843069384,0.06168479019564849,-0.03454662453196145,-0.17917735801078888,0.05778000022876549,-0.01433222434404364,-0.07190062703754665,-0.001975997820180679,-0.02240830899530095,-0.06480180438556561,0.23134374531968016,0.3040295969845173,-0.11676633965844414,-0.032294128372475264,-0.06175861748835315,0.02558644220954326,-0.004969334118303572,-0.02735002373907111,0.08515216991763243,0.16320285699687118,0.04964863612001453,-0.03131205076026751,0.18754302077191828,0.06417920367809991,0.11313107702828709,-0.0012853990091929,0.091254118954237,-0.015025338971007449,0.0682115101081464,0.17014971756942213,-0.010484485796262263,0.01863899726730768,0.008628911188364381,-0.058730354383519714,-0.06655022275040408,0.03135310784419317,0.18363530017179658,-0.0811993107996493,0.03272677657046856,-0.10298612319295201,0.22038362403969647,-0.13879673970177175,-0.014683018796830451,-0.13894463113754682,0.03950356719839217,0.15451252669625104,-0.030442580455097727,0.025244057819043885,-0.14807219556464352,-0.0030052617053583914,-0.02290173552409553,0.1031668891714699,-0.012230007453652358,0.1257216925311247,0.09331382165780341,0.11344907370614182,0.021783302719736428,-0.004851938412946782,0.12283645784509235,-0.008499236964388037,-0.03956276832835318,-0.016292630932066985,-0.09787155082155627,-0.0022467542401960992,-0.06615842631567324,-0.04070694734599303,0.1439927260127344,-0.13291883750579353,-0.05178473480162168,0.0027875317837861126,0.17230398296525387
size,0.016418140657546702,0.25976862946433965,0.04070263037540569,0.17382093065640206,0.11521082318480644,0.03153403049777763,-0.1222073131017107,0.07082040903207065,0.10763483510224432,-0.023397857466321496,0.06651270401411802,0.3110924180749468,-0.20327432343744992,-0.015913201118735967,0.058887326495663875,0.008065842893836836,0.02132658649398429,-0.12933752850228375,0.010996257390268693,-0.22514613632597688,0.02624805130936924,0.021289096626305872,-0.03483395508856009,0.03434113108099093,0.08928872151559242,0.19002728762890178,-0.11538897277293966,0.07736664512532494,0.11450302385283753,0.13653100962406586,-0.14442317370786273,0.12170694381669056,0.13448988190602823,-0.17147202764659106,0.1658631317433605,0.019813670756223,0.017883676568705417,-0.036440380242147054,-0.1566068405389587,0.0570335403289151,-0.03901814832650532,-0.010654684879948233,-0.03571969094132341,-0.25242864446905927,-0.13476893482451052,0.13038471629757722,0.06829911416029683,-0.08087877407396048,-0.09518044543740868,-0.14935261989187712,0.2966585597091606,-0.2551525033898981,-0.17047976939983694,0.10536409847589924,-0.08850419056655999,-0.17273221954139104,-0.22232002048146485,0.13649512935073008,-0.030245713879713556,-0.14581626420985752,-0.046418727598353436,-0.05411372271866924,-0.1939894261899174,-0.013402187066719997,-0.06492686664485575,0.05846083760254703,0.1978789846523925,-0.12062923209776254,0.05456615772394289,0.0732932388052902,0.047818741806457704,-0.18067116033936093,-0.15403437688315483,0.21460438228033757,-0.131273281937347,-0.048314020816105,0.05933664468301997,0.07312495669153414,-0.04581452305210555,-0.128897154589295,-0.18568681042129478,0.08003022301577804,0.043575372083437106,-0.1153582822271513,0.07135916993674171,0.023200214447991474,0.1547083707007768,-0.05373919107898897,-0.12250878284242167,0.2338615500435916,-0.09131025317592983,0.09209427429391304,-0.042121883045725866,-0.12306245070183702,-0.1403132029929915,-0.13039472427400062,-0.018714297526604327,-0.025214195178654742,-0.02706445134077733,-0.03597208422938749
RepsCorrelation,0.03795777492883683,-0.013045555141970065,-0.01669787051909505,-0.05010017582118459,-0.06342354148346781,0.04024715133614779,0.08981497178416491,0.06379121010395643,-0.08019950101474402,-0.19270299247871397,-0.06601305323285644,-0.20860731044156552,0.046394631368984494,-0.17989386402245247,0.05382960903503946,0.06407749248651266,-0.04235920559198263,0.08921083682965643,0.07146297399587398,0.15240485979742557,-0.008848316195750779,-0.014161205155082545,0.010870490270611802,0.06566337660707347,-0.01427054247940491,-0.13762107465430026,0.06339428151240292,0.12132477289726767,0.06543277206409916,-0.20090116499683566,0.08770822356833141,-0.11750714733636498,-0.14428929434530172,0.11334637849617377,-0.0401299313624934,-0.07607504063222338,0.04793651844828857,-0.05210896883638614,-0.011043624240184393,-0.031058888924752177,0.1312640513107942,-0.13458823914147078,-0.011695324140413937,0.2222515445374495,0.040153357539883014,-0.037899272171708076,0.054942657080363305,0.04869520510422311,-0.03596735590109325,0.0478576925975985,-0.14830904847957663,0.1020532765575272,0.03606704760098794,0.008188043024950563,0.07219366350219167,0.04904893149398066,0.023999105160805227,-0.11545882600822004,-0.05365392199485055,0.08494381433056662,0.16794719496415872,-0.09923209095208274,0.15049096884221447,0.05234120671176342,0.0900987890127303,-0.09005428706261347,-0.09067961068094339,0.1518852596333379,-0.00610082915527002,0.0806778745337203,0.02863249853870389,0.09231255107807937,0.1470432374566821,0.0349773704597352,0.01845507670771827,0.039117400956796125,-0.027757752775339668,-0.016521179448193483,0.07046506220266549,0.02624654294123926,0.09647617049586221,-0.03492775410085893,0.04718078971062659,0.015477128152274599,-0.1578133597088729,-0.045331209627752306,-0.12718793393670288,-0.11622506126150386,-0.005125834113511067,-0.10838268166392906,0.028859518616237055,0.014778124244593162,-0.03446978373100436,0.07729948337313286,-0.1001072586907477,0.01501314556492192,-0.009590835891610626,-0.0017938340288843348,-0.07230236668063938,-0.06932611660691
CDH1_prot,0.18371186954173113,0.03617336293148096,0.013823618314955063,0.12162961288390287,0.1439168928728014,0.05293643063122943,-0.09651999766038004,-0.238822960421804,-0.14003049018915936,0.21333256755671123,0.08034822350453717,0.07524617745803826,-0.01070417428601928,-0.016213261183366606,-0.0127399267033771,0.021407496320113732,0.06587273765966814,-0.3606092499627352,0.03613649106826692,-0.1098620707469659,-0.12416457828754732,0.10514946894200387,-0.13394519831596377,-0.10053337934742565,-0.1716806586962294,0.29006590506814955,0.026710795704468077,-0.18009050693125775,0.017727102978381985,0.09080614035805283,0.006929302768257681,0.03955514133097387,0.1823906169664554,-0.21008863250825202,0.15484950756638116,0.20589518526598724,0.13260133038141358,-0.05980296113250151,-0.12428940967116665,-0.08973495180238544,0.022338300381369337,-0.06137402879682597,0.2601464836184655,-0.24520197589873302,-0.06374478049031576,-0.06558786560018282,-0.0707379123463435,0.030380290021829178,-0.01344780281586477,-0.04044621629177198,0.30085173429983525,0.07605031158539087,-0.05729628803753057,0.18768145199957537,-0.186202415489961,-0.05644118276305387,-0.14556071443241014,0.05588645173492997,0.12563599724455013,-0.27000900600205147,-0.10870355679975287,-0.229104958400872,-0.2562515013314162,0.0037965236678143143,0.010936418337967792,-0.01200753755914809,0.17251466641466962,-0.1800350010070392,-0.05099457765460785,0.1736424904196911,-0.17228821051633567,-0.20123741874007386,-0.17537249041738323,0.3564656528317066,0.05692251807661229,0.16474211002596487,0.24896937419041903,-0.07985987692679736,-0.22100000314881135,-0.12262431286808421,-0.0031373214379454627,0.13031035987628714,-0.16870399760225743,-0.07182507193843185,0.026680581322479066,-0.04238155899047842,0.24419173910376926,-0.24775705690745495,0.014303875081705828,0.31181181606866315,-0.20439571095876144,-0.1533180530359586,0.16315864799875734,-0.113116390836583,-0.04044041672769597,-0.011476575235198145,0.08372134005439534,-0.05664180563487673,-0.03363197246900606,0.02376539936036338
VIM_prot,0.14535378844561755,0.10628297252743024,0.03238001957744269,-0.008504757244508372,0.12689462188598558,0.0021005472000338436,-0.07464134563751149,0.14630326125575213,0.17048635549273972,-0.17139511404486332,-0.06940546364346563,0.2653538866666319,0.027417980982455292,-0.06715224553989806,0.08873564486143203,-0.03709549089075722,0.08554802824868647,0.0678654715404279,0.11302034278011162,-0.11209016860416006,0.11317050236414272,0.1019347591276929,0.15627096824150644,0.20831579383766222,0.0634618068002004,0.04992298420719075,0.13760299467328135,0.004495516163051239,0.11802698396171717,-0.091041609497564,-0.12170278899513322,-0.008027833928447884,-0.07187594853731902,-0.033704443847945235,-0.02946117176488963,-0.09956364228011143,0.08586414391262247,-0.07428600433908272,-0.08005100450250695,0.15113745214972862,0.1797234807081202,-0.08083152437854192,-0.3301407433401666,-0.04078878673615503,-0.20262328339254715,0.08192699970206865,0.1544217733552564,1.5682590915722593e-05,-0.10088511094461793,-0.020179409875996215,0.0064514752063930475,-0.319196033904406,-0.10483723483703192,0.11673480907285823,-0.037255923529533025,0.007597318182235759,-0.03632208239255016,0.10579928413279022,0.23441797179854643,0.042730866117453505,-0.12610665117245312,-0.009310865178254541,-0.21599377215768192,-0.15343567164800395,-0.20814127545665734,0.14635979015904146,0.005510101651865373,-0.03943779938920697,-0.09894191453296779,0.08706270354515463,0.11839589356937112,0.0165922813806162,-0.11821299391790097,0.02885206864322833,-0.19667814656271929,-0.16682471037083496,-0.03209560444050907,-0.007858393028291891,0.05155633357056422,-0.11768459671996064,-0.06514092400075147,-0.14272086412740334,0.28550782358821963,0.20064969305512137,0.12650267372099636,-0.06333913850725024,0.09973583159669458,0.23631086740506105,-0.18459206204715287,0.06167274978230744,0.03278574456530547,-0.054234841885856575,-0.2323137335831662,-0.032332160253120704,0.013284962781406007,-0.10066203387959963,-0.3304564745005546,0.14421446409755068,-0.04406264571745064,-0.15963788696466596
