,Latent_1,Latent_2,Latent_3,Latent_4,Latent_5,Latent_6,Latent_7,Latent_8,Latent_9,Latent_10,Latent_11,Latent_12,Latent_13,Latent_14,Latent_15,Latent_16,Latent_17,Latent_18,Latent_19,Latent_20,Latent_21,Latent_22,Latent_23,Latent_24,Latent_25,Latent_26,Latent_27,Latent_28,Latent_29,Latent_30,Latent_31,Latent_32,Latent_33,Latent_34,Latent_35,Latent_36,Latent_37,Latent_38,Latent_39,Latent_40,Latent_41,Latent_42,Latent_43,Latent_44,Latent_45,Latent_46,Latent_47,Latent_48,Latent_49,Latent_50
CopyNumberAttenuation,0.051481686149689225,0.0024339572087337274,0.18991119736566348,0.11156577935796202,-0.09912236039361219,0.05220916741664203,-0.02685102248107728,-0.009548623430579517,-0.12879334718481575,-0.14883908693264197,0.08564044073295785,-0.14608222695719417,0.012581346569848093,0.05853069097016349,0.03856978760128342,-0.040323913776324126,-0.03180897795934211,-0.03278511412949823,0.004966192001368765,0.0637118399595591,-0.050668050430342386,-0.14171279511455256,0.15660902490151943,-0.020953199154424344,0.0002824594975277193,0.04831770300260391,0.3265884239238252,-0.011829396980836794,0.08817820422849305,0.029706722735590302,-0.004898719809513295,-0.057129929747186045,0.021659080470375673,-0.017040727249293758,0.05831729130493723,0.03967652345334336,-0.07353217280216656,0.03994377706826088,0.010778772717261052,0.028912804765458096,-0.08833010519562322,0.1005102186377398,0.09836425026093802,0.10476611974515766,-0.07816721979185265,-0.09399588842888315,-0.008274895927387348,-0.04801479516223555,0.05871877723611569,0.13600720561095797
GeneExpressionCorrelation,0.058115745643819494,0.02905241662754541,-0.5210901721530369,0.004079860116180471,0.03455281312875469,-0.14984792016320625,-0.052071610976904756,0.06082222581123973,0.09971429652748713,-0.09167833277873907,-0.013316833305553529,0.028171043397414174,0.02668670366286616,-0.015397542069500652,-0.063463121731101,-0.0043850435171777615,0.07965657160460586,-0.03434687749093877,-0.09360969082732044,-0.266855706351733,0.16271030304071785,0.19833793220640605,-0.14299047631692616,0.025942240695110058,0.011567622116412834,-0.020307735052445753,-0.3329990997194295,0.0670927364082095,-0.1580035865112767,0.007614563606226383,0.033104625682146505,0.11054382672600098,-0.035248169922846094,-0.13122839094277453,-0.04874164736374216,0.026118263581151102,0.20365732441164194,-0.1596742152726563,-0.153718940010166,-0.04744748837115837,0.08866748036144681,-0.08278668552983928,-0.006509136243332977,0.03461013835743474,-0.0405684433813796,0.2622030129434438,0.2249642956580298,0.2671443103019932,-0.1688442593724467,-0.26264937167928143
CopyNumberInstability,0.20716143173166182,0.0063439562874103754,0.12601515702407326,0.11120816832041433,0.04824960198933626,0.11889564768599702,-0.11563593340184465,-0.031638276774126256,-0.09383520130018588,-0.013346332530115797,0.1550745202511505,-0.20327716733133758,0.08888478581649471,-0.13608790037166452,0.03336409720195073,0.1252167976749004,-0.00116719622469559,-0.07378705187381303,-0.01059142007340256,0.0663010229892013,-0.11190375515568009,-0.1923041267630746,0.027961854133798335,0.04893579732233107,-0.02166397201787482,0.05718322197132595,0.4807911167322214,0.11741050224070387,-0.017414580295863916,0.11192284248821889,0.08531110131768044,-0.20168174027286304,-0.003454872502142536,-0.07368622628112217,0.01490083624662554,0.11003203091672316,0.07801416771347815,-0.019598420286905435,-0.05247822289976602,0.1235153411313935,-0.07992117484725364,0.13147355605971867,0.010088308943877279,0.08736088662335265,-0.16846894914541308,-0.0526254035955272,-0.0036164679103688493,-0.07809803976239978,0.02379903095500479,0.10913702147831768
ploidy,0.11056946840105256,-0.013753281499020399,0.04660071607740323,0.04885981806905511,0.06482705197922564,0.041500185526927635,-0.03155010681259678,0.03895612000522022,-0.030855870434951815,0.02264714070698695,0.05801681536018528,-0.07262726871206225,0.06363831227778684,-0.0363053191358348,-0.0004638553641339714,0.09896261303278611,0.030154905712956977,-0.019471833728301656,-0.00571600287904178,0.02531108124404024,-0.09821094751741191,-0.05982781598159169,-0.0004706141916756882,-0.003380836918412064,-0.018483096533214952,-0.0032728984224661096,0.17652782088643884,0.0945888992021335,-0.008857510189105805,0.03484781619605096,0.0811136507359841,-0.03104590444175909,-0.0026633671519066555,-0.06417458729680975,0.0008055822365780687,0.08303714636504286,0.016274917374225834,-0.04791508891243211,-0.016408373438984547,0.08271930363353548,0.0005147189945058991,0.07213062238459426,-0.06371016537775555,-0.0036365488681561883,-0.1032261453143851,0.0025513789028851113,-0.030646967610308093,-0.06025206646982019,0.011103507228211443,-0.000156559466693986
mutational_burden,-0.10544944967492714,-0.08864106282217193,0.00687630795917367,-0.14883552290909868,0.15442417053393467,-0.020687444064669984,0.15174068663669882,-0.06269218337423478,0.15459295559326694,0.012160990564655347,0.09264547705846261,-0.008643958859448145,0.005077193595372955,0.06743695560578825,0.08358466440691818,-0.09977541315958183,0.04371169673686521,-0.12463946303060297,0.00368807137721051,-0.09130948345593247,-0.026787399800405034,0.014396094320377105,-0.028808141642557964,0.03524699686222087,-0.04288835815335581,0.06154355695754206,-0.011695500203509877,-0.13390500322405655,-0.002167344122514809,0.007881064780938045,0.057373128831321715,0.07332555308217466,0.0600238671472089,-0.1255051264821506,0.020482301164303045,-0.045519851488313355,0.02352232797051819,0.0940002886555479,-0.05504304042508169,-0.0251062646473378,-0.03324753702938342,-0.11896345954664608,0.12209896847005465,0.01528876468489788,0.08411378370480126,-0.06076774246948569,0.04867122198939272,-0.01578813337370281,-0.0028059091371055445,-0.14561334821015967
growth,-0.15001102226036225,0.10970288021598197,-0.059450376667177174,0.08319048057870947,0.17737126765738417,-0.21287220163737042,-0.06305918343906904,0.13064861834644595,-0.07349726161064189,-0.29536209117348144,-0.18235349629987668,-0.1486259704856363,0.11520956117333225,0.2979517105950773,-0.09029814920825828,-0.10733495321932206,0.2759314931380505,0.0902187272139073,0.10642519531575831,-0.22396361580718,0.34001013914575545,0.1983361843674402,0.18736783367475862,-0.0033594707083702013,0.2080420914716563,-0.10095893592453002,-0.34691282704800763,-0.25964190486821914,0.1397199765325418,0.04132462258975026,-0.03560553381653192,0.2154649647523832,0.17850276983808808,-0.06237674357080292,0.1707157952856473,0.12597149957472384,0.0647712216713062,-0.22483041052186953,-0.17882425738284877,0.02909031127450717,-0.01789757226506278,-0.0434326756905877,-0.03247262140948439,0.08303887140543635,0.05273484602059416,0.04073309906789396,0.1744128085658756,-0.03784045033572489,-0.13145134673226005,-0.11690830599695735
size,0.25739655251376664,0.02688881008880821,0.05188478149035769,0.34896545514514704,0.1111020913794884,0.1863259814378274,-0.18053790657227045,-0.10162738080041973,0.05420178467247587,0.03890025752325743,0.22259398860221688,-0.11508369409766435,-0.054375889845464924,-0.09114344285816851,-0.040571056921603316,0.08810103430286575,0.0122617231757226,0.11040886052487574,0.02222078936720895,0.22744439369694058,-0.10972419527500646,-0.10734676558952745,0.03157242010707362,-0.03959310172998263,-0.036758011010500295,0.043476255582820755,0.2667364804270267,0.07950708936214018,-0.05875561824613313,0.09243296447634956,0.12433241274743918,-0.12529076311973392,-0.09408953453144292,0.05132465456936228,-0.0429196913527438,0.16486398705999816,0.135342204242419,-0.026356057730925957,-0.10548944778814368,0.05824233441788529,-0.11947699555971125,0.04720176912349241,0.01679768420790733,0.03415415896893473,-0.11096640069885819,0.10319467338650289,-0.10106209146797021,-0.030583415563414516,0.00128547723745553,-0.017813456292032744
RepsCorrelation,0.003498359048396711,-0.02526038084550524,-0.22256463299535606,-0.18602578026030417,0.021587695416516537,-0.12496781975949382,0.06104540812353713,0.06186824243184703,0.051722604143478124,-0.02637206230166756,-0.03048934627016753,0.08218210434569946,0.06572582396310955,-0.057512741498281415,0.07080919183205305,0.0619601673182331,0.015885518180286877,-0.03889594499203402,0.01450299921944097,-0.22369728361027472,0.2430520423346564,0.06910772963690023,-0.06936081304479075,0.05672280983784386,0.019588989818929675,0.0438695951281193,-0.14273563121129867,-0.03348675534789115,0.01986326405300604,-0.07550164424335093,0.06526666564876074,-0.07131909709513681,-0.09538882539151583,-0.0741773134343962,0.08415531783864924,-0.02279461012534563,0.06280772350179185,0.056473819206710116,-0.04233723119527629,-0.029135248612885835,0.10697464691127388,-0.061641187460145554,-0.022113739174008204,-0.07388432748246031,-0.019714305089474325,-0.07658453396900858,0.03076652438711687,-0.14321729436432487,-0.013964338824389255,-0.13144568746945834
CDH1_prot,-0.034168839138268896,-0.07600811149405083,-0.08178755743599822,0.2370382122971565,0.30666858223677523,-0.011133500000285134,0.04560687974919774,0.012457115845431537,0.1129536179016571,-0.05643566743089165,0.07370581692210695,-0.2420971248066588,0.01905198165438802,-0.016099810223814195,-0.15389744928187674,0.02455761208556574,0.032308576425177114,-0.08169910277212511,-0.07858739173213566,-0.059425686107922884,-0.21329262863808085,-0.03467606837547329,0.049986811644905677,-0.09445653578286943,0.08849715243891666,-0.15834540559723814,0.29882789217157674,-0.11389187780512332,0.10359343891094176,0.17232195764027788,0.0881521290471471,0.14970806357259756,0.14097323755622435,-0.04563203894473007,0.021162341051850487,0.17184622919791545,-0.256328629668976,-0.06024039968489478,0.11858719896884953,0.05011344693883069,-0.08676094399605495,0.010897557894767776,0.08964679961781259,0.1276939507159639,0.018719009722677964,0.07818104290092322,0.0575784181511585,0.10645048295052453,-0.03620639718428274,-0.06283063495495558
VIM_prot,0.22422061679055025,0.14921969116794842,-0.05574298543956445,0.32422459063571446,-0.01179578259857682,0.10884275344870128,-0.3418495413081196,0.03534828455383233,-0.029885599111283447,0.014069775518893896,0.10213399983977386,0.15124093571340227,-0.11234539071464492,0.07103651600657071,-0.06569566593282425,0.09841619362694734,-0.07555226486774487,0.38761693073604064,0.03719179603123213,0.24718843296284115,-0.054727001109899344,0.1126229304014996,0.03222468742492633,-0.04182482760325669,-0.07020583758304544,-0.07345913792983172,-0.303150598859117,0.1282233379581399,-0.07847427227663166,0.050755160946083046,0.02260335753213748,0.055444144581924544,-0.3211684433738284,0.09270636433214373,-0.088345015186233,-0.11545822259205171,0.3841457767129007,-0.0836930057343775,-0.2298664091899284,0.021098553571365895,-0.07890490637722451,0.035854749742780585,-0.0664407779365186,-0.12043041964982494,-9.276063344110474e-05,0.08426016631176446,0.017555284675434144,0.048227572580140564,-0.0073431508445786775,-0.056766593527770436
