,Latent_1,Latent_2,Latent_3,Latent_4,Latent_5,Latent_6,Latent_7,Latent_8,Latent_9,Latent_10,Latent_11,Latent_12,Latent_13,Latent_14,Latent_15,Latent_16,Latent_17,Latent_18,Latent_19,Latent_20,Latent_21,Latent_22,Latent_23,Latent_24,Latent_25,Latent_26,Latent_27,Latent_28,Latent_29,Latent_30,Latent_31,Latent_32,Latent_33,Latent_34,Latent_35,Latent_36,Latent_37,Latent_38,Latent_39,Latent_40,Latent_41,Latent_42,Latent_43,Latent_44,Latent_45,Latent_46,Latent_47,Latent_48,Latent_49,Latent_50
CopyNumberAttenuation,-0.035912150055062965,0.09584329592055882,-0.02284958180906207,0.06136042372816125,-0.20931719071383964,-0.14604653962119593,-0.020810154326176458,-0.0826491929858065,-0.10618577159697698,0.014575777788180798,0.0653503712626497,0.11605259275580357,-0.012038925873083922,-0.0803589001936461,0.1621587534848217,0.09634589010929062,0.006242990502206572,0.040046122401016536,-0.1103556493923702,0.11132131053715451,0.044184578324276316,-0.23764737391590285,-0.08018552839669754,-0.14294054939071502,0.08430453431373228,0.03074628850670901,-0.019674864115840667,0.009183921438539713,-0.03936836780161617,0.0031434598035513578,-0.05524250325060027,0.13201258698355148,-0.13991237948936996,0.033313470786123484,-0.18189933343903206,-0.12648634027249572,-0.025071506906702873,0.07097676358534218,-0.3116235646627476,0.07427084841511675,0.09664748718398772,-0.1756489892991387,0.1635421024352896,-0.16237149991549782,0.03376907136018785,0.14212800002057288,-0.12779825518068655,-0.04220006530301914,0.012306733187040508,-0.18808362348638624
GeneExpressionCorrelation,0.18282452595419824,-0.06995821497567466,0.12988316282256798,-0.09044236178958703,0.10508173716325814,0.08447329976199454,-0.08051074310796759,0.30600884960484004,0.2181105420842804,0.009559550299491381,-0.3921729482275017,-0.023069690678698657,-0.0614011592661199,0.060021154497478225,-0.30824123665944886,0.0833937687196669,0.08942246502821687,0.09376670466136473,0.1381568134518136,-0.20688395628116352,-0.05323871669525505,0.18464115169426568,-0.033149340297997355,0.006451151015414376,0.15527654823139192,-0.09808800909582471,0.18115221092177883,-0.050822114306948295,-0.09027151192513806,0.048571970660578334,0.04864736613383115,-0.12571429594415345,0.024081712981778882,0.05652366232569355,-0.01668750607122429,0.15182031050073824,0.11102224934420638,0.017858196358480075,0.478958961721087,-0.1525816648326782,-0.07926592457030035,0.4020350053147867,-0.13275745377978007,0.277016668930832,-0.02342717582087147,-0.13930063920802366,0.16397205628887054,-0.04088199506201777,-0.005677906561137266,0.22581831372969205
CopyNumberInstability,-0.15584330520505507,0.15503074839218392,0.0011339851157277918,0.014860148549016787,-0.11301166413575028,-0.22564007903071606,-0.18815333411242238,0.052171591531446355,0.0028525714311732867,-0.004548133196938735,-0.015757096438532844,0.17922728912017383,-0.02650877632145291,-0.008349660635793291,-0.042354383637092125,0.0907247226279172,-0.08874967372864379,0.08969974682086224,0.0019067909658736898,0.03502903247914009,0.06327037841253969,-0.31102902107780095,-0.07172789739344904,-0.18987505794436108,0.14789832561961455,0.10462336049121086,-0.18959976193313188,0.09149889600367622,-0.18524340749194312,-0.03317735605724488,-0.25981680889361375,0.11831418938799122,-0.08941423139581595,0.11053344559197847,-0.2702470661240356,-0.2348609996109159,-0.203591289220266,0.0153940933066342,-0.19859673672872674,-0.027598630512365118,0.19345187880045384,-0.14935221776916405,0.2039820450294175,-0.21515674813724084,-0.14979348294919564,0.3028832036839424,-0.34419664538605127,-0.12554576057468697,-0.07775333036177691,-0.16784361398316716
ploidy,-0.10513271664384927,0.07683986047679539,-0.005630010300001577,-0.048119559360458995,-0.03459683145135928,-0.04594193949545424,-0.09693112155879041,0.02918796102915613,0.017679887567807733,-0.012339147343292334,0.0007281238733572847,0.07521568768200153,-0.014043975455882731,0.008154467862852599,-0.054949333474075227,0.04848598053801677,-0.10603724765785262,0.07423224504688297,0.01507598120814995,0.04180758453384599,-0.002706999365211674,-0.0894271441591651,-0.000337894658914472,-0.029345566303653505,0.028556632781601837,0.062243350063840644,-0.10761303387958931,0.026736094973282904,-0.024523768723048556,-0.00959603024832739,-0.12783618851201486,0.07151905059439148,-0.020932620654112718,0.043139229724037366,-0.09095234192398431,-0.12340162961320927,-0.08821263413547431,-0.0031873789167697897,-0.06202384786643857,-0.06284232611565779,0.0383968255606084,-0.03938784718526915,0.05169487786403193,-0.07152279142074287,-0.07251500367772139,0.11761833527862613,-0.14406055018556557,-0.03477477621919796,-0.03577477482832724,-0.02796969096340013
mutational_burden,0.0138287672429865,-0.031045119676419892,-0.0493459806147049,-0.17197207726350672,0.05689018871191578,-0.04005617166730537,0.08357920545231146,0.059902308692145315,0.04096623667477789,-0.05787346192943795,-0.013780809845628596,0.007478885665579745,0.009319124222966303,0.02963606549725204,0.0690706193522432,-0.12156734819915148,0.04247107929274864,-0.12554165679635249,0.04412978488298267,-0.108622701011957,0.05511499575667089,0.029701770506213723,0.07186915163311311,0.009989975791973823,0.09747471667501276,0.029513561750470887,0.1628630168111979,0.04437656158128953,0.0655263703587269,-0.03595448315540664,0.06455850978866733,-0.1695482570012595,0.0029467210145966917,-0.030130894479139112,-0.025420599509531377,-0.00765197733683288,-0.04770861879925645,-0.009773226325023128,0.05460668312094038,-0.020288201175183068,0.024368573369398343,-0.08036196307405362,0.09811315276842239,-0.09020338186300578,-0.043015938478464,0.006870546196786414,-0.010307412553077497,-0.026299229846310758,-0.03699409790860401,0.0028554052844451177
growth,0.38034216438441526,-0.03264585014729276,0.22155199172894907,-0.23074670374090675,-0.055547193949521484,0.12012283162801601,0.19706076642160966,0.11018137380709098,-0.08130500708696695,0.18612575642625717,-0.056608113542633495,0.07259808253536912,-0.12110267994244088,-0.1712351188905555,0.29993648336343015,0.18212168282781438,0.2998616017585616,0.19508974164052584,-0.021146088438312463,-0.018811933495370716,-0.18300018231716914,0.06802624208142918,-0.09800512457312469,-0.03664213345286891,0.15752682583633304,-0.22031583455756967,0.35918202987649583,-0.2418809059320027,0.058032901861477366,0.25590980186361856,0.02758940456213738,0.031950769414831735,-0.15478912845490236,0.11331223830858601,0.17356710573911144,0.19113517994799428,0.46180412085992817,0.15414378877760435,0.13259122853844982,0.012931674380550755,-0.1505475378453635,0.2211501789253072,-0.1337914656650947,-0.06378148017198373,0.29340817825812343,-0.3206819441588886,0.4928688965143192,-0.027725689801182347,0.10697659428224389,0.1638534003885442
size,-0.04749461059622561,0.2126646996996306,0.03409266935231276,-0.03571334892484561,-0.009406334043381889,-0.22738904671262286,-0.269667086089377,0.11791424432513527,0.028773725634667437,0.08108487893978263,0.006750770465293825,0.24092458395448357,-0.09358612913258553,-0.050250389899169357,-0.11292981173064759,0.29974276072664796,-0.02260121725090238,0.21218153550689806,0.10245579643995832,-0.021878410802254934,-0.001774608304903209,-0.1107442448772227,-0.026779013888305284,-0.17228890993157525,0.20080363254113454,-0.03450032256758735,-0.37401385916519286,0.08434569883187953,-0.2782038648607588,-0.08562446903961554,-0.16128254679775747,0.159552510248352,-0.07991758481506878,0.13324817193656374,-0.2508025991232114,-0.21334611763689515,-0.13934651262973116,-0.05962647912391433,-0.02537714406880702,-0.07204027542699849,0.07565423239556011,0.0031236247491066575,-0.00788815506240014,-0.10696391749985472,-0.1828895156858102,0.24310173655271558,-0.2981683250350303,-0.0780925699258132,-0.15932409651926194,-0.061030672194696094
RepsCorrelation,0.01785025000522667,-0.04518730391537248,0.09877491267483343,0.01544177759820163,0.13953942030408156,0.01709815205707701,0.09672136549021235,0.13821477078315172,-0.007825134097007266,-0.11386043633032028,-0.14720501937363437,-0.12426316720452116,-0.012323267699409295,0.03769525868889072,-0.06150889325271313,-0.15124697074409937,-0.03068689613205497,-0.0566116792012642,0.10553772865975405,-0.17485593600921587,0.062399085363538394,0.013032242139034813,0.07107608786786859,0.019078198154393215,0.03278871801959659,0.015220996052008577,0.21326875991076996,0.03360281842588652,-0.01367291295890089,-0.012189346337740258,-0.005073869553432531,-0.14774253077469304,0.0025552996419109936,-0.035596173519755935,0.13574800073308535,0.1072722870125285,-0.05534875092703059,-0.04934930527312902,0.29237100144912287,-0.12795428746221685,-0.03123096353502974,0.04985041676742843,-0.033046926444563876,-0.07816140042404665,0.011975391129751906,-0.010427761109234872,0.051656888415370535,-0.006056635736138382,0.04559225820351787,0.08949005947603446
CDH1_prot,-0.05209529235199013,-0.005736941517820324,-0.08622717766385538,-0.31794208912961425,-0.2873785513078009,-0.171087900138319,0.001847758981017354,-0.1970896628517231,-0.09132525146553691,-0.03609311390281023,-0.0035804836569871333,0.26734225278031065,-0.03335753400702942,0.07307349746720278,-0.06016430430054244,0.35087611542278935,0.06121659469776133,0.101777715457465,-0.24307995625714657,0.17555937227997126,0.020403219828418778,0.09271090994267062,-0.030372995403671908,-0.006658634519342688,0.18763363949809198,0.06433177698994427,0.1187475939938401,-0.11389043340777856,-0.07247556743121546,0.10518400767045448,-0.07068230099541362,0.08573627622313389,-0.08751342382994425,0.04622363641747399,-0.22332205834099597,-0.2126493083605063,0.03936718723875008,-0.04385114057448981,-0.12064848635091964,0.10810146494188921,0.2318398313415233,-0.20735884266198584,0.22788905719474023,0.09937247218387056,0.1415781811989668,-0.08018326302877841,-0.026868261543278607,-0.0788718337761364,0.00479415016649867,-0.29367496148028416
VIM_prot,0.1384732308331818,0.06053298619712834,0.16044111663102653,0.048561093629316265,0.19504856765943857,0.08734435778686908,-0.22747022730108407,0.28394867301384624,0.20805236433374516,0.3543761788482083,-0.14375319207122741,0.06570188886787533,-0.10421372616178468,-0.11841840317664415,-0.08444507474661743,0.13515974902966799,0.05835276580573441,0.42489981895463624,0.29630687822543095,-0.057540330910598084,-0.22374334370173354,0.11422187107292513,-0.07520009350766256,-0.1470161568069073,0.031086356772177387,-0.27144363525106835,-0.4006837605200204,0.023057147132590695,-0.1523154012665849,-0.04870916162146587,0.07125451809899598,0.2877033722223094,-0.06468346245895419,0.16501973978835274,-0.040344108743029426,0.013349738459543244,0.04612305478800349,-0.05293845361334781,0.1906110701422586,-0.17242041719007997,-0.14445305051811727,0.477902215186451,-0.5159079485380653,0.05309713177435406,-0.13250714418531745,0.01716283661346849,-0.009804405201293828,0.06672962912718863,-0.14173481055107762,0.271375148332598
CDH1_gexp,-0.08371106476398792,0.11348018371184923,-0.09730565169460578,-0.06361791842610415,-0.20896049256193966,-0.2181335555711767,-0.03595912605577245,-0.16563958037787327,-0.1279756873615982,-0.14322711939794944,0.11540612342301881,0.1545870741342515,-0.022067885914667778,0.0014961505075648427,0.008487166216888603,0.13008102076047978,0.026176545512312268,-0.11763533390702527,-0.20305154517431676,0.06658023265245296,0.16290523162230108,-0.19093395827123566,-0.024022447403592575,-0.11171322253145204,0.13418118449815578,0.18846043627099163,-0.00950782223991898,0.08007602041334,-0.1321794511819683,0.019140426631939347,-0.16927040324026874,-0.01660237742505362,-0.029922982111005764,0.009324634354880795,-0.2697707361191836,-0.16339305715566443,-0.1148316040159831,0.006764960979418003,-0.24058285828682802,0.14526618341250097,0.1584137251267728,-0.4252577223535871,0.49898657227502174,-0.1853758047649318,0.02991751724570773,0.1923930137436108,-0.23590786018197527,-0.08236021896112172,-0.013484877597521466,-0.2912077038377749
