,corr,pval,len,factor,latent
0,0.6666907492357707,1.9691048453166188e-192,1492,F1,Latent_1
1,0.529087901549854,2.1545890956113027e-108,1492,F1,Latent_2
2,0.060386329321210776,0.019664870187374065,1492,F1,Latent_3
3,0.049910556847416986,0.05392339640193982,1492,F1,Latent_4
4,-0.22700637588744604,6.854392793619355e-19,1492,F1,Latent_5
5,-0.3588295526501354,1.4507946379228134e-46,1492,F1,Latent_6
6,-0.30626168898524236,9.113498527419781e-34,1492,F1,Latent_7
7,-0.4602313464084164,4.3658611744378077e-79,1492,F1,Latent_8
8,-0.5907824220043729,4.4594159698531276e-141,1492,F1,Latent_9
9,-0.4320163693486561,6.917463197994746e-69,1492,F1,Latent_10
10,-0.29261152957485387,7.670073587541283e-31,1492,F1,Latent_11
11,0.0020148034968380424,0.9380193712470476,1492,F1,Latent_12
12,0.18331589010720128,9.6471643942783e-13,1492,F1,Latent_13
13,-0.1392653324499894,6.621433131044047e-08,1492,F1,Latent_14
14,-0.2785632848101294,5.403886613047113e-28,1492,F1,Latent_15
15,0.25967404692243945,2.0387795038782965e-24,1492,F1,Latent_16
16,0.04944259275117862,0.056216016094100534,1492,F1,Latent_17
17,0.34492482393896995,6.199237875280026e-43,1492,F1,Latent_18
18,-0.2882382237844665,6.1495719703110474e-30,1492,F1,Latent_19
19,-0.5384744164708357,6.187466404839551e-113,1492,F1,Latent_20
20,-0.35269566501268784,6.106127108307613e-45,1492,F1,Latent_21
21,0.06900282528424649,0.007669662207607826,1492,F1,Latent_22
22,-0.09059662534055306,0.0004588470784573188,1492,F1,Latent_23
23,0.04784647442758962,0.06465341692951587,1492,F1,Latent_24
24,0.18377464136442054,8.452153796974009e-13,1492,F1,Latent_25
25,0.8501396892587231,0.0,1492,F1,Latent_26
26,-0.6809715263573817,7.537241917019637e-204,1492,F1,Latent_27
27,0.6040319894120033,4.722678292547237e-149,1492,F1,Latent_28
28,-0.1648628551492543,1.4879158638390546e-10,1492,F1,Latent_29
29,-0.09603233487168089,0.00020331267472518198,1492,F1,Latent_30
30,0.5312495108299438,1.99559564212034e-109,1492,F1,Latent_31
31,0.40929224566490574,2.40014734732744e-61,1492,F1,Latent_32
32,0.2764019846286038,1.4337934135786793e-27,1492,F1,Latent_33
33,0.1310376669370345,3.790510956024428e-07,1492,F1,Latent_34
34,-0.3570175867896162,4.416915812641252e-46,1492,F1,Latent_35
35,0.11318360936659393,1.1743215785734995e-05,1492,F1,Latent_36
36,-0.3405135704401693,8.060670810747594e-42,1492,F1,Latent_37
37,0.5903947017434918,7.535312365630415e-141,1492,F1,Latent_38
