,corr,pval,len,factor,latent
0,-0.4286958115658051,9.51021399209499e-68,1492,F1,Latent_1
1,0.2305274976998593,1.9028730988731636e-19,1492,F1,Latent_2
2,0.64599855122761,5.666705047845993e-177,1492,F1,Latent_3
3,0.4924147420913178,5.942149086150958e-92,1492,F1,Latent_4
4,-0.6129308365146693,1.269397848521135e-154,1492,F1,Latent_5
5,0.2108147411828422,1.8903402557812463e-16,1492,F1,Latent_6
6,-0.5487984183932662,4.241243552584691e-118,1492,F1,Latent_7
7,-0.5717458258362639,3.019912742991063e-130,1492,F1,Latent_8
8,0.27549623759242414,2.1525581024663624e-27,1492,F1,Latent_9
9,0.16085816813703513,4.133489752039149e-10,1492,F1,Latent_10
10,-0.3111773096502562,7.368857958598367e-35,1492,F1,Latent_11
11,-0.5953973322514562,8.19696988864394e-144,1492,F1,Latent_12
12,0.40622364223280605,2.262738128750836e-60,1492,F1,Latent_13
13,-0.8052031402054677,0.0,1492,F1,Latent_14
14,-0.43549552928428203,4.301617519466189e-70,1492,F1,Latent_15
15,0.15427185568759152,2.100133431759111e-09,1492,F1,Latent_16
16,0.8027232521610037,0.0,1492,F1,Latent_17
17,0.24764577132696144,2.7528165920582857e-22,1492,F1,Latent_18
18,0.4962671594422293,1.3793744485484997e-93,1492,F1,Latent_19
19,-0.47780174144525994,6.1162441065032646e-86,1492,F1,Latent_20
20,-0.45858176472855117,1.8331444648266534e-78,1492,F1,Latent_21
21,-0.04772933402875032,0.06531172831991668,1492,F1,Latent_22
22,-0.49548977032024866,2.9590323435097505e-93,1492,F1,Latent_23
23,-0.6713281074668013,4.540206673413976e-196,1492,F1,Latent_24
24,0.1759585824142147,7.678596462136317e-12,1492,F1,Latent_25
25,0.5039025466885325,6.889095566463138e-97,1492,F1,Latent_26
26,0.39465220270091594,8.675689787384173e-57,1492,F1,Latent_27
27,0.6440407877495875,1.4256258158648797e-175,1492,F1,Latent_28
28,0.4429197687594836,1.0278098083443049e-72,1492,F1,Latent_29
29,-0.5236900324857083,7.607179702037095e-106,1492,F1,Latent_30
30,0.5464594191318066,6.505366399182543e-117,1492,F1,Latent_31
31,-0.527758942346579,9.224180868495478e-108,1492,F1,Latent_32
