,corr,pval,len,factor,latent
0,0.1570403195037338,1.0693593706139012e-09,1492,F1,Latent_1
1,0.46642102191876,1.8672818512525353e-81,1492,F1,Latent_2
2,-0.011645235947402167,0.6531056518336089,1492,F1,Latent_3
3,0.11929433437442791,3.827071250953799e-06,1492,F1,Latent_4
4,-0.06604981248865625,0.010713228862597004,1492,F1,Latent_5
5,-0.06757788573908097,0.009025440870434893,1492,F1,Latent_6
6,-0.0467512892399057,0.0710264410853597,1492,F1,Latent_7
7,-0.16868009652666843,5.4869889436830606e-11,1492,F1,Latent_8
8,0.006753937553022503,0.794351072790262,1492,F1,Latent_9
9,-0.5156133057591206,4.061696007053673e-102,1492,F1,Latent_10
10,-0.00024115557550823466,0.9925740611082714,1492,F1,Latent_11
11,-0.08954011673781052,0.0005348396379558525,1492,F1,Latent_12
12,0.07825071525757407,0.0024892094709924387,1492,F1,Latent_13
13,-0.0325579708894798,0.20879821464762827,1492,F1,Latent_14
14,0.18274889608234532,1.1354768582231432e-12,1492,F1,Latent_15
15,0.24828940438385683,2.1312284627810544e-22,1492,F1,Latent_16
16,-0.02191081981903403,0.3977041493839354,1492,F1,Latent_17
17,-0.1301717329269749,4.527297367539212e-07,1492,F1,Latent_18
18,-0.09778351293680275,0.00015499326455529745,1492,F1,Latent_19
19,0.24322247759643373,1.5666830655868477e-21,1492,F1,Latent_20
20,-0.0910174556533078,0.0004314820898095977,1492,F1,Latent_21
21,0.03969840940121328,0.12534331248864788,1492,F1,Latent_22
22,-0.10028703762317012,0.00010434146857279166,1492,F1,Latent_23
23,-0.23876004094971276,8.742864883912642e-21,1492,F1,Latent_24
24,-0.09119880422949145,0.0004201655805196438,1492,F1,Latent_25
25,-0.24813383348692086,2.2673809105431866e-22,1492,F1,Latent_26
26,0.11209563495399058,1.4254242929216368e-05,1492,F1,Latent_27
27,0.026395795544873805,0.30825140935790607,1492,F1,Latent_28
28,0.013438260352620336,0.6039977180363394,1492,F1,Latent_29
29,0.33496008823294443,1.9205301350057037e-40,1492,F1,Latent_30
30,0.11928108465385794,3.836618019418261e-06,1492,F1,Latent_31
31,-0.38391360099413585,1.3758427968502906e-53,1492,F1,Latent_32
32,-0.03558370399233783,0.16951806127987734,1492,F1,Latent_33
33,0.04345534439306419,0.0933646703360137,1492,F1,Latent_34
34,0.06871872099844767,0.007924438004677138,1492,F1,Latent_35
35,-0.2112472737210425,1.6362743084413329e-16,1492,F1,Latent_36
36,-0.04802047931799295,0.06368564179691052,1492,F1,Latent_37
37,-0.2740181536540649,4.163958120958373e-27,1492,F1,Latent_38
