,Latent_1,Latent_2,Latent_3,Latent_4,Latent_5,Latent_6,Latent_7,Latent_8,Latent_9,Latent_10,Latent_11,Latent_12,Latent_13,Latent_14,Latent_15,Latent_16,Latent_17,Latent_18,Latent_19,Latent_20,Latent_21,Latent_22,Latent_23,Latent_24,Latent_25,Latent_26,Latent_27,Latent_28,Latent_29,Latent_30,Latent_31,Latent_32,Latent_33,Latent_34,Latent_35,Latent_36,Latent_37,Latent_38,Latent_39,Latent_40,Latent_41,Latent_42,Latent_43,Latent_44,Latent_45,Latent_46,Latent_47,Latent_48,Latent_49,Latent_50,Latent_51,Latent_52,Latent_53,Latent_54,Latent_55,Latent_56,Latent_57,Latent_58,Latent_59,Latent_60,Latent_61,Latent_62,Latent_63,Latent_64,Latent_65,Latent_66,Latent_67,Latent_68,Latent_69,Latent_70,Latent_71,Latent_72,Latent_73,Latent_74,Latent_75,Latent_76,Latent_77,Latent_78,Latent_79,Latent_80,Latent_81,Latent_82,Latent_83,Latent_84,Latent_85,Latent_86,Latent_87,Latent_88,Latent_89,Latent_90,Latent_91,Latent_92,Latent_93,Latent_94,Latent_95,Latent_96,Latent_97,Latent_98,Latent_99,Latent_100
CopyNumberAttenuation,-0.07249251220483403,-0.03939776804831415,-0.10101622734576941,0.005461554115980407,0.06809779825401344,-0.009410706281207623,0.04527469233909938,-0.03943037725605168,-0.08348779132440605,-0.05076852003841027,0.09280026236431489,0.014278672766145776,-0.08314294450441748,-0.03505307465223703,0.036537060928787765,0.07546002783613408,-0.0486817590014574,-0.1153354547000852,-0.001558786553425201,0.12479317220726653,-0.03570774007117504,-0.0548048503931811,-0.08106232345980385,0.06210848445318225,0.01589447997965539,0.07472369478540905,-0.12900894275735142,0.08296351967105535,0.06767527852904269,0.07871619315308873,-0.051414146011556354,-0.0006371035773072199,0.011569651677445654,0.013713241524695377,0.06807923759765504,0.05197238603092538,-0.021711561966686357,0.041244720629253176,-0.046983955519393696,0.025726147960413243,-0.016027586606345203,0.027818798326816233,0.00029424191444394834,-0.06707364089609268,0.07788057937646653,0.029903304968491855,0.040921446246129436,0.06246736437588405,0.04361937367828896,-0.007963436103951204,0.09495140590635749,-0.13120741062541325,0.017933056683974796,0.02442005791011711,-0.006442669204210966,-0.25291180678483016,-0.0005990825603699653,0.03066269922635477,0.01110225051962539,0.1289869926457006,0.01509149448841302,-0.001869987476811389,0.1336398291278798,-0.024590768238974676,-0.06639199047659673,-0.033664853979623335,0.049500865807418123,0.06828874635170103,0.04125046981285663,-0.010711243956788272,-0.26177051228070825,0.020822521935851553,0.08105533164191851,0.007693071113183258,-0.007848340323408365,-0.06383858107540723,0.002433935426256928,-0.04695150223983578,0.03548139737080371,-0.06995459874500812,0.02536152441662374,0.12295227121056469,-0.0887108984438174,-0.06871133912068754,0.02787289238930929,0.008864587347612519,0.060008780269561184,-0.032366177880945445,0.0425766482306919,-0.0094182182536219,0.07620241333708619,0.03465096208407723,-0.00864125482970617,-0.017039325561554155,-0.007919378089646477,0.03159829830320771,0.1236124414598642,0.0026047189879343613,-0.019745236159807406,0.07253502227152096
GeneExpressionCorrelation,-0.023380610381867065,0.12699215453721407,0.18364713225376222,0.18372958972580034,0.09584964754278667,-0.0930834286193466,-0.08246657185373744,-0.025242587443251804,0.0021029114928567943,0.17344327868381434,-0.2188406494129063,-0.03652938695794209,0.16105824744714145,0.04571119792280455,-0.04931314991272237,-0.04189321476460899,-0.061499313143631454,0.04145089213074839,0.12247899083555655,0.02006388453850025,-0.0442872199669554,0.02887422207596816,0.1514057716833702,0.10425865349730394,-0.095729147957944,0.04328140262668325,-0.04988912102233163,-0.0042832631381769185,-0.026319048705996013,0.03719856375211536,0.0066906233135371074,-0.04882572261308706,0.053348089007794974,0.008065779384232112,0.009876032688648215,0.004780455660406999,0.14396743121661745,-0.06537419320750473,0.0015495369268007874,-0.10326122970757391,0.10406407766265269,-0.07415563464202748,0.05993493890126728,0.12939578348276462,0.00556047122031929,-0.12256790604816492,-0.13134142554191255,-0.07575861440088368,0.030698786323990368,-0.0345104076836083,0.007073844810519997,0.20900340938198217,-0.19849306697257746,0.1848176846561047,-0.05931525548210219,0.106420557211206,-0.04300722051735389,0.11817111881721268,0.09940036776823008,-0.11206662332847606,0.1701043419918832,0.009703298059386448,-0.19869838524596595,-0.10775356098827656,-0.10077743895500732,0.08196083304945279,0.04564350636687513,-0.09152800889559888,-0.0512172384821807,-0.0535977144348047,0.6037951096527644,0.028800417555199218,-0.11599653696433417,-0.06834983644436803,-0.03802454249691489,0.08837357742944715,-0.016692186950480685,-0.103112759936959,-0.011939167157685343,0.05056662571880276,0.05884434251221499,-0.0753688263335601,-0.12598248394660844,0.05257437493820626,0.21952973668871748,-0.03632224554968268,-0.1725596592103255,0.12832341193617666,-0.08930144052600489,-0.03411666627513055,-0.013293729293196473,-0.04649983099831809,-0.16352303737975135,0.07239397382644744,0.020193059973941288,-0.026621345310270952,-0.2364612049144295,0.05884037133137034,0.09464181475294928,0.03548212487487421
CopyNumberInstability,-0.218595700173453,-0.22924342730073594,-0.12274220720385277,-0.06179240183584778,0.003943936737257527,0.0069702414837515755,0.12425128146322739,-0.038255196353465026,0.05314113887352114,-0.12288573936963845,0.05534230272862423,-0.0032983868492082466,-0.014404867873365548,0.017685531347044783,-0.035202434620408646,0.23649622164189252,0.025559576859763143,-0.14005040974981672,0.06593655329134789,0.06023675426743766,-0.013524473583632138,-0.03942319503145186,0.11744477688661328,0.006999067169837289,0.12017195092335999,0.1654373170207494,-0.10499900654468805,-0.06825478096107955,0.014664514147980574,-0.03684284678864945,-0.08004515032876351,0.05039250571702804,0.09789989469571779,-0.08781614821007402,0.05470938765801289,0.009666216893125966,-0.011761289693008768,-0.015972421101426257,-0.035024289584438206,0.20540480130094269,0.06487276593800476,0.1259011422227826,-0.11539475055568743,0.12013146741490088,0.20438147974620935,0.12484680011082384,0.13147754979760726,0.10111528844702422,0.028574113466952985,0.0450696930067912,0.1239669447396614,-0.07601900060560188,0.03108313584104033,-0.0964333619064577,0.06270331364365946,-0.4573607885021987,0.053577540552035785,0.07209409447230608,-0.1504950968990165,-0.08718522419458401,-0.04216088693749299,0.17797338586693373,0.11537797195799701,0.006047352967606802,-0.1408016895984065,0.033637134270758054,-0.06492015795119718,0.19015771721727256,0.08339866768889455,0.11266686560640932,-0.23277264219883462,0.06154235251260182,-0.0657031665090835,0.046729107335418185,-0.09355486814506772,-0.25221418472690094,-0.17732514361705182,-0.016867097432834904,0.025557588711530497,-0.013989168572756767,-0.07791729547470952,0.13757131698524527,0.011668857156429615,-0.022633031692686933,0.08872066177800168,0.02472373750292425,-0.01074248534455894,-0.1378955809371019,-0.09956483872959283,-0.11016734662969134,-0.032071894551953715,0.035895411787187616,0.033255889798411986,-0.1140245266937379,-0.040760645390599634,-0.00564104586245388,0.1596080917088605,0.019377531328089493,0.010467419308813196,0.08713152845355841
ploidy,-0.06799756632564172,-0.11060341103681534,-0.06038752298733674,-0.05435986983755229,0.0004629053890852909,0.05152676572810121,0.11034690349923092,-0.05593170467843114,0.10836880756383725,-0.1076690289848285,0.04065211570998344,-0.026801630704329508,-0.00283968161345556,0.009557908692522587,-0.076127647659979,0.14162204782354235,0.05681031744315183,-0.021028571558137647,0.024434548429387,-0.010365310623718604,-0.006845482015480489,0.012790587405256425,0.0548907752684067,-0.03366091273717293,0.05754342156581811,0.02854751091510757,-0.010260802713309829,-0.08437278985237454,0.018072538217640356,-0.005340915523380241,-0.06513256217242258,0.05691863006210387,0.060413617135508066,-0.04232272606793539,-0.03862292393060402,0.015585463265117895,-0.042507754304047456,-0.04085537487350808,0.010634611375139463,0.07390743094375818,0.019150001766261103,0.04508036665614591,-0.04389088888467864,0.09798404567935606,0.12406722671489717,0.039901023199198866,0.09941238019837491,0.018913702059045898,0.01467862818617437,-0.029616755383994234,0.035450407412808804,-0.02603180324863821,0.013772991151988417,-0.04652737272038,0.06109945391048491,-0.16618720760727027,-0.004483326480991571,0.023041318663369045,-0.09208153564513685,-0.07135888967706283,-0.030459557653091607,0.12166286278233357,0.036119124301419336,-0.0037233508929403465,0.012546309978714561,-0.022068160745278655,-0.08659070756497324,0.05328184435224668,0.009884426497942073,0.08365237590750409,-0.07664679231442349,0.0559321025296751,-0.09760014945666191,-0.015577878346428103,-0.05192848270498518,-0.11288326557155512,-0.113476241505863,0.04566009482167928,0.033639229387669875,-0.00519374812612758,-0.10256563918556395,-0.0169132571950278,0.06165521345637822,0.06005861086956187,-0.010917136940135647,-0.015008160923491295,-0.0046619356055489615,-0.10067156619271247,-0.09245793665306419,-0.05047014060033965,-0.08609442453914337,0.06622491870718757,0.004211701470987856,-0.1299525286588872,-0.0859981970229386,-0.02917424489647684,0.052746881761791625,0.050568112143050875,0.0016677152862950332,0.03311897982234882
mutational_burden,0.10599972989128999,0.0268956671774909,0.040284334253048316,0.07407712843645382,0.08951976949074669,-0.10679658263706619,-0.060433962677373436,0.02370755303463757,0.006971594915071635,0.05034001900290917,-0.05712890951208464,0.05257247073156248,-0.09721924858605954,-0.12074157565856022,0.04295490401040221,-0.06958031287584443,0.14207711671311304,-0.044809912650303964,0.13921548699860847,-0.02172830572736762,0.021647808001057155,0.0030541079705521737,-0.024441195691750624,0.06809574913482318,0.08403771275979482,-0.04974003197059782,0.01025316254192008,-0.05028895185304119,-0.03723440778070436,-0.045115516173651914,-0.039721858219619786,-0.035859002832366246,-0.07180196559276562,-0.09544944263742246,-0.13116631391814462,-0.006925027137934107,-0.09447711024495191,-0.06325364564233864,-0.02563413693189427,0.0036735166368047877,0.017508690847967814,-0.0592978518921956,-0.03219703484291811,-0.07116547722734852,-0.03483129158146281,0.038367235640081924,-0.07492167931490837,-0.037191065208396365,-0.06937581436850078,0.008906622261626869,0.024134316387147872,0.025002284506224534,-0.05832254855253653,0.05909261710810145,-0.03176240800126397,0.06394279122817503,0.017917404597526894,-0.09522779799246951,0.01266970177416169,0.013391288192648461,0.04736951196906233,-0.1433805406801065,-0.09935596986238776,0.05355872612438798,0.041884660351105184,-0.030094997242663818,-0.02355490846212563,-0.11813937915253876,-0.120401340369499,0.03331215622668647,0.06914785474574517,0.020145842817690746,-0.03508309786740308,-0.1758219171530846,-0.042444839971770724,0.09891744208674168,0.05070669214950122,-0.01961285092007908,-0.051993776891129155,0.11283783482885355,0.09135297213908841,-0.05159880905895639,-0.014090209618036038,-0.11169360354378602,-0.035681126853120686,0.12237826591050402,0.013988291556594791,0.03242440548362954,0.15030757380996188,0.10107804517254552,0.03959198881044721,0.00857911522405482,0.09585099119008186,0.03617254190361702,0.024062933119354892,-0.1552219178984215,-0.010176329040670848,-0.02746897828906612,0.09456230955942295,-0.03194288829043235
growth,-0.02156318969437646,0.12943543821055736,0.1576769651161741,0.16959142590397774,0.040628503051468735,0.00865442749689613,-0.15183778028841416,-0.003191469632880412,-0.022333461745318493,0.17357429557107928,-0.0962554305444008,-0.09434657557290564,-0.045763682157608364,-0.2086202868779287,-0.18073369681007456,0.002702933094855617,0.0035862426738552415,0.038434132111521635,-0.0025901891879490263,0.04964925367336265,0.0825289993991039,-0.1541976017256906,-0.11086539115611785,0.03190522337971546,-0.4566862742096233,0.022521356280347526,-0.15259303565058385,-0.0537783972548497,0.041404247757627924,-0.030466993837233194,-0.00032846545696538546,-0.14927048903190362,-0.02712994011015964,0.17678863833464467,0.07129108209327213,0.13061513384583437,0.07921430845028421,-0.13495131708778635,0.10397180467617231,-0.1463651062642926,-0.08143525456482133,-0.29591825442088093,0.09449042711293845,-0.1207806545692221,-0.03753885281210091,-0.10440563206272889,-0.027421450371044636,-0.1801845411006453,-0.04370621486115587,-0.07172842914923092,-0.09566075526906535,0.032123530661747876,-0.07763592725555535,0.19867186690310268,-0.05256785391443704,0.16169355904672636,-0.21782563633730426,0.11726353167490532,0.1224573884353273,0.2007365401426415,0.2659011630889336,-0.15035847886916778,-0.11193149386296482,-0.018183537609115678,-0.08690582167629225,0.07369373948824216,0.25498683222272106,-0.18579130014555204,-0.15171482821697846,0.12011814321709671,0.22519030276169918,0.15598449921098897,0.105173181915078,-0.2844311502105063,-0.1038993883387576,0.1387849749248081,0.024386061874417532,-0.12488986210274984,0.03940420927009879,0.1639459494888118,0.043509044975679416,-0.12087756095299595,-0.16941070070277786,-0.020010841607587402,-0.04261124468163483,-0.150715484939988,-0.11566478390225073,0.0308958322970526,0.016196576274589553,0.09314133989325804,0.1746813617131997,-0.07029561449371595,0.1007162692611897,0.06537042550405851,0.018690987982290415,-0.05639135772260975,0.058365958295325114,0.17841418256730152,-0.1927229252952541,-0.13017674542308963
size,-0.17534292374629115,-0.08676266728532285,-0.05150231957192236,-0.11382611230587421,-0.04098867499787411,0.12855272581883656,0.10970947734251725,0.0859854220343265,0.08204283689810024,-0.20065397503624707,0.001826933233507009,-0.013424974091730274,-0.009078499351680492,0.20746364133580314,-0.08399813621478676,0.15228226146129226,-0.09870739386292962,0.06134309951306096,-0.08454802371720367,0.13334938380862582,0.09614525398041969,-0.06799398145848624,0.15214463962092806,-0.11322563388182444,0.06805222453452187,0.16874430517067707,0.12640801949620922,-0.10570151705074644,0.05394856783996414,-0.041051954021166424,-0.0763634653541504,-0.029297599997025962,0.05675589025019552,-0.07566201930559179,0.0607423475381955,-0.03223736763406693,0.06450701112810052,-0.1384318421009885,-0.02797751918162815,0.17634795575708492,0.047333809524622565,0.043559308247656504,-0.020589517784830442,0.14401141296426756,0.11927072750306247,0.049011284840567645,0.13526383791437843,-0.02549715296777614,-0.011651083632330835,0.016859494324925423,0.11912333723770947,-0.1019227186168208,-0.029869014463651845,-0.08761642976335901,0.01518182492836163,-0.4490440939521935,0.020233539733470675,0.021724281133297697,-0.05286049787259165,-0.09711786373072132,0.012338563348338646,0.20293418374930755,0.07328034929345892,-0.013344217321969555,-0.10269446211777218,0.06835723201522427,-0.06819570699018856,0.052403997492537796,0.06831739875920842,0.0015010008235710039,-0.08278985492886394,-0.045659394657764175,-0.0852609992632475,-0.00507454160075285,-0.05561736943315489,-0.20980577503470832,-0.13096917929905513,0.006542367453439392,0.038109510712252534,-0.11935314043653952,-0.09011573561649797,0.0224730503870577,-0.05070729463432048,0.06875812368270705,0.0807305427793451,-0.2239669732537349,-0.05440933497092528,-0.16060756225355827,-0.15684869113582503,-0.005233694478988655,-0.07095191868565878,0.08383040374992941,0.08255709040345391,-0.14178674750720366,0.011930419997725417,0.04342262509477071,0.0801140421488342,0.05703711018549777,0.04295923375592438,0.04206434087491715
RepsCorrelation,-0.08313373843837185,-0.03918826750570056,0.08082418703683371,0.030979605942175796,-0.013398082263420886,-0.13202534759567444,0.005230096946792696,-0.031100470221302648,0.024525707162036746,0.07435996351206972,-0.17066923366356845,0.03607165439812959,0.12075401246760467,-0.1106674653728409,0.07610606297452342,-0.04473936795612084,-0.01744658965451744,-0.09887982876597402,0.1013169676883179,-0.07965763603699592,-0.01845015418204851,-0.023291012217557878,0.08885640931553111,0.030459816092517977,-0.01879558129935504,0.04245761932485128,-0.06774646413871868,0.012051316486047516,-0.13656651482457913,-0.040280452328787006,0.04170670373744706,-0.00563530275158143,0.10232365291486578,-0.03312781857104749,0.05337374066187419,-0.06787520438148734,0.13510746193063164,0.05044479237426264,-0.07956651945749846,0.02963426252564538,0.08442846440248579,0.021215805192740238,-0.050366395859547386,0.016782820313630542,-0.029429230267769495,-0.08177864687330312,-0.11359164803686422,0.08486940679011662,-0.031467641700791256,-0.04312413799763125,-0.012312838885827883,0.0930399375373196,-0.09167185749845434,-0.019423236744820566,-0.12368596560595731,0.14953387471684454,0.003183597234152411,-0.020328134849176054,-0.05298291003224248,-0.10718305147512344,0.00531914698084457,-0.04862931544188209,-0.08797986571842614,-0.059054291796027385,-0.09182255872502307,0.06231535375904255,0.05352111581248632,0.08091483095961201,-0.014401890418801078,0.0068167798857481305,0.14476681619879578,0.05167201287708873,0.0001205209786232817,0.03165554597014692,-0.006385442038078115,-0.028043807831030967,-0.021300127047913568,-0.1261824860231429,-0.11454397228829477,0.2204167282242257,0.054724411560423604,-0.03271080448246679,0.0368118462006158,-0.09240956217429357,0.06931890973571317,0.08708824630560585,-0.14439982657047512,0.17595164162243337,-0.04610443471055325,-0.03845077765733878,-0.013033532127115404,-0.0803369692023243,-0.058476334423812226,0.059346279234128184,-0.004415852078066905,0.11126097601854065,-0.15181662877989388,-0.054891937865706376,-0.04368087555181888,0.012831049389564878
CDH1_prot,0.17662806803779757,0.19656174080717728,0.0783223336018702,-0.2354502726124587,-0.009475696839132571,0.2758218353944761,-0.01804711758870379,0.022372809019751187,0.07388017112329874,-0.03908503961100359,0.17050649679252886,0.14434520289544372,-0.07588758700973906,-0.001429157579962973,0.13214355670092007,0.003063333333781255,-0.1461818985786834,-0.012151624719827036,-0.14601705600321918,0.2594344185975894,-0.08135987008609688,0.10061308838663328,-0.02040590182130536,-0.17881595446908488,-0.12270344862414614,-0.029293586133340144,0.1403471730729715,0.02001535716477961,0.32753902368123416,0.38115634061801223,-0.12529342199440646,-0.1271038086489478,-0.14211795338760597,-0.0459982470641956,-0.16970024150534213,0.1597750913485323,-0.1545641557078031,-0.00639664172825739,-0.04691030594192926,-0.3282517063911011,-0.002912637569957056,-0.29948310602692957,0.04523116822584222,-0.3067911759668567,0.08966645794414618,-0.23665671241687597,0.11614027532065982,-0.12107484820364564,0.16503589643079533,-0.09052571770266969,-0.21694040357784997,-0.02882292216270309,0.05235469007650533,0.21375999114456407,-0.012417735700070142,-0.4205449596159766,-0.23601631513599391,0.16457537227845792,0.1985810616488482,0.1131023807163969,0.09878293420534583,0.008373352130586894,0.11680810396069355,-0.16820425926701682,0.18772462165500547,-0.2696005955167966,-0.123305868634372,-0.1321416343480012,-0.031038627326336107,-0.10370330874351155,-0.00027370925054891876,-0.24423999016617032,-0.02475932030731111,-0.400301314631842,0.3011296331017191,0.34752476917628544,0.06294139580888874,0.02061737186291771,0.208480419363065,-0.05316249595975745,0.023610069645210754,-0.09290059470799143,0.11746369508595354,0.12608178254370145,-0.11846743968173042,0.21568691128268877,0.15121735258835706,-0.11638616304830697,-0.06898742237299206,-0.09979918367275542,-0.17678049558619427,0.23228633666825785,-0.2135144271709875,-0.12043075223734105,0.02823707093675523,-0.100863298474039,0.10870508327600865,0.0717503256272684,0.3257169797556259,0.14373256645105234
VIM_prot,-0.09473800372955365,0.05299605290079093,0.03897371358128747,-0.03064918638855784,-0.11123715185400988,0.020056612168397416,-0.0373132268491308,0.12666057029206002,0.024573133279406963,-0.054371751811914094,-0.09442853474424977,-0.09985424659023676,0.0836850280774528,0.26209764095750876,-0.10252964890458739,-0.037191910145505026,-0.03619534662305448,0.1444317098035121,-0.0677654617379122,0.019835311752411888,0.0662870091526249,0.008790691798221034,0.06540136231008396,-0.08586050022992024,-0.0320140853351857,0.08513140531298162,0.19559663122390852,-0.06674381660888201,-0.045936652541127145,-0.12434345523327117,0.013753933561839665,0.02925759278998511,0.04962527681313705,-0.013967157252698398,0.06732391723389147,-0.03880812650026266,0.1725459445426102,-0.16877904915765593,0.021161277087187014,0.11444604190500325,-0.014541137432245202,0.11165010014243065,0.026944477078841178,0.23964371240115936,-0.014622844171453276,0.1045856029411288,0.06857154112910445,-0.11413625101550398,-0.025014701618351547,0.157156582514185,0.0032683046723919838,0.05929573544399553,-0.10561680426251242,-0.05095332482904781,0.04726859192063184,-0.04607358388190742,0.06820102916350836,0.03185450361886848,-0.065585452213304,-0.08511716822829903,-0.057784188778813216,0.20440829132692392,-0.024788967946008673,0.06513974794273607,-0.06754200877331731,0.1764719145583662,-0.040562197503912704,-0.002396441775854527,0.09167142178116038,-0.043556095621152084,0.2606324323803216,0.0001225705141130811,-0.07647806070927027,0.14291221613211744,-0.05265751413093696,-0.1874938795689522,-0.07276317749842921,0.08763353721223563,-0.05506620576941164,-0.04436884079590479,-0.07637682918919991,-0.051967440035355486,-0.127654180790568,0.10607714912143136,0.1076006770070775,-0.6718923072422058,-0.1054024091671697,-0.09544349079661517,-0.1581070319106808,-0.0322004689041829,-0.016915080805734867,0.05452415693462223,0.1261763009231714,-0.03278312006527413,0.11778833803892007,0.14850150299934076,-0.1372858052444147,0.025310384364219153,0.02087128015497862,-0.07811587538940754
