,Latent_1,Latent_2,Latent_3,Latent_4,Latent_5,Latent_6,Latent_7,Latent_8,Latent_9,Latent_10,Latent_11,Latent_12,Latent_13,Latent_14,Latent_15,Latent_16,Latent_17,Latent_18,Latent_19,Latent_20,Latent_21,Latent_22,Latent_23,Latent_24,Latent_25,Latent_26,Latent_27,Latent_28,Latent_29,Latent_30,Latent_31,Latent_32,Latent_33,Latent_34,Latent_35,Latent_36,Latent_37,Latent_38,Latent_39,Latent_40,Latent_41,Latent_42,Latent_43,Latent_44,Latent_45,Latent_46,Latent_47,Latent_48,Latent_49,Latent_50,Latent_51,Latent_52,Latent_53,Latent_54,Latent_55,Latent_56,Latent_57,Latent_58,Latent_59,Latent_60,Latent_61,Latent_62,Latent_63,Latent_64,Latent_65,Latent_66,Latent_67,Latent_68,Latent_69,Latent_70,Latent_71,Latent_72,Latent_73,Latent_74,Latent_75,Latent_76,Latent_77,Latent_78,Latent_79,Latent_80,Latent_81,Latent_82,Latent_83,Latent_84,Latent_85,Latent_86,Latent_87,Latent_88,Latent_89,Latent_90,Latent_91,Latent_92,Latent_93,Latent_94,Latent_95,Latent_96,Latent_97,Latent_98,Latent_99,Latent_100
CopyNumberAttenuation,0.06820976502030222,-0.04831518928150816,0.14135168746442314,0.09262441981405768,0.09581620419684449,0.023407613606857666,-0.04414872606595282,-0.02684616260154679,0.07022418303130684,-0.08362718862529679,-0.008684641823240176,0.0953266681346885,-0.0677770734148921,0.029636114717074374,-0.004094825024776752,-0.04616287954844297,0.00213802294522766,-0.017531143427506862,-0.03165967066099704,-0.05171562097165795,0.04384090170484477,-0.03682863267622036,-0.0020260323584359178,0.1745564045941649,-0.019918402206899884,-0.006571459811216659,-0.06147647029222314,0.019669143059293518,-0.033541407735575936,0.028480222768736622,-0.1320536198703809,0.04276253147824191,0.0032697016943191476,0.06749271744139126,0.037200074434166355,0.01163565257722522,0.12233332925831665,-0.041971644283284114,-0.00037803678076181896,0.05873409045150869,0.17509876721385273,-0.07916021999960018,0.1126069271324254,-0.2683711487612825,0.04234940471331785,0.06390331726713373,0.041063753614587285,-0.008909727935457567,-0.03756610111559051,0.2073993307845335,0.01432636440718975,-0.007678401682612918,-0.09584581841591946,0.003629110607070373,-0.14448196196829355,-0.009777132194355201,-0.006235712650045481,0.0050730888341349,-0.09239287759672477,-0.16958084180585248,-0.07718836227723859,0.1746140866563522,-0.0952432439065316,-0.11969353463604708,0.07405300503137041,-0.04930323445791969,0.06667132127941791,0.028098596800307553,0.05034710392570511,0.16652107837662472,-0.0974317127775558,-0.14807252326648684,-0.008778166151779999,-0.07670266660592115,-0.10351098264382093,0.11103681648169202,-0.13266771764311008,0.07456596225934962,0.033563559906581726,0.04836800508996055,0.043549127362676736,0.06343346887930776,-0.1589893673894014,-0.12548187192661495,-0.1038897841592365,0.008853216552430168,-0.08550686532895246,-0.1512338766660563,-0.05008333505418404,-0.03234945166556047,0.08301934495150605,-0.021811290582701013,-0.043665656878919434,-0.05089771100892715,0.1008029644539563,-0.23127605798123743,0.053757970713124124,-0.08654307389619625,-0.07284856954498162,0.08409309314380035
GeneExpressionCorrelation,0.00775418009241526,0.15140515646110306,-0.06357439135126461,-0.2324260160809965,-0.061920864547478846,-0.04749092770433345,0.046250168513842733,0.17374421134709062,0.06092139720562165,0.2746873008800437,-0.06475293478210536,-0.09671983882164471,0.14159661206578145,0.07404162296331342,0.15806683361283141,-0.022782046734976958,-0.05084467677715198,-0.021204852119782364,-0.02157903138707789,0.052636657711731254,-0.19698744700124063,-0.12614622264032105,0.0784900191079651,-0.07412206185719708,-0.07792437889026026,0.09063855536207194,0.048312072666811784,-0.007118425458783246,0.011020394219476478,-0.10742138667143933,0.08826273885913705,-0.09411995129362939,0.02352757646202257,-0.12161990442326696,0.04882741018496722,-0.08760390204795175,-0.0358769127567155,0.06866906221283751,0.1464282833667226,-0.08126264008823272,-0.11884474651619549,0.09778073217402333,-0.08706731245848644,0.31480076727201844,0.051119316315402105,-0.1055617788801554,-0.15138527379698694,-0.031435773391729246,0.0996017442586389,-0.2268632599354963,0.025410658564946932,-0.15540261129373384,0.022238303742003203,0.11002175761666885,0.14956757903006707,0.042183007859245225,0.014985240979220072,0.19896326075939466,0.08988280678186451,0.19382285140452787,0.024029144843222904,-0.36631373178103954,0.1493919736420805,0.13413628886625806,-0.01632710878193107,-0.2130010619820118,0.029444044821837826,-0.13868861032476595,-0.011247619561797746,-0.17449631813718183,0.13710564814888004,0.2704994280368029,-0.02350763003969038,0.15910197067918963,-0.14866053837651652,-0.08663602636983302,0.2084132800338944,-0.1356705098078936,0.061297031319201736,-0.016254391019966494,-0.039393505094058284,0.07479178460726527,-0.004611325745690501,0.1679453491700082,-0.08081729557695312,0.004219353501108938,0.08492340059276372,0.24210726533337087,0.1357449653394717,-0.027107622093253476,-0.13700666079173945,0.0003086265234914558,0.04822495947265847,0.02745557093464737,0.05338255949564229,0.1806766835647614,-0.14965043940233513,0.11527821867132511,0.03855091509633146,-0.1399203932689042
CopyNumberInstability,-0.06193430068124845,-0.031299682598505976,0.054330672866303886,0.035779244262756534,0.1494923192160731,0.04400973565168392,-0.047547027642357804,-0.018896707844120186,0.06026182643424179,-0.21090638099743272,0.05326811166581272,0.029877437199752083,-0.22540850119224204,-0.03428837132406412,0.03702425165900837,0.15189317627900678,-0.05508413968744775,-0.03735817979072909,-0.19920387469226516,-0.08048705762279508,-0.07029398185849302,-0.07145374191226561,0.14922481002753674,0.03633924318357515,-0.08338811660547078,0.1190363151205722,-0.05790407837957332,0.06982208719075447,0.11609441596122831,-0.02462391363618541,-0.12314673510586369,0.088747618923547,-0.09844038096921784,0.09180236275750596,-0.13069903062010008,-0.07880957757120889,0.09822756393193885,0.012567473570299277,-0.033317358928737946,0.058824594911237156,0.0693802090713097,-0.1841651230345833,0.2465633148182364,-0.3052537410832789,0.3224257648981865,0.028537510737706627,-0.09377475095196969,0.060675125964843216,0.05832135239463397,0.36918962918810444,-0.024037045080109568,-0.008651037592512961,-0.10879455104056299,-0.22380082460472026,-0.1459856764637034,0.1563164573640456,-0.009055020399051546,0.009353937353201435,-0.13647452711996352,-0.24405833825696757,-0.11854197512570902,0.0966417616784623,-0.19233990589448452,-0.07145573401435441,0.057457736564425675,-0.011754043783760253,0.014278477290225702,0.26041990192185555,0.1146598923004311,0.17095297382896893,-0.10612974466241751,-0.1372595583455959,0.00045727367099044003,0.00339256696476944,0.0024761392053689445,0.05059307638238194,-0.14234194216851614,0.09111334393748244,0.049092342737818664,0.0030167707116825096,0.05691739641450043,0.05817435094088822,-0.18036257608322692,-0.10279085764204275,-0.23735365271680642,0.08404010132818955,-0.13657409288370467,-0.1508087895756181,0.033088963444706694,-0.017624884109013264,-0.10221577594218821,-0.08275149062208863,0.036945613108788904,0.02943646735305634,0.04936773934931121,-0.22519886475153272,0.12328763422309456,-0.1628894240166149,-0.10543020697951257,0.04694235090997686
ploidy,-0.09454262452921985,-0.04598912793828549,-0.05471736383403966,-0.031038181422690606,0.007486364746863094,-0.014049054516229308,-0.09792128108510605,0.011013522728537192,0.023709132308577293,-0.12310696545402793,0.002785057821246974,0.028246663494572027,-0.10930759765614888,-0.021156120475342374,0.04583236808876073,0.10562382775844222,-0.017581819842828958,0.016051892264866117,-0.11771869968291072,-0.07269214664778367,-0.05429352696162033,-0.022079819785946597,0.09565738143779313,-0.025020377305445773,-0.019904506010229504,0.07867875169273544,0.03307084651297697,0.07389285253013558,0.023194423525251917,0.011942473646626157,-0.1010777939612354,0.05786069496928831,-0.07365673918000676,0.02987705495764548,-0.08845491765390562,-0.05217752299746674,0.04433197140123038,-0.008808353672949425,-0.010148771213462261,0.005428417969099353,-0.0037578858178882015,-0.12102291685944915,0.05044069395798601,-0.11633192453193077,0.18826592790631527,0.0341796379891027,-0.06083167682830089,-0.007810050055046206,-0.014460518817636232,0.10741929360959121,0.028754249093017863,-0.018009658298038512,-0.02108697761442867,-0.1539370225978502,-0.03735415332914079,0.06705030654339812,-0.01352476103003883,-0.0195846803609566,-0.12230871182562311,-0.08824256320900777,-0.0014821989109479934,0.07522024874910982,-0.07638722131569191,-0.03131762955379565,-0.018770271916081036,0.02345647325429771,-0.032918627394020204,0.14320670959916915,0.07464179896863524,0.04409749675006963,-0.06534823390840955,-0.03858116975184652,-0.06084546915071756,0.03735051659048256,-0.006476651878062967,0.0062127716347352225,-0.03900875264191852,0.01875500955390724,0.011434179242729103,-0.00397499567948871,0.05318683382812243,0.042022207828501405,-0.00694493717037513,-0.04426879822475215,-0.09153262657238434,0.08423533981877197,-0.044400657882438514,-0.0689731985577667,-0.016848737352242252,0.0034248382987624314,-0.08726348732279283,0.039985103098458735,-0.02097020289514903,0.023610608712414174,1.6349368241673108e-05,-0.07098640429854343,0.047819312936668204,-0.12436926834754478,-0.02160255510497993,0.006034603040414205
mutational_burden,0.07440239409151783,-0.025680482248953976,-0.058013170905364446,0.04079052547076832,-0.11812935532022617,-0.011730516765354136,-0.012889562361905482,0.04579491882941768,-0.0949096459454381,-0.045809865646139716,0.036548826414122645,-0.006989729603107573,-0.012173843079960582,0.011630079217833255,0.01739127854935636,0.007170891500179755,0.06647732159016308,0.017336406224474268,0.014924746474584761,0.04646566878551517,-0.0017253426878955395,0.02010890333409042,-0.17810612054088543,0.0055330628018436835,-0.07630078633556214,-0.14062765098159202,0.009476613233728972,-0.055619165740238355,0.13354497835663218,0.035231211556306895,0.0975374051690217,-0.048822298816643135,0.028949218930551242,-0.08928006548460522,-0.07382003115016031,-0.021736863675611548,-0.15610897233013743,-0.02435656009178111,0.07197987635193555,0.04114819546702381,0.06581419010833316,0.0472021017016881,0.10051697767912866,0.0584621524481017,-0.10571995133464597,0.016184506732339954,0.05330564617133656,0.08457159259908865,0.06577388441172803,-0.1350193059249184,0.04814794897240437,-0.13338022062624447,0.003931893669578499,-0.0059662787916171175,-0.04785466491660475,-0.03218130522103478,0.18322595611455678,0.014037988476841746,-0.0926700277784607,0.058655822643756,0.18484181695685484,0.05941973671750658,0.0634887889473011,0.020628742546365972,0.06178759836207049,-0.06838381931029575,0.12335292719770474,-0.007431551469352377,0.05826490212036655,-0.01298842557814808,-0.019244609291607526,-0.04224869060683653,0.06693923752042155,-0.15263895071594152,0.06610120966428816,0.005993643636959067,-0.07558651746168558,-0.04359694618962268,-0.02517912700581274,0.09669542018632125,-0.008148050877030369,0.031628737067819046,0.006291308355830466,0.11724071699908808,-0.08541478999909831,-0.10088054103507346,0.020246722407298356,-0.011472561142568428,-0.044674080740120914,0.20502439497061736,0.006793505339986941,0.03561247006620548,-0.09639583040991358,-0.04900181879004283,-0.0669914050997202,0.09040263094727585,-0.1909212475739906,-0.016566052519199674,-0.1623611209619783,0.020292442797709892
growth,0.037492300955784943,0.035976091916494715,-0.02404656035011937,-0.17950000827796367,-0.22485020991838514,0.03204707620586185,0.017045126092974715,0.03206385518663616,0.06832953607031773,0.10221817052925772,-0.039414051950233495,0.022580811779345136,0.09940792194881448,0.18306064083358506,0.03428603274215254,-0.0701478025034076,0.044762548166041326,0.033885586826562376,-0.002866535421599213,-0.0879895754952324,-0.05083991299603959,0.03379726072552721,-0.13056027210215182,0.18377502084988576,0.04750760838462292,-0.09218348060574641,0.08871047701266331,-0.063545874621175,-0.18318795396220303,0.08551912916356591,-0.030434523942495267,0.05896526353867513,-0.05027860951234674,-0.16712897276356056,-0.00751982066776249,0.12454547736957719,0.13270139557427546,0.09841251937947047,0.02133793275217622,-0.1514021828133772,0.013716382231063213,0.13170303025581975,-0.06399329380356786,0.2479825184766019,-0.07060608023081158,0.06962112805279672,0.008718177688884575,-0.11246805035062296,-0.05701005000050279,-0.2175434651602457,-0.034196213953084545,0.02742859994214875,-0.01557258718007118,0.24074713756731103,-0.03046644957198217,-0.0749280016187673,-0.09319914992542389,-0.023656017642508204,-0.045410583631005766,0.057963624742087216,0.1950097906078204,0.02919951458810789,0.1479781010785622,-0.0008623551627604758,0.057766291110537625,-0.06028508761544248,0.20627876212287868,-0.2792640155123626,0.1405679042611086,-0.10917351209186874,0.08392886091714663,0.2031799326736082,0.014708014432005688,-0.0037724980917371114,-0.1186305088618041,-0.03368392024378733,-0.033174086244612024,-0.0701148535184306,0.07982154051000566,-0.10634712916129939,0.1433946606065396,0.1672421874698941,0.1478788247051493,-0.11736699952643943,-0.05188330602694566,-0.028509982206281242,0.12451602651880761,0.17705838256320616,-0.1061540762340808,-0.07399453191610712,-0.18983818823964765,0.056232893915438065,0.06423866159617897,-0.10927021385138747,0.014141127619065495,0.1325361427798715,-0.02771368409739212,0.0396350646502438,0.06479935598941367,0.16317452812832056
size,-0.1139446200746065,0.11946505576673602,-0.03385088086074282,-0.06706881175894039,-0.004388170792031841,-0.05623620400570296,-0.08516084000416738,-0.1330489842666355,-0.026355086999254207,-0.06894551542407533,0.023757751103917216,0.022208390331650715,-0.18568184012639777,-0.21447100479530978,0.018871850671502672,-0.005294332721413249,-0.06468555188474855,0.019600530984664775,-0.22935076627100606,-0.04130942192130257,-0.10550620908461059,-0.05119436934097307,0.1819318200442449,0.0307545113133543,-0.06381284564223719,0.09954989695361344,-0.04792740505109647,0.0714032229519801,0.14353140901814784,0.02210231196203476,0.09104068146655976,-0.05382609004796599,-0.26190226585823634,0.014255977507239866,-0.1412181837158056,-0.12266120522259671,0.09655385449839175,-0.02764578162382394,0.00410176085568584,-0.03920509587856447,0.06297269897603172,-0.004702676270131032,0.12411541703902917,-0.15841990355192304,0.1347073340814503,0.05308303575298599,0.04405544526132901,-0.01557942976176492,-0.03485798266617186,0.30474216881368094,0.06349863178720401,0.07245325729486385,-0.11908459436922586,-0.2823718329726216,-0.06168811212691177,0.1513740299145285,-0.13091392443391975,0.11631614929183422,0.014416485075043223,-0.300170400154265,-0.06707217867611377,0.0834308469158224,-0.01412498244600775,-0.014845281154497458,-0.056769774209391395,-0.05531977637590667,-0.050475256080702594,0.16771030394387532,0.006814203701364103,0.0533314952479264,-0.10968404783752927,-0.0485975335235224,0.028386790605324588,0.10377154950011334,0.0051409018700727515,-0.040131116668463446,-0.09415241341996171,0.058853966530674755,0.06951788874446993,0.03229445534040177,-0.016543454934420773,-0.01963488030082237,-0.08238830048574941,-0.14847981805570964,-0.09405106697136467,0.1707858145530983,-0.009855243434512662,-0.1202546800553639,-0.0009470707429260777,0.07447637282819708,-0.13510140318453612,-0.05532185340943332,-0.01712864462799911,0.03036004940935704,0.03806516500821314,-0.26997516850441355,0.03515639088142918,-0.11041426265838485,-0.09208511485859645,-0.07345201978411126
RepsCorrelation,-0.017811573076625294,-0.08221823623425363,-0.11519872863956641,-0.07723474013646045,0.09108819414102712,0.002730662859581389,0.01801456863479632,0.12000562350171833,0.0984411866147676,0.0068083102266419905,0.04423426211859948,-0.04308835220773061,0.008547809808549169,0.1970651934581962,0.03193822718787762,-0.0011993431620594384,-0.03850986050283297,-0.01514596137312934,0.05215507836638614,0.05462664417323983,-0.050387327931619215,0.0017642540958256858,0.021263768066917682,-0.06746756087539017,0.03663028331197337,0.020307290935984698,0.0302817233495292,0.029644137617616164,0.06286558863816756,0.008783979172941698,0.027178615187583726,0.06279598978002203,0.0588591634850685,-0.03911542682762151,-0.0598866336019276,-0.14271193723081138,-0.10705664144844843,0.06567147492972962,-0.034536130413866925,-0.040007665826121044,-0.18790223002138023,0.07319358898451044,-0.10808110701884019,0.06055737343093054,-0.11387195543778257,-0.07629944311925617,-0.16771677501198334,0.026978470214891918,0.13946750926841764,-0.04080785022144734,-0.0059205037584780995,-0.03965962587056002,0.044476817101177485,0.06951336377269283,0.10769779514930707,-0.03990703675148486,0.024080435727260426,-0.0608625069004625,0.036672000664234934,0.15186702128646934,-0.010730123078034396,-0.18676326743320798,0.09895136755460206,0.01934514869355449,0.021551825793986748,0.01688914713519239,0.023118439908045598,-0.0016971894220782781,0.13552116306017095,-0.04062941209592196,0.024445819862133757,0.13507055857040035,0.05760507807793918,0.015039139469298279,0.009594716328578523,0.007213631212223886,0.0580762865273769,0.0697199128554206,-0.04347546067037109,-0.08708572657073416,0.08274926794650854,0.11687819907725264,-0.009385745191980162,0.1473052837321411,-0.05590783355249522,-0.048967446133842386,-0.036081902762204465,0.15047962931940037,0.09397149013993582,0.20506222935776128,0.0705504621857924,-0.05433837913670142,0.10631031330040015,0.07069079903923671,-0.07595527014247967,0.20472451630131705,-0.016524235280276425,0.009227433234213272,0.049796662773663194,-0.007561269796659509
CDH1_prot,0.008189906740812809,0.18711109958136135,-0.05823613920471368,0.03737416051962754,-0.12670256694575152,-0.13363919273563835,-0.030411660761985475,-0.1642841145887721,-0.00701021583975089,0.07273737890653902,0.046533274363903934,0.12032104611045641,-0.09736382564461117,0.025984068049692152,0.0839780050454319,0.016290292326013697,0.09339790801239996,0.28003110783699176,-0.25420044324754754,-0.15194028421325154,0.14677058327604517,-0.051594065826702,0.016537270423463507,-0.06332517898591816,0.007951640266275622,-0.14277519689989795,0.12192280045454303,0.10032147349754815,0.030394912836559346,0.10073128489165346,-0.1267897612417818,-0.04581314426612639,-0.032678286245968136,0.07873856184525534,0.0867764174197439,-0.058500935811607105,-0.04498607019364719,-0.06773961405129063,0.0011182196422419234,-0.053241452019655904,0.31324851410717924,-0.01887843393803396,-0.03970501362715683,-0.17650432489991388,-0.007736120135245031,0.08613721037991348,0.1938923893763928,0.10332285893301321,-0.0713711389514457,0.07062237993269958,0.18183183201982842,-0.1742547986689955,-0.061133379633419214,-0.1338608365781117,-0.060367901129516705,0.171059338515442,0.2032110045280149,0.18787988193222477,-0.11327558216199364,-0.033757759489157234,0.04021997221679162,0.29502187030305815,-0.06774001673616609,-0.20145613995621472,0.14944483006086062,0.05283905348274359,0.17318752811660515,0.010512675968093056,0.1923204744086632,-0.10338239731244524,-0.0013922415204447984,0.003357684488832698,-0.11440478110503736,-0.02935272862446744,-0.1391193974790595,0.07263782479097365,-0.22591600360988545,-0.2900552047380151,0.019495298445984466,0.011931368206368543,0.012737107585623247,0.25310736637801434,0.18605986512758904,-0.1266617237281908,-0.1673863363749466,-0.007067491610474224,0.1752321920875504,0.015913587897744698,-0.03823967366997727,-0.020955415261092947,-0.15219491698378174,0.12027194091985403,-0.19436800120421047,-0.044928879958428425,0.18242404653531874,-0.07629886677119807,0.0004040269229795789,-0.2721264583337106,-0.10930717276908045,-0.15566429461599385
VIM_prot,-0.11208710088538891,0.08045230157287919,-0.019097850711518143,-0.4097750881926255,0.022844777551089906,-0.01288465414898987,-0.04706903255738653,-0.09098028798706974,-0.07016205757812498,0.13846670012751341,-0.0019055112204463295,0.021286141934731412,0.038878115109937585,-0.3695381348177013,-0.0865794496057551,-0.035458109899369324,-0.20837591995785093,-0.20579085058173574,0.05354286047986443,-0.0617772452242575,-0.29331118907947346,-0.07942076162756355,0.12491633951768578,-0.05106376884884743,-0.009725187971901673,0.12438607970605645,0.005632109524472181,0.006677483963685641,-0.025187910634871396,-0.07538621005166626,0.16294584468803108,-0.05416504294230546,-0.25517762186172427,-0.19020868661298443,-0.09885451467773121,0.0013579301444009892,0.13832663577917562,0.05169602734358704,0.054474780859399635,-0.04905687146529453,-0.15128188328769693,0.23807220641578555,-0.0701482365208934,0.18709429153524504,-0.08142933684338989,0.007578058825145412,0.049167373259320135,-0.15544209576269444,-0.17187859019253843,0.04037939628365018,0.08901006044051393,0.29475667307703945,-0.008595055179906374,-0.05180936224502589,0.012273356247568458,0.03747685605829665,-0.23864415655516302,0.11585288253744346,0.17492838752032694,-0.17893850827288582,-0.013498613284519729,-0.07329702576730696,0.28614049247329937,0.15228330110168517,-0.15254697351029572,-0.10512864679317911,-0.25600994211209727,-0.03459646397318097,-0.1991092793122073,-0.10688115590249665,-0.15507853690036733,0.1863888883804089,-0.006182794706565719,0.2395818716384887,-0.0631642173047871,-0.1591101601359846,0.12139082842873702,0.08979114794905559,0.17398397806715768,-0.07660788720019811,-0.10224886776330905,-0.18313930881905494,0.05416585119644075,-0.0448722706885014,0.25504603057842296,0.19297533265250702,0.0948993069790941,0.08830790867402898,-0.09510824763279231,0.04988732823127286,-0.14172512962057948,-0.014701891582217038,0.10383172408325607,0.01765643374880202,-0.048296920218046824,-0.1304859430492767,-0.10049838319198638,0.15103451166103601,0.1047736157112116,-0.12718416087275614
