,Latent_1,Latent_2,Latent_3,Latent_4,Latent_5,Latent_6,Latent_7,Latent_8,Latent_9,Latent_10,Latent_11,Latent_12,Latent_13,Latent_14,Latent_15,Latent_16,Latent_17,Latent_18,Latent_19,Latent_20,Latent_21,Latent_22,Latent_23,Latent_24,Latent_25,Latent_26,Latent_27,Latent_28,Latent_29,Latent_30,Latent_31,Latent_32,Latent_33,Latent_34,Latent_35,Latent_36,Latent_37,Latent_38,Latent_39,Latent_40,Latent_41,Latent_42,Latent_43,Latent_44,Latent_45,Latent_46,Latent_47,Latent_48,Latent_49,Latent_50,Latent_51,Latent_52,Latent_53,Latent_54,Latent_55,Latent_56,Latent_57,Latent_58,Latent_59,Latent_60,Latent_61,Latent_62,Latent_63,Latent_64,Latent_65,Latent_66,Latent_67,Latent_68,Latent_69,Latent_70,Latent_71,Latent_72,Latent_73,Latent_74,Latent_75,Latent_76,Latent_77,Latent_78,Latent_79,Latent_80,Latent_81,Latent_82,Latent_83,Latent_84,Latent_85,Latent_86,Latent_87,Latent_88,Latent_89,Latent_90,Latent_91,Latent_92
CDH1_gexp,0.05103849337966055,-0.004843647890534265,0.002613951541140188,-0.22529516362694715,0.021934405567491072,0.0051164007406480265,0.1855007660963097,-0.2187425333784671,-0.008713814880840599,0.09404514188897153,-0.2675993923807635,-0.15245328587240847,-0.19233298069465482,-0.19623406089341017,0.08023930379028907,-0.05263231406663816,0.028052653557309782,0.04296728922826581,-0.13053849286286173,0.31090606135977356,-0.03674048942247625,0.11126760725370043,-0.15066936238806802,-0.14958328413077812,0.008798771016169764,0.09321310519232853,0.10658494551317295,-0.15565467016351614,0.14584339179131137,-0.18589524773983732,0.040566090554831805,0.09992958541753623,0.09432273408276566,-0.31150080269180713,0.08966546969110611,-0.1188637738394276,0.09789554535460998,-0.11811833152870628,-0.29608799795621327,-0.05947743067274913,0.26763656115714923,-0.03993683929135597,0.0429926735876237,0.0550042151040541,-0.06261149966953777,0.18502627954323775,0.22388607882340458,-0.3122819313700122,0.002931357686582819,0.09550092400762902,0.07394135959653135,0.06149889918540206,-0.32510934041271355,0.2410959998479823,-0.01866867598881048,0.3010139655959661,-0.026192143165503726,-0.01487052014080667,0.06244631384884853,-0.06193648889168071,0.3294085292740442,-0.127258244638301,0.19402272396856368,-0.022686156105514492,0.06210811763807089,-0.1581965917730006,-0.2103156802650158,0.0064789766687769245,0.07235828992908433,0.06097983162322348,-0.22979432091419558,-0.16470189923887937,-0.046113335797172375,0.31087246145727704,0.0800139525277283,-0.1472961611702743,0.022592886179521432,0.08005695337152909,0.1599508049135346,-0.22877362375534116,-0.32310791835051367,-0.47207365868376877,0.21534869460677633,-0.05180369719985626,-0.28463736064055384,-0.19440599908448383,0.17996788367267172,0.20725283040619064,0.05574757197479223,0.08015117758653116,-0.023818793580653645,-0.18237064449018797
VIM_gexp,0.06079926720722238,-0.06482130592413571,-0.030316628243410394,0.19532490257645005,-0.10439751538865107,-0.0768253632766117,-0.10634361809085432,0.22539766415272972,0.09889607335686029,-0.11563471193745761,0.16180280675503375,0.08685170537812549,-0.09362944844618105,0.08704010200247045,-0.08240625611696335,-0.003214239060900138,-0.09866665656730253,-0.09194145407142232,0.060534617731125485,-0.3413086521167161,0.17289016924242506,0.20218650291216966,0.13299806552003982,0.21893003508858933,0.049702298863793626,-0.06596390244606602,-0.1874485384287717,0.18326266240981462,-0.1752413383418199,0.1437578805556869,0.031066625973243094,-0.04134771850298159,-0.27537398498160043,0.13496488557511732,-0.07814792940092816,0.20002105331026246,-0.14958279222517554,0.022356074229651298,0.1773176911282046,0.00888007184892675,-0.20595784069114026,-0.0048762841593493035,0.03462945441182876,0.030255653937746527,0.08013975361999183,-0.00842693973440269,-0.2577194387861699,0.21572648354747057,-0.048183982039157955,-0.10243702024074042,-0.04284838167713939,-0.03104031274453513,0.3313775362118484,-0.06281754288797353,-0.10273917361775847,-0.2378542533433695,-0.046179655728023156,-0.029893887316677106,-0.10226984074089383,0.015033651169039128,-0.22677392279170533,0.12258104591009471,-0.22665869407655295,0.20422669220811246,-0.056662376314812614,0.07674372817073725,0.2178302323137319,-0.08618037985031676,-0.04344525832618473,-0.1158221345233137,0.15959872618717333,0.17692794256100522,0.053321735613039246,-0.26171936867996953,-0.0412437820991689,0.116691196483557,0.09963404776166988,0.012979287193375664,-0.012789416206038993,0.1974080985738739,0.2301872891521232,0.36585022532350825,-0.13123029283251625,0.0069706691319674,0.22702280523915835,0.048067160352485275,-0.04579141043934074,-0.24841617178177577,-0.14972464217564097,-0.10087562005081452,-0.054747976948270216,0.1267009774677996
D/F12,0.06928818572797925,-0.15140700508637145,-0.02245151498444083,-0.1279402673471471,0.058871286992867984,-0.07611648854090947,-0.08100751733108166,0.046705693823957735,0.01674680784526808,0.003878691362339763,-0.023980113202386435,0.016306452360310055,-0.26576195420129306,0.05294650302489318,0.1332325508520635,-0.029754344641612748,0.023816205906602855,-0.18575510251549013,0.03234059199210756,-0.02074424440098984,0.1334784501717369,0.145419141525088,-0.10967185696305909,-0.1209080619366883,0.029787137121391395,0.18066314498094643,-0.017474509167565665,0.05627548884714147,0.03730273954468751,-0.188747996003985,0.12378136835095221,0.1327972548158718,-0.07562024347256062,-0.1973253952691986,0.0512240536801215,-0.14981716138670698,-0.031999077194632235,-0.11713194109062801,0.00604904134458307,-0.022680648930119368,0.005114469512959361,0.12108411269007188,0.09107829996071382,0.12505294328102856,0.011942545273653127,0.17805737268569236,-0.015016727687227154,0.019099412527677197,-0.03266002578624899,0.06982489107282987,0.12360735593815944,-0.08760222478168539,0.11873575970493529,0.09435446664005388,-0.1007380036154262,0.02651929937646917,-0.057531056834233936,-0.11569817297246576,0.10173034113249818,0.09049274699193009,-0.03045151684859551,-0.014490245376928033,-0.01672751238678627,0.11967222290410723,0.1252676329355767,-0.03054817832677197,0.04307011476979782,0.03523107490024907,0.05399822281822555,-0.03408348383948616,-0.1282947334539078,0.02575284858090791,0.08397459788186502,-0.014807570617325143,0.15387362410219002,0.013516414534611082,-0.021356184722392316,0.10905624777847522,0.15817835524892154,-0.1297118443275842,0.0009441696331765953,-0.09139751771459075,-0.10870356353054063,0.04404442528804412,-0.0679317292916275,-0.10270187099326446,-0.00017779818365410539,0.07470060335962418,0.02364519717464596,-0.23069794656366963,-0.20047639679750182,-0.10142024591560314
R,-0.06928818572797925,0.15140700508637145,0.02245151498444083,0.1279402673471471,-0.058871286992867984,0.07611648854090947,0.08100751733108166,-0.046705693823957735,-0.01674680784526808,-0.003878691362339763,0.023980113202386435,-0.016306452360310055,0.26576195420129306,-0.05294650302489318,-0.1332325508520635,0.029754344641612748,-0.023816205906602855,0.18575510251549013,-0.03234059199210756,0.02074424440098984,-0.1334784501717369,-0.145419141525088,0.10967185696305909,0.1209080619366883,-0.029787137121391395,-0.18066314498094643,0.017474509167565665,-0.05627548884714147,-0.03730273954468751,0.188747996003985,-0.12378136835095221,-0.1327972548158718,0.07562024347256062,0.1973253952691986,-0.0512240536801215,0.14981716138670698,0.031999077194632235,0.11713194109062801,-0.00604904134458307,0.022680648930119368,-0.005114469512959361,-0.12108411269007188,-0.09107829996071382,-0.12505294328102856,-0.011942545273653127,-0.17805737268569236,0.015016727687227154,-0.019099412527677197,0.03266002578624899,-0.06982489107282987,-0.12360735593815944,0.08760222478168539,-0.11873575970493529,-0.09435446664005388,0.1007380036154262,-0.02651929937646917,0.057531056834233936,0.11569817297246576,-0.10173034113249818,-0.09049274699193009,0.03045151684859551,0.014490245376928033,0.01672751238678627,-0.11967222290410723,-0.1252676329355767,0.03054817832677197,-0.04307011476979782,-0.03523107490024907,-0.05399822281822555,0.03408348383948616,0.1282947334539078,-0.02575284858090791,-0.08397459788186502,0.014807570617325143,-0.15387362410219002,-0.013516414534611082,0.021356184722392316,-0.10905624777847522,-0.15817835524892154,0.1297118443275842,-0.0009441696331765953,0.09139751771459075,0.10870356353054063,-0.04404442528804412,0.0679317292916275,0.10270187099326446,0.00017779818365410539,-0.07470060335962418,-0.02364519717464596,0.23069794656366963,0.20047639679750182,0.10142024591560314
sanger_Adherent,0.08114755318704442,-0.09153931645401435,-0.013792966283270083,-0.22033542866519762,-0.062418273556553244,-0.13129066433250244,0.08281130930715187,-0.08197017838789294,0.0017701224427852595,-0.07930223250966972,-0.19893653975899758,-0.1092236914937996,-0.23711090951354843,-0.07888375381539933,0.12040936058763534,-0.05791248950154244,-0.018713857275429912,-0.1701162753510518,0.06908467800164411,0.03611603332348231,0.22745015525084375,0.29061723959223795,-0.09189002024092253,-0.06937037138912268,0.05256969530313738,0.141466095874008,-0.028237012035285898,0.10040656502832017,-0.03170278787200201,-0.11278495780959684,0.2004789498496174,0.04269373731118312,-0.06020026631197729,-0.22082423067034185,0.10670185209549167,-0.10729078929573146,0.01407866356329004,-0.10284140780796559,-0.1025272286092847,-0.0769998445788672,0.13219297220346063,0.1181113529355346,0.12498620463010011,0.12396701266222716,-0.07326605253832151,0.24216747515117612,0.08481240459251782,-0.10075339073925006,-0.026202943586021703,-0.03747217789204821,0.15805099785640778,-0.025075836070610678,0.029633705744862817,0.21569705539594805,-0.21710092687406118,0.20446087852944622,-0.04030570325776657,-0.13231154996948002,-0.0018774019191553622,0.034212478550209466,0.11950957834539565,-0.06336553420903182,-0.058742618349992524,0.1554059192432385,0.15362705817048025,-0.1238050123960079,-0.09139587660218657,0.04919184669037811,0.11617904448199101,-0.08863040235622444,-0.2219006729280403,0.01614577747888547,0.10601692639796974,0.028498710311409815,0.16666191887489665,-0.07227209429893569,0.08509135708810942,0.14234349541308638,0.174143117379205,-0.14794458988624504,-0.12922733112149518,-0.24206920204160184,-0.012583360746378022,0.00019371219003987058,-0.13007500107875983,-0.2613342272834163,0.07977120020726773,0.05230898370915411,-0.04373724625180912,-0.16302689415267638,-0.17671952014859835,-0.10358346128992894
sanger_Semi-Adherent,-0.001170524074652142,-0.000636314193430033,0.0014581283127555332,0.007318886773717228,-0.010091780996793503,0.02273156339894704,0.00747004075155565,-0.02337501569435449,-0.03782301499535944,0.07238126634824348,-0.005300178976247465,-0.024974891916561416,0.011561393831835395,0.014175358535527786,0.011425151757617045,0.0014962133636118873,-0.011913115484146993,0.034813898578660574,-0.09541074477182271,0.013406931592680301,-0.08757348166131378,-0.02875520362025993,0.002288026699936788,0.032345152127449386,-0.056728237211740855,-0.056252286228604204,0.06006465307130224,-0.09173018864941378,0.027169304054431808,-0.022969304948408497,-0.03576234570294475,-0.02607441580605474,0.015368516942290437,0.022254248549144078,-0.0014086859087318316,-0.008072485676794722,-0.024317377107826416,0.02388211307910221,-0.01116096369061392,0.047811368957121216,0.042447536953345785,0.032913953029322277,-0.029361650822376583,-0.06154103260174605,0.0008628359901920121,-0.0479013626487589,0.016010007815124655,0.027878193308670425,0.010170738023238833,0.02084680659766549,-0.04191062182401655,-0.026898523038003545,-0.016044281771781792,0.020852603879669276,0.0328482915461739,-0.07313354538869277,-0.03175479119242578,0.0677723987014026,-0.059280156189856076,-0.06424739595370045,0.004797227041126126,0.03474707489390759,-0.018553745406077137,-0.04169838585605133,-0.06003124463655203,-0.008001742459398565,0.012684660543249371,-0.0033998729643775717,-0.058820840577104135,0.01878854421053028,0.031235662707234397,0.01612754747224909,-0.08180259602662206,0.025063470236261976,-0.020038489948591393,-0.07195519719557625,-0.021775272624341483,-0.03436812164777126,-0.0009065911162200224,-0.01647495172939036,0.010080479755329757,0.0465548807105012,0.057916050373822525,0.00791321659512043,0.04184068042279185,0.03641014394585679,-0.04448412603025253,0.0430331969650434,0.0010318020756958975,-0.004368925531350326,0.07474438190014736,0.07234616901131195
sanger_Suspension,-0.07130219646889359,0.1720819293337734,0.020810873534291195,0.33245621294769756,0.0022978905018034724,0.19283632505736012,-0.07296931232948108,0.12196017597528112,0.015337104556247661,0.13126488173426715,0.22258134464171966,0.11444916862828922,0.40250643916850387,0.10078624449198016,-0.18256817832523786,-0.019062489101962236,0.13300419146812784,0.25459212312580193,-0.15454239322961896,-0.035823684024598706,-0.31911388092468795,-0.3512730665504081,0.11888146797797207,0.002129226255324073,-0.030747246037492917,-0.2370022207701428,-0.006448731426989868,-0.08827300698737009,0.05110153784130654,0.19109559553782382,-0.30720936007544564,-0.048429762579705674,0.19697719285588533,0.2112595625588849,-0.13722999161987678,0.1451672239119298,-0.002710873805036047,0.19230948490275487,0.08389253075689979,0.13113036679471987,-0.13740193300318965,-0.15372881448612422,-0.195696837103588,-0.11341545206922085,0.04781249886378851,-0.2951409199547962,-0.049389248452039264,0.15868772058679478,0.039886020040434365,0.04952565551978162,-0.20488134470340336,0.10153637157993722,-0.1026937030907601,-0.3041791638573948,0.31864374655009786,-0.21819910318120622,0.13053468818111072,0.18718539626337863,0.031514773504008706,-0.06049926680445209,-0.15658781649144804,0.033310809974673575,0.19127759642919864,-0.2811370998568279,-0.19979930934742604,0.16252417173206005,0.10652898383974456,-0.07932408502748547,-0.17951163807449022,0.11210298692008969,0.2272532629141417,-0.09597729124957849,-0.1835595971827659,0.01821215081260004,-0.18585580661487253,0.07837759345724701,-0.13548367588399382,-0.1837063403282996,-0.22124019570142806,0.23126874309775083,0.17735498533862834,0.256462915665965,0.0795978409156281,0.038371522241395596,0.06132134229004232,0.3049954059843448,-0.10451423291495723,0.019385347222769838,0.007334401092703562,0.2540430764904926,0.24361500787829904,0.14179812502738695
sanger_Unknown,-0.02849987210951602,-0.05270643595235358,-0.0037999383454266756,-0.05411378729307195,0.07558043003743506,-0.03491591134490243,-0.032472751377770816,-0.007738256393524396,-0.0007924927211960108,-0.059147893460618654,0.028583273818546834,0.03206090930406435,-0.10157374945947827,-0.007100693767309518,0.024027301087993103,0.085447759091526,-0.09734320890227606,-0.05187715088002009,0.10246283256091884,-0.014617146027207569,0.0664209200705132,-0.0022652075963081565,-0.0037747964398694663,0.0663951532970568,-0.009771055901236036,0.07805796479247715,0.014484277438959003,0.002087672119208667,-0.021630925680589025,-0.03621279089402643,0.06566911866095912,0.005728653639457093,-0.11952185417475691,0.0535737883542317,0.0031065715242052606,-0.0059136899997506605,-0.0040090168732116755,-0.06842553928321678,0.047022575149772,-0.05158269431732844,-0.04489552858535249,-0.009100457933928822,0.04775895538814317,-0.014651627925056789,0.04129483011855191,0.010276028357219129,-0.06040027290055162,-0.04111103381982368,-0.010604991683315173,-0.010746298154447168,0.022563326502321495,-0.054240401890219524,0.06769565939855947,0.02150826193087506,-0.0555642265707528,-0.006779291923002051,-0.06139060482539741,-0.04704263597529329,-0.0027488244849922187,0.04277882999192691,0.0035424823174901457,0.02918051786133038,-0.10189486166646816,0.09686941635659777,0.030514407767840493,-0.002705008005727374,0.002892704735803453,0.017578328300345825,0.05518267319742519,-0.008098621807130826,0.03618165487178396,0.06401890043441481,0.0804386020709041,-0.06096462763392275,-0.014405661340365524,0.04164397681147652,0.035357509150806515,0.018165077146183685,0.001946249137559271,-0.0350118052434664,-0.017649327044593172,0.026317078759746145,-0.0835034261565917,-0.03936423735871192,0.07868292009184367,0.007848803101325607,0.022063613300927244,-0.09754639440137226,0.044261235857893676,-0.04352747267303651,-0.050335112681703854,-0.040364130007530044
broad_Adherent,0.09466026913188384,-0.0866143462344991,-0.02497462511416228,-0.24525814619165193,-0.07615754243573186,-0.17887702877159029,0.09679357799930154,-0.09012588712370087,-0.0008808891694638462,-0.13862805974422684,-0.232075117873776,-0.12769601650138807,-0.29406530284785326,-0.0967466180864513,0.16314868356757187,-0.056660355058243635,-0.05958903302055544,-0.24619128879007482,0.13034951400125822,0.010241126611953739,0.30502933170664526,0.3247313041202225,-0.09595308528040038,-0.04001513347792927,0.043394773589517474,0.19701972356594075,-0.05518551047893254,0.1153783557361206,-0.060904020624389765,-0.12267003185638561,0.24056512945530342,0.0714182024297681,-0.12591244594600476,-0.28054204126522353,0.14360986974114118,-0.11759173155262119,0.03183175561758209,-0.13445845715588595,-0.11560469782404986,-0.12065795607085679,0.09836298792043312,0.1440399624951577,0.1757936047391368,0.12978620740016153,-0.07013954861043271,0.2894228210275744,0.08080624011769462,-0.12426048015211708,-0.036619772463973875,-0.031073734437488156,0.20288187445564426,-0.07983934874344169,0.056444195376879516,0.24707427068253357,-0.2424642484025775,0.2170199441020536,-0.032204675948355514,-0.15684012833579516,-0.0060140956150106515,0.03581569124025779,0.1601697067842715,-0.0513517822145198,-0.13266328423599763,0.19609404643570275,0.15897769995624494,-0.10404543259374728,-0.06967642128116373,0.0682866926319314,0.16975758531860194,-0.11448583129918319,-0.24518558604468957,0.07872221228194569,0.16374303807979065,-0.021892717263791262,0.23168462450206873,-0.10354841390360894,0.13330627512276513,0.18168661108315343,0.21086345866275147,-0.14313574869894458,-0.1370373728009134,-0.27988335015784593,-0.040281941995874856,-0.0005738220419949922,-0.09836346634321212,-0.33075733071059693,0.11173777339788159,-0.027189726709632375,-0.03244581392983079,-0.1819370035036438,-0.2465457078024793,-0.12435855815071827
broad_Mixed,-0.05869401517217367,-0.02517385457296967,-0.004834337948294169,-0.044190749998216435,0.04758936254858226,0.0335920214759105,-0.013290757689235197,-0.038253441659049474,-0.05974997208144992,0.06911770168580628,-0.052995922519793605,0.01674324562751053,0.03160145409080585,0.0324869621813834,0.02273128298704507,0.009563049636126574,0.007947452253096064,0.09876209773347876,-0.0818288328096629,0.056197241595611486,-0.11660782549637327,-0.07466014873109938,-0.03020528053128895,-0.00393535463908026,-0.0056321803706176135,-0.07455749985770059,0.09615425375111566,-0.10791519410837275,0.05457218490397477,-0.012382431279475112,-0.026273465953026768,-0.0645047863673153,0.08800829617806222,0.0466784178679373,0.04204646342446905,-0.030504828914809313,-0.04288876349965109,-0.013744307883327691,0.007574338661819472,0.05403241819552285,0.06382864793592144,0.015670240005670032,-0.033657751843575716,-0.06938854493616281,-0.025022274758003355,-0.057221136896146774,0.03583729178927344,0.022115384026515503,0.005498815009283427,-0.007535766926177455,-0.05835411397760427,0.011071574808226532,0.005643546950892284,0.039569701597795846,-0.020808086988455998,-0.03583569887471973,-0.03785645526487902,0.008398394450982056,-0.054962871597812116,-0.00041965953492091037,-0.0015630612146298566,0.0016388878979056256,0.037490128356623076,-0.06329189916797763,-0.04934944642367192,-0.006377318811682304,0.01248310468402792,0.029701645061006796,-0.03750852477527944,-0.006821034781006196,0.033269189753873066,-0.05211970468874582,-0.05657779220533709,0.07515822109126688,-0.08199157084675211,-0.028424382920864896,-0.05964440213128198,-0.04696457167767981,-0.009510216955333068,-0.08127225899526702,0.03716170300286756,0.035169741847423545,0.031056574615771826,0.03584468784874608,-0.0004017372912381816,0.08772400067339654,-0.0762852446485172,0.06965729070242473,-0.008337085966752205,-0.00675582869995318,0.11881237948579873,0.039782484178874866
broad_Suspension,-0.05987721647752628,0.20158943817627206,0.01971705836562338,0.35119130664840176,0.005289900309545847,0.20428363720412113,-0.09031191768337694,0.12316526779992173,0.01696613641003925,0.13548900782698406,0.23531263255159957,0.12770421032532664,0.40348234265183314,0.0970509036960891,-0.1928197878694791,-0.013008057009171311,0.12851954751921985,0.24371748607971072,-0.15266127569079385,-0.04772905362091079,-0.31736415805892954,-0.360815822158347,0.13080299796375652,4.3876904571482034e-05,-0.03010336519966588,-0.23897589091593968,-0.0196273774872886,-0.07884350142621462,0.03313438912573866,0.1887071856812434,-0.29832648391332395,-0.052442652024778554,0.1991586124771418,0.22713973959090886,-0.1640757200760065,0.15662428522232663,-0.002863711006687311,0.19700184174622498,0.10285289958985476,0.1170592862061038,-0.1544290510803269,-0.15566024365513126,-0.19201987904067594,-0.11298505825539369,0.06336997084709646,-0.3103182585629847,-0.06364847895751478,0.15748510234778,0.04021407961961845,0.05852508871606397,-0.21745506109099957,0.08986974553773679,-0.09152039285100733,-0.30516529743075965,0.31455676067220734,-0.20223291346876723,0.13637481148621391,0.19424929970855065,0.03299981479964413,-0.06952388531491757,-0.15791484495136957,0.030351783512414816,0.1923640290058675,-0.2910402253864786,-0.21434990204036308,0.1526288482507696,0.08439517511167356,-0.0787563482849803,-0.18709836571077504,0.1121961839984892,0.2501823768470219,-0.10519298437885591,-0.19314671290826815,-0.017616987792470618,-0.1863099670969973,0.09351871846690024,-0.11432493948267337,-0.15732189514455944,-0.23611759686492234,0.24629895658703763,0.18336533865955135,0.25881549926257924,0.07703190690557736,0.04180399556876537,0.0648074096225828,0.28270769762425985,-0.09540850965890507,-0.011447609749174274,0.009944535505121898,0.25326505787631676,0.22355910699632014,0.14202672531419974
broad_Unknown,-0.027270016169126415,-0.12279518882541994,0.018313211683250508,-0.0514699757493975,0.08385108644157103,-0.016743402586264017,-0.02433036305667423,0.007835137980063165,0.026313183712394564,-0.015486684660075835,0.10127377186110806,0.020334292390835517,-0.10613641952264667,-0.001402810578041607,-0.019438100798506934,0.10833869822535132,-0.09062155252379331,-0.012165995106467244,0.0651399492318701,0.005169786035887121,0.0326541084170432,0.027143574557427216,0.00011282095671638155,0.07196006024056037,-0.026245193616177356,0.06977453388254343,0.04379548616308028,0.0053472868744649914,0.011464804707962569,-0.0527196459139202,0.04111326513539927,0.006692733783244048,-0.14533464373192106,0.11399341825156999,-0.0435351588531278,8.64974175126391e-05,-0.015081147628942622,-0.04336799036103644,0.0431917176336329,-0.007155997168929922,0.0022155437867335407,-0.03467010857343171,0.004304495995084923,-0.0017428447545826226,0.04929628153200055,0.00013936973685940018,-0.07616790857700675,-0.03321915488438336,4.340362573843337e-05,-0.025273920890998537,0.01507696368186574,-0.00233000650383185,0.031107576362107626,-0.0146044656483692,-0.022459514132302197,-0.049927837770961096,-0.11119982587594028,-0.01922220307593589,0.007914205578116432,0.03966088291984078,-0.04486719482993486,0.04286202689235893,-0.08209603724771428,0.13758400584003194,0.07857775793997211,-0.037350994606676007,-0.013020586683214317,-0.02765920243917768,0.010722325347141994,0.039618679989917575,0.030889711023974618,0.06042827378706666,0.04560430045019132,0.001026495366533778,-0.06005994115434615,0.06578553360331701,-0.01390696524193888,-0.04515834820710069,-0.011958714906439826,-0.04412967620146884,-0.06125183126880397,0.07642373780113254,-0.0682150777867592,-0.0893074368459415,0.07535436488972645,0.08572863790698913,0.009478234932366643,0.0057285645904962944,0.0482279118507389,-0.04917913807004842,0.0011072412632254784,-0.02523434684253231
MeanProteomics,0.15896982199656645,-0.050612924198469154,0.02040588163960449,0.06035307119576284,-0.03702439664184963,-0.09430771880054613,-0.027236697971082396,-0.05410713669177765,-0.06424880473068807,-0.00021042543290041062,-0.09878630150547245,0.07909016066055477,-0.2784135272481415,0.014857823308283795,-0.04526134391441239,-0.1284336441957124,-0.11386132952962674,0.05003082309676316,-0.08368672034961222,-0.07196279903839695,0.0613905625178892,0.12086175864391811,-0.16666170498171082,-0.05933261480053352,-0.06143955488469766,-0.04109520668691348,0.04507781547607003,0.10320671582984918,0.08735110668377094,-0.13967419778115173,0.015258511334916711,0.04228992672089592,-0.15668588915330003,0.07739491786857502,-0.022366777794225322,0.008727526321223067,-0.03591329159711783,0.009054549152489296,-0.10977507857196606,-0.033235503087477435,0.051585821921762406,-0.22079059102759546,0.18190562073726585,0.18399764841480806,0.049783838221362536,-0.015117259348461597,-0.17480306068972915,0.11104608410684139,0.1181828469436838,-0.1333872327703876,-0.02090859258276464,-0.1319139573782065,-0.14779342642972723,0.19888027129750782,-0.12074821050424238,-0.13910070380318515,-0.07195707371081161,-0.04118177554023493,-0.04110050015571344,-0.04308840421652661,0.2206213998125624,-0.09149736879201346,0.0008545985363189438,0.12841279262466923,-0.03734070117932253,-0.16669896794910388,-0.05136895616184242,-0.04501570604762931,0.06697449837132981,0.2147260489945883,-0.019907795349119108,0.05062956377769506,-0.02103285407039281,-0.06544769998455381,0.015184373683385793,0.09026557298582699,0.03128427597587134,-0.017495564903804748,0.16649509195507947,0.037910174207797055,-0.10700371534636648,-0.04581731467506469,0.09366960646014914,0.17381295833342453,0.14787626243913865,-0.12857149519360897,-0.24791440071272483,-0.16094197961405463,-0.12770851869542243,-0.12208207593347095,0.15456277739268046,-0.05120239780199917
MeanMethylation,-0.11270714531949974,0.20058483678370906,-0.06740143122082091,0.1475368364542288,-0.08776623242815579,0.08490041090593106,-0.05135325095823334,0.28603298722545667,-0.25768412182030526,-0.0860070112710459,0.11255129749871996,0.33061622661207835,0.4637273779713855,0.1453822913322032,-0.1495390424355067,0.1353418083589755,0.19837313856314048,0.16788002198529023,0.026049935664831544,-0.21405764950806858,-0.07732499212718047,-0.024077466142862727,0.038418697638329107,-0.14303042213439357,0.07258916459126827,-0.11610052181194766,0.050811558125179096,0.18292846935094723,0.16833250973034633,0.16195794396693983,-0.35892582092478087,-0.12983690741042578,0.15479602223776956,0.20289018075353427,-0.051731362549098076,0.24757586034605408,-0.06990930716948456,0.23600232631496218,0.1834319008095833,-0.08247098396092432,-0.058672875297962584,-0.072455900299821,-0.10880171782531538,-0.012772980060023744,-0.03187450495817803,-0.13636294865243873,0.004092839456829189,0.14393472175281316,0.24840972047104667,0.08879853519897686,-0.15507101166787826,0.1428524517120509,-0.010451452534778772,-0.2761436987480631,0.3004649578265227,-0.14112802541201352,0.2573179395938083,-0.0021407241815886713,-0.1297496081356504,0.0035295977824618798,-0.0060863461281674604,-0.06478038310932588,0.26054085741254496,-0.45882769223256925,-0.24158770769775204,0.16228609130319308,0.08212291073577274,-0.08532005964443035,-0.006646726359033397,-0.07833681446418159,0.21672080922233647,-0.28332850039472074,-0.2391433032785682,-0.07119656578988642,0.024475829200056243,0.1731092604020312,-0.10722504101269527,-0.048521658887160514,-0.08198122871184556,0.054626272585094594,-0.20517372485190055,0.11340950127016333,0.1921211231509585,0.029774030509200057,-0.028187087721543654,0.232685225644891,-0.012520342080717478,-0.09509663716344692,-0.012834280207618325,0.17679571020062942,0.08080831965853238,0.12191840303490607
MeanDrugResponse,0.2034642158645064,0.05817869733440725,0.04807130733833958,-0.2336489511705645,-0.04765683796461755,0.030990177172501836,-0.030328350434090653,-0.021659281633339092,-0.0017340978755472167,0.06827888573662931,-0.4751901089472046,-0.06670001351147745,-0.45297281280504254,-0.111851654969335,0.08766159218039388,0.04361730250044523,-0.10831938851472522,-0.05002146832203611,-0.11754378730636574,-0.0013042646119269569,0.05240766011877988,0.32535100758728525,-0.10885899256339755,0.018210438718439366,-0.15581774337069418,0.013738554870644449,0.0008343233499292554,-0.16314612059633793,-0.13369162154646333,-0.42249071090687956,0.34810010680753956,0.1010464156051297,-0.018693702625588622,-0.3276863645931615,0.09155071142699955,-0.12400651981943399,-0.22939660113156654,-0.14669682190942349,0.06894112869850741,-0.21571563200504704,0.16693660665060064,0.13693539014748457,-0.1139228896523495,0.1284730886087395,0.10398865306766966,0.23303338212113434,-0.04424122725849913,-0.21451056322479223,-0.007937118951895495,0.04771990209946808,0.04805496438665549,-0.09553051472314063,0.03337933436834991,0.23217915951075185,-0.18706055717000367,0.04968690282960049,-0.25479783711318355,-0.0404608272188356,-0.060108374230123815,0.010606908301574895,0.24045756049296466,0.04003855359357742,-0.24801255334114594,0.14027933395098022,0.15224685792710543,-0.25871358657752414,-0.023102226114669566,0.12456678363636278,0.016329003437860118,-0.049204955515541486,-0.15213075972571963,-0.03112932883909425,-0.06002076665661232,0.2445274629344442,0.15787443485775915,-0.12568555558107988,0.044181795466537506,0.2374842910554156,0.2369379024525595,-0.08452214313584977,-0.11351674262678378,-0.310253807101097,-0.05031401111663035,0.24717103793662376,-0.010812144646836679,-0.42712340000433296,-0.2511208507072737,-0.17497032560537973,0.08856058117832216,-0.2318305560360394,-0.09350211582955571,0.0019741820662118846
