,Latent_1,Latent_2,Latent_3,Latent_4,Latent_5,Latent_6,Latent_7,Latent_8,Latent_9,Latent_10,Latent_11,Latent_12,Latent_13,Latent_14,Latent_15,Latent_16,Latent_17,Latent_18,Latent_19,Latent_20,Latent_21,Latent_22,Latent_23,Latent_24,Latent_25,Latent_26,Latent_27,Latent_28,Latent_29,Latent_30,Latent_31,Latent_32,Latent_33,Latent_34,Latent_35,Latent_36,Latent_37,Latent_38,Latent_39,Latent_40,Latent_41,Latent_42,Latent_43,Latent_44,Latent_45,Latent_46,Latent_47,Latent_48,Latent_49,Latent_50
CopyNumberAttenuation,0.0029787816191645276,-0.10988358566371276,-0.017955560596096716,-0.006410322426537568,-0.073448492749742,-0.10861723175743233,-0.041051004721073446,-0.12311441536299365,-0.007848003698723922,0.020859465131961248,0.012014803094431712,-0.07342877057634623,0.023198136899513153,0.04599343377111204,-0.05689995217344832,-0.1126445287717662,0.09052488286249204,0.1165485307704766,-0.10042716276958441,0.07123374428101342,0.046836767874476486,-0.08491134695626386,0.11751002834678637,0.07953740072838493,0.08695535505446249,-0.06635564873363528,0.11198278675846582,0.05519751372961249,-0.13087559560287215,-0.007052344804911763,-0.3291315122992262,-0.12638213125320785,0.0900353640052684,-0.06997850463031981,0.15557288467659372,0.04949997875734149,-0.05081407980857558,-0.09322979514396795,0.010704910432327628,0.1083858902979005,-0.014942187394295516,-0.04990141855358018,0.08947585585941342,-0.1708927277035589,0.107596348356213,0.04239329561355951,0.06127862928911768,0.01773335092598076,0.09457004611996482,-0.07855464680728255
GeneExpressionCorrelation,0.04808169807482936,0.1368267716505897,0.06908117884136186,0.06274034382155563,0.038776019892419036,0.12465105881891163,0.0319662458943688,0.1087010501394029,-0.0006095377046072647,0.022077751829543735,-0.1370041094017465,0.12550576851101772,0.05129785944350293,0.01230496689515648,0.06583112150161995,0.1252684844566179,-0.11420411253169588,-0.15075557659444805,0.05642025820511934,-0.0958105681856513,0.10575425850960757,-0.02255938599594817,-0.40468223690668503,-0.09069618817332922,-0.08506651341883331,0.10779548668506067,-0.031617385285059973,-0.09141797086780099,0.1309491414852485,0.05504205366037513,0.32334258512143976,0.2149763920964639,-0.1387690549903214,0.07590370402152373,-0.052136296639068776,0.08536400857635336,0.04208556192469004,0.024003497732622732,-0.03942066427115272,-0.03392118892984735,0.025249880967319317,-0.03368995170074729,-0.056878661556362835,0.017654153873759185,-0.063513383657509,0.023956775570557202,-0.0031714164876574832,-0.033780506410040545,-0.1011953705073522,0.01619871600864719
CopyNumberInstability,0.12591602005875113,-0.30017338266992244,-0.15169889743207052,0.01010534444391236,-0.08565902799418164,-0.2902903576409499,-0.14646987626889085,-0.22746898248626057,-0.08860512288418955,0.08215678503900387,0.11244185035291772,-0.24502383617272375,0.06747689306780873,0.011506230148018364,-0.11978328383938254,-0.19432480215571296,0.09978290600179056,0.3284089691580391,-0.14438284792940612,0.054240546392847276,-0.020864198313693346,-0.1840237715797618,0.031300147553835415,0.2948793608565882,0.18577400982185177,-0.180530255699131,0.0978702571947065,0.02169039139095116,-0.30975117001626074,-0.05041966521718443,-0.43745412426720826,-0.05550347420213198,0.2786220361190178,-0.16738553705761544,0.1618786772640446,-0.0646432777175627,-0.14378822979661937,-0.17083717548647429,0.11178476325968638,0.12744920787284394,-0.0475573878872385,-0.10243180749292967,0.19757216292426288,-0.05709555832490268,0.17950836284450036,-0.007202329452631454,0.09044486368017059,-0.02673910867223197,0.20615388196346626,-0.03309435725610043
ploidy,0.06431579246886107,-0.10446304541117542,-0.01870078560968738,0.006193017929698867,-0.04282219487383961,-0.12579360913769932,-0.08074581424587299,-0.07969526490756083,-0.033026023831852824,0.00029443690765147733,0.04023383538940318,-0.13059505936923216,0.05508819873090029,-0.03867177755691681,-0.017229186013716948,-0.06927922043814815,0.0005040758428851513,0.14898306842368084,-0.02231310711650075,0.022368016186454773,0.0003080040802312977,-0.07861948658942187,-0.0047845937331658225,0.16997884953182152,0.07631742710799724,-0.05283526179921643,-0.013061855270137888,0.01645494207442271,-0.10621585413639892,-0.005776537291721969,-0.16766077575552948,-0.02955225863909425,0.09457224584506609,-0.054040803647729084,0.03916761573682539,-0.050098434449895465,-0.027178009160683834,-0.06114625000200695,0.07951707898049568,0.03098334851150136,-0.016003456064396765,-0.03837871564171984,0.09254845252221404,0.04354880067694812,0.055840172912007734,-0.017251287921359656,-0.006473688397981926,0.0069715549555764336,0.09355911643424389,-0.019843858047886465
mutational_burden,-0.11788887576998731,-0.03290212336605218,0.06498540837590816,-0.046113948026171706,0.003861217720833781,-0.0004002394016251464,0.0188290324835205,0.010491058359513203,0.07309519505998918,-0.07217244112005176,0.06039901042028723,0.013178596131212247,-0.1337722447308065,-0.005196977139290097,0.014633616342794973,-0.022746122516692842,-0.025212605188276546,0.0122629787915179,0.0260106636695735,0.018671044446775337,-0.0277663395766074,-0.05345190059108891,-0.022366140899949444,0.007074937371252319,-0.019854557537157376,-0.009957953622399696,-0.042457517012767364,0.11652287512167264,-0.024727235487634818,-0.12711440181272282,0.10733279794891154,-0.18198100090358849,0.008031991094967954,0.02969297508821325,-0.049818766968179745,0.02361229582641229,0.017493803427217666,0.0947963821409009,0.0093429112160108,-0.06983165206017633,0.009657012916499551,0.01850644648513711,0.013210044587699803,-0.08361663667358318,-0.011910680329002528,0.1412219735566147,-0.0037665972628764368,0.015504095368241716,0.007645090007682559,0.004648550272245855
growth,-0.025575925003341493,0.3737299622054661,0.15513530519895732,0.16841893499506283,0.1383350771248981,0.40523121923152283,0.2055498110823103,0.2536636064246984,0.10721594869238005,0.13432465221414389,-0.32326744542110997,0.3269747068939394,0.09871733809759094,-0.050157135464029584,-0.03408809571096282,0.27394003837428477,-0.19878487426150732,-0.361410445304474,-0.2140408116452088,-0.08973715432123688,0.3064920037787446,-0.07063982820033714,-0.20420782521091754,-0.35933002030580335,-0.3246461774109053,0.241735618275343,-0.13200821102036528,-0.01973371292477706,0.368307984594764,0.18327901716345135,0.12907886115966158,-0.08381200974007126,-0.4521519141958781,0.0854324588889217,-0.07986421946439798,0.3120160613177656,0.19654839921030448,-0.010405431346045794,-0.16250708260175864,-0.020333836893777137,0.1522190635921528,0.0426805175781628,-0.24213840548053753,-0.35251911083996895,-0.12508218248403694,0.15020840010304812,0.10654908982747116,-0.042332998146519196,-0.28070024544866073,0.07845356882447452
size,0.29324275309743286,-0.28651811005555683,-0.11360674712085567,0.05793812740426823,-0.1268123316977058,-0.263652760949656,-0.11724146629070446,-0.24255541147618095,-0.02824978500814335,0.12459481570876377,0.046626010665222845,-0.2223995856553827,0.1895314330291363,-0.0007079765204402503,-0.17015454619420609,-0.24764830447274086,0.14657987067902492,0.3246388788191544,-0.16048981496812095,0.08230843023202183,-0.012905106077261546,-0.20640479917992216,-0.16077493857589722,0.26999149993000376,0.1826290508939776,-0.15238190145310448,0.16720647367366853,-0.04303439999376948,-0.2789775295757307,0.18583164005452177,-0.3967715452489246,-0.043536897255272836,0.25154336521501003,-0.18573010484937158,0.22843579414955315,-0.15236608182302755,-0.14926878018178347,-0.31436845027372357,0.16560892332996613,0.19871898170293975,-0.13035301135450814,-0.12233874136456052,0.24663858542317574,0.020869853230603565,0.1735684035124978,-0.022170888860817396,0.09865706639752786,-0.06993377505230303,0.17765019624651085,-0.0014759300415379786
RepsCorrelation,-0.01790925763729548,0.05377390367101728,0.03484809477066584,0.04049170128324961,0.0278845812399585,0.07430687119402281,0.001231726856505112,0.017715621093822072,0.023674087167955396,-0.002646284623861086,-0.02724699890907927,0.03802124417696096,0.011017450738108078,0.0792826637641075,0.050412296330252584,0.035583266848131984,-0.01635219587917798,-0.07715117631520081,-0.003287488569546511,-0.036177478906051184,0.027786044248703304,0.01335632730638789,-0.014732308558086406,-0.06683266661047063,-0.005825620288243901,-0.011161893202724146,-0.03680013259413686,0.0008180472387408663,0.050426082917991756,-0.09546084952066387,0.22372235065860893,0.11710086343421201,-0.049210031884188196,0.025675822291297182,-0.06325677857010316,0.06003656383644131,0.02584244373634973,0.06292013485941317,-0.0059753896156924825,-0.09739605580950564,0.003264622312100797,0.02241677077356833,-0.04897437025555062,-0.0738888067860757,-0.05291625297310159,0.026912858026756033,0.008558656522778036,-0.04745626651654319,-0.04642680580815904,0.04696252117382691
CDH1_prot,-0.013470986002709271,-0.07100982870010927,-0.05924970406009301,0.047344503513430954,-0.07835092234367666,-0.05189719494713615,0.048407210984276965,-0.02487845598823522,0.02140827779004856,0.03527267686827239,-0.025329981932859524,-0.01090748438126351,-0.03469205397538197,-0.13147060716275147,-0.09187828126691044,-0.08602745696133395,0.023827208787547002,0.09786863309538839,-0.0733765406062715,-0.0009334795894074017,0.07289140979269497,-0.19749893392467374,-0.4115538364744221,0.07540290284586185,0.013789141761970693,-0.05783450431676668,0.07885566809331905,-0.006815500663781715,-0.06736519956138448,0.021954550290332702,-0.38078278404721205,-0.32612260499962814,0.008674607808233887,-0.11858175742865049,0.07048489753844055,0.07684656291170693,-0.05663722217351477,-0.02597293853454485,-0.10683498331801233,0.05687768940362974,-0.02789401660955471,-0.03695673664303525,0.015780030604845167,-0.19996651351364278,-0.03415140465528812,0.15547630369790014,0.05849442041903009,0.0866707977487774,0.03641242909161045,-0.031350240045835524
VIM_prot,0.42159127344823133,-0.022636432403714535,-0.067712831576461,0.03030489501739772,-0.07905023889765006,-0.011775180788299684,-0.020071925002766125,-0.029885158182101763,-0.023308841344713935,0.17741899791916474,-0.24435787129636483,-0.0052614486270244915,0.34638731270975576,0.07306784756956879,-0.051497978479786384,-0.02612929114173221,-0.004476535673552839,0.034210986012358245,-0.20693096558071766,-0.033207309125400555,0.15029438843096343,-0.06615507358074747,-0.15460211194948884,0.021124054046144966,-0.004404541604803358,0.023727479589106686,0.054181528719208484,-0.13102730916430302,0.002959009012087109,0.31446146673677877,0.03854209251058908,0.2190962731466037,0.012103854464931257,-0.11232467624684848,0.14854718573311249,-0.14990426789501632,-0.02967470658608458,-0.3298843054020872,0.11495909548822086,0.12442288270242632,-0.06773711710899848,-0.013653785762470451,0.17217080074114793,0.10084196578862217,-0.00694483993917695,-0.11391701697605994,0.05912552808974146,-0.09970460470691621,-0.03270616881286504,0.0419086402733053
