,Latent_1,Latent_2,Latent_3,Latent_4,Latent_5,Latent_6,Latent_7,Latent_8,Latent_9,Latent_10,Latent_11,Latent_12,Latent_13,Latent_14,Latent_15,Latent_16,Latent_17,Latent_18,Latent_19,Latent_20,Latent_21,Latent_22,Latent_23,Latent_24,Latent_25,Latent_26,Latent_27,Latent_28,Latent_29,Latent_30,Latent_31,Latent_32,Latent_33,Latent_34,Latent_35,Latent_36,Latent_37,Latent_38,Latent_39,Latent_40,Latent_41,Latent_42,Latent_43,Latent_44,Latent_45,Latent_46,Latent_47,Latent_48,Latent_49,Latent_50
CopyNumberAttenuation,0.02374288647310438,0.004507045998934056,0.07998129337581351,0.02957604695204931,-0.04623611338364946,0.012521168477631097,0.008190513351135803,-0.01466360274755936,-0.018947146398538183,-0.030637125789064537,0.04498944214384796,-0.23535683542997737,-0.02627169087015184,-0.018229666447011534,-0.04247214269578961,-0.1124623695905477,-0.03901652598808348,0.0029045585188557507,-0.06510045756829905,-0.16611168188261033,-0.06496536081604966,0.15073961282636564,-0.06117858747598741,-0.0014310789107102495,-0.019257743255690768,-0.007244774912009856,-0.2791133977447468,-0.05709914217599168,-0.05165610964874362,0.030709443787724174,-0.04527872254301762,-0.034448964631594726,0.021298169911759663,0.01191673724221798,-0.03287383021656514,0.0223010968677497,0.02896854984063834,-0.02045759030956186,-0.01831539003185497,-0.01962256193706862,0.0522397523918358,0.028956702779527357,-0.04391531376774808,0.005986302260076848,-0.008515019364712472,-0.06963869057704442,-0.026580051256863156,0.017525052090894385,-0.01169018714624494,-0.03255987141780935
GeneExpressionCorrelation,0.08968004571117107,0.013863622716698193,-0.04238630815677561,0.04379347396610711,-0.02342809583612145,-0.01791142587049106,-0.07021954377114577,0.04405035600387657,-0.05266101065134508,0.01820345866222514,0.07735022842855228,0.06217104624683786,0.019581122158919047,0.02791714993849813,0.09907234154362012,0.14341368657302184,0.018761413465262795,0.007316216229811049,0.1265688041702392,0.2236780200501593,0.17526343325441238,-0.07061506405186072,-0.06011586451698126,0.015235469812830561,0.0046348403987816695,-0.07626735081704532,0.4642270086237459,0.04351892583418922,0.062475075588891954,0.023612557232778244,0.02339083822709901,-0.09195335965094704,0.0967543882936642,-0.058607810393803465,0.06826784728796416,-0.021463259992728988,0.05389741710575617,-0.012487159178731881,-0.020696673613268806,0.03499973789016011,-0.01941327727140133,0.0767566632390922,0.039974016218341554,0.04655119937514388,-0.007771191054329859,-0.015575049471679318,-0.06281094024699312,-0.0825878642328932,-0.053374798096394206,-0.05714248164106499
CopyNumberInstability,0.057077137580088984,0.01407034931536621,0.09292574024158377,0.08628563648325008,-0.028879287565083043,0.000524926917804033,-0.07871824642068415,-0.011867573801079587,0.003908825081561039,0.017655779881725862,0.08926891344882776,-0.27575283878602097,0.03335567757904829,0.04365263317547584,-0.03609664655626176,-0.02681324372189614,-0.08292513354458948,0.06439690873870772,-0.014633266468550706,-0.37080470729826553,-0.03866179339308068,0.05655858314537338,-0.054776282131643865,-0.10569196835155295,-0.015036064132610062,0.023317106313835878,-0.27157823449627394,0.003769111228853224,0.016233623189369745,0.03485989694506005,-0.035532369407084846,-0.15230304174130838,0.08552825698667807,0.06337788092981034,0.000867770935604217,-0.05504479329879682,0.06425470603408466,0.013187389175706509,-0.02749985883811306,0.08353446616496703,-0.0994877865850361,0.03698917022105493,-0.01547571750759005,0.10383364836577692,-0.07844300924235684,-0.11333334149767361,0.0722863278472975,-0.038245975298567346,-0.05581234195404543,-0.05389971163483591
ploidy,0.044560778284996445,0.0012090069931123867,0.043022651821726786,0.05735058353150197,-0.045423100033676896,0.010467782211671935,-0.09708653004706091,0.029495783513199154,0.003766115013735661,-0.0036061080437473146,0.03219698733254302,-0.09098427904924167,0.023416664806828597,0.01575626321876933,0.013693237819519114,0.048978269827004345,-0.0956790592513735,0.05103496202614699,-0.04604266343495946,-0.12118413917090079,-0.052057879187867,-0.022415570678302174,0.024646144205417612,-0.028912684026983312,0.01791262561327299,0.007973183958830577,-0.10031366053238758,-0.0029821706092265044,0.013439410890308982,-0.02711630406389559,-0.05825494530634518,-0.1180577544169114,0.06681253820531537,0.0701832895259491,0.01838014452753022,-0.04597268736177427,0.01938784518143142,0.0030918548697907817,-0.0052523490831528,0.0405839808690624,-0.0386962326062293,0.008901600903461517,0.0039035127580526567,0.07220518027173227,-0.04551110313053505,-0.07454214410626846,0.05702888297507909,-0.0067403770508607805,0.011508939124343226,-0.003506586026454331
mutational_burden,0.06826018986963299,-0.08798188809585214,0.005963357958347625,-0.24956795172160945,0.07515591072014653,0.016466880282403014,0.09497545754883867,0.010554003321060462,0.02722332137160539,0.021127842064667394,-0.08017454054358168,0.04262182072665972,0.0029151948630666037,0.001806327783800544,-0.07418236595390247,-0.003040106122333955,0.005392996754139362,-0.042878764703408956,0.1516970331324965,0.05690640976098034,0.03740415544717375,-0.019634569705069053,-0.04526725142388415,0.0667445632577249,-0.022570611496019195,0.009154530079978863,0.022953205937838006,0.060713473283235286,0.02842232680315752,-0.02973363303263201,-0.028359587348088737,-0.057063779784116066,0.19134514745626247,-0.005581041034446856,-0.0016640078463724074,0.04552492303237227,0.03196165995139316,-0.058553445351946384,-0.09923587234470818,-0.01938275403321796,-0.011615710044788199,0.044305635423592275,0.11739969209023131,0.009802075671133559,0.012056028276146803,-0.0033759758382202803,-0.051179772317115915,-0.013918199589335246,-0.01385007291138168,-0.052390394306532174
growth,0.07987196851611898,0.08020536394186385,0.0026767514909844803,0.09569871144245895,0.008024167196467414,-0.1326374951407873,0.12938176952414868,-0.021927791971011978,-0.04355277523359392,0.026604333818765865,0.02908879555742594,-0.06259828966431104,-0.07336852612887841,-0.0063517874779679,0.1398282627536115,0.03752784547420187,0.08801923654141826,-0.12856953093847176,0.17236557665110414,0.5517904866431181,0.05673670712644817,0.014654640835826812,-0.16704024204991347,0.0768695388489738,-0.0010281270397855277,-0.0070939833056010305,0.04774087912025653,0.045941429616565284,0.06659924175014731,0.038386332267872435,0.06071514950791074,-0.03345237013906578,0.1371610605762266,-0.04083692624806862,0.0051658064245125755,-0.07678771270941305,-0.02999506830576537,0.00793696939200258,-0.10510038306428607,-0.01717704234214552,0.06350299484819222,0.08925218590192222,0.084070532566897,-0.05289111434308445,0.07555197321921367,0.006139040542111945,-0.19277357243836007,-0.010625543088039657,-0.05316217586695427,-0.05389619395676737
size,0.10110221472908994,-0.04289489779710757,0.026440366820755054,0.2511677815421076,-0.05206684021311055,0.005818522652488788,-0.04953713112738462,-0.06745892361318698,-0.005004618339958827,-0.0032636886230221077,0.05619074108994899,-0.1455621335350397,0.03678724364846331,0.018538437410769926,0.06284593211694742,0.050425406792703395,-0.00514635010382577,0.018712207468295643,-0.04713522447967498,-0.24243626612691735,0.010522485787823692,0.16906303645313184,-0.032296181176551406,0.012170561245685248,0.04456422067899084,0.0021374134473127315,-0.2527751961334941,-0.11757353738939354,0.008486697169383035,-0.01656559371790454,0.003922054014864908,-0.31015937232037444,0.03533789181684851,0.03016729811052276,-0.004676642819948145,-0.07765372508473581,0.09861791840208554,-0.07256777107621784,0.026446264605766965,-0.029146407831839267,-0.08649136692201015,0.0863049248670502,-0.004629960708699386,0.06226519676315781,-0.0694624628637813,-0.12396482498286612,0.2886577983044536,-0.08952665852318982,-0.01691358864380556,-0.049134294963110454
RepsCorrelation,0.04615274866288461,-0.0018458409672146737,-0.020803909061508967,-0.06515073558080317,0.0348126895680185,-0.020698908215508228,-0.01768072870825099,0.04629730094410122,0.02382139839673023,-0.031477250133630924,-0.010883516308394129,0.13194708267889704,-0.013457517188501513,0.03456731251132913,-0.021820790381786557,0.03437008689739595,0.042508316032081904,0.0199220102424118,0.1655759492914849,0.029988683060721385,0.040818619242324335,-0.19578898300997258,-0.02734759381301496,-0.04414315967196271,-0.020598429032713295,0.002469374133764231,0.19939185209325003,0.018236668490098612,0.06008237850893711,0.019051876955333263,0.02412618468531366,0.029282539099351322,0.07173484474822708,-0.06473006506832969,0.020657652936491085,-0.0814223322110534,-0.07293850851729335,0.027650250675175084,-0.07448151431514433,0.06448810249754641,0.004144195417547923,-0.014357902060140574,0.048085360331470525,0.014426193359741341,-0.04811331157206419,0.06367184913610814,-0.13590564244273481,0.007653889830334417,-0.03492702995709805,0.03280403023494998
CDH1_prot,0.040008154098027826,-0.13914349757676048,0.0991295144500632,-0.0991561578735704,-0.02122897625993607,0.0444554327128963,-0.11904611786662875,0.008870862201854091,-0.17373291532441845,-0.05409123970221859,0.037783915472277795,-0.3683667253946211,-0.09240235963458303,-0.04423839299288313,-0.12547165226238943,-0.07337097403133397,0.06084169545243009,0.017291250564038286,-0.11978271407770388,0.20259432959853096,-0.037483012579273035,0.1502445930322723,-0.032634282852592365,-0.04525843970934465,-0.0522832900251154,-0.023395849894662993,-0.18722798591869425,-0.04527251757605892,-0.06401251990963083,0.03303906058277102,0.03281777803333271,-0.23934270926765971,0.12706461923173817,-0.014188555162572287,0.08061432071750901,-0.017334703581067253,0.018349387691613112,-0.06656688817196976,-0.022535127030813496,-0.01532163544829061,-0.04172194186118873,-0.036028023723824694,-0.024372018613693282,0.06468937214390579,0.020991505742007626,-0.027679295087495653,0.2627591476587832,0.005056015022093415,-0.03126946564613096,-0.07588635196457763
VIM_prot,0.05307721429284804,-0.028732710423150974,-0.04830109200358655,0.4623852538132688,-0.03151723936391309,-0.015460774554096036,0.04571484905161828,-0.05563516520381161,-0.018236356054814575,-0.002017355307722681,0.08363612174334484,0.23746469122183195,0.0028745673587286056,0.056376292999935275,0.45886381297958023,0.1504055813259564,-0.044100370672189006,0.031280145262714665,-0.02431282280378639,0.017028917053165695,0.04863349954145339,0.048726408344227784,-0.0011731985427906018,-0.04701818686763228,0.012318001940310002,0.02205798620532986,0.046051917836931404,-0.037678591499694034,0.0028454282348442735,0.06945494910724262,0.01231276242810058,-0.23020334515288593,-0.08475979592667594,-0.031131168245753942,-0.021121543710098178,0.01140365082042089,0.09976979245224825,-0.0036020870681703725,0.07719193713686559,0.02989327773630933,-0.02662595631789279,0.10316678123002675,-0.013975365250314477,-0.03296976624226567,-0.034324831664019874,-0.08383923821802498,0.13720906539721772,-0.028672770096540724,-0.0217873198605779,0.0014080087455465588
