,Latent_1,Latent_2,Latent_3,Latent_4,Latent_5,Latent_6,Latent_7,Latent_8,Latent_9,Latent_10,Latent_11,Latent_12,Latent_13,Latent_14,Latent_15,Latent_16,Latent_17,Latent_18,Latent_19,Latent_20,Latent_21,Latent_22,Latent_23,Latent_24,Latent_25,Latent_26,Latent_27,Latent_28,Latent_29,Latent_30,Latent_31,Latent_32,Latent_33,Latent_34,Latent_35,Latent_36,Latent_37,Latent_38,Latent_39,Latent_40,Latent_41,Latent_42,Latent_43,Latent_44,Latent_45,Latent_46,Latent_47,Latent_48,Latent_49,Latent_50
CopyNumberAttenuation,-0.24847090565813254,0.15410732524192428,0.26956205958749907,0.17667364810450115,0.17880834695533404,-0.10071910988067265,0.30456941672739724,0.05187373415839698,0.3306537377149027,-0.11003119257940708,-0.19889874827860193,-0.1305808149883261,-0.03343935376278719,0.1899221790450392,0.1499943588593046,-0.06233319599828264,0.02190847810425035,0.10110398628507417,-0.09326609559457116,0.04947272809341992,0.2802704820391976,-0.30750211995453364,-0.3215697283917859,0.17510279923623132,0.002166785471789914,-0.0009877393793732527,-0.2127146866714005,0.22070416593329023,0.225988632470685,-0.018874600068105835,-0.20141128256226476,0.08856526522174196,-0.13589321242871996,0.10540932550650726,-0.18531342928552252,0.06172851711332493,-0.037670410877036396,-0.12722436347342062,0.19995170509319093,0.043683920328260725,0.08114888051040266,0.06439434257427502,0.27384704974355534,-0.1615014396565261,-0.07877511004012742,0.006159731764081357,-0.2658702153565497,0.2977935129840037,-0.05528957775480164,0.1560969447646119
GeneExpressionCorrelation,0.18399947222255272,-0.14282453428848058,-0.17568617229461372,-0.1878680669548199,-0.15033712449930092,0.038191371170772676,-0.2928502637074794,-0.07255570836548617,-0.2162369319462248,0.10282173153869213,0.12188910667647924,0.07406793710730501,0.10873385240224237,-0.11965868055009611,-0.057698430454012,-0.00043133372194759144,-0.09717764598274646,-0.049492967992769143,0.07994689683954218,-0.013450155660091289,-0.18985521567443578,0.19269090646294748,0.2159113960412919,-0.0812211063873949,0.057030871140408695,0.03623907944420277,0.1879654634173138,-0.13417275726795663,-0.10121873608484179,-0.07973658264723098,0.08549269428255402,-0.024359812926899482,0.1538888666083515,-0.10595522746851024,0.07129323802432372,-0.10188838138407404,0.05640262502186226,0.016453334857114473,-0.10873079119666187,-0.07166485265975459,-0.10405212479585231,-0.05451350989429727,-0.19334106319664782,0.1353463826530762,0.11644069711855799,0.0678069608020513,0.16840017310790165,-0.36730582445573745,0.04832626920544227,-0.039693760989180316
CopyNumberInstability,-0.4202725617150193,0.18875825173955665,0.23732410677095606,0.295932171286209,0.40584682498737695,-0.0071150684692610055,0.3367273424078391,0.1526105901157948,0.3876951292990009,-0.31477792548008254,-0.4854114910514149,-0.19642970514529692,-0.20353266259767586,0.38357977133982846,0.14225602805451046,-0.02586968907388474,0.08998998932449882,0.0044409717070272945,-0.07621087929981006,-0.0054819011070070265,0.4128000997588691,-0.4046000147165541,-0.42801630888301573,0.29121061015458055,0.18488532051678172,0.236539720185798,-0.33433190255833295,0.3453447545187703,0.42615893086773926,-0.14626523152131812,-0.25486299084471503,-0.005307704349334686,-0.25701770367162946,0.34926519256302657,-0.32376665567887714,0.14357761319579188,-0.11127888755263003,-0.13733454447448015,0.33866081642476104,0.051572480568169876,0.17877235732344074,0.2998831615644615,0.32098283076952105,-0.3425735893554442,0.09340127292882906,0.0592234429663585,-0.32899549825740354,0.20934733225138005,-0.08534578326928484,0.2534795294023558
ploidy,-0.11186690983877129,0.10039807513608637,0.05415387566913371,0.09331166562821468,0.136575053213947,-0.021880239104928742,0.10278941490962722,0.038304344011600974,0.13156518865884426,-0.15183290302027722,-0.2251914237617195,-0.022226974088612274,-0.1540948160827906,0.09340858261095988,0.04539955003456741,-0.010852466696535864,0.028809143042284876,-0.011428890239066654,-0.011730535772926622,0.041523800228870346,0.10833356535992254,-0.10062495943870191,-0.12161158934773689,0.09144636389569318,0.11016556375525478,0.14054251918521996,-0.13456780271120303,0.11624022014506002,0.15693514114506738,-0.06405976625102555,-0.05295032172403023,-0.011523174097941815,-0.08992377419688476,0.16264225447135836,-0.11473368287667053,0.05442228821860032,-0.022165002335426055,-0.05050675805047664,0.06895522148570325,0.0007053681252837437,0.05506333704517889,0.1671007416985391,0.11355649058564003,-0.121289526083213,0.13369792609624756,0.04363220235791461,-0.06316589472543543,0.0679821118432645,-0.05336865064417663,0.0635269261217415
mutational_burden,-0.02462776480648612,0.024046902574068402,-0.17269869636036805,-0.17339070853333297,-0.05704742242059919,-0.04376840436855189,0.10061558334138754,-0.06456736169861903,-0.01295912140014913,0.05255427816357742,0.14174572028242102,-0.013094538194717628,-0.05406091533512039,-0.11920544294078514,-0.049200646416951994,-0.12689106553997134,-0.18659701953825666,-0.1147002108696076,-0.13172918361663855,-0.054360414532023234,-0.08965416189492215,0.009344230686708699,0.01815608928934939,-0.011707160734705931,-0.1979580142672711,-0.12196837758973937,-0.008663298948447942,0.0395468634465639,-0.11951120150174449,0.1406949422100694,0.005516138248336355,-0.14788136446648292,0.06687243115445854,0.010162423027627484,0.23683081173301188,-0.16278825368790062,0.026537172171894108,-0.04482439287762854,-0.004964829617181958,0.1553500689806796,-0.12633074600364388,-0.0011557329890925694,0.028024541693186335,0.11330499113296565,-0.18369359645590727,-0.16898761288713995,-0.07380899757782583,-0.006774851807116874,-0.027447860385968508,0.02941901661860062
growth,0.23039408208412754,0.10603575544989788,-0.09759631973762802,-0.24137121678815168,-0.2407128088479618,-0.08994568647383763,-0.10824818087340016,-0.1816751794014457,-0.08441260736047852,0.07483949267679998,0.1378631596005934,0.22001963216855241,-0.04664559546126321,-0.18356556201401272,0.010051800109365454,-0.020179445637907287,-0.14666754160439666,-0.030066285031967958,-0.030281622581982966,0.10513844668000842,-0.1285292531116005,0.15191898998354167,0.2559059816590833,-0.10425309967416758,0.04201656284530832,-0.08996552980067972,0.16635294337548048,-0.16300314961958473,-0.12968136344909084,-0.08513044891630048,0.013544851266601009,0.06880906965265275,0.22877737808707696,-0.26241066887398645,0.00981702413572499,-0.11526219675105506,0.15798942503731492,-0.11931489305299556,-0.21762565229272038,-0.142328484754093,-0.18841378815398055,-0.08862621512853026,-0.11547205807477245,0.21351269729887015,0.12405204010280434,0.11786381588566107,0.1270849294120702,0.056683078974182524,0.034371497016930166,-0.07710713755755758
size,-0.25060871600329804,0.1031427600172306,0.2242958636329495,0.1875937517398405,0.2854166201534801,-0.08883811748808582,0.08350866857908314,0.15731971475143403,0.24028943156276528,-0.2591220429428804,-0.441191826645779,-0.2169661436503791,-0.20108162417505968,0.24856428267242006,0.30731006267160327,0.024634364035169217,-0.0400481887837461,0.08018425285015855,-0.14799667250522147,0.20226750524638346,0.2481877331883833,-0.14104494417601315,-0.19490356683265259,0.3319860963604211,0.27424127888822214,0.3676161991147271,-0.1727039379048345,0.27930895226265334,0.4070361752412812,-0.25738246510516416,-0.26519178539296007,0.11301591557808412,-0.1064801607069578,0.2911136396122239,-0.31529634683639596,0.16762321954886847,-0.0771040170774158,-0.21215862251825698,0.28406660811966955,-0.18305547664649668,0.05583891638412649,0.19301889604597672,0.16024979676313525,-0.25324677717103755,0.2776315716854679,0.25718260470640536,-0.11363217822863915,0.03566726087793201,-0.21819519970706683,0.14490958818580757
RepsCorrelation,0.04500650609799746,-0.11214456868914965,-0.08688292345840337,-0.026150467684643817,-0.0289227564646744,0.06576017558351617,-0.08928080940645307,-0.009653715236609678,-0.11623613584359711,0.06805977466713906,0.1574368149812202,0.0223815963519011,0.08690862583481618,-0.06397932457349832,-0.11807588119255426,-0.0031049942781184734,0.018411468682368422,-0.04601767344897274,0.0495372235067383,-0.10276164927676198,-0.13300849269354606,0.05567818839029507,0.06823016498407122,-0.08296776273560881,-0.12290237313394864,-0.09665436685770469,0.04324195557838792,-0.05392130633971847,-0.12268443305991343,0.08154013837088588,0.07743242514791696,-0.05797350118535392,0.013741262115717896,-0.030908204461943267,0.11127421903889001,-0.040261372478144944,-0.04464993691126438,0.12001656020114009,-0.044818286196148034,0.05200712469456968,0.014336682569765412,-0.03149944125793035,-0.10171214274655606,0.01591925116781548,-0.11468913944735001,-0.09047447475500228,0.04803398702486152,-0.11658877856168824,0.05403317935656167,-0.011717536840029507
CDH1_prot,-0.20740408172257446,0.37204333801208106,0.025462006787641555,-0.281637698168985,-0.17345473987627538,-0.3508950145439884,0.2417073870727346,-0.29897930807637413,0.33333908058957784,-0.07877652489777714,-0.24981293930348375,0.10135815469678168,-0.210757281031733,-0.3146961056675576,0.28002320050947793,-0.15001355599505264,-0.3249912514992321,0.07537934210740176,-0.11716904650208046,0.32783971247234367,0.23240123698192403,0.13432280992037626,-0.20943589217815067,0.26032109529374364,-0.1028480636226975,-0.20947017296980508,-0.29609931377694393,-0.024330817690005776,0.10575948109486752,-0.029531161872622773,-0.32338103200933155,0.16945226553967233,0.29123589269482336,-0.05040269365294648,-0.02924793614979197,0.022682236668003727,0.35478572423892984,-0.3247254202237473,-0.36662293399102874,0.031035486727823712,-0.22585673223925556,-0.2096859110161955,0.2928559054269866,0.19050429237627634,0.18112429534948513,0.03949702198294964,-0.34227351242718274,0.2879902591662273,-0.31135524524068514,-0.14633192861996455
VIM_prot,0.2515915560834308,-0.19321670707040867,0.12412053893043189,0.06938285378296166,0.0063961540841437495,0.07526697952550289,-0.46908521461350317,0.11915399062260379,-0.2227750508186012,0.021858304827425675,-0.13190639386620281,-0.09235538737069378,-0.0015962682791245558,-0.0018067314867964074,0.24125380370089541,0.14246051937361606,-0.023993278507775183,0.18087628682867365,0.03946034869558253,0.2749316194642799,-0.2169995116075562,0.280942205833204,0.3523521786730883,0.11025793865271953,0.414139272502322,0.4624124042752606,0.24806032297492944,-0.002906309691306143,0.17843273306517934,-0.31436853495384465,0.02784674366312353,0.19562404637049033,0.0846762832584172,-0.0013789305305485788,-0.27912173050460987,0.11179080069397632,-0.07994621349327893,0.050827441100927524,0.045873070256269806,-0.529707071480924,0.006819143582951521,0.022374259303645314,-0.30510634622705907,-0.0537577712516459,0.48335913481772363,0.5422360990712899,0.45556581394795126,-0.3455532214480066,-0.08329123327610549,-0.0027123676465518154
