total,reconstruction,kl,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,cv,epoch,type
4.565309524536133,3.7757205963134766,0.7895890474319458,1.0792601108551025,0.826691210269928,0.9248210787773132,0.9449483156204224,1,1,train
4.648309707641602,3.8699893951416016,0.7783201336860657,0.9623460173606873,0.9236874580383301,0.9578714966773987,1.026084303855896,1,1,train
4.79185676574707,4.024076461791992,0.7677803635597229,0.9369412660598755,0.9133842587471008,1.176449179649353,0.997301459312439,1,1,train
5.082693099975586,4.327793121337891,0.754899799823761,1.1674482822418213,0.9806947112083435,0.9892627000808716,1.1903871297836304,1,1,train
5.03281831741333,4.29177713394165,0.7410413026809692,0.986784815788269,1.1882266998291016,1.1003344058990479,1.016431212425232,1,1,train
5.061258792877197,4.3257832527160645,0.735475480556488,1.0036259889602661,1.1554874181747437,1.0558315515518188,1.110838532447815,1,1,train
4.845357894897461,4.118108749389648,0.7272493243217468,1.003482460975647,0.9697662591934204,1.0783463716506958,1.0665137767791748,1,1,train
4.95427131652832,4.236572265625,0.7176991105079651,1.0120221376419067,1.120516300201416,1.1478047370910645,0.9562293887138367,1,1,train
4.771752834320068,4.059260845184326,0.7124921083450317,0.9723328351974487,1.081350564956665,1.0181496143341064,0.9874279499053955,1,1,train
4.196727275848389,3.5001935958862305,0.6965336203575134,0.9920388460159302,0.7878174185752869,0.8073612451553345,0.9129761457443237,1,1,train
4.967840194702148,4.2716498374938965,0.696190357208252,1.1110252141952515,1.0887547731399536,1.0759505033493042,0.9959191083908081,1,1,train
4.659643173217773,3.9778201580047607,0.6818231344223022,1.0139241218566895,0.828995943069458,0.9860988855361938,1.1488010883331299,1,1,train
4.905422687530518,4.221467018127441,0.6839556694030762,0.979400098323822,1.122017741203308,1.064094066619873,1.055955171585083,1,1,train
4.756194591522217,4.083880424499512,0.6723141670227051,1.0495043992996216,0.9867047071456909,0.9149675369262695,1.1327035427093506,1,1,train
4.859501361846924,4.1838884353637695,0.67561274766922,1.0277225971221924,1.1027941703796387,1.0561341047286987,0.9972379207611084,1,1,train
4.914403438568115,4.250580310821533,0.6638229489326477,1.034489631652832,1.0936660766601562,1.1372240781784058,0.9852002263069153,1,1,train
4.65092134475708,3.9950919151306152,0.6558296084403992,0.9838575124740601,0.9592106342315674,1.0083560943603516,1.0436676740646362,1,1,train
4.578885078430176,3.9343371391296387,0.6445477604866028,1.0468608140945435,1.042940378189087,0.93367999792099,0.9108558893203735,1,1,train
5.104671955108643,4.463798522949219,0.6408732533454895,1.0867847204208374,1.2582752704620361,1.0864490270614624,1.0322893857955933,1,1,train
