total,reconstruction,kl,contrastive,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,mse_copynumber,cv,epoch,type,lr
8.487932205200195,8.36369514465332,0.004020296968519688,0.12021589279174805,1.016550064086914,1.0912377834320068,1.0182708501815796,1.108094573020935,1.0357576608657837,1.0502430200576782,2.043541193008423,1,1,train,0.0005
8.284690856933594,8.180892944335938,0.003908831626176834,0.0998888835310936,1.0048043727874756,1.0255975723266602,1.0421572923660278,0.9981645941734314,1.0875523090362549,1.0399686098098755,1.9826481342315674,1,1,train,0.0005
8.111310958862305,7.999978065490723,0.008174317888915539,0.10315895825624466,1.0096311569213867,1.023250699043274,1.037423849105835,1.0362725257873535,1.0743964910507202,1.0308637619018555,1.7881397008895874,1,1,train,0.0005
7.9162821769714355,7.782505035400391,0.022015830501914024,0.11176112294197083,1.0561589002609253,0.9950886964797974,1.0642294883728027,1.033732533454895,1.1123244762420654,1.0037963390350342,1.517174482345581,1,1,val,0.0005
7.7971391677856445,7.678088188171387,0.00846346840262413,0.11058763414621353,1.004680871963501,1.0043553113937378,1.0139216184616089,1.0277832746505737,1.008103609085083,0.980991542339325,1.6382520198822021,1,2,train,0.0005
8.689050674438477,8.534656524658203,0.04737020656466484,0.10702406615018845,1.032781958580017,1.0522316694259644,1.1158642768859863,1.1373790502548218,1.572914481163025,1.0300242900848389,1.5934611558914185,1,2,train,0.0005
7.475377559661865,7.351504325866699,0.010360339656472206,0.11351300030946732,0.9423795938491821,1.0276761054992676,0.96004319190979,1.0346709489822388,0.934664785861969,0.96342533826828,1.4886448383331299,1,2,train,0.0005
7.496987819671631,7.369817733764648,0.010144872590899467,0.11702520400285721,0.9417896270751953,0.9672195315361023,1.018463134765625,1.0123401880264282,1.0870416164398193,0.8893489837646484,1.4536139965057373,1,2,val,0.0005
7.2768425941467285,7.157932281494141,0.006599630694836378,0.11231105774641037,0.9305931329727173,0.9540967345237732,0.986937940120697,0.96492600440979,0.9638938903808594,0.8808944225311279,1.4765899181365967,1,3,train,0.0005
7.441767692565918,7.300113201141357,0.007924169301986694,0.1337301880121231,0.9044507145881653,1.0073884725570679,0.98606276512146,1.0383515357971191,0.9646586775779724,0.8912649154663086,1.5079361200332642,1,3,train,0.0005
7.126554489135742,6.971867561340332,0.011076596565544605,0.14361050724983215,0.8333636522293091,1.025496244430542,0.9772903323173523,0.9888702630996704,0.9169656038284302,0.8542890548706055,1.3755929470062256,1,3,train,0.0005
6.7723002433776855,6.613231658935547,0.015274904668331146,0.14379341900348663,0.8563437461853027,0.9475799798965454,0.9614367485046387,0.9697156548500061,0.7811424732208252,0.8096605539321899,1.2873528003692627,1,3,val,0.0005
6.753832817077637,6.595239162445068,0.014241999015212059,0.1443513035774231,0.8174111843109131,0.9998430013656616,0.9613872170448303,0.9668409824371338,0.7566725611686707,0.8091431260108948,1.283941388130188,1,4,train,0.0005
6.689579486846924,6.551848888397217,0.012929658405482769,0.12480100244283676,0.8250354528427124,0.9683432579040527,0.9231833219528198,1.0175905227661133,0.8200756311416626,0.7954259514808655,1.2021945714950562,1,4,train,0.0005
6.938953876495361,6.790898323059082,0.023626256734132767,0.1244291290640831,0.8038592338562012,1.0081892013549805,0.9361422657966614,0.9428591132164001,1.04617440700531,0.860293984413147,1.1933802366256714,1,4,train,0.0005
6.4128546714782715,6.278254508972168,0.015431120991706848,0.11916904151439667,0.7984734177589417,0.9449639916419983,0.9370231628417969,0.9458514451980591,0.7320645451545715,0.7916374802589417,1.1282403469085693,1,4,val,0.0005
6.576563835144043,6.447228908538818,0.01345881912857294,0.115876205265522,0.758557915687561,0.9616199135780334,0.9660654664039612,0.9620344638824463,0.8954713344573975,0.8091440200805664,1.094335913658142,1,5,train,0.0005
6.444164276123047,6.30570125579834,0.017327584326267242,0.12113519757986069,0.736208438873291,0.9933003783226013,0.8597935438156128,0.9379554986953735,0.9013704657554626,0.7816343307495117,1.0954387187957764,1,5,train,0.0005
6.304063320159912,6.1695146560668945,0.013110457919538021,0.12143811583518982,0.7387732863426208,0.94968581199646,0.8428587317466736,0.965082049369812,0.8638207912445068,0.7701459527015686,1.0391477346420288,1,5,train,0.0005
6.275782585144043,6.135326862335205,0.018032843247056007,0.12242274731397629,0.7715247273445129,0.9333820939064026,0.8637038469314575,0.9254900813102722,0.8021947145462036,0.781989574432373,1.0570415258407593,1,5,val,0.0005
6.327193737030029,6.188185691833496,0.015758227556943893,0.12324999272823334,0.7438849806785583,0.9678518772125244,0.8705447316169739,0.9350345134735107,0.8825305700302124,0.7717178463935852,1.0166211128234863,1,6,train,0.0005
6.0954718589782715,5.955618381500244,0.01680293306708336,0.12305089831352234,0.7284759283065796,0.9130934476852417,0.805008053779602,0.8917462229728699,0.8352235555648804,0.7538198828697205,1.028251051902771,1,6,train,0.0005
6.569672584533691,6.441033363342285,0.0064842007122933865,0.12215505540370941,0.7261053323745728,0.9652690887451172,0.773909866809845,0.9118576049804688,0.8946030139923096,0.9303288459777832,1.2389596700668335,1,6,train,0.0005
6.212798595428467,6.066277503967285,0.021823836490511894,0.12469721585512161,0.7656265497207642,0.9226711988449097,0.8318483233451843,0.9140720367431641,0.8102770447731018,0.788796603679657,1.0329855680465698,1,6,val,0.0005
6.340034484863281,6.198396682739258,0.01763259246945381,0.12400555610656738,0.893963098526001,0.9515531659126282,0.8391731381416321,0.9209198951721191,0.7915130853652954,0.7856139540672302,1.0156605243682861,1,7,train,0.0005
6.229148864746094,6.08119535446167,0.0251933541148901,0.1227601021528244,0.7528754472732544,0.9385499954223633,0.8469247817993164,0.9357122778892517,0.7621376514434814,0.7267956733703613,1.1181992292404175,1,7,train,0.0005
5.638336181640625,5.492999076843262,0.019530752673745155,0.12580609321594238,0.6897428631782532,0.8970965147018433,0.7443182468414307,0.8452105522155762,0.661279559135437,0.7072481513023376,0.9481027722358704,1,7,train,0.0005
5.994452476501465,5.848750591278076,0.014743348583579063,0.13095872104167938,0.7711122035980225,0.9161581993103027,0.794036865234375,0.8939117193222046,0.6911597847938538,0.7344551086425781,1.0479168891906738,1,7,val,0.0005
5.807660102844238,5.658175468444824,0.016932373866438866,0.132551908493042,0.7350215315818787,0.9414098858833313,0.7793480157852173,0.8565053343772888,0.6999474167823792,0.7179974317550659,0.9279457926750183,1,8,train,0.0005
5.909337997436523,5.754160404205322,0.014857549220323563,0.14031974971294403,0.7380779981613159,0.9723181128501892,0.7641885280609131,0.8748449087142944,0.6507039666175842,0.7256308794021606,1.0283962488174438,1,8,train,0.0005
5.5484299659729,5.392740249633789,0.017858894541859627,0.13783079385757446,0.6885221004486084,0.8783478736877441,0.718906819820404,0.860957145690918,0.6241723299026489,0.7019651532173157,0.9198682904243469,1,8,train,0.0005
5.763460636138916,5.609010219573975,0.018677817657589912,0.13577289879322052,0.7290477156639099,0.9042888879776001,0.7550535798072815,0.8840858340263367,0.6384760737419128,0.7155152559280396,0.9825431704521179,1,8,val,0.0005
5.485190391540527,5.327919006347656,0.01986694149672985,0.13740435242652893,0.6832379698753357,0.8552679419517517,0.7419194579124451,0.8356645107269287,0.6157978773117065,0.69260174036026,0.9034293293952942,1,9,train,0.0005
5.696164608001709,5.549304962158203,0.0165935717523098,0.13026605546474457,0.681345522403717,0.9546701312065125,0.7173396944999695,0.8269506096839905,0.7846338748931885,0.7097175121307373,0.8746477365493774,1,9,train,0.0005
5.422409534454346,5.266697406768799,0.02040841244161129,0.1353035271167755,0.6670854091644287,0.9167293310165405,0.6987621784210205,0.8386664390563965,0.6093622446060181,0.6624240875244141,0.8736678957939148,1,9,train,0.0005
5.643368244171143,5.487041473388672,0.017092980444431305,0.1392335742712021,0.7100923657417297,0.8965002298355103,0.713770866394043,0.8753219246864319,0.6398580074310303,0.6873244047164917,0.9641739130020142,1,9,val,0.0005
5.706560134887695,5.551800727844238,0.015085452236235142,0.13967417180538177,0.8411204218864441,0.9556252956390381,0.7201074361801147,0.8436063528060913,0.6272929310798645,0.6619848012924194,0.902063250541687,1,10,train,0.0005
5.568434238433838,5.408563613891602,0.01517939381301403,0.14469139277935028,0.6550848484039307,0.8736360669136047,0.6920385360717773,0.9602653980255127,0.5960285663604736,0.6680852174758911,0.9634252786636353,1,10,train,0.0005
5.466506481170654,5.308559417724609,0.017295556142926216,0.14065183699131012,0.8299232125282288,0.8499549031257629,0.6897847652435303,0.8427346348762512,0.6052770614624023,0.6497315764427185,0.8411534428596497,1,10,train,0.0005
5.667683124542236,5.507072448730469,0.023553410544991493,0.13705740869045258,0.7273780703544617,0.8887822031974792,0.6940063834190369,0.8785870671272278,0.6404715776443481,0.6869137287139893,0.9909335374832153,1,10,val,0.0005
5.391470909118652,5.229949474334717,0.019814062863588333,0.14170728623867035,0.7868728637695312,0.8403919339179993,0.6949050426483154,0.8228110074996948,0.5839978456497192,0.6387936472892761,0.8621772527694702,1,11,train,0.0005
5.547643661499023,5.389911651611328,0.019070161506533623,0.13866186141967773,0.7576940655708313,0.9064685702323914,0.8401700854301453,0.8248181343078613,0.5919764041900635,0.6456932425498962,0.8230912089347839,1,11,train,0.0005
6.021594524383545,5.887828826904297,0.012688995338976383,0.12107660621404648,0.6932898759841919,0.9454973936080933,0.7033036351203918,0.9567146897315979,0.600957453250885,0.8892732262611389,1.0987926721572876,1,11,train,0.0005
5.756035327911377,5.594174385070801,0.026247795671224594,0.1356130689382553,0.7764497399330139,0.8892400860786438,0.7241254448890686,0.8761111497879028,0.6306106448173523,0.6749738454818726,1.0226634740829468,1,11,val,0.0005
5.41502571105957,5.252896308898926,0.027319476008415222,0.13480985164642334,0.6871652007102966,0.919228732585907,0.7171891927719116,0.8447508215904236,0.5939738154411316,0.6206974983215332,0.8698909878730774,1,12,train,0.0005
5.6784820556640625,5.533740043640137,0.012705782428383827,0.13203606009483337,0.6420128345489502,0.9058696031570435,0.6711002588272095,0.8526848554611206,0.5613727569580078,0.8988127112388611,1.0018869638442993,1,12,train,0.0005
5.254804611206055,5.0961833000183105,0.023128822445869446,0.13549208641052246,0.6366105079650879,0.8523024916648865,0.8065691590309143,0.8083717226982117,0.565479040145874,0.6429864764213562,0.7838640213012695,1,12,train,0.0005
5.556554317474365,5.402706146240234,0.018089931458234787,0.13575845956802368,0.7293252944946289,0.8821158409118652,0.7153684496879578,0.8660343885421753,0.5983500480651855,0.6725348830223083,0.938977062702179,1,12,val,0.0005
5.4412336349487305,5.280421733856201,0.016641484573483467,0.14417041838169098,0.7700811624526978,0.8505428433418274,0.7230567336082458,0.8230865001678467,0.560882031917572,0.6303849816322327,0.9223873019218445,1,13,train,0.0005
5.339414119720459,5.189515113830566,0.016545122489333153,0.13335353136062622,0.6792407631874084,0.8601127862930298,0.6617107391357422,0.8116535544395447,0.7559859752655029,0.6259040236473083,0.7949072122573853,1,13,train,0.0005
5.1944146156311035,5.029407024383545,0.02299141138792038,0.14201654493808746,0.6373912692070007,0.8554905652999878,0.7337468862533569,0.8064720630645752,0.5730048418045044,0.6414164900779724,0.7818845510482788,1,13,train,0.0005
5.623115539550781,5.462214469909668,0.023497827351093292,0.1374032348394394,0.723559558391571,0.8943992257118225,0.7240111231803894,0.8610905408859253,0.6020525693893433,0.679367184638977,0.9777339100837708,1,13,val,0.0005
5.738378524780273,5.591529846191406,0.009067629463970661,0.1377813071012497,0.8074160218238831,0.9090524911880493,0.6815043687820435,0.8336343765258789,0.5643683075904846,0.8602308630943298,0.9353232383728027,1,14,train,0.0005
5.35476016998291,5.1922760009765625,0.028282927349209785,0.1342008411884308,0.6325911283493042,0.8401258587837219,0.6875936985015869,0.8089010715484619,0.5774849653244019,0.6278752088546753,1.0177037715911865,1,14,train,0.0005
5.546667575836182,5.390196323394775,0.013275640085339546,0.14319585263729095,0.63566654920578,0.882350742816925,0.6450667381286621,0.8141607046127319,0.5490737557411194,0.8452134728431702,1.0186644792556763,1,14,train,0.0005
5.481209754943848,5.319129467010498,0.02194037102162838,0.14014002680778503,0.6987122893333435,0.864929735660553,0.7013280987739563,0.8553102612495422,0.5884559154510498,0.6839370131492615,0.9264564514160156,1,14,val,0.0005
5.586725234985352,5.435542583465576,0.01117410697042942,0.1400086134672165,0.7558487057685852,0.8415882587432861,0.6772263050079346,0.8514221906661987,0.5862869620323181,0.815156102180481,0.9080142974853516,1,15,train,0.0005
5.492593765258789,5.3420586585998535,0.01486198976635933,0.13567312061786652,0.6292896270751953,0.870326042175293,0.8468151688575745,0.7819536328315735,0.5531940460205078,0.8190596699714661,0.8414205312728882,1,15,train,0.0005
6.185756683349609,6.045169830322266,0.0075139570981264114,0.13307306170463562,0.853317141532898,0.9480018019676208,0.6968176960945129,0.82524573802948,0.8423504829406738,0.8790702223777771,1.0003665685653687,1,15,train,0.0005
5.763770580291748,5.593423366546631,0.028347734361886978,0.1419992446899414,0.7560232281684875,0.8932790756225586,0.7148237228393555,0.8620649576187134,0.621159553527832,0.7586988806724548,0.9873737096786499,1,15,val,0.0005
5.514862537384033,5.35908842086792,0.01614653505384922,0.1396273821592331,0.7783880233764648,0.83250892162323,0.7882136702537537,0.7889456748962402,0.552829921245575,0.7849483489990234,0.8332540392875671,1,16,train,0.0005
5.455893039703369,5.2800188064575195,0.03768386319279671,0.13819044828414917,0.6908690333366394,0.852263331413269,0.792977511882782,0.7910760641098022,0.5526489615440369,0.7304766178131104,0.8697071075439453,1,16,train,0.0005
5.329833507537842,5.168196201324463,0.020964691415429115,0.140672504901886,0.6111219525337219,0.8607202172279358,0.6711854934692383,0.9391050934791565,0.5244871973991394,0.7037413716316223,0.8578346371650696,1,16,train,0.0005
5.55262565612793,5.3964433670043945,0.022190233692526817,0.13399241864681244,0.7100294828414917,0.871258020401001,0.6930020451545715,0.853435754776001,0.5972543358802795,0.7241671085357666,0.9472967386245728,1,16,val,0.0005
5.294681549072266,5.135345458984375,0.017620479688048363,0.14171575009822845,0.6092257499694824,0.8616840243339539,0.635084331035614,0.7894248366355896,0.5378774404525757,0.7942541837692261,0.9077943563461304,1,17,train,0.0005
5.037539482116699,4.876814365386963,0.02785135991871357,0.13287343084812164,0.6104767322540283,0.7937129735946655,0.6462204456329346,0.7965787649154663,0.5541796088218689,0.6861703395843506,0.7894750833511353,1,17,train,0.0005
