total,reconstruction,kl,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,cv,epoch,type,lr
5.868307113647461,5.860320568084717,0.007986384443938732,1.0019094944000244,0.9802010655403137,0.9981398582458496,0.9925591945648193,0.8780805468559265,1.0094305276870728,1,1,train,0.0004
6.434880256652832,6.422031402587891,0.01284874975681305,1.0861132144927979,0.9648325443267822,1.1985758543014526,1.0578398704528809,1.0521607398986816,1.0625089406967163,1,1,train,0.0004
5.996189117431641,5.988151550292969,0.008037741295993328,1.0339913368225098,0.9824220538139343,0.9634405970573425,1.0833584070205688,0.9168803691864014,1.0080585479736328,1,1,train,0.0004
6.414856433868408,6.40402889251709,0.01082772295922041,1.0465831756591797,1.041468620300293,1.0677717924118042,0.958459734916687,1.2015949487686157,1.0881507396697998,1,1,train,0.0004
6.115152835845947,6.099512577056885,0.015640027821063995,1.0473383665084839,1.1171104907989502,1.019498586654663,0.9973189234733582,0.9358964562416077,0.982349693775177,1,1,train,0.0004
5.690363883972168,5.658017158508301,0.0323469340801239,1.0156242847442627,0.9267509579658508,0.9322554469108582,1.0032904148101807,0.8739885091781616,0.906107485294342,1,1,train,0.0004
5.891114234924316,5.8307271003723145,0.06038696691393852,0.9402956962585449,1.073228359222412,1.1520410776138306,0.9702007174491882,0.8207384943962097,0.8742234110832214,1,1,train,0.0004
5.534523010253906,5.462546348571777,0.07197665423154831,1.0153921842575073,0.8999301195144653,1.0034016370773315,0.9430860280990601,0.7402923703193665,0.8604437112808228,1,1,train,0.0004
5.974789142608643,5.904959678649902,0.06982950121164322,0.971116840839386,1.1441161632537842,1.1086117029190063,1.0260155200958252,0.789792001247406,0.865307629108429,1,1,train,0.0004
5.614187240600586,5.554402828216553,0.05978451296687126,0.8758653402328491,1.0581207275390625,0.891285240650177,1.0782874822616577,0.8336434364318848,0.8172006011009216,1,1,train,0.0004
5.573856830596924,5.511257171630859,0.06259943544864655,0.8722283840179443,1.075805902481079,0.962125837802887,1.0378785133361816,0.7527607083320618,0.8104575276374817,1,1,val,0.0004
5.481313228607178,5.4245524406433105,0.05676069110631943,0.9346670508384705,0.9788742065429688,0.9452154040336609,0.9710228443145752,0.7996668219566345,0.7951059341430664,1,1,val,0.0004
5.3829240798950195,5.32945442199707,0.053469713777303696,0.9051269888877869,0.9547857642173767,0.8601057529449463,1.0486894845962524,0.7269887924194336,0.8337576389312744,1,1,val,0.0004
5.269043922424316,5.220811367034912,0.04823233187198639,0.8712177276611328,0.9019035696983337,0.9332206845283508,0.9641541242599487,0.7689657211303711,0.781349778175354,1,1,val,0.0004
5.38092565536499,5.327252388000488,0.0536733940243721,0.8585821986198425,1.0448836088180542,0.9087197184562683,0.9757573008537292,0.768141508102417,0.7711676955223083,1,1,val,0.0004
5.606636047363281,5.534244060516357,0.07239174842834473,0.8964738249778748,1.0333563089370728,0.9949391484260559,0.9801154732704163,0.8401604890823364,0.7891986966133118,1,2,train,0.0004
5.267139911651611,5.210315227508545,0.056824468076229095,0.848793089389801,1.0131785869598389,0.9419504404067993,0.950401782989502,0.6542195677757263,0.8017716407775879,1,2,train,0.0004
5.519160747528076,5.459808826446533,0.059351976960897446,0.8888666033744812,1.056282639503479,0.9808077812194824,0.9976690411567688,0.7742401957511902,0.7619428634643555,1,2,train,0.0004
5.28191614151001,5.234225273132324,0.04769088700413704,0.8260952234268188,1.0308372974395752,0.9454778432846069,0.9780222773551941,0.7136776447296143,0.7401154041290283,1,2,train,0.0004
5.4949517250061035,5.445570945739746,0.0493805967271328,0.8328911066055298,1.0584540367126465,1.1076157093048096,0.9495986700057983,0.7554018497467041,0.7416097521781921,1,2,train,0.0004
5.272531986236572,5.212075233459473,0.06045696511864662,0.8605986833572388,0.9587586522102356,0.8722324967384338,0.9551908373832703,0.8012961149215698,0.7639985084533691,1,2,train,0.0004
5.041500091552734,4.991016387939453,0.05048362910747528,0.863714337348938,0.8569562435150146,0.9585242867469788,0.9670034050941467,0.6212009191513062,0.7236170172691345,1,2,train,0.0004
5.1293511390686035,5.0794758796691895,0.04987506568431854,0.7803740501403809,1.0201225280761719,0.908268392086029,0.9855160117149353,0.6710055470466614,0.7141890525817871,1,2,train,0.0004
5.030303001403809,4.976939678192139,0.053363215178251266,0.8041179776191711,0.8802200555801392,0.9801393747329712,0.9959126710891724,0.6220194697380066,0.6945306062698364,1,2,train,0.0004
5.064722061157227,5.0152740478515625,0.04944821819663048,0.7866678237915039,0.9941709637641907,0.9112017750740051,0.9703238606452942,0.6364227533340454,0.7164866924285889,1,2,train,0.0004
5.181755065917969,5.122440814971924,0.05931416153907776,0.7764654159545898,1.0604499578475952,0.8826587796211243,1.0174328088760376,0.6577432751655579,0.7276903986930847,1,2,val,0.0004
5.116264343261719,5.058233737945557,0.05803064629435539,0.8292734622955322,0.9591674208641052,0.872678279876709,0.9507248401641846,0.7263268232345581,0.720062792301178,1,2,val,0.0004
5.041318893432617,4.992937088012695,0.04838183894753456,0.805105984210968,0.9401561617851257,0.7993882894515991,1.0304914712905884,0.663776695728302,0.7540185451507568,1,2,val,0.0004
4.925540447235107,4.873232841491699,0.05230746790766716,0.7725431323051453,0.8831181526184082,0.8595898151397705,0.9466469287872314,0.696941614151001,0.7143933176994324,1,2,val,0.0004
5.056137561798096,5.001906871795654,0.05423076078295708,0.774355947971344,1.0210039615631104,0.8495082259178162,0.9600390791893005,0.6948081254959106,0.7021915316581726,1,2,val,0.0004
5.274682998657227,5.216806888580322,0.05787603184580803,0.7578584551811218,1.0989444255828857,0.9495991468429565,1.0697243213653564,0.6403881311416626,0.7002919316291809,1,3,train,0.0004
4.8426833152771,4.785515785217285,0.05716774985194206,0.7883822917938232,0.9466588497161865,0.8735237717628479,0.8598675727844238,0.6766225099563599,0.6404607892036438,1,3,train,0.0004
4.895229339599609,4.8237175941467285,0.07151167839765549,0.7472667694091797,0.9847334027290344,0.9053406119346619,0.8821334838867188,0.6185059547424316,0.685737133026123,1,3,train,0.0004
4.878451824188232,4.830288887023926,0.04816284030675888,0.7464151382446289,0.9340528249740601,0.8963517546653748,0.9605574607849121,0.6162959933280945,0.6766154766082764,1,3,train,0.0004
4.885834217071533,4.824314117431641,0.061520107090473175,0.7726860046386719,0.8945081830024719,0.9280793070793152,0.9565283060073853,0.632336437702179,0.6401757597923279,1,3,train,0.0004
4.7611589431762695,4.690960884094238,0.0701979398727417,0.6924493908882141,1.015869140625,0.7833496928215027,0.8985909819602966,0.6326397061347961,0.6680619716644287,1,3,train,0.0004
4.844989776611328,4.781633377075195,0.06335624307394028,0.7364094257354736,0.9694110155105591,0.8430288434028625,0.9138023853302002,0.6471930146217346,0.6717888712882996,1,3,train,0.0004
4.7000956535339355,4.629870414733887,0.07022510468959808,0.7227018475532532,0.9007990956306458,0.8307217955589294,0.920056939125061,0.5815990567207336,0.6739917993545532,1,3,train,0.0004
4.887084484100342,4.799641132354736,0.08744358271360397,0.7031136155128479,1.0301581621170044,0.7802708745002747,0.9553331732749939,0.6544147729873657,0.676350474357605,1,3,train,0.0004
4.667534351348877,4.602617263793945,0.06491721421480179,0.7053737044334412,0.8865287899971008,0.8683143854141235,0.9589747786521912,0.5191657543182373,0.6642598509788513,1,3,train,0.0004
