total,reconstruction,kl,mse_methylation,mse_transcriptomics,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,cv,epoch,type
6.957818984985352,6.155399799346924,0.8024193644523621,1.1603976488113403,0.9526913166046143,0.9759395718574524,1.0141870975494385,1.0293830633163452,1.0228010416030884,1,1,train
6.698241710662842,5.92510986328125,0.7731318473815918,0.9028857350349426,0.8888269662857056,1.0530779361724854,0.9423704147338867,1.0289262533187866,1.109022617340088,1,1,train
7.065042972564697,6.301650047302246,0.763392984867096,1.0286425352096558,1.0247547626495361,0.9631925821304321,0.9823713898658752,1.1300867795944214,1.1726024150848389,1,1,train
7.206562042236328,6.4715752601623535,0.7349869012832642,1.227867603302002,1.0355147123336792,1.167100429534912,0.9200388789176941,1.0918536186218262,1.0292001962661743,1,1,train
6.672466278076172,5.9554595947265625,0.717006504535675,1.0608134269714355,0.9885401129722595,0.9933226108551025,1.0238691568374634,0.9660755395889282,0.9228388071060181,1,1,train
7.166282653808594,6.475581169128418,0.6907014846801758,1.0321334600448608,1.0206551551818848,1.053964376449585,1.0257269144058228,1.2457447052001953,1.0973563194274902,1,1,train
6.822094440460205,6.148054122924805,0.6740401983261108,1.107396125793457,0.9876530766487122,1.0154075622558594,1.0244570970535278,0.9440895318984985,1.0690507888793945,1,1,train
6.26847505569458,5.611258029937744,0.6572172045707703,0.92039954662323,0.9546005129814148,0.9392186403274536,0.9684440493583679,0.9279420971870422,0.9006535410881042,1,1,train
6.097334861755371,5.454556465148926,0.6427783370018005,0.965888500213623,0.9627029895782471,0.9398396611213684,0.7379317283630371,0.8537192940711975,0.9944742918014526,1,1,train
6.9839959144592285,6.321197509765625,0.662798285484314,1.2702192068099976,0.9726327657699585,1.1900333166122437,1.0808687210083008,0.9872463345527649,0.8201971054077148,1,1,train
6.660196304321289,6.026906967163086,0.6332892775535583,1.0541974306106567,1.0304062366485596,0.9896816611289978,0.9486905336380005,0.9671875834465027,1.0367436408996582,1,1,train
6.749441623687744,6.131400108337402,0.6180416941642761,0.9996091723442078,1.096920371055603,1.0490343570709229,1.0437731742858887,0.9367079734802246,1.0053554773330688,1,1,train
6.616143703460693,6.003985404968262,0.6121581196784973,0.8781183958053589,1.0286152362823486,0.9302124977111816,1.1262441873550415,0.9389258623123169,1.1018693447113037,1,1,train
6.376130104064941,5.7863969802856445,0.5897329449653625,0.8544845581054688,0.9330096244812012,1.0306435823440552,0.9822651147842407,0.9965364933013916,0.9894579648971558,1,1,train
6.802221298217773,6.2297468185424805,0.5724743008613586,1.1599116325378418,1.0459412336349487,1.1529675722122192,0.9347571134567261,0.9415629506111145,0.9946062564849854,1,1,train
6.865626811981201,6.299651145935059,0.5659756064414978,0.9759560227394104,0.997130811214447,1.0097301006317139,1.1949186325073242,1.032914400100708,1.0890015363693237,1,1,train
6.687747001647949,6.117211818695068,0.5705352425575256,0.9786051511764526,0.962692379951477,0.948737621307373,1.0890263319015503,1.1687138080596924,0.9694361090660095,1,1,train
6.500197887420654,5.9394426345825195,0.5607553124427795,0.9291870594024658,0.9860544800758362,0.9925619959831238,1.055545687675476,0.9641090035438538,1.0119843482971191,1,1,train
6.970335960388184,6.423044681549072,0.5472913384437561,1.0916887521743774,1.0366036891937256,1.097914695739746,0.9477474689483643,1.0628246068954468,1.186264991760254,1,1,train
6.536454200744629,6.001448631286621,0.5350057482719421,1.035280704498291,0.991043746471405,0.899181067943573,1.086363673210144,1.0169187784194946,0.972660481929779,1,1,train
6.618024826049805,6.063136577606201,0.5548880696296692,0.7959645390510559,1.0736056566238403,1.042404055595398,1.0290751457214355,1.0381126403808594,1.0839744806289673,1,1,train
6.58695650100708,6.102007865905762,0.4849488437175751,0.8621594309806824,1.0175212621688843,1.0997474193572998,1.06754469871521,0.9656937718391418,1.0893412828445435,1,1,train
6.588287353515625,6.081912994384766,0.5063745379447937,0.9302406311035156,1.225927472114563,0.9251001477241516,1.0129553079605103,0.9778380990028381,1.0098515748977661,1,1,train
6.267042636871338,5.776507377624512,0.490535169839859,0.9297774434089661,1.0356286764144897,0.9858512878417969,0.972955584526062,0.8459154367446899,1.0063790082931519,1,1,train
6.61000919342041,6.097005367279053,0.5130037069320679,1.0385229587554932,1.013859748840332,1.0314277410507202,1.0165042877197266,1.032152533531189,0.9645382165908813,1,1,train
6.75568151473999,6.2744269371032715,0.4812544882297516,1.056933879852295,0.9595250487327576,0.9860280156135559,1.0291929244995117,1.2194695472717285,1.0232772827148438,1,1,train
6.735237121582031,6.258365154266357,0.4768718183040619,1.003248929977417,1.1342291831970215,0.9549505710601807,1.1059906482696533,0.9987006783485413,1.0612448453903198,1,1,train
6.431684494018555,5.97658109664917,0.45510339736938477,0.9518294930458069,1.2191193103790283,1.0161727666854858,1.0251448154449463,0.9106231927871704,0.8536919951438904,1,1,train
6.209796905517578,5.753400802612305,0.45639631152153015,0.8647646903991699,1.0142515897750854,1.0293335914611816,1.017018437385559,0.9642987847328186,0.8637337684631348,1,1,train
6.464707851409912,6.027568817138672,0.4371391236782074,0.9143092632293701,0.964165210723877,1.0440754890441895,1.0988165140151978,1.0373756885528564,0.9688264727592468,1,1,train
6.442815780639648,5.967781066894531,0.4750349223613739,0.9965288043022156,1.0322142839431763,0.9355852603912354,0.9585803747177124,1.0369012355804443,1.007970929145813,1,1,train
,,0.6229120492935181,1.8876391649246216,1.4315327405929565,1.3313252925872803,1.2674165964126587,1.729417085647583,,1,1,train
6.783209323883057,6.358890533447266,0.42431876063346863,0.9483790397644043,1.0092146396636963,1.0674091577529907,1.1189260482788086,1.0301252603530884,1.1848361492156982,1,1,val
6.355879783630371,5.957601070404053,0.39827877283096313,0.974221408367157,0.9925022125244141,1.074549674987793,0.9267613887786865,1.0019415616989136,0.9876245260238647,1,1,val
6.578510761260986,6.144484996795654,0.4340258240699768,1.0436898469924927,0.9888085126876831,1.0282059907913208,1.0706883668899536,0.9621196389198303,1.0509730577468872,1,1,val
6.337947368621826,5.912533760070801,0.42541375756263733,1.1860984563827515,0.950286328792572,0.9580863118171692,0.9791833162307739,0.9800950884819031,0.8587849140167236,1,1,val
6.3752055168151855,5.942601680755615,0.432604044675827,0.8411401510238647,0.9594097137451172,1.030826210975647,1.1562291383743286,0.995648205280304,0.959348201751709,1,1,val
6.349053859710693,5.891123294830322,0.45793062448501587,1.0604270696640015,0.9956841468811035,1.037086009979248,0.9323906302452087,0.983668863773346,0.8818665146827698,1,1,val
6.524866580963135,6.083798885345459,0.44106754660606384,1.1240153312683105,1.0317612886428833,0.9324690699577332,0.9813674092292786,1.0073602199554443,1.0068258047103882,1,1,val
7.067081928253174,6.653653144836426,0.41342893242836,1.1283165216445923,0.9871219992637634,0.9772425293922424,1.3092124462127686,1.2339046001434326,1.0178545713424683,1,1,val
6.853294372558594,6.421641826629639,0.43165236711502075,1.0549430847167969,0.961704671382904,0.9993047714233398,1.1500859260559082,1.122308611869812,1.133294701576233,1,1,val
6.62398099899292,6.205928802490234,0.41805219650268555,1.109998106956482,0.9741254448890686,1.0743799209594727,0.9895780086517334,0.9680323004722595,1.08981454372406,1,1,val
6.117541313171387,5.734325408935547,0.3832159638404846,0.9894194006919861,0.9564394354820251,0.9053749442100525,0.9573918581008911,0.9067798852920532,1.0189200639724731,1,1,val
7.061993598937988,6.626941680908203,0.43505191802978516,1.2200897932052612,1.0706181526184082,1.1614688634872437,1.0339875221252441,1.1701823472976685,0.9705946445465088,1,1,val
6.837888717651367,6.387855529785156,0.45003315806388855,0.9330019354820251,1.085292935371399,1.064875841140747,1.1127593517303467,1.0033607482910156,1.1885648965835571,1,1,val
6.061741828918457,5.656430244445801,0.40531158447265625,0.7953896522521973,1.0052766799926758,0.9513232707977295,0.9645673036575317,1.0361090898513794,0.903764009475708,1,1,val
6.6380391120910645,6.192487716674805,0.44555148482322693,0.8995040655136108,0.9877004623413086,1.1117156744003296,1.0308516025543213,1.0668236017227173,1.0958924293518066,1,1,val
6.854615688323975,6.415024280548096,0.4395916163921356,1.238587737083435,0.9569852948188782,0.9480711817741394,0.8352017998695374,1.4018915891647339,1.034286379814148,1,1,val
6.700078964233398,6.243020534515381,0.4570586383342743,1.0025503635406494,0.9717063903808594,0.9551925659179688,1.290944218635559,1.0623499155044556,0.9602769613265991,1,2,train
6.467616558074951,6.049489498138428,0.4181269109249115,1.028806447982788,0.9481286406517029,1.0242314338684082,1.0581635236740112,1.0356661081314087,0.954493522644043,1,2,train
6.196685791015625,5.787115573883057,0.40957021713256836,1.0087388753890991,0.9139551520347595,0.9447001218795776,0.9325481653213501,0.9900282025337219,0.9971449971199036,1,2,train
6.433112144470215,5.993587017059326,0.4395250380039215,0.8928739428520203,0.9748379588127136,0.9168424010276794,1.0518654584884644,1.0783246755599976,1.0788425207138062,1,2,train
6.872561454772949,6.449094772338867,0.42346665263175964,1.1628507375717163,1.1326414346694946,0.974172055721283,1.1013941764831543,1.0257388353347778,1.0522974729537964,1,2,train
6.406120300292969,6.005066871643066,0.4010535776615143,0.843845784664154,0.981055498123169,0.9943224787712097,1.0854047536849976,1.064893126487732,1.0355451107025146,1,2,train
6.378684997558594,5.9487104415893555,0.42997437715530396,0.9686046242713928,0.9962877631187439,1.0047838687896729,0.8874109983444214,1.0314836502075195,1.0601394176483154,1,2,train
6.677759647369385,6.223845958709717,0.4539138972759247,1.015340805053711,1.1345361471176147,0.9423788785934448,1.0882136821746826,1.0481958389282227,0.9951807260513306,1,2,train
6.328846454620361,5.938780784606934,0.3900656998157501,1.022653579711914,0.8891235589981079,1.096706509590149,0.9291666746139526,0.976677417755127,1.0244534015655518,1,2,train
6.390364646911621,5.997994422912598,0.39237043261528015,1.005384087562561,0.9070633053779602,1.0670068264007568,0.9605657458305359,1.0243736505508423,1.033600926399231,1,2,train
6.303180694580078,5.952759742736816,0.35042116045951843,0.7663549184799194,1.0067607164382935,1.2532259225845337,0.9791070818901062,1.0550191402435303,0.892291784286499,1,2,train
6.538491249084473,6.18051290512085,0.3579782545566559,0.9020491242408752,1.0366061925888062,0.9989567399024963,1.0520044565200806,1.0885258913040161,1.1023707389831543,1,2,train
6.288502216339111,5.892035007476807,0.3964674174785614,1.140655279159546,1.0479707717895508,0.8482750058174133,0.8799641728401184,0.9438026547431946,1.0313674211502075,1,2,train
6.285554885864258,5.901756763458252,0.3837979733943939,0.9276482462882996,1.023013949394226,0.9231786131858826,1.1276731491088867,0.8848223686218262,1.0154203176498413,1,2,train
6.377799987792969,6.012173175811768,0.3656270205974579,1.010315179824829,1.0161157846450806,1.0178394317626953,1.145047664642334,0.9035852551460266,0.9192693829536438,1,2,train
6.419915676116943,6.064237117767334,0.3556785583496094,0.860346257686615,1.0435768365859985,1.125360131263733,1.1137590408325195,1.0534287691116333,0.8677665591239929,1,2,train
6.6462721824646,6.301158428192139,0.3451138734817505,1.1528267860412598,1.0400137901306152,0.8941017389297485,0.9476907253265381,1.1088906526565552,1.1576350927352905,1,2,train
5.640352725982666,5.336540699005127,0.30381205677986145,0.8091349601745605,0.899034857749939,0.9687066078186035,0.8395070433616638,0.8478496074676514,0.9723076820373535,1,2,train
6.229526996612549,5.884405612945557,0.3451215922832489,0.7859354019165039,0.9972602725028992,0.9734613299369812,1.134218454360962,1.0207855701446533,0.9727444052696228,1,2,train
6.044375419616699,5.697012901306152,0.3473627269268036,0.8629318475723267,1.024688482284546,1.006661057472229,0.8418500423431396,1.0413336753845215,0.9195480346679688,1,2,train
6.358415126800537,6.026454925537109,0.3319602310657501,1.1305737495422363,0.9693530201911926,0.9640993475914001,0.9665756225585938,1.0295476913452148,0.9663057923316956,1,2,train
6.2465691566467285,5.932587623596191,0.3139816224575043,1.1003097295761108,1.0723439455032349,1.0253286361694336,0.9162845015525818,0.8485679030418396,0.9697529673576355,1,2,train
6.181210517883301,5.885350227355957,0.29586049914360046,0.8183394074440002,0.9718325734138489,1.0781819820404053,1.0011448860168457,0.9505420923233032,1.0653095245361328,1,2,train
5.836442470550537,5.576337814331055,0.26010462641716003,0.8995658755302429,0.9021514058113098,0.9830940365791321,0.9113475680351257,0.9477719068527222,0.9324069619178772,1,2,train
6.262867450714111,5.984369277954102,0.2784980237483978,0.801072895526886,0.9350427985191345,1.0593527555465698,1.0075017213821411,1.1497100591659546,1.031688928604126,1,2,train
6.504115581512451,6.199063301086426,0.30505242943763733,1.0219284296035767,1.2383875846862793,1.1283786296844482,0.8840675950050354,0.9159122705459595,1.0103886127471924,1,2,train
5.922272205352783,5.668860912322998,0.25341150164604187,0.943049967288971,0.9493314623832703,0.9510425925254822,0.9014626741409302,0.9061822295188904,1.0177916288375854,1,2,train
6.342498779296875,6.072635173797607,0.26986372470855713,0.9739624261856079,0.9372752904891968,0.980340838432312,1.0593236684799194,1.1169973611831665,1.0047353506088257,1,2,train
6.079124450683594,5.797604560852051,0.28151988983154297,0.9437431693077087,1.033556342124939,0.9040776491165161,1.0115272998809814,0.8779919147491455,1.0267080068588257,1,2,train
6.127029895782471,5.843548774719238,0.2834809422492981,0.8961760401725769,0.978798508644104,0.991158664226532,0.9682652950286865,1.0463765859603882,0.962773859500885,1,2,train
5.952363967895508,5.6987690925598145,0.25359469652175903,0.9901992678642273,0.977285623550415,0.9510543942451477,0.9224995374679565,0.8695734739303589,0.9881566166877747,1,2,train
,,0.4639163017272949,1.048902988433838,,1.1170287132263184,,0.6385249495506287,1.9063810110092163,1,2,train
6.509546756744385,6.244253635406494,0.26529332995414734,0.8858616352081299,0.9899625778198242,1.0554887056350708,1.1122277975082397,1.0213981866836548,1.1793146133422852,1,2,val
6.097837448120117,5.862367153167725,0.23547020554542542,0.9231298565864563,0.9733877778053284,1.067684531211853,0.9193310737609863,0.9969061017036438,0.9819279313087463,1,2,val
6.3030476570129395,6.019802093505859,0.28324541449546814,0.9879680871963501,0.9656844735145569,1.0131199359893799,1.0576248168945312,0.9533843398094177,1.0420200824737549,1,2,val
6.029721736907959,5.792888164520264,0.2368333786725998,1.1165146827697754,0.9279610514640808,0.9500091075897217,0.9717597365379333,0.9727609753608704,0.853882372379303,1,2,val
6.109864234924316,5.8559064865112305,0.2539578974246979,0.7992029786109924,0.940061628818512,1.0224997997283936,1.1488330364227295,0.9918102622032166,0.9534989595413208,1,2,val
6.040159225463867,5.770989418029785,0.26917001605033875,0.9983755350112915,0.972904622554779,1.0267187356948853,0.9213622212409973,0.975064754486084,0.8765639066696167,1,2,val
6.224897384643555,5.969940185546875,0.254956990480423,1.0669665336608887,1.015495777130127,0.9191153645515442,0.9712433218955994,0.9971398115158081,0.9999792575836182,1,2,val
6.788802146911621,6.538055896759033,0.25074639916419983,1.058455467224121,0.9607927203178406,0.9708654880523682,1.309511423110962,1.227263331413269,1.011167049407959,1,2,val
6.580145359039307,6.318093299865723,0.2620522379875183,1.0146660804748535,0.9356198310852051,0.9853611588478088,1.1437735557556152,1.1132323741912842,1.1254408359527588,1,2,val
6.308376312255859,6.049714088439941,0.2586621344089508,1.0151009559631348,0.9525911211967468,1.062137246131897,0.9803431630134583,0.9571006298065186,1.0824404954910278,1,2,val
5.885091781616211,5.664106369018555,0.2209855318069458,0.9494819641113281,0.9396427869796753,0.9028593897819519,0.9571647644042969,0.9017409682273865,1.0132166147232056,1,2,val
