total,mse,kl,covariate,mse_methylation,mse_transcriptomics,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,cv,epoch,type
6.151881694793701,6.013484477996826,0.048429638147354126,0.08996795117855072,1.144890546798706,0.9148704409599304,0.9848471283912659,0.9467328190803528,1.037270188331604,0.9848734736442566,1,1,train
5.596607685089111,5.4432878494262695,0.04688214883208275,0.10643746703863144,0.8693760633468628,0.8940470814704895,0.9724963903427124,0.8114020228385925,0.9172753691673279,0.9786908626556396,1,1,train
6.18100643157959,6.044036865234375,0.04500705748796463,0.09196245670318604,0.9816063642501831,0.9825587272644043,0.9515928626060486,1.136002779006958,0.9610807299613953,1.0311954021453857,1,1,train
6.039081573486328,5.893547058105469,0.04172021523118019,0.10381418466567993,0.9735897183418274,1.0139745473861694,0.9077927470207214,0.9538708925247192,0.9568538069725037,1.0874650478363037,1,1,train
6.183926105499268,5.994463920593262,0.03990696370601654,0.1495552957057953,0.9657379388809204,0.916208028793335,0.9922857284545898,1.0610182285308838,1.016042709350586,1.0431708097457886,1,1,train
6.311047554016113,6.171753883361816,0.03897752985358238,0.10031619668006897,1.0956969261169434,1.016558289527893,0.9549551606178284,1.0647886991500854,1.0437678098678589,0.9959869384765625,1,1,train
6.061404705047607,5.921662330627441,0.03699789196252823,0.10274461656808853,0.9973901510238647,0.9536960124969482,0.9442411661148071,1.0321141481399536,1.0068773031234741,0.987343430519104,1,1,train
6.374860763549805,6.1728739738464355,0.03725695237517357,0.16473010182380676,1.0948783159255981,1.0639885663986206,1.019192099571228,0.9737849831581116,0.9702281355857849,1.0508017539978027,1,1,train
6.2904744148254395,6.167025566101074,0.036623161286115646,0.08682580292224884,1.084773063659668,1.0454446077346802,0.9910242557525635,0.986093282699585,1.0228724479675293,1.0368181467056274,1,1,train
5.735635280609131,5.627713680267334,0.036522142589092255,0.07139983773231506,0.8895637392997742,0.9343754649162292,1.049363374710083,0.9659026265144348,0.8638543486595154,0.9246543049812317,1,1,train
5.9980058670043945,5.805408000946045,0.042218711227178574,0.15037932991981506,1.0452868938446045,0.9217273592948914,0.9665302038192749,1.012536883354187,0.9832592606544495,0.8760669827461243,1,1,train
6.180967330932617,6.044670581817627,0.04300854355096817,0.09328841418027878,0.9015920758247375,1.0655055046081543,1.0729265213012695,1.020580768585205,1.0350327491760254,0.9490327835083008,1,1,train
6.1747612953186035,6.056955337524414,0.049542490392923355,0.06826350092887878,0.9623513221740723,1.0299779176712036,1.0809189081192017,1.0029730796813965,0.9927674531936646,0.9879665970802307,1,1,train
6.421215057373047,6.267973899841309,0.057812001556158066,0.09542898833751678,0.8292465806007385,1.0941846370697021,1.0634799003601074,1.10037362575531,1.0498580932617188,1.1308313608169556,1,1,train
6.392552375793457,6.207201957702637,0.06634897738695145,0.11900147795677185,0.8588847517967224,1.188454508781433,1.093793511390686,0.9256470203399658,1.1065682172775269,1.03385329246521,1,1,train
6.2184834480285645,6.029653549194336,0.021566016599535942,0.16726410388946533,0.7806965708732605,1.047291874885559,0.9874098896980286,1.188672423362732,0.9387122988700867,1.0868706703186035,1,1,train
5.908487796783447,5.787812232971191,0.0435345284640789,0.07714084535837173,0.81596839427948,0.9903970956802368,0.9811326265335083,0.9721431732177734,1.0414066314697266,0.9867645502090454,1,1,val
5.946890830993652,5.8260345458984375,0.04482666775584221,0.07602964341640472,0.7357853651046753,0.9582880139350891,1.0629783868789673,1.0078758001327515,1.0220688581466675,1.0390375852584839,1,1,val
5.918455123901367,5.788511753082275,0.04203120991587639,0.08791214972734451,0.7625154852867126,1.0355677604675293,0.99139404296875,1.0650485754013062,0.9905324578285217,0.9434531331062317,1,1,val
6.135903358459473,5.995359420776367,0.04109742492437363,0.09944623708724976,0.7646785378456116,1.0117604732513428,1.059645652770996,1.0508314371109009,1.1850913763046265,0.9233517050743103,1,1,val
6.116995811462402,5.898735046386719,0.0466952845454216,0.17156574130058289,0.7993710041046143,1.0423789024353027,0.9570506811141968,0.9987524151802063,1.0556644201278687,1.045517921447754,1,2,train
5.617323875427246,5.4633708000183105,0.048032283782958984,0.10592103004455566,0.7901424169540405,0.938040554523468,0.9289236664772034,0.8503983616828918,0.9617178440093994,0.9941475987434387,1,2,train
5.681124210357666,5.510022163391113,0.049124810844659805,0.12197744101285934,0.7739934325218201,0.9346747994422913,1.0413007736206055,0.8774174451828003,0.9761257767677307,0.906510055065155,1,2,train
5.860090732574463,5.701580047607422,0.04056885838508606,0.11794162541627884,0.8122441172599792,1.0087785720825195,0.9627628922462463,0.964545488357544,0.9608046412467957,0.9924443960189819,1,2,train
5.821802616119385,5.672959327697754,0.041116319596767426,0.10772726684808731,0.8169920444488525,0.9415087103843689,0.9331799149513245,1.060188889503479,0.974506139755249,0.9465838670730591,1,2,train
6.201396942138672,6.09116268157959,0.03848061338067055,0.0717533752322197,0.9158062934875488,0.9951794147491455,1.029470443725586,1.0042929649353027,1.0284745693206787,1.117938756942749,1,2,train
5.855851650238037,5.68544864654541,0.04218104109168053,0.12822183966636658,0.7752238512039185,0.9269927740097046,0.9991799592971802,0.9857911467552185,1.0115736722946167,0.9866873621940613,1,2,train
5.837745666503906,5.729586601257324,0.04068940877914429,0.06746940314769745,0.7801569104194641,0.9683443307876587,0.9194425940513611,1.045217752456665,0.9807010293006897,1.0357234477996826,1,2,train
5.9124436378479,5.733979225158691,0.03898240998387337,0.13948193192481995,0.7938013076782227,0.9746962785720825,1.0076662302017212,0.9889481067657471,0.9273722767829895,1.0414947271347046,1,2,train
6.001073837280273,5.845891952514648,0.037638526409864426,0.11754333227872849,0.9570673704147339,1.0043256282806396,1.0064383745193481,0.9415677189826965,1.0039303302764893,0.9325627684593201,1,2,train
5.799166202545166,5.670798301696777,0.037329018115997314,0.09103865176439285,0.7895443439483643,0.9915643334388733,0.9892638325691223,0.9429761171340942,0.9051671028137207,1.0522829294204712,1,2,train
6.224305152893066,6.022850513458252,0.043975770473480225,0.15747904777526855,0.8611248731613159,1.0090574026107788,0.9651126265525818,1.191023588180542,1.038583755493164,0.9579480886459351,1,2,train
6.014512538909912,5.891654014587402,0.04702531546354294,0.07583343982696533,0.8217859268188477,1.0880193710327148,1.0172351598739624,1.0005717277526855,0.9637612104415894,1.000280499458313,1,2,train
6.175883769989014,6.053581237792969,0.04219629988074303,0.08010605722665787,0.8047767281532288,1.0292240381240845,1.0286612510681152,1.1297229528427124,0.9731555581092834,1.0880407094955444,1,2,train
6.33578634262085,6.1516923904418945,0.042126353830099106,0.14196768403053284,0.8488562107086182,1.0866178274154663,1.0244195461273193,1.073013424873352,1.1029186248779297,1.0158665180206299,1,2,train
6.169638156890869,5.911036014556885,0.021154815331101418,0.23744714260101318,0.8495887517929077,0.9804877042770386,1.0443317890167236,1.0353678464889526,1.024795413017273,0.9764642119407654,1,2,train
5.812208652496338,5.676616668701172,0.04690886661410332,0.08868314325809479,0.7607078552246094,0.9666696190834045,0.9543654918670654,0.971527636051178,1.0368269681930542,0.9865190982818604,1,2,val
5.859220027923584,5.738574028015137,0.046676892787218094,0.0739687830209732,0.7034723162651062,0.9346868991851807,1.035071849822998,1.007703185081482,1.0187112092971802,1.0389283895492554,1,2,val
5.855050086975098,5.718053817749023,0.04360494390130043,0.09339137375354767,0.7261910438537598,1.0213314294815063,0.9736331701278687,1.0640652179718018,0.9893110394477844,0.9435220956802368,1,2,val
6.006316184997559,5.8575310707092285,0.043614789843559265,0.10517014563083649,0.6993595957756042,0.9778698086738586,1.028652310371399,1.0507665872573853,1.1777994632720947,0.9230839014053345,1,2,val
6.016679286956787,5.8188371658325195,0.05140051245689392,0.14644137024879456,0.7674150466918945,0.8911954760551453,1.0203081369400024,1.0552479028701782,1.0670138597488403,1.0176570415496826,1,3,train
5.789328575134277,5.63055944442749,0.05151861906051636,0.10725047439336777,0.7093451023101807,1.0432205200195312,0.975429117679596,0.9453238844871521,0.9796428680419922,0.9775978326797485,1,3,train
6.085460186004639,5.885371685028076,0.0588865652680397,0.14120182394981384,0.8246026039123535,1.0350980758666992,1.0190950632095337,0.977024257183075,0.9557676911354065,1.0737839937210083,1,3,train
5.789872169494629,5.654792308807373,0.056713808327913284,0.0783664658665657,0.7350836396217346,1.0161906480789185,0.9900719523429871,0.9194376468658447,0.9358041286468506,1.0582042932510376,1,3,train
5.955271244049072,5.804329872131348,0.05863135680556297,0.09230993688106537,0.7924252152442932,1.0455853939056396,0.9195557236671448,0.9833378791809082,0.9365237951278687,1.1269019842147827,1,3,train
6.079146385192871,5.926781177520752,0.06484991312026978,0.08751551061868668,0.7591354846954346,0.9628661274909973,0.9102010130882263,1.207093358039856,0.992233157157898,1.0952521562576294,1,3,train
