total,reconstruction,gaussian,categorical,kl_divergence,cv,epoch,type
7.290710926055908,4.146416664123535,0.0,1.2050684690475464,1.9392257928848267,1,3,train
7.598330497741699,4.101804733276367,0.0,1.2051045894622803,2.291421413421631,1,3,train
7.469240188598633,4.065563201904297,0.0,1.2047730684280396,2.198904037475586,1,3,train
7.112687110900879,3.970893144607544,0.013127611950039864,1.2046493291854858,1.9240169525146484,1,3,train
7.477084159851074,4.460729598999023,0.0,1.2047252655029297,1.811629295349121,1,3,train
6.967981815338135,3.8708953857421875,0.0,1.204531192779541,1.8925551176071167,1,3,train
6.480339527130127,4.074337005615234,0.010524914599955082,1.2046335935592651,1.190843939781189,1,3,val
7.042675018310547,4.190415382385254,0.0,1.2046034336090088,1.6476563215255737,1,4,train
6.90016508102417,3.9426724910736084,0.0,1.2045480012893677,1.752944827079773,1,4,train
7.0024638175964355,3.952056646347046,0.0,1.2047098875045776,1.845697045326233,1,4,train
7.0545830726623535,4.185894966125488,0.04290959611535072,1.2045656442642212,1.6212129592895508,1,4,train
7.105901718139648,4.294689655303955,0.0,1.2045332193374634,1.60667884349823,1,4,train
7.122025489807129,4.235349178314209,0.008127187378704548,1.2046376466751099,1.6739113330841064,1,4,train
6.689354419708252,3.928584098815918,0.0,1.2045289278030396,1.5562413930892944,1,4,train
6.675332069396973,3.8482961654663086,0.0,1.2046769857406616,1.6223586797714233,1,4,train
7.055088043212891,4.227773189544678,0.0,1.2045360803604126,1.6227787733078003,1,4,train
6.727904319763184,4.055443286895752,0.0,1.2047202587127686,1.4677406549453735,1,4,train
6.4229021072387695,3.6683173179626465,0.0,1.2048202753067017,1.5497645139694214,1,4,train
6.955256938934326,4.1962103843688965,0.017048440873622894,1.2046371698379517,1.5373610258102417,1,4,train
6.204673767089844,4.04803991317749,0.015545089729130268,1.2046586275100708,0.9364302754402161,1,4,val
6.906434059143066,4.200536727905273,0.0,1.2046468257904053,1.501250147819519,1,5,train
6.552805423736572,3.9481818675994873,0.0,1.2045265436172485,1.4000968933105469,1,5,train
6.505667209625244,3.876250982284546,0.0,1.204485535621643,1.4249305725097656,1,5,train
6.840414524078369,4.382844924926758,0.0,1.204453945159912,1.2531155347824097,1,5,train
6.653238296508789,4.131715297698975,0.0,1.2045953273773193,1.3169277906417847,1,5,train
6.478492736816406,3.920255184173584,0.0,1.2044079303741455,1.3538296222686768,1,5,train
6.5635576248168945,4.094430446624756,0.0,1.2044899463653564,1.2646373510360718,1,5,train
6.6158246994018555,4.111166954040527,0.0,1.2044919729232788,1.3001656532287598,1,5,train
6.54295015335083,3.920095920562744,0.0,1.2044609785079956,1.4183930158615112,1,5,train
6.443703651428223,3.894680976867676,0.10844426602125168,1.204347848892212,1.2362308502197266,1,5,train
6.502220630645752,4.025183200836182,0.026619354262948036,1.2043801546096802,1.2460378408432007,1,5,train
6.304294109344482,3.9240660667419434,0.0,1.2043585777282715,1.1758695840835571,1,5,train
6.0528059005737305,4.0300750732421875,0.0,1.204517126083374,0.8182140588760376,1,5,val
6.416513919830322,3.9969139099121094,0.0,1.2043390274047852,1.2152608633041382,1,6,train
6.685074329376221,4.209598541259766,0.0,1.2043923139572144,1.2710832357406616,1,6,train
6.371774196624756,4.014235973358154,0.0,1.204405665397644,1.1531325578689575,1,6,train
6.366473197937012,3.962850570678711,0.0,1.2043646574020386,1.1992578506469727,1,6,train
6.508434295654297,3.965996742248535,0.0,1.2042831182479858,1.3381544351577759,1,6,train
6.430752754211426,4.033303260803223,0.0,1.2043622732162476,1.1930869817733765,1,6,train
6.229528903961182,3.8816654682159424,0.0,1.2042895555496216,1.1435741186141968,1,6,train
6.295501232147217,3.9249491691589355,0.0,1.2042593955993652,1.1662929058074951,1,6,train
6.378481388092041,4.042635917663574,0.0,1.2042509317398071,1.1315948963165283,1,6,train
6.501913547515869,4.2066850662231445,0.0,1.2042574882507324,1.0909708738327026,1,6,train
6.5795698165893555,4.345832824707031,0.0,1.204275131225586,1.0294620990753174,1,6,train
6.117018699645996,3.740586757659912,0.0,1.2044227123260498,1.172008752822876,1,6,train
5.935664176940918,4.0188703536987305,0.0,1.2043858766555786,0.7124082446098328,1,6,val
6.558961868286133,4.117084980010986,0.0,1.2043592929840088,1.2375173568725586,1,7,train
6.1342644691467285,3.8519632816314697,0.0,1.204267144203186,1.0780342817306519,1,7,train
6.286870002746582,4.0307440757751465,0.01160262431949377,1.20430588722229,1.0402172803878784,1,7,train
6.34791374206543,4.1382293701171875,0.0,1.2042828798294067,1.005401849746704,1,7,train
6.345129013061523,3.974123477935791,0.0,1.2042754888534546,1.1667298078536987,1,7,train
6.4575066566467285,4.15452241897583,0.0,1.2042245864868164,1.098759651184082,1,7,train
6.338371276855469,3.9768311977386475,0.0,1.204289436340332,1.1572506427764893,1,7,train
6.387441158294678,4.211062431335449,0.002603902481496334,1.2042113542556763,0.9695634841918945,1,7,train
6.171045303344727,3.981253147125244,0.0,1.2042274475097656,0.985564649105072,1,7,train
6.206277847290039,3.9469823837280273,0.0,1.2042278051376343,1.055067539215088,1,7,train
6.158763885498047,3.9623119831085205,0.0,1.2041895389556885,0.9922621846199036,1,7,train
6.145339012145996,3.876932382583618,0.0,1.204318642616272,1.0640881061553955,1,7,train
5.911498069763184,4.014466762542725,0.01731131039559841,1.2042524814605713,0.6754680871963501,1,7,val
6.113260746002197,3.91611909866333,0.0,1.2041510343551636,0.9929906725883484,1,8,train
6.2447309494018555,4.035284519195557,0.0,1.2042522430419922,1.0051939487457275,1,8,train
6.206413745880127,4.0111212730407715,0.0,1.2041993141174316,0.9910931587219238,1,8,train
6.208608150482178,4.010532855987549,0.0,1.204259991645813,0.9938152432441711,1,8,train
6.2002973556518555,4.070295333862305,0.0,1.2042111158370972,0.9257907867431641,1,8,train
6.074237823486328,3.9497711658477783,0.0,1.2041746377944946,0.9202921986579895,1,8,train
6.242013931274414,4.0357279777526855,0.0,1.2041867971420288,1.0020989179611206,1,8,train
6.1202898025512695,3.998222827911377,0.0,1.20417320728302,0.9178940057754517,1,8,train
6.227652549743652,4.065099239349365,0.0,1.2041714191436768,0.958382248878479,1,8,train
5.942386150360107,3.8712167739868164,0.0,1.2041816711425781,0.8669876456260681,1,8,train
6.1479172706604,4.096221923828125,0.0,1.2041510343551636,0.8475443124771118,1,8,train
6.300509452819824,4.122197151184082,0.029864145442843437,1.2042680978775024,0.9441800117492676,1,8,train
5.819744110107422,4.009580612182617,0.00152059446554631,1.2042105197906494,0.604432225227356,1,8,val
5.863252639770508,3.7061703205108643,0.0,1.2041926383972168,0.9528897404670715,1,9,train
6.0355963706970215,3.944692611694336,0.002973184920847416,1.2041691541671753,0.8837615251541138,1,9,train
6.207287311553955,4.009392261505127,0.0,1.2041627168655396,0.9937323927879333,1,9,train
5.894035339355469,3.7687127590179443,0.0,1.2041826248168945,0.9211397171020508,1,9,train
6.4278998374938965,4.294212341308594,0.0,1.2041805982589722,0.9295067191123962,1,9,train
6.295718669891357,4.223556995391846,0.0,1.2041916847229004,0.8679699897766113,1,9,train
6.101752281188965,4.081252574920654,0.0,1.2041646242141724,0.8163353800773621,1,9,train
6.283566474914551,4.16123104095459,0.0,1.2041990756988525,0.9181362390518188,1,9,train
6.164395332336426,3.9325242042541504,0.07337867468595505,1.2041847705841064,0.9543081521987915,1,9,train
6.083502769470215,4.040371894836426,0.0,1.2041728496551514,0.8389577865600586,1,9,train
6.185764312744141,4.0881147384643555,0.0,1.2041503190994263,0.8934995532035828,1,9,train
6.0110015869140625,3.903528928756714,0.0,1.2041579484939575,0.903315007686615,1,9,train
5.788924694061279,4.008423328399658,0.0,1.2042346000671387,0.5762667655944824,1,9,val
6.170036792755127,4.133526802062988,0.0,1.2041867971420288,0.8323231935501099,1,10,train
6.044842720031738,4.056381702423096,0.0,1.2041730880737305,0.7842878103256226,1,10,train
6.116662502288818,4.010742664337158,0.0,1.2042036056518555,0.9017162322998047,1,10,train
5.893828392028809,3.908867359161377,0.0,1.2041715383529663,0.7807895541191101,1,10,train
5.963878154754639,3.9156432151794434,0.0,1.204215407371521,0.8440195322036743,1,10,train
5.968937873840332,4.0179572105407715,0.0,1.204148530960083,0.7468320727348328,1,10,train
6.0468573570251465,3.945553779602051,0.0,1.2041563987731934,0.8971471786499023,1,10,train
6.110328674316406,4.074453353881836,0.0,1.2041324377059937,0.8317427039146423,1,10,train
6.061330318450928,4.127800941467285,0.0,1.2041422128677368,0.7293872237205505,1,10,train
5.872884750366211,3.9526872634887695,0.0,1.2041380405426025,0.716059148311615,1,10,train
5.979244232177734,4.071632385253906,0.0,1.204128384590149,0.7034834623336792,1,10,train
5.9805588722229,3.8415329456329346,0.0,1.2041608095169067,0.9348651766777039,1,10,train
5.744874954223633,4.005335807800293,0.057806190103292465,1.2041704654693604,0.47756242752075195,1,10,val
5.985257148742676,4.054788112640381,0.0,1.2041414976119995,0.7263273000717163,1,11,train
5.993242263793945,4.059933662414551,0.0,1.204164981842041,0.7291435599327087,1,11,train
6.021308898925781,3.9944326877593994,0.0,1.2041407823562622,0.8227357864379883,1,11,train
5.986518383026123,3.9741411209106445,0.08639100193977356,1.2041387557983398,0.7218477129936218,1,11,train
6.022162437438965,4.05034065246582,0.0,1.204148530960083,0.7676729559898376,1,11,train
6.063538074493408,4.104619979858398,0.0,1.2041162252426147,0.7548016905784607,1,11,train
5.608283042907715,3.6848926544189453,0.013519633561372757,1.204097032546997,0.7057733535766602,1,11,train
5.940655708312988,4.040836334228516,0.02523813582956791,1.2040989398956299,0.6704826354980469,1,11,train
5.950875282287598,4.060175895690918,0.0,1.2041548490524292,0.6865445971488953,1,11,train
6.152201175689697,4.164312839508057,0.0,1.2041276693344116,0.7837605476379395,1,11,train
5.846441268920898,3.893401622772217,0.0,1.2040926218032837,0.7489471435546875,1,11,train
5.933143138885498,3.9605963230133057,0.0,1.2041035890579224,0.7684433460235596,1,11,train
5.713895320892334,4.00336217880249,0.016550468280911446,1.2041360139846802,0.48984667658805847,1,11,val
5.887082099914551,3.9894914627075195,0.0,1.2041128873825073,0.6934777498245239,1,12,train
5.754443168640137,3.7814998626708984,0.0,1.2041261196136475,0.7688170671463013,1,12,train
5.74193000793457,3.790137767791748,0.0,1.2040926218032837,0.7476996779441833,1,12,train
5.890957832336426,4.039713382720947,0.0,1.204127550125122,0.6471172571182251,1,12,train
5.906895160675049,4.006368160247803,0.0,1.2041417360305786,0.696385383605957,1,12,train
5.897481441497803,4.00082540512085,0.00852371845394373,1.204131007194519,0.684001088142395,1,12,train
6.034119606018066,4.143503665924072,0.0,1.2040932178497314,0.6865230798721313,1,12,train
5.829750061035156,3.9273862838745117,0.0,1.2041046619415283,0.6982586979866028,1,12,train
5.9418745040893555,4.084689140319824,0.0,1.2040671110153198,0.6531182527542114,1,12,train
5.9218525886535645,4.122753620147705,0.0,1.204088807106018,0.5950102806091309,1,12,train
5.835812568664551,3.98807430267334,0.0,1.2041163444519043,0.6436220407485962,1,12,train
5.843300819396973,3.955139636993408,0.0,1.2041327953338623,0.6840279698371887,1,12,train
5.63443660736084,3.995842933654785,0.00602345634251833,1.2041009664535522,0.4284690320491791,1,12,val
5.685518264770508,3.755326271057129,0.0,1.2041195631027222,0.7260721325874329,1,13,train
5.689101696014404,3.8241958618164062,0.0,1.204094409942627,0.6608114838600159,1,13,train
6.131137847900391,4.346561431884766,0.0,1.2040830850601196,0.5804934501647949,1,13,train
5.706458568572998,3.8060965538024902,0.0,1.2041352987289429,0.6962267756462097,1,13,train
5.7933125495910645,4.012275695800781,0.0,1.2040904760360718,0.5769463181495667,1,13,train
6.021910667419434,4.151917457580566,0.0397275947034359,1.2040761709213257,0.626189112663269,1,13,train
5.912466526031494,4.055928707122803,0.0,1.2041124105453491,0.6524254679679871,1,13,train
5.89122200012207,3.9907171726226807,0.0,1.2041397094726562,0.6963649988174438,1,13,train
5.781491756439209,3.9033427238464355,0.07258090376853943,1.2040656805038452,0.6015025973320007,1,13,train
5.548972129821777,3.7424416542053223,0.0,1.2040820121765137,0.6024482846260071,1,13,train
5.953081130981445,4.036449432373047,0.0,1.2041685581207275,0.7124633193016052,1,13,train
5.874149322509766,4.075723648071289,0.0,1.204102635383606,0.5943230390548706,1,13,train
5.5873332023620605,3.9902327060699463,0.004235238768160343,1.2041124105453491,0.3887527883052826,1,13,val
5.770709037780762,3.9843945503234863,0.0,1.2041518688201904,0.5821627378463745,1,14,train
5.695054054260254,3.8486685752868652,0.0,1.204176664352417,0.642208993434906,1,14,train
5.8296098709106445,3.950199604034424,0.0,1.2042019367218018,0.675208568572998,1,14,train
5.732183456420898,3.9094629287719727,0.0,1.2040834426879883,0.618637204170227,1,14,train
5.644477844238281,3.845907211303711,0.0,1.2041362524032593,0.5944342017173767,1,14,train
5.832326889038086,4.0499043464660645,0.0,1.2041057348251343,0.5783165693283081,1,14,train
5.743750095367432,3.995610237121582,0.0,1.2040735483169556,0.5440663695335388,1,14,train
5.471029281616211,3.6523985862731934,0.0,1.204155445098877,0.6144751310348511,1,14,train
5.725180149078369,3.994554042816162,0.0,1.2041120529174805,0.5265142321586609,1,14,train
5.820876121520996,4.06370735168457,0.0,1.204089879989624,0.5530791282653809,1,14,train
5.826933860778809,4.035218238830566,0.038294557482004166,1.2041367292404175,0.5492839813232422,1,14,train
5.742894172668457,4.006357192993164,0.0,1.204108715057373,0.5324280858039856,1,14,train
5.542133331298828,3.963338851928711,0.0,1.2041194438934326,0.374675452709198,1,14,val
5.824381351470947,4.0756635665893555,0.0005467402515932918,1.2040886878967285,0.5440821051597595,1,15,train
5.701642036437988,3.961770534515381,0.0,1.2040611505508423,0.5358104705810547,1,15,train
5.683538436889648,3.945566177368164,0.0,1.2040722370147705,0.5338999032974243,1,15,train
5.7892584800720215,4.045232772827148,0.0,1.2040783166885376,0.5399476885795593,1,15,train
5.783907413482666,4.01135778427124,0.0,1.2041131258010864,0.5684366226196289,1,15,train
5.629762649536133,3.900704860687256,0.0,1.204071283340454,0.524986207485199,1,15,train
5.839503288269043,4.081354141235352,0.0,1.2041046619415283,0.5540444254875183,1,15,train
5.509617328643799,3.754794120788574,0.0,1.2040787935256958,0.5507445335388184,1,15,train
5.502364158630371,3.7592833042144775,0.0,1.2040568590164185,0.5390241742134094,1,15,train
5.637975215911865,3.928211212158203,0.0,1.2040611505508423,0.5057029724121094,1,15,train
5.531150817871094,3.7579774856567383,0.0,1.2040879726409912,0.569084882736206,1,15,train
5.529609203338623,3.847198486328125,0.010702819563448429,1.204088568687439,0.4676193296909332,1,15,train
5.463315010070801,3.9307069778442383,0.0,1.2040997743606567,0.3285083770751953,1,15,val
5.711317539215088,4.014517307281494,0.0,1.204074740409851,0.49272528290748596,1,16,train
5.824856758117676,4.141233444213867,0.010700473561882973,1.20408034324646,0.46884211897850037,1,16,train
5.586215972900391,3.839369535446167,0.0,1.2040700912475586,0.5427765846252441,1,16,train
5.610004425048828,3.8414053916931152,0.0,1.2040963172912598,0.5645025968551636,1,16,train
5.614467144012451,3.862055778503418,0.0,1.204061508178711,0.5483496785163879,1,16,train
5.47715425491333,3.752997875213623,0.0,1.2041058540344238,0.5200503468513489,1,16,train
5.684146404266357,3.9337034225463867,0.0,1.2041144371032715,0.5463284850120544,1,16,train
5.5709123611450195,3.8686814308166504,0.0,1.204101324081421,0.4981295168399811,1,16,train
5.328073501586914,3.6000561714172363,0.0,1.2040975093841553,0.5239198803901672,1,16,train
5.735357761383057,4.066092491149902,0.0,1.204046607017517,0.46521860361099243,1,16,train
5.510100364685059,3.7843503952026367,0.0,1.204078197479248,0.5216719508171082,1,16,train
5.8490118980407715,4.180002212524414,0.0,1.2040618658065796,0.46494778990745544,1,16,train
5.415802001953125,3.9195709228515625,0.0,1.2041069269180298,0.2921241223812103,1,16,val
5.653369903564453,3.957387924194336,0.0,1.2040622234344482,0.4919194281101227,1,17,train
5.650612831115723,3.9782330989837646,0.0,1.2040891647338867,0.4682903289794922,1,17,train
5.724128723144531,4.076822757720947,0.0,1.204085111618042,0.4432205855846405,1,17,train
5.58512020111084,3.910435199737549,0.0,1.2041003704071045,0.4705844819545746,1,17,train
5.656588554382324,3.9948887825012207,0.0,1.2040936946868896,0.4576059877872467,1,17,train
5.498322010040283,3.875680446624756,0.0,1.2040640115737915,0.41857773065567017,1,17,train
5.577284812927246,3.9598593711853027,0.0,1.2040629386901855,0.413362592458725,1,17,train
5.310152530670166,3.634258270263672,0.02702762559056282,1.2040756940841675,0.4447910487651825,1,17,train
5.211475372314453,3.582592248916626,0.0,1.204066514968872,0.42481622099876404,1,17,train
5.567063331604004,3.883636951446533,0.0,1.2040648460388184,0.47936174273490906,1,17,train
5.596218109130859,3.9121429920196533,0.0,1.2040497064590454,0.48002558946609497,1,17,train
5.604539394378662,3.91495943069458,0.0,1.204062819480896,0.4855169355869293,1,17,train
5.392755031585693,3.9209165573120117,0.0,1.2041033506393433,0.2677348256111145,1,17,val
5.479204177856445,3.8328769207000732,0.0,1.2040687799453735,0.4422585666179657,1,18,train
5.548224449157715,3.863759756088257,0.0,1.2040889263153076,0.4803759753704071,1,18,train
5.566305160522461,3.9220547676086426,0.0,1.2040716409683228,0.44017907977104187,1,18,train
5.4885430335998535,3.8608999252319336,0.0,1.2040681838989258,0.42357492446899414,1,18,train
5.334900856018066,3.6590793132781982,0.0,1.2040774822235107,0.4717435836791992,1,18,train
5.5482659339904785,3.8563075065612793,0.0,1.2040764093399048,0.48788222670555115,1,18,train
5.407802581787109,3.767646074295044,0.0,1.204059362411499,0.43609747290611267,1,18,train
5.439393997192383,3.823439598083496,0.0,1.2040674686431885,0.41188690066337585,1,18,train
5.696866035461426,4.075644016265869,0.03155061975121498,1.2040503025054932,0.3856212794780731,1,18,train
5.480315208435059,3.90950345993042,0.0,1.2040431499481201,0.3667682111263275,1,18,train
5.590304374694824,3.978473663330078,0.0,1.204067587852478,0.4077630937099457,1,18,train
5.637070655822754,4.011909484863281,0.0,1.2040531635284424,0.4211084544658661,1,18,train
5.362854957580566,3.932831287384033,0.0,1.204062819480896,0.22596052289009094,1,18,val
5.566316604614258,3.9700188636779785,0.0,1.204058051109314,0.3922394812107086,1,19,train
5.506302356719971,3.940636157989502,0.0,1.2040382623672485,0.3616280257701874,1,19,train
5.573489665985107,3.9860308170318604,0.0,1.2040314674377441,0.38342738151550293,1,19,train
5.497686862945557,3.8871920108795166,0.0,1.2040494680404663,0.4064450263977051,1,19,train
5.443225860595703,3.858192205429077,0.0,1.2040328979492188,0.3810005187988281,1,19,train
5.358224868774414,3.7684450149536133,0.0,1.2040464878082275,0.38573357462882996,1,19,train
5.431471347808838,3.8729703426361084,0.0,1.20405912399292,0.35444194078445435,1,19,train
5.657051086425781,4.13083553314209,0.011456972919404507,1.204061508178711,0.3106970489025116,1,19,train
5.343372344970703,3.7382185459136963,0.0,1.2040517330169678,0.4011025130748749,1,19,train
5.461190700531006,3.776463508605957,0.0,1.2040575742721558,0.4806694984436035,1,19,train
5.416411399841309,3.752164125442505,0.0,1.204044222831726,0.4602031707763672,1,19,train
5.556722640991211,3.9441094398498535,0.0,1.20405912399292,0.40855398774147034,1,19,train
5.377330303192139,3.9044883251190186,0.0,1.2040719985961914,0.26876989006996155,1,19,val
5.550547122955322,3.964961528778076,0.0,1.2040648460388184,0.38152098655700684,1,20,train
5.456666946411133,3.867332935333252,0.0,1.2040722370147705,0.3852613866329193,1,20,train
5.505040645599365,3.814175605773926,0.0,1.2040642499923706,0.48680052161216736,1,20,train
5.431519508361816,3.828338861465454,0.0,1.2040480375289917,0.3991323709487915,1,20,train
5.481148719787598,3.890883684158325,0.0,1.2040425539016724,0.38622257113456726,1,20,train
5.672375679016113,4.114084720611572,0.0,1.2040566205978394,0.35423436760902405,1,20,train
5.238085746765137,3.638369083404541,0.0,1.2040693759918213,0.3956475257873535,1,20,train
5.516717910766602,3.9335267543792725,0.0,1.204045295715332,0.37914571166038513,1,20,train
5.384836673736572,3.8067705631256104,0.0,1.2040547132492065,0.37401148676872253,1,20,train
5.671811580657959,4.13620662689209,0.0,1.2040446996688843,0.3315599858760834,1,20,train
5.315740585327148,3.739849328994751,0.0,1.2040660381317139,0.3718254566192627,1,20,train
5.247618675231934,3.714386463165283,0.0,1.2040574550628662,0.3291749656200409,1,20,train
5.314448356628418,3.902350902557373,0.0,1.2040492296218872,0.20804822444915771,1,20,val
5.557126998901367,3.970050096511841,0.0,1.2040719985961914,0.38300472497940063,1,21,train
5.319908142089844,3.7837750911712646,0.0,1.2040255069732666,0.3321071267127991,1,21,train
5.491938591003418,3.9581456184387207,0.0,1.2040330171585083,0.3297601044178009,1,21,train
5.465407371520996,3.9066760540008545,0.0,1.2040492296218872,0.35468241572380066,1,21,train
5.341211795806885,3.817622661590576,0.0,1.204030156135559,0.3195593059062958,1,21,train
5.328563690185547,3.783705711364746,0.0,1.2040458917617798,0.3408122956752777,1,21,train
5.403571605682373,3.865471839904785,0.0,1.2040342092514038,0.33406564593315125,1,21,train
5.4111127853393555,3.919619083404541,0.0,1.2040224075317383,0.2874715030193329,1,21,train
5.277937889099121,3.73882794380188,0.0,1.2040387392044067,0.3350715637207031,1,21,train
5.4314284324646,3.9509212970733643,0.0,1.2040385007858276,0.27646830677986145,1,21,train
5.398680210113525,3.884988784790039,0.0,1.2040328979492188,0.30965855717658997,1,21,train
5.3592448234558105,3.8490779399871826,0.0,1.2040313482284546,0.3061356246471405,1,21,train
5.314775466918945,3.8926000595092773,0.03355204686522484,1.2040443420410156,0.18457889556884766,1,21,val
5.395148754119873,3.894008159637451,0.0,1.2040376663208008,0.2971029281616211,1,22,train
5.391169548034668,3.875993251800537,0.00866104755550623,1.2040331363677979,0.30248233675956726,1,22,train
5.492413520812988,3.942291498184204,0.0,1.2040507793426514,0.34607139229774475,1,22,train
5.335517883300781,3.766282796859741,0.0,1.2040224075317383,0.36521264910697937,1,22,train
5.394177436828613,3.8583343029022217,0.0,1.2040417194366455,0.33180126547813416,1,22,train
5.480410575866699,3.9551186561584473,0.0,1.2040354013442993,0.32125672698020935,1,22,train
5.457972049713135,3.9660143852233887,0.0,1.2040303945541382,0.2879273593425751,1,22,train
5.464174747467041,3.9377400875091553,0.0,1.2040413618087769,0.32239314913749695,1,22,train
5.230048656463623,3.7055420875549316,0.0,1.2040153741836548,0.32049131393432617,1,22,train
5.2108073234558105,3.635606288909912,0.009810707531869411,1.2040382623672485,0.36135226488113403,1,22,train
5.512569427490234,3.944362163543701,0.008041976019740105,1.2040375471115112,0.35612788796424866,1,22,train
5.572096824645996,3.960836410522461,0.0,1.2040259838104248,0.407234251499176,1,22,train
5.386708736419678,3.902650833129883,0.0,1.2040404081344604,0.2800174653530121,1,22,val
5.703941345214844,4.129493236541748,0.0,1.2040464878082275,0.3704017698764801,1,23,train
5.573652267456055,3.967423677444458,0.0,1.2040263414382935,0.40220245718955994,1,23,train
5.35258674621582,3.7957558631896973,0.0,1.204052209854126,0.35277849435806274,1,23,train
5.368533134460449,3.765475273132324,0.0,1.204041600227356,0.39901626110076904,1,23,train
5.402754783630371,3.8644771575927734,0.0,1.2040326595306396,0.33424460887908936,1,23,train
5.446005344390869,3.910207509994507,0.0,1.2040270566940308,0.33177080750465393,1,23,train
5.3655595779418945,3.830324172973633,0.0,1.2040367126464844,0.33119869232177734,1,23,train
5.272314071655273,3.7523279190063477,0.0,1.204026222229004,0.31595978140830994,1,23,train
5.402531623840332,3.866658926010132,0.0,1.2040350437164307,0.33183765411376953,1,23,train
5.431890487670898,3.90425968170166,0.0,1.204025387763977,0.32360562682151794,1,23,train
5.2342848777771,3.710094451904297,0.0,1.2040318250656128,0.32015830278396606,1,23,train
5.350973129272461,3.870912551879883,0.0,1.204012393951416,0.27604833245277405,1,23,train
5.277080535888672,3.8880226612091064,0.007599405478686094,1.2040269374847412,0.1774318516254425,1,23,val
5.190713882446289,3.7019717693328857,0.0,1.2040330171585083,0.2847093343734741,1,24,train
5.26826286315918,3.7934579849243164,0.0,1.2040207386016846,0.2707839012145996,1,24,train
5.431082248687744,3.929959774017334,0.0,1.2040214538574219,0.29710087180137634,1,24,train
5.255558967590332,3.7512378692626953,0.0,1.2040387392044067,0.3002825379371643,1,24,train
5.414402961730957,3.9416980743408203,0.0,1.2040257453918457,0.26867929100990295,1,24,train
5.204360008239746,3.726180076599121,0.0,1.2040281295776367,0.2741517126560211,1,24,train
5.374550819396973,3.9237303733825684,0.0,1.20402193069458,0.24679838120937347,1,24,train
5.437953948974609,3.986154794692993,0.0,1.2040183544158936,0.24778060615062714,1,24,train
5.266302585601807,3.765782594680786,0.0,1.2040387392044067,0.2964812219142914,1,24,train
5.305810451507568,3.8266520500183105,0.0,1.2040257453918457,0.2751326262950897,1,24,train
