total,reconstruction,kl,contrastive,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,mse_copynumber,cv,epoch,type,lr
9.287179946899414,6.2798895835876465,0.01477538701146841,2.9925155639648438,1.0598013401031494,0.9451714158058167,1.0213663578033447,0.9456969499588013,0.9033502340316772,1.0347658395767212,0.36973774433135986,1,1,train,0.001
10.065346717834473,7.291818618774414,0.14590169489383698,2.6276261806488037,1.0773006677627563,1.0703266859054565,1.0771195888519287,1.213231086730957,1.2338255643844604,1.1506295204162598,0.4693857729434967,1,1,train,0.001
12.766214370727539,9.932701110839844,0.183612659573555,2.649900197982788,1.1334363222122192,1.0736134052276611,1.0834473371505737,2.112545967102051,2.179483413696289,1.9673255681991577,0.3828488290309906,1,1,train,0.001
9.435126304626465,6.593068599700928,0.05439729616045952,2.7876603603363037,1.025960087776184,1.088542103767395,1.0960432291030884,1.0102741718292236,0.9907015562057495,1.04158353805542,0.3399639427661896,1,1,train,0.001
9.088769912719727,6.070099353790283,0.03521455079317093,2.9834556579589844,0.9690449237823486,0.881144106388092,0.9779869318008423,1.0713012218475342,0.8455119132995605,0.9483433961868286,0.37676680088043213,1,1,train,0.001
9.249212265014648,6.367281436920166,0.05698775500059128,2.8249433040618896,0.9586473107337952,1.0597517490386963,0.96211838722229,1.199426293373108,0.8839641809463501,0.9201958775520325,0.3831776976585388,1,1,train,0.001
8.916299819946289,6.239271640777588,0.07127579301595688,2.6057519912719727,0.9569823741912842,1.1142009496688843,1.0455197095870972,1.0115618705749512,0.8030316829681396,0.9613786339759827,0.34659677743911743,1,1,train,0.001
7.029767036437988,5.786926746368408,0.05771398916840553,1.1851263046264648,0.8662996292114258,0.9579885601997375,0.9052452445030212,0.9844983220100403,0.6729298233985901,0.9934007525444031,0.4065648317337036,1,1,train,0.001
9.418497085571289,6.647592544555664,0.11969015747308731,2.651215076446533,0.908518373966217,1.0302766561508179,0.938075602054596,1.2901251316070557,1.0364874601364136,1.1045345067977905,0.3395744860172272,1,1,val,0.001
9.301875114440918,6.534448146820068,0.12738364934921265,2.640043020248413,0.8326793313026428,0.9996874332427979,1.0077627897262573,1.3410286903381348,0.9802123308181763,1.0935040712356567,0.27957382798194885,1,1,val,0.001
9.340760231018066,6.605258941650391,0.12064521759748459,2.614856243133545,0.8593887090682983,1.0302419662475586,1.0063412189483643,1.3018180131912231,0.9431920647621155,1.1210850477218628,0.34319230914115906,1,1,val,0.001
8.994426727294922,6.689233779907227,0.11486350744962692,2.1903295516967773,0.8888843059539795,1.0709120035171509,0.9632424712181091,1.3661408424377441,0.9605606198310852,1.097334861755371,0.3421584367752075,1,1,val,0.001
