total,reconstruction,kl,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,cv,epoch,type,lr
2.893311023712158,2.7997233867645264,0.0935877189040184,0.6435383558273315,0.7915045022964478,0.6296045184135437,0.7350759506225586,1,3,train,0.001
2.9118552207946777,2.8257970809936523,0.08605816960334778,0.6016629338264465,0.798709511756897,0.6558424234390259,0.7695821523666382,1,3,train,0.001
3.1322224140167236,3.0426087379455566,0.08961378037929535,0.684485912322998,0.8784232139587402,0.6474139094352722,0.8322855234146118,1,3,train,0.001
2.9896881580352783,2.9037437438964844,0.08594438433647156,0.5625472664833069,0.8966083526611328,0.5855359435081482,0.8590521812438965,1,3,train,0.001
2.812098979949951,2.7292661666870117,0.08283279836177826,0.6068764925003052,0.7939779758453369,0.6110967993736267,0.7173150777816772,1,3,train,0.001
3.0386741161346436,2.966276168823242,0.07239791005849838,0.5922278761863708,0.8312609791755676,0.6456788778305054,0.8971085548400879,1,3,train,0.001
2.9508213996887207,2.8746156692504883,0.07620564103126526,0.6356155276298523,0.7771405577659607,0.7440369129180908,0.7178225517272949,1,3,train,0.001
3.124136447906494,3.0493879318237305,0.07474854588508606,0.6234130263328552,0.8388099074363708,0.6700645685195923,0.9171005487442017,1,3,train,0.001
2.967782497406006,2.883974313735962,0.0838082805275917,0.6378615498542786,0.7380719780921936,0.7688818573951721,0.7391588687896729,1,3,train,0.001
3.2181081771850586,3.1358518600463867,0.08225638419389725,0.6171296238899231,0.8485730886459351,0.6956727504730225,0.9744762182235718,1,3,train,0.001
2.818387031555176,2.7499122619628906,0.06847480684518814,0.6196523308753967,0.6778470277786255,0.6605513095855713,0.7918614149093628,1,3,train,0.001
3.009265661239624,2.934570789337158,0.07469481974840164,0.6317195892333984,0.7571262121200562,0.6821753978729248,0.8635497093200684,1,3,train,0.001
3.0349771976470947,2.9501953125,0.08478178083896637,0.6573920845985413,0.8008005023002625,0.672802209854126,0.8192004561424255,1,3,train,0.001
3.1158647537231445,3.0402071475982666,0.07565753906965256,0.6013950705528259,0.8816637396812439,0.6508731245994568,0.9062753319740295,1,3,train,0.001
3.017014980316162,2.944157123565674,0.0728578194975853,0.638340413570404,0.7921071648597717,0.7119652032852173,0.8017444014549255,1,3,train,0.001
3.00256085395813,2.941261053085327,0.0612998865544796,0.6242632865905762,0.7618047595024109,0.6054936051368713,0.949699342250824,1,3,train,0.001
2.992730140686035,2.9171087741851807,0.07562130689620972,0.6126476526260376,0.9236863851547241,0.5726063847541809,0.8081684112548828,1,3,train,0.001
3.35040020942688,3.2504818439483643,0.0999184399843216,0.6985754370689392,0.8601873517036438,0.72308748960495,0.9686315655708313,1,3,val,0.001
3.2004852294921875,3.113335371017456,0.08714991062879562,0.6716801524162292,0.8142541646957397,0.6702912449836731,0.9571099877357483,1,3,val,0.001
3.4500303268432617,3.089263439178467,0.3607670068740845,0.6759129166603088,0.8362365961074829,0.7124325633049011,0.8646813631057739,1,3,val,0.001
3.386932849884033,3.293672800064087,0.09325998276472092,0.74250328540802,0.9487927556037903,0.6906928420066833,0.9116837978363037,1,3,val,0.001
3.0980961322784424,3.009887218475342,0.08820898085832596,0.6432878375053406,0.8681530356407166,0.6962831616401672,0.8021630048751831,1,3,val,0.001
3.1821401119232178,3.103792190551758,0.07834788411855698,0.6306394338607788,0.8578566908836365,0.7306544184684753,0.884641706943512,1,3,val,0.001
3.180330276489258,3.0973715782165527,0.08295874297618866,0.6848597526550293,0.8109813928604126,0.6813920140266418,0.9201382398605347,1,3,val,0.001
3.1802680492401123,3.0829358100891113,0.09733220934867859,0.663715124130249,0.7622442841529846,0.7397225499153137,0.9172540307044983,1,3,val,0.001
7.067470550537109,3.122408390045166,3.9450621604919434,0.7769649624824524,0.7706876993179321,0.6877340078353882,0.887021541595459,1,3,val,0.001
3.0623133182525635,2.9629859924316406,0.0993274375796318,0.7131955027580261,0.7129858732223511,0.6946104168891907,0.8421942591667175,1,3,val,0.001
3.28531551361084,3.1815521717071533,0.10376325249671936,0.6853282451629639,0.9194056391716003,0.6898238658905029,0.8869943618774414,1,3,val,0.001
3.223552703857422,3.131253719329834,0.09229899942874908,0.680539608001709,0.7182502746582031,0.7094583511352539,1.0230056047439575,1,3,val,0.001
,,0.08620605617761612,0.7543232440948486,,0.518239438533783,,1,3,val,0.001
3.0313193798065186,2.9509620666503906,0.08035722374916077,0.590562105178833,0.8528227210044861,0.6845508217811584,0.8230262994766235,1,4,train,0.001
3.0216164588928223,2.93308687210083,0.08852948993444443,0.5672321915626526,0.8423718214035034,0.6175681352615356,0.9059147238731384,1,4,train,0.001
2.811136245727539,2.7226455211639404,0.08849076181650162,0.5732561945915222,0.7154814600944519,0.6053929924964905,0.8285148739814758,1,4,train,0.001
2.651571273803711,2.575443983078003,0.0761273056268692,0.567251980304718,0.7114700078964233,0.6277797222137451,0.6689422130584717,1,4,train,0.001
2.760831832885742,2.686554431915283,0.07427729666233063,0.5806519389152527,0.7864012718200684,0.6092121601104736,0.7102890610694885,1,4,train,0.001
2.856335401535034,2.7743420600891113,0.08199344575405121,0.6012731194496155,0.6982151865959167,0.708258330821991,0.7665954232215881,1,4,train,0.001
2.766770839691162,2.6872153282165527,0.07955561578273773,0.5820659399032593,0.751747727394104,0.6258266568183899,0.7275749444961548,1,4,train,0.001
2.833876371383667,2.7491092681884766,0.08476705104112625,0.5910130739212036,0.8045311570167542,0.6042398810386658,0.749325156211853,1,4,train,0.001
2.908012628555298,2.8216137886047363,0.08639878779649734,0.5657039880752563,0.7292113900184631,0.6145554780960083,0.9121429324150085,1,4,train,0.001
2.770988702774048,2.696704387664795,0.07428436726331711,0.5749044418334961,0.7606276273727417,0.6059646010398865,0.7552077770233154,1,4,train,0.001
2.800448179244995,2.71661114692688,0.08383706212043762,0.5998470187187195,0.7362669110298157,0.6600506901741028,0.7204465270042419,1,4,train,0.001
2.820488452911377,2.7378547191619873,0.08263367414474487,0.5770228505134583,0.7002964615821838,0.6853079199790955,0.7752276062965393,1,4,train,0.001
2.8391425609588623,2.76908278465271,0.07005969434976578,0.6032525300979614,0.803313672542572,0.6367297768592834,0.7257868647575378,1,4,train,0.001
3.097322702407837,3.0259673595428467,0.07135539501905441,0.576514482498169,0.9366264343261719,0.6431706547737122,0.8696558475494385,1,4,train,0.001
2.924586057662964,2.8561768531799316,0.06840930879116058,0.5793381929397583,0.7804940938949585,0.6136149168014526,0.8827297687530518,1,4,train,0.001
2.8333044052124023,2.7716798782348633,0.06162441521883011,0.6068301200866699,0.7382922768592834,0.6232783198356628,0.8032791018486023,1,4,train,0.001
2.758810043334961,2.6921489238739014,0.06666110455989838,0.6115472316741943,0.7448015213012695,0.5510069131851196,0.7847932577133179,1,4,train,0.001
2.761401653289795,2.684453010559082,0.07694867253303528,0.6285203099250793,0.7396066784858704,0.6079847812652588,0.7083412408828735,1,4,train,0.001
2.925083637237549,2.8456268310546875,0.07945674657821655,0.6132363080978394,0.7436226606369019,0.5879817008972168,0.9007860422134399,1,4,train,0.001
2.8684985637664795,2.7832322120666504,0.08526628464460373,0.598660945892334,0.769713282585144,0.6083803772926331,0.8064775466918945,1,4,train,0.001
2.8449249267578125,2.7640180587768555,0.08090696483850479,0.6021944284439087,0.7050293684005737,0.5953541398048401,0.861440122127533,1,4,train,0.001
2.774407386779785,2.699584722518921,0.07482271641492844,0.6384209394454956,0.6986362338066101,0.6220009326934814,0.7405266761779785,1,4,train,0.001
2.8853819370269775,2.8026742935180664,0.0827077254652977,0.6439021825790405,0.7699338793754578,0.657852292060852,0.7309860587120056,1,4,train,0.001
2.933488130569458,2.8701252937316895,0.06336286664009094,0.5951636433601379,0.7779908776283264,0.6188567876815796,0.8781139254570007,1,4,train,0.001
3.300323963165283,3.211878776550293,0.08844517171382904,0.6916524767875671,0.8648335933685303,0.688287615776062,0.9671047925949097,1,4,val,0.001
3.086773157119751,3.0085854530334473,0.0781877338886261,0.6665277481079102,0.7989328503608704,0.6108963489532471,0.9322284460067749,1,4,val,0.001
3.173157215118408,3.0156102180480957,0.15754687786102295,0.6672622561454773,0.8270208239555359,0.6681309342384338,0.8531962037086487,1,4,val,0.001
3.3331196308135986,3.2463245391845703,0.08679500222206116,0.748607337474823,0.9089511036872864,0.6813022494316101,0.9074639081954956,1,4,val,0.001
3.0060925483703613,2.918457508087158,0.08763492107391357,0.6335803866386414,0.8383902311325073,0.6531035900115967,0.7933834195137024,1,4,val,0.001
3.082077980041504,3.01017165184021,0.07190623134374619,0.6264264583587646,0.8189311027526855,0.6827641725540161,0.8820497393608093,1,4,val,0.001
3.159717559814453,3.0747673511505127,0.08495022356510162,0.6906044483184814,0.8169255256652832,0.6508901715278625,0.9163472652435303,1,4,val,0.001
3.097606897354126,2.9991846084594727,0.09842239320278168,0.6445779800415039,0.7431215047836304,0.708695113658905,0.9027901291847229,1,4,val,0.001
3.3616316318511963,2.9988908767700195,0.36274078488349915,0.7767764925956726,0.7420620918273926,0.598098874092102,0.8819531798362732,1,4,val,0.001
3.0312938690185547,2.9383344650268555,0.09295947104692459,0.719004213809967,0.7183542251586914,0.6685866117477417,0.8323894739151001,1,4,val,0.001
3.1440281867980957,3.0552468299865723,0.08878127485513687,0.6633641719818115,0.8929106593132019,0.6251811981201172,0.8737907409667969,1,4,val,0.001
3.1661646366119385,3.072524070739746,0.09364067018032074,0.6722418069839478,0.7253994941711426,0.6669358611106873,1.0079470872879028,1,4,val,0.001
,,0.05129869282245636,0.7546718716621399,,0.9266863465309143,,1,4,val,0.001
2.948153257369995,2.874394178390503,0.0737590417265892,0.5746989846229553,0.8510111570358276,0.6237396597862244,0.8249441981315613,1,5,train,0.001
2.5830416679382324,2.514664649963379,0.0683770626783371,0.5391185283660889,0.6848825812339783,0.5826581716537476,0.708005428314209,1,5,train,0.001
2.7277228832244873,2.6534647941589355,0.07425820082426071,0.5745066404342651,0.7391774654388428,0.6064939498901367,0.7332867383956909,1,5,train,0.001
2.530552864074707,2.4537081718444824,0.07684459537267685,0.566292941570282,0.6881159543991089,0.5800819396972656,0.6192175149917603,1,5,train,0.001
2.7043421268463135,2.6155083179473877,0.08883380889892578,0.5780153274536133,0.7407278418540955,0.6370840668678284,0.6596810817718506,1,5,train,0.001
3.0155935287475586,2.909440040588379,0.10615356266498566,0.6050634384155273,0.7840050458908081,0.6445706486701965,0.8758009672164917,1,5,train,0.001
2.789581060409546,2.687124252319336,0.10245683789253235,0.5763702392578125,0.6587328910827637,0.6248747110366821,0.8271464109420776,1,5,train,0.001
2.7505743503570557,2.665614366531372,0.08496006578207016,0.573359489440918,0.7366437315940857,0.576306939125061,0.7793041467666626,1,5,train,0.001
2.585444450378418,2.4988021850585938,0.08664216846227646,0.5575026869773865,0.70540452003479,0.5443856716156006,0.6915093064308167,1,5,train,0.001
2.9077486991882324,2.8252434730529785,0.08250518888235092,0.570176362991333,0.850105345249176,0.592589259147644,0.812372624874115,1,5,train,0.001
2.77449631690979,2.690646171569824,0.08385011553764343,0.6385269165039062,0.6928119659423828,0.5720609426498413,0.7872463464736938,1,5,train,0.001
2.681041955947876,2.6075174808502197,0.07352445274591446,0.5771453380584717,0.5873607993125916,0.6142023801803589,0.8288089036941528,1,5,train,0.001
2.7658774852752686,2.6843862533569336,0.08149119466543198,0.5572066307067871,0.7671073079109192,0.5679370760917664,0.7921351790428162,1,5,train,0.001
2.6781482696533203,2.617072582244873,0.061075642704963684,0.551054835319519,0.6713223457336426,0.5808691382408142,0.8138262033462524,1,5,train,0.001
2.7345728874206543,2.6526777744293213,0.08189499378204346,0.6011568903923035,0.6779287457466125,0.563730001449585,0.8098621964454651,1,5,train,0.001
2.6553304195404053,2.5692405700683594,0.0860898345708847,0.5869324207305908,0.695917010307312,0.5567083954811096,0.7296827435493469,1,5,train,0.001
2.8520827293395996,2.761204719543457,0.09087797999382019,0.6053735017776489,0.8176707029342651,0.5680443048477173,0.7701162695884705,1,5,train,0.001
2.8181800842285156,2.7322428226470947,0.08593714237213135,0.6141831874847412,0.7157655358314514,0.6687334179878235,0.7335607409477234,1,5,train,0.001
2.7687911987304688,2.6919631958007812,0.07682791352272034,0.6033481955528259,0.6920060515403748,0.5733516216278076,0.823257327079773,1,5,train,0.001
2.7565956115722656,2.674886703491211,0.08170895278453827,0.6027207374572754,0.7417389154434204,0.5436339378356934,0.7867931127548218,1,5,train,0.001
2.7685158252716064,2.679117441177368,0.08939839899539948,0.5811835527420044,0.6570762991905212,0.5834255218505859,0.8574320673942566,1,5,train,0.001
2.763209104537964,2.6851658821105957,0.07804320007562637,0.5933635830879211,0.7114913463592529,0.5476392507553101,0.8326716423034668,1,5,train,0.001
2.8646843433380127,2.781987190246582,0.08269726485013962,0.5974130034446716,0.7524076700210571,0.5745223760604858,0.8576441407203674,1,5,train,0.001
2.736302137374878,2.6519458293914795,0.08435624837875366,0.5982804298400879,0.7189317941665649,0.5815498232841492,0.7531837821006775,1,5,train,0.001
3.2598178386688232,3.1656548976898193,0.09416300803422928,0.6857814192771912,0.8332357406616211,0.6829028129577637,0.9637348651885986,1,5,val,0.001
3.039738893508911,2.9545795917510986,0.08515922725200653,0.6564084887504578,0.7633376717567444,0.6007105708122253,0.9341228604316711,1,5,val,0.001
3.136350154876709,2.9697916507720947,0.1665584146976471,0.6627174019813538,0.8087323307991028,0.6539043188095093,0.8444375991821289,1,5,val,0.001
3.2702863216400146,3.1871461868286133,0.08314020186662674,0.7190778255462646,0.8974445462226868,0.6727334260940552,0.8978904485702515,1,5,val,0.001
2.9504125118255615,2.8603806495666504,0.09003195911645889,0.6376140713691711,0.7957257032394409,0.6398501396179199,0.7871906161308289,1,5,val,0.001
3.049532175064087,2.975590229034424,0.07394185662269592,0.6229603886604309,0.7818562388420105,0.6905955076217651,0.8801780939102173,1,5,val,0.001
3.119455099105835,3.0318288803100586,0.08762630075216293,0.6757572293281555,0.7863354086875916,0.6616547107696533,0.9080816507339478,1,5,val,0.001
3.0854806900024414,2.9895825386047363,0.09589818120002747,0.6434342861175537,0.7282683849334717,0.7154903411865234,0.902389645576477,1,5,val,0.001
3.367542266845703,3.0225367546081543,0.34500551223754883,0.7572482824325562,0.7309302091598511,0.655505895614624,0.8788524866104126,1,5,val,0.001
3.027946710586548,2.9290099143981934,0.0989367663860321,0.7096210718154907,0.7208512425422668,0.6676626801490784,0.830875039100647,1,5,val,0.001
3.183579206466675,3.089434862136841,0.09414444118738174,0.6678418517112732,0.8684685230255127,0.6724598407745361,0.8806646466255188,1,5,val,0.001
3.1606802940368652,3.066246509552002,0.09443370252847672,0.6810467839241028,0.699472963809967,0.6774579882621765,1.00826895236969,1,5,val,0.001
,,0.05963203310966492,0.9217509031295776,,0.5342444777488708,,1,5,val,0.001
2.6608781814575195,2.585071563720703,0.07580656558275223,0.5489359498023987,0.6210078001022339,0.5817322134971619,0.8333954811096191,1,6,train,0.001
2.537245512008667,2.4551823139190674,0.08206324279308319,0.5460256934165955,0.6426571607589722,0.5462694764137268,0.7202301621437073,1,6,train,0.001
2.761430025100708,2.6807103157043457,0.0807197093963623,0.5304045677185059,0.8094958662986755,0.5993850231170654,0.7414248585700989,1,6,train,0.001
2.7632174491882324,2.669140100479126,0.09407731890678406,0.5658794045448303,0.6823990345001221,0.6186146140098572,0.8022469878196716,1,6,train,0.001
2.724536895751953,2.6261515617370605,0.09838541597127914,0.5856574177742004,0.6333223581314087,0.6137875914573669,0.7933841347694397,1,6,train,0.001
2.670126438140869,2.5899837017059326,0.08014269918203354,0.5702916979789734,0.6795749068260193,0.5640888214111328,0.7760282158851624,1,6,train,0.001
2.6972172260284424,2.617521047592163,0.07969622313976288,0.5654308199882507,0.762327253818512,0.519281268119812,0.7704817652702332,1,6,train,0.001
2.694594144821167,2.6176834106445312,0.07691076397895813,0.5892013907432556,0.6938406825065613,0.6060823202133179,0.7285590171813965,1,6,train,0.001
2.551149845123291,2.4496445655822754,0.10150539129972458,0.5507627725601196,0.6819828152656555,0.5307765603065491,0.686122477054596,1,6,train,0.001
2.605912208557129,2.5211708545684814,0.08474127948284149,0.5360396504402161,0.7061907052993774,0.5671380758285522,0.7118024230003357,1,6,train,0.001
2.6498990058898926,2.550520658493042,0.09937839210033417,0.6194080114364624,0.6288309097290039,0.529594361782074,0.7726874947547913,1,6,train,0.001
