total,reconstruction,kl,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,mse_copynumber,cv,epoch,type,lr
6.601729393005371,6.593600273132324,0.008129153400659561,1.0103708505630493,1.0704048871994019,1.0167771577835083,1.0124881267547607,1.0415332317352295,1.0674046277999878,0.37462157011032104,1,1,train,0.0007
6.654967784881592,6.639780521392822,0.015187413431704044,1.025104284286499,0.9943516850471497,0.9942448139190674,1.0918904542922974,1.107859492301941,1.0568228960037231,0.3695068359375,1,1,train,0.0007
6.402013778686523,6.384642124176025,0.01737152598798275,1.020029067993164,0.9890478849411011,1.0242893695831299,1.0022082328796387,1.0290013551712036,0.9666397571563721,0.35342660546302795,1,1,train,0.0007
6.118465423583984,6.090129852294922,0.02833535708487034,0.889217734336853,0.9768975377082825,0.9677034020423889,1.0413237810134888,0.9494940042495728,0.9049268364906311,0.3605664074420929,1,1,train,0.0007
6.2273030281066895,6.198941230773926,0.02836175076663494,0.9640742540359497,0.9890509843826294,1.0481750965118408,0.9769008159637451,0.9640657305717468,0.9138879179954529,0.3427865207195282,1,1,train,0.0007
6.001516342163086,5.966287612915039,0.03522881492972374,0.8924584984779358,0.9659442901611328,0.942613422870636,1.1106330156326294,0.8405689597129822,0.9026690721511841,0.31140032410621643,1,1,train,0.0007
5.881965637207031,5.854267120361328,0.02769862674176693,0.8735824823379517,0.9943158030509949,0.9776074290275574,1.0030285120010376,0.7845765352249146,0.8628587126731873,0.358297735452652,1,1,train,0.0007
5.869663715362549,5.835002422332764,0.034661415964365005,0.8512815833091736,1.051682949066162,1.0830174684524536,0.9536359906196594,0.7181098461151123,0.8435157537460327,0.3337589204311371,1,1,train,0.0007
5.718544006347656,5.682550430297852,0.03599346801638603,0.8806307911872864,0.9809020757675171,0.9312976598739624,1.0785489082336426,0.676660418510437,0.8002446293830872,0.3342656195163727,1,1,train,0.0007
5.74163818359375,5.711918830871582,0.029719151556491852,0.8641970157623291,1.110109806060791,0.9929460883140564,0.8891867995262146,0.696177065372467,0.8459945917129517,0.31330734491348267,1,1,train,0.0007
5.796069622039795,5.7656683921813965,0.030401024967432022,0.7717227935791016,1.1036255359649658,1.0038279294967651,1.1684881448745728,0.5919817686080933,0.765939474105835,0.3600829541683197,1,1,train,0.0007
5.59350061416626,5.559347152709961,0.034153565764427185,0.8284846544265747,0.9469271898269653,0.851369321346283,1.0218027830123901,0.7683188915252686,0.8302666544914246,0.31217801570892334,1,1,val,0.0007
5.544739246368408,5.508887767791748,0.035851385444402695,0.8643758296966553,0.9700964093208313,0.8984971046447754,0.9039587378501892,0.7109280824661255,0.8101792931556702,0.3508525490760803,1,1,val,0.0007
5.76500940322876,5.728267669677734,0.036741651594638824,0.8278680443763733,0.9864877462387085,0.8699004054069519,0.9815945625305176,0.7834799289703369,0.9077664017677307,0.37117040157318115,1,1,val,0.0007
5.45813512802124,5.425694942474365,0.03243999928236008,0.7883008718490601,0.9594385027885437,0.833391010761261,1.0123677253723145,0.7146999835968018,0.8232219219207764,0.2942749261856079,1,1,val,0.0007
5.438017845153809,5.40364933013916,0.03436858206987381,0.8208023905754089,0.9657325148582458,0.859811544418335,0.9352735877037048,0.7173402905464172,0.7902247905731201,0.31446340680122375,1,1,val,0.0007
5.4818501472473145,5.425254821777344,0.05659555271267891,0.7910358309745789,0.8619365096092224,0.9245433807373047,1.0536116361618042,0.7371057271957397,0.7522469162940979,0.3047749102115631,1,1,val,0.0007
5.782736778259277,5.740940570831299,0.0417959988117218,0.8382382988929749,1.0044171810150146,0.8286781311035156,1.1078319549560547,0.7883940935134888,0.8076760768890381,0.36570486426353455,1,2,train,0.0007
5.805238246917725,5.7592644691467285,0.04597374051809311,0.7981966733932495,1.0638912916183472,0.9206892251968384,1.0124624967575073,0.7992708086967468,0.8374006152153015,0.32735344767570496,1,2,train,0.0007
5.261284828186035,5.226032257080078,0.03525272011756897,0.7459014654159546,0.9425023198127747,0.866509199142456,0.9295408725738525,0.6680015325546265,0.7829339504241943,0.29064276814460754,1,2,train,0.0007
5.351053714752197,5.3189377784729,0.032116085290908813,0.7595596313476562,0.9481956362724304,0.8492487668991089,1.0081324577331543,0.6605347990989685,0.786784291267395,0.30648231506347656,1,2,train,0.0007
5.504618167877197,5.466736793518066,0.037881556898355484,0.7656089067459106,1.0673801898956299,0.8302015662193298,0.9511138200759888,0.7422860860824585,0.7951303720474243,0.3150159418582916,1,2,train,0.0007
5.313281536102295,5.2718682289123535,0.04141320660710335,0.7381688952445984,1.0494182109832764,0.8111815452575684,0.9086788892745972,0.661915123462677,0.7846396565437317,0.317865252494812,1,2,train,0.0007
5.190987586975098,5.14566707611084,0.04532045125961304,0.756447434425354,0.8680562973022461,0.8317643404006958,0.9266145825386047,0.6980578899383545,0.7232615351676941,0.34146571159362793,1,2,train,0.0007
5.075984954833984,5.0351386070251465,0.040846168994903564,0.753465473651886,0.8868420124053955,0.8173145651817322,0.9334028959274292,0.6253044605255127,0.7369276881217957,0.2818813920021057,1,2,train,0.0007
5.241150856018066,5.197811603546143,0.043339427560567856,0.7656278014183044,0.9363817572593689,0.8373784422874451,0.914154052734375,0.6859374642372131,0.7657298445701599,0.2926020920276642,1,2,train,0.0007
5.100921154022217,5.051908493041992,0.049012839794158936,0.728416383266449,0.9239631295204163,0.7907149791717529,0.9326240420341492,0.6047074198722839,0.7382861375808716,0.3331963121891022,1,2,train,0.0007
5.026737689971924,4.975989818572998,0.050747811794281006,0.7038061022758484,1.0432595014572144,0.7592913508415222,0.7733843326568604,0.5699567794799805,0.6912468075752258,0.4350447654724121,1,2,train,0.0007
5.188139915466309,5.137004852294922,0.05113505199551582,0.755855917930603,0.8955637216567993,0.7437269687652588,0.9836222529411316,0.6891866326332092,0.765472412109375,0.30357691645622253,1,2,val,0.0007
5.062720775604248,5.012099742889404,0.050620898604393005,0.745578408241272,0.9364733099937439,0.7741581797599792,0.8507233262062073,0.6289654970169067,0.7326970100402832,0.3435039818286896,1,2,val,0.0007
5.330065727233887,5.277955055236816,0.05211058631539345,0.7467862367630005,0.9507696628570557,0.7504141926765442,0.9455054998397827,0.6937439441680908,0.8290718793869019,0.3616637587547302,1,2,val,0.0007
5.038992404937744,4.993332386016846,0.045660000294446945,0.7091536521911621,0.9268344044685364,0.7093819975852966,0.9711669683456421,0.6457850933074951,0.7477996945381165,0.2832109034061432,1,2,val,0.0007
5.016999244689941,4.97246789932251,0.044531140476465225,0.7268313765525818,0.927888035774231,0.7495957016944885,0.895717442035675,0.645786464214325,0.7177008390426636,0.3089480698108673,1,2,val,0.0007
4.942646503448486,4.871860027313232,0.07078642398118973,0.6927815079689026,0.8337362408638,0.7442381381988525,0.9908077120780945,0.6272274255752563,0.6784866452217102,0.3045823276042938,1,2,val,0.0007
