total,reconstruction,gaussian,categorical,cv,epoch,type
14.313323974609375,5.255814552307129,7.852527141571045,1.204983115196228,1,1,train
12.723390579223633,4.777502059936523,6.731244087219238,1.2146440744400024,1,1,train
10.95686149597168,4.72131872177124,5.02116584777832,1.2143768072128296,1,1,train
10.495193481445312,4.551480770111084,4.7308478355407715,1.2128653526306152,1,1,train
8.651619911193848,4.408980846405029,3.03194522857666,1.2106937170028687,1,1,train
8.126984596252441,4.45829439163208,2.45890474319458,1.2097854614257812,1,1,train
8.064247131347656,4.4499616622924805,2.4012274742126465,1.2130578756332397,1,1,train
7.708868026733398,4.257132530212402,2.2293970584869385,1.2223386764526367,1,1,train
8.065680503845215,4.589815139770508,2.24345064163208,1.2324150800704956,1,1,train
7.216672897338867,4.129976272583008,1.8444197177886963,1.2422771453857422,1,1,train
7.619112968444824,4.265310764312744,2.099365234375,1.254436731338501,1,1,train
7.847407341003418,4.53018856048584,2.0594937801361084,1.2577247619628906,1,1,train
7.626139163970947,4.510150909423828,1.855979561805725,1.2600089311599731,1,1,train
6.536334037780762,4.414514064788818,0.8685697913169861,1.2532501220703125,1,1,train
6.944605827331543,3.9810900688171387,1.7142305374145508,1.2492854595184326,1,1,train
7.279584884643555,4.558043479919434,1.482448697090149,1.2390928268432617,1,1,train
7.305854797363281,4.406641483306885,1.6738567352294922,1.2253565788269043,1,1,train
7.0354766845703125,4.250092506408691,1.5663964748382568,1.2189875841140747,1,1,train
7.046110153198242,4.264932632446289,1.566092610359192,1.2150852680206299,1,1,train
6.867626190185547,4.21466064453125,1.437430739402771,1.2155345678329468,1,1,train
6.710836410522461,4.149445533752441,1.3387365341186523,1.2226544618606567,1,1,train
6.0693769454956055,3.89375901222229,0.9497354626655579,1.2258822917938232,1,1,train
6.5373430252075195,4.187546730041504,1.1175765991210938,1.2322194576263428,1,1,train
7.361833095550537,4.420377731323242,1.6972225904464722,1.2442326545715332,1,1,train
7.315162658691406,4.577058792114258,1.4870774745941162,1.2510261535644531,1,1,train
7.547853946685791,4.640680313110352,1.654615044593811,1.252558708190918,1,1,train
5.994964599609375,3.882335662841797,0.8638671040534973,1.2487614154815674,1,1,train
7.13106107711792,4.403691291809082,1.4879791736602783,1.2393908500671387,1,1,train
6.834956169128418,4.141143798828125,1.469181776046753,1.2246304750442505,1,1,val
6.945478439331055,4.378497123718262,1.3317699432373047,1.2352114915847778,1,2,train
7.250287055969238,4.224709510803223,1.8002358675003052,1.2253416776657104,1,2,train
6.694100379943848,3.836092948913574,1.6348108053207397,1.2231963872909546,1,2,train
7.628157615661621,4.204083442687988,2.205165386199951,1.218908667564392,1,2,train
6.31582498550415,4.220389366149902,0.8799506425857544,1.2154852151870728,1,2,train
6.485311508178711,4.1270246505737305,1.1471221446990967,1.2111645936965942,1,2,train
6.414485931396484,4.149991512298584,1.0552748441696167,1.2092195749282837,1,2,train
