total,reconstruction,gaussian,categorical,cv,epoch,type
6.1089019775390625,6.108941555023193,0.699938952922821,-1.0970442295074463,1,1,train
6.213117599487305,6.21314811706543,0.7915789484977722,-1.0968554019927979,1,1,train
6.2348785400390625,6.234914302825928,0.7397935390472412,-1.096508502960205,1,1,train
6.081652641296387,6.081707954406738,0.5443698167800903,-1.096116065979004,1,1,train
6.142019748687744,6.14204216003418,0.8715665340423584,-1.0956130027770996,1,1,train
6.225541591644287,6.225582599639893,0.6887628436088562,-1.0947487354278564,1,1,train
5.85121488571167,5.851230621337891,0.9384153485298157,-1.0951423645019531,1,1,val
5.892940998077393,5.892946243286133,1.0376040935516357,-1.0941524505615234,1,2,train
6.227777481079102,6.227721214294434,1.6568419933319092,-1.089932918548584,1,2,train
5.831012725830078,5.830943584442139,1.7847421169281006,-1.091512680053711,1,2,train
5.844254016876221,5.692031383514404,3.046628952026367,-1.0872056484222412,1,2,train
5.946535587310791,5.77459716796875,3.440945863723755,-1.0851554870605469,1,2,train
5.8978657722473145,5.800468921661377,1.950115442276001,-1.088792085647583,1,2,train
5.654595851898193,5.654577255249023,1.279547929763794,-1.0940613746643066,1,2,val
5.743658542633057,5.743631362915039,1.364027500152588,-1.09049391746521,1,3,train
5.814846515655518,5.814858436584473,0.9716507792472839,-1.0927014350891113,1,3,train
5.8239359855651855,5.823964595794678,0.8058182597160339,-1.0924582481384277,1,3,train
5.832512378692627,5.832531452178955,0.900216817855835,-1.0931782722473145,1,3,train
5.68372917175293,5.68377685546875,0.6147783398628235,-1.093355417251587,1,3,train
5.461395740509033,5.461442947387695,0.6202982068061829,-1.0937585830688477,1,3,train
5.5521016120910645,5.552145957946777,0.6519641280174255,-1.0951149463653564,1,3,val
5.5727996826171875,5.572796821594238,1.1201046705245972,-1.0929205417633057,1,4,train
5.810089588165283,5.8101348876953125,0.640773594379425,-1.0921978950500488,1,4,train
5.5566864013671875,5.556734561920166,0.6096298694610596,-1.0916674137115479,1,4,train
5.618630409240723,5.618615627288818,1.2378493547439575,-1.0914192199707031,1,4,train
5.57705020904541,5.577070236206055,0.8902700543403625,-1.0908467769622803,1,4,train
5.647026062011719,5.647011756896973,1.2327628135681152,-1.0904808044433594,1,4,train
5.471094131469727,5.471096038818359,1.0705820322036743,-1.0929360389709473,1,4,val
5.611533164978027,5.6114912033081055,1.5071430206298828,-1.088728904724121,1,5,train
5.581137180328369,5.581120491027832,1.2541472911834717,-1.0885798931121826,1,5,train
5.611750602722168,5.611687660217285,1.7149343490600586,-1.0856218338012695,1,5,train
5.59600305557251,5.473134994506836,2.4595236778259277,-1.083195447921753,1,5,train
5.599521636962891,5.493711471557617,2.11837100982666,-1.084629774093628,1,5,train
5.570370197296143,5.570315837860107,1.6330523490905762,-1.085064172744751,1,5,train
5.414671897888184,5.414618492126465,1.624069333076477,-1.090073585510254,1,5,val
5.4936933517456055,5.493636131286621,1.6559677124023438,-1.0840754508972168,1,6,train
5.475567817687988,5.475507736206055,1.682680606842041,-1.0827407836914062,1,6,train
5.35195255279541,5.351897239685059,1.63692045211792,-1.083524465560913,1,6,train
5.843676567077637,5.739474296569824,2.086212635040283,-1.0812382698059082,1,6,train
5.364423751831055,5.364370822906494,1.614054560661316,-1.0818800926208496,1,6,train
5.7201642990112305,5.621315002441406,1.9791409969329834,-1.0798234939575195,1,6,train
5.383694648742676,5.383688926696777,1.1435588598251343,-1.0883135795593262,1,6,val
5.652377605438232,5.652358531951904,1.274383306503296,-1.0809712409973145,1,7,train
5.491302490234375,5.491265773773193,1.4515656232833862,-1.08115553855896,1,7,train
5.293158054351807,5.2930908203125,1.749423623085022,-1.0797841548919678,1,7,train
5.6034393310546875,5.603420734405518,1.2640935182571411,-1.0795907974243164,1,7,train
5.498612403869629,5.498551368713379,1.685821771621704,-1.079232931137085,1,7,train
5.356169700622559,5.356136322021484,1.4095433950424194,-1.0799081325531006,1,7,train
5.354741096496582,5.354732036590576,1.1798771619796753,-1.0854766368865967,1,7,val
5.2456254959106445,5.245572090148926,1.613994836807251,-1.0762441158294678,1,8,train
5.385021209716797,5.291154861450195,1.8794749975204468,-1.0747268199920654,1,8,train
5.492964267730713,5.4929118156433105,1.597965955734253,-1.0748164653778076,1,8,train
5.8097453117370605,5.698535919189453,2.22632098197937,-1.067997932434082,1,8,train
5.4358954429626465,5.435860633850098,1.419281005859375,-1.0729310512542725,1,8,train
5.521927833557129,5.521864891052246,1.7018977403640747,-1.0713276863098145,1,8,train
5.329333782196045,5.329314708709717,1.2738251686096191,-1.0820624828338623,1,8,val
5.201145172119141,5.201089382171631,1.6308369636535645,-1.072864055633545,1,9,train
5.6610798835754395,5.661044120788574,1.4253603219985962,-1.0682992935180664,1,9,train
5.525728702545166,5.405458927154541,2.407521963119507,-1.065098762512207,1,9,train
5.3336381912231445,5.333572864532471,1.7222685813903809,-1.0688130855560303,1,9,train
5.433394432067871,5.339405059814453,1.8819276094436646,-1.0667855739593506,1,9,train
5.699060916900635,5.593789577484131,2.1075425148010254,-1.059326410293579,1,9,train
5.306446075439453,5.306427478790283,1.26522958278656,-1.0781192779541016,1,9,val
5.548017501831055,5.5479536056518555,1.6979633569717407,-1.0605385303497314,1,10,train
5.48316764831543,5.4831223487854,1.5140933990478516,-1.064046859741211,1,10,train
5.455859184265137,5.455834865570068,1.2995622158050537,-1.0600955486297607,1,10,train
5.306568622589111,5.306580543518066,0.944544792175293,-1.0613439083099365,1,10,train
5.283084869384766,5.283048629760742,1.419740915298462,-1.0603621006011963,1,10,train
5.387529373168945,5.387507438659668,1.2724907398223877,-1.0541799068450928,1,10,train
5.294003486633301,5.294007778167725,1.0237648487091064,-1.0692012310028076,1,10,val
5.191219329833984,5.191178321838379,1.4639137983322144,-1.0540926456451416,1,11,train
5.378961086273193,5.378923416137695,1.4212217330932617,-1.0424025058746338,1,11,train
5.258880138397217,5.2588396072387695,1.4492847919464111,-1.0447423458099365,1,11,train
5.7205491065979,5.613096714019775,2.1511173248291016,-1.032874345779419,1,11,train
5.362253665924072,5.264683246612549,1.9534931182861328,-1.0442099571228027,1,11,train
5.698872089385986,5.601110935211182,1.9572811126708984,-1.0286412239074707,1,11,train
5.274785041809082,5.274784564971924,1.0624641180038452,-1.0570557117462158,1,11,val
5.06798791885376,5.067957401275635,1.3564152717590332,-1.0485107898712158,1,12,train
5.3596391677856445,5.359612464904785,1.2947466373443604,-1.0297143459320068,1,12,train
5.341005802154541,5.340969562530518,1.3959243297576904,-1.0334923267364502,1,12,train
5.52805233001709,5.428891181945801,1.985270619392395,-1.0235238075256348,1,12,train
5.48568868637085,5.485651016235352,1.3961554765701294,-1.0215463638305664,1,12,train
5.578594207763672,5.578535556793213,1.615185022354126,-1.028559684753418,1,12,train
5.261996746063232,5.26200008392334,1.0085657835006714,-1.046358585357666,1,12,val
5.44694185256958,5.446885585784912,1.5806422233581543,-1.015873908996582,1,13,train
5.365716457366943,5.36566162109375,1.5630865097045898,-1.0179481506347656,1,13,train
5.433537006378174,5.338152885437012,1.9096916913986206,-1.0040924549102783,1,13,train
5.237058162689209,5.23700475692749,1.544119954109192,-1.0106747150421143,1,13,train
5.374107837677002,5.37403678894043,1.7111283540725708,-1.0008435249328613,1,13,train
5.3805999755859375,5.38054895401001,1.5121138095855713,-0.9996016025543213,1,13,train
5.234681129455566,5.234643936157227,1.3946332931518555,-1.0203745365142822,1,13,val
5.376167297363281,5.269016742706299,2.1449601650238037,-0.9740643501281738,1,14,train
5.593782424926758,5.481801986694336,2.24155855178833,-0.9704055786132812,1,14,train
5.381629467010498,5.2672882080078125,2.2887954711914062,-0.9889187812805176,1,14,train
5.373180389404297,5.373118877410889,1.5892775058746338,-0.9728243350982666,1,14,train
5.065773963928223,5.0657267570495605,1.4585669040679932,-0.9852502346038818,1,14,train
5.559091091156006,5.559034824371338,1.5302135944366455,-0.967634916305542,1,14,train
5.223907470703125,5.223891735076904,1.1567728519439697,-1.0006968975067139,1,14,val
5.24994421005249,5.24989128112793,1.4941338300704956,-0.9635879993438721,1,15,train
5.041383266448975,5.04136848449707,1.1045678853988647,-0.9595241546630859,1,15,train
5.3323822021484375,5.3323140144348145,1.6322987079620361,-0.9475924968719482,1,15,train
5.603475570678711,5.493165016174316,2.208005666732788,-0.8961026668548584,1,15,train
5.352570056915283,5.352481842041016,1.7759252786636353,-0.890878438949585,1,15,train
5.549710750579834,5.459785461425781,1.8003044128417969,-0.8988852500915527,1,15,train
5.205544948577881,5.205510139465332,1.295900583267212,-0.9507153034210205,1,15,val
5.35036563873291,5.350302219390869,1.5436654090881348,-0.9084877967834473,1,16,train
5.436371326446533,5.329727649688721,2.134634017944336,-0.8811037540435791,1,16,train
5.726407051086426,5.620996952056885,2.1099040508270264,-0.8490931987762451,1,16,train
5.4143805503845215,5.309549331665039,2.098355293273926,-0.8631243705749512,1,16,train
4.905343532562256,4.905282974243164,1.5126075744628906,-0.9083418846130371,1,16,train
5.28765344619751,5.287599563598633,1.4285953044891357,-0.8909087181091309,1,16,train
5.2100653648376465,5.210078716278076,0.8124634623527527,-0.9438531398773193,1,16,val
5.138176441192627,5.138154029846191,1.1223798990249634,-0.8954076766967773,1,17,train
5.377205848693848,5.377192974090576,1.0272761583328247,-0.8984079360961914,1,17,train
5.332462310791016,5.332460403442383,0.8959884643554688,-0.8785028457641602,1,17,train
5.444726467132568,5.444633483886719,1.7460180521011353,-0.8173520565032959,1,17,train
5.288553237915039,5.288473129272461,1.619318962097168,-0.8214883804321289,1,17,train
5.214670181274414,5.214574813842773,1.7584952116012573,-0.805156946182251,1,17,train
5.185157775878906,5.18511438369751,1.3000869750976562,-0.870103120803833,1,17,val
5.489983081817627,5.4898834228515625,1.7717431783676147,-0.7758560180664062,1,18,train
