total,reconstruction,gaussian,categorical,cv,epoch,type
6.651278972625732,6.417694091796875,4.670313835144043,0.6936050653457642,1,1,train
6.429314136505127,6.157668113708496,5.431535720825195,0.6936302185058594,1,1,train
6.114688396453857,5.8996357917785645,4.299663543701172,0.6938940286636353,1,1,train
6.142552852630615,5.943219184875488,3.9852824211120605,0.6944338083267212,1,1,train
6.288920879364014,6.11362361907959,3.5045526027679443,0.6955920457839966,1,1,train
6.116234302520752,5.934539318084717,3.6325113773345947,0.6966484785079956,1,1,train
6.102694034576416,5.939075469970703,3.2709648609161377,0.6992659568786621,1,1,val
6.004673004150391,5.847301483154297,3.1460278034210205,0.7006858587265015,1,2,train
5.8744587898254395,5.717650413513184,3.134755849838257,0.7069487571716309,1,2,train
5.858872890472412,5.714905738830566,2.877911329269409,0.7175149917602539,1,2,train
5.990248203277588,5.840488433837891,2.993748188018799,0.7251428365707397,1,2,train
5.9556074142456055,5.828248977661133,2.5457029342651367,0.732863187789917,1,2,train
5.964166164398193,5.85112190246582,2.2593743801116943,0.7525310516357422,1,2,train
5.840235710144043,5.736411094665527,2.0749824047088623,0.7510204315185547,1,2,val
5.765889644622803,5.635200023651123,2.612255096435547,0.7671575546264648,1,3,train
5.650096893310547,5.524747848510742,2.5054147243499756,0.7823803424835205,1,3,train
5.808040142059326,5.698963165283203,2.1799511909484863,0.797607421875,1,3,train
5.702887535095215,5.579071998596191,2.4747159481048584,0.7968655824661255,1,3,train
5.7293548583984375,5.626357555389404,2.058332681655884,0.8063086271286011,1,3,train
5.86947774887085,5.7410078048706055,2.567800521850586,0.8026340007781982,1,3,train
5.61948299407959,5.619388103485107,1.6905187368392944,0.7797067165374756,1,3,val
5.6557536125183105,5.547019958496094,2.173081159591675,0.7957632541656494,1,4,train
5.436185836791992,5.4360880851745605,1.6795345544815063,0.8113726377487183,1,4,train
5.53340482711792,5.436792373657227,1.9306353330612183,0.8070461750030518,1,4,train
5.701362609863281,5.701265335083008,1.6357091665267944,0.809461236000061,1,4,train
5.675521373748779,5.584872722625732,1.8113596439361572,0.806570291519165,1,4,train
5.4907612800598145,5.490663528442383,1.737133502960205,0.8068712949752808,1,4,train
5.548123359680176,5.548029899597168,1.5025169849395752,0.7817884683609009,1,4,val
5.657753944396973,5.560664176940918,1.9401894807815552,0.8009757995605469,1,5,train
5.2179341316223145,5.217839241027832,1.421289086341858,0.8054665327072144,1,5,train
5.5383429527282715,5.438406944274902,1.9970977306365967,0.8091671466827393,1,5,train
5.718186378479004,5.616222858428955,2.037663221359253,0.804482102394104,1,5,train
5.572320938110352,5.479233741760254,1.8601123094558716,0.8148645162582397,1,5,train
5.617314338684082,5.50644588470459,2.215749740600586,0.8083679676055908,1,5,train
5.498033046722412,5.497941017150879,1.3868098258972168,0.7806894779205322,1,5,val
5.398141384124756,5.398044586181641,1.5706642866134644,0.8125598430633545,1,6,train
5.807373046875,5.7125396728515625,1.8950436115264893,0.8117233514785767,1,6,train
5.349888801574707,5.254781723022461,1.900532603263855,0.8053575754165649,1,6,train
5.334983825683594,5.334887981414795,1.5399422645568848,0.8041502237319946,1,6,train
5.360033988952637,5.359935283660889,1.7029083967208862,0.814138650894165,1,6,train
5.610501289367676,5.51617431640625,1.8849067687988281,0.8144879341125488,1,6,train
5.458398342132568,5.458307266235352,1.2685260772705078,0.7833089828491211,1,6,val
5.747413635253906,5.656737804412842,1.8118650913238525,0.8240623474121094,1,7,train
5.237607955932617,5.237512588500977,1.4893436431884766,0.8062350749969482,1,7,train
5.1568284034729,5.156733512878418,1.4265551567077637,0.806729793548584,1,7,train
5.7778239250183105,5.679138660430908,1.9720605611801147,0.8190228939056396,1,7,train
5.248599529266357,5.248504638671875,1.437888503074646,0.805944561958313,1,7,train
5.381259441375732,5.381163597106934,1.48091721534729,0.8129777908325195,1,7,train
5.425967693328857,5.425875186920166,1.3801289796829224,0.7886379957199097,1,7,val
5.5835795402526855,5.583480358123779,1.7383520603179932,0.8185679912567139,1,8,train
5.379998683929443,5.379902362823486,1.4247913360595703,0.8197953701019287,1,8,train
5.158060550689697,5.157959938049316,1.7988330125808716,0.8251150846481323,1,8,train
5.335058689117432,5.225628852844238,2.1869125366210938,0.845816969871521,1,8,train
5.5939507484436035,5.444814682006836,2.9810431003570557,0.8394613265991211,1,8,train
5.471113681793213,5.337597370147705,2.6686270236968994,0.8464444875717163,1,8,train
5.401736736297607,5.4016432762146,1.3284494876861572,0.8019305467605591,1,8,val
5.504401683807373,5.407904148101807,1.9282712936401367,0.8381168842315674,1,9,train
5.38245153427124,5.382352352142334,1.5968765020370483,0.8368105888366699,1,9,train
5.317172527313232,5.317073822021484,1.546586275100708,0.8363937139511108,1,9,train
5.379997730255127,5.379899978637695,1.5630618333816528,0.8197482824325562,1,9,train
5.2645721435546875,5.264474868774414,1.3957780599594116,0.835067629814148,1,9,train
5.3217363357543945,5.32163667678833,1.508146047592163,0.8452242612838745,1,9,train
5.38668966293335,5.386594772338867,1.3584773540496826,0.8135986328125,1,9,val
5.30418062210083,5.304081439971924,1.411670207977295,0.8496655225753784,1,10,train
5.541293621063232,5.541193962097168,1.4748209714889526,0.8509281873703003,1,10,train
5.230637073516846,5.23053503036499,1.5104634761810303,0.8675445318222046,1,10,train
5.135738372802734,5.135637283325195,1.4808388948440552,0.8646115064620972,1,10,train
5.349618434906006,5.349515438079834,1.4005197286605835,0.8934823274612427,1,10,train
5.4471588134765625,5.338625431060791,2.168841600418091,0.9108529090881348,1,10,train
5.34981632232666,5.349712371826172,1.7356293201446533,0.8682024478912354,1,10,val
5.283973693847656,5.185770511627197,1.9622721672058105,0.8971880674362183,1,11,train
5.155535697937012,5.035806655883789,2.3927812576293945,0.9025208950042725,1,11,train
5.576076030731201,5.455722808837891,2.4052019119262695,0.9319610595703125,1,11,train
5.397958755493164,5.285813808441162,2.2410953044891357,0.900115966796875,1,11,train
5.496821403503418,5.391118049621582,2.112274646759033,0.8975540399551392,1,11,train
5.457525730133057,5.36472225189209,1.8542735576629639,0.8969261646270752,1,11,train
5.349064826965332,5.348968505859375,1.2479616403579712,0.8371661901473999,1,11,val
5.4877119064331055,5.487610816955566,1.355064034461975,0.8751025199890137,1,12,train
5.0766496658325195,5.076550483703613,1.2561217546463013,0.869360089302063,1,12,train
5.357466220855713,5.357363700866699,1.4680863618850708,0.8759069442749023,1,12,train
5.356783390045166,5.356684684753418,1.2363390922546387,0.8642028570175171,1,12,train
5.203678607940674,5.203576564788818,1.526007056236267,0.8678115606307983,1,12,train
5.284935474395752,5.284834861755371,1.3410942554473877,0.8724442720413208,1,12,train
5.334819316864014,5.334721088409424,1.457770586013794,0.8353415727615356,1,12,val
5.2972259521484375,5.297124862670898,1.4037587642669678,0.8721054792404175,1,13,train
