total,reconstruction,kl,contrastive,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,mse_copynumber,cv,epoch,type,lr
8.654987335205078,8.419569969177246,0.019103024154901505,0.21631434559822083,1.284358263015747,1.3581565618515015,1.2708576917648315,1.2983832359313965,1.3066009283065796,1.2941237688064575,0.6070894002914429,1,1,train,0.0005
9.486308097839355,9.25693130493164,0.03821512684226036,0.19116206467151642,1.3086332082748413,1.1959331035614014,1.1966750621795654,1.6472963094711304,1.6452966928482056,1.6265069246292114,0.6365900635719299,1,1,train,0.0005
7.969011306762695,7.726043701171875,0.058924343436956406,0.18404322862625122,1.2100450992584229,1.1826070547103882,1.2354192733764648,1.261224627494812,1.1470787525177002,1.101121425628662,0.5885469913482666,1,1,train,0.0005
8.155167579650879,7.871647357940674,0.08569937944412231,0.1978207528591156,1.1647993326187134,1.3090358972549438,1.2572544813156128,1.3702232837677002,1.0791524648666382,1.143894910812378,0.5472872853279114,1,1,train,0.0005
7.617191314697266,7.328543663024902,0.10473059862852097,0.18391698598861694,1.0504388809204102,1.1534035205841064,1.1845663785934448,1.2684834003448486,1.0323184728622437,1.1101371049880981,0.5291962623596191,1,1,train,0.0005
7.408209800720215,7.108555316925049,0.11949549615383148,0.18015924096107483,0.9732588529586792,1.1952579021453857,1.1280852556228638,1.2377606630325317,1.0125683546066284,1.0317496061325073,0.5298748016357422,1,1,train,0.0005
7.2226080894470215,6.892146587371826,0.13356834650039673,0.19689302146434784,0.94591224193573,1.1407891511917114,1.0871517658233643,1.2673046588897705,0.9680889248847961,0.9790119528770447,0.5038875937461853,1,1,train,0.0005
6.491513252258301,5.986157417297363,0.28493329882621765,0.22042270004749298,0.8567525744438171,1.036062479019165,0.9101722240447998,1.0920852422714233,0.8631130456924438,0.8492200970649719,0.3787517547607422,1,1,val,0.0005
6.3833231925964355,5.915523052215576,0.2632962465286255,0.20450422167778015,0.87978196144104,0.927777886390686,1.0133787393569946,1.0613813400268555,0.8059784173965454,0.8398669958114624,0.38735759258270264,1,1,val,0.0005
6.65034818649292,6.131339073181152,0.3125380575656891,0.2064710557460785,0.8752899765968323,1.0693165063858032,0.9859347939491272,1.0620911121368408,0.8858138918876648,0.8564237356185913,0.3964693248271942,1,1,val,0.0005
6.45306396484375,5.999817848205566,0.256612092256546,0.19663365185260773,0.8748640418052673,1.020499348640442,0.9543949961662292,1.0128241777420044,0.8723492622375488,0.8395786881446838,0.42530718445777893,1,1,val,0.0005
6.871225833892822,6.529632568359375,0.1485779881477356,0.19301529228687286,0.9154266715049744,1.0751729011535645,0.9958464503288269,1.1538358926773071,0.9385547637939453,0.9609246253967285,0.4898708760738373,1,2,train,0.0005
6.800238132476807,6.425345420837402,0.16906936466693878,0.2058236300945282,0.8651690483093262,1.0546200275421143,1.0011889934539795,1.174172043800354,0.9042086601257324,0.9735457301139832,0.45244118571281433,1,2,train,0.0005
