total,reconstruction,kl,contrastive,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,mse_copynumber,cv,epoch,type,lr
7.781416416168213,7.669517517089844,0.0034838810097426176,0.10841492563486099,0.9577902555465698,0.9516491889953613,0.9489754438400269,0.9010671377182007,0.950166642665863,0.9092483520507812,2.0506203174591064,1,1,train,0.00032096768997224705
8.9539213180542,8.822075843811035,0.0036811670288443565,0.12816444039344788,1.0510791540145874,1.220291018486023,0.9992425441741943,1.017289638519287,1.372292160987854,1.1868551969528198,1.9750258922576904,1,1,train,0.00032096768997224705
8.387261390686035,8.277853012084961,0.004057958256453276,0.10535088926553726,1.0600625276565552,1.035871982574463,0.9044250249862671,0.9863055944442749,1.1805551052093506,1.097770094871521,2.012862205505371,1,1,train,0.00032096768997224705
8.546724319458008,8.454318046569824,0.004589210730046034,0.08781736344099045,1.133449912071228,0.9326891303062439,1.1582261323928833,1.1900062561035156,0.985361635684967,1.0892400741577148,1.9653451442718506,1,1,train,0.00032096768997224705
8.131184577941895,8.043146133422852,0.004917249549180269,0.08312150090932846,1.0802712440490723,1.0876027345657349,0.960427463054657,1.147618293762207,0.9233736395835876,0.8956764936447144,1.948176383972168,1,1,train,0.00032096768997224705
7.997548580169678,7.906184673309326,0.0054633221589028835,0.08590061217546463,0.9640906453132629,1.1439720392227173,1.0157512426376343,0.9698537588119507,0.9072723984718323,0.9872009754180908,1.9180434942245483,1,1,train,0.00032096768997224705
8.120209693908691,8.023296356201172,0.007651083171367645,0.089262455701828,1.0038002729415894,1.0356436967849731,1.1402642726898193,1.0207654237747192,0.9612767100334167,1.0246142148971558,1.8369312286376953,1,1,train,0.00032096768997224705
8.132119178771973,8.03685474395752,0.011262267827987671,0.08400283753871918,1.0250030755996704,1.0059480667114258,1.0541599988937378,1.054896593093872,1.0718505382537842,1.0346108675003052,1.7903850078582764,1,1,train,0.00032096768997224705
7.785974979400635,7.679305076599121,0.012821505777537823,0.09384807199239731,1.0069962739944458,0.9867319464683533,0.9224640727043152,1.1035417318344116,0.9752756357192993,0.9662136435508728,1.7180818319320679,1,1,train,0.00032096768997224705
7.8338189125061035,7.730644226074219,0.015666931867599487,0.08750775456428528,1.048197865486145,1.0586436986923218,1.0235964059829712,1.2012553215026855,0.8846094608306885,0.9575631022453308,1.5567785501480103,1,1,train,0.00032096768997224705
8.020330429077148,7.910644054412842,0.017975732684135437,0.09171102195978165,1.0166290998458862,0.9755347967147827,1.15846848487854,1.1304903030395508,1.0229932069778442,0.9997537732124329,1.6067743301391602,1,1,train,0.00032096768997224705
7.529367923736572,7.401275634765625,0.026749376207590103,0.10134255141019821,0.9949966073036194,1.06680428981781,1.1380195617675781,0.9039843678474426,0.770047128200531,0.8846192955970764,1.6428043842315674,1,1,train,0.00032096768997224705
7.108883857727051,7.01158332824707,0.021085282787680626,0.07621539384126663,0.9147716164588928,0.9695238471031189,0.9372145533561707,1.097216010093689,0.6321239471435547,0.8549139499664307,1.6058199405670166,1,1,train,0.00032096768997224705
7.658331871032715,7.533880233764648,0.029715508222579956,0.09473618119955063,1.0484369993209839,0.979169487953186,1.1463650465011597,1.095292091369629,0.8162493705749512,0.8445849418640137,1.6037824153900146,1,1,train,0.00032096768997224705
7.061162948608398,6.962131500244141,0.018120242282748222,0.08091094344854355,0.8745434880256653,1.0228310823440552,0.8471416234970093,1.010585069656372,0.6705001592636108,0.888424277305603,1.6481056213378906,1,1,train,0.00032096768997224705
7.6458234786987305,7.544101715087891,0.02245078608393669,0.07927098870277405,0.9083000421524048,1.160951018333435,0.9300507307052612,1.183165192604065,0.8431363105773926,0.9303295612335205,1.5881688594818115,1,1,train,0.00032096768997224705
7.865109443664551,7.759812355041504,0.009265950880944729,0.0960310623049736,0.9375525116920471,1.1068456172943115,1.2545620203018188,0.9594570398330688,0.7956392168998718,1.144869089126587,1.560887098312378,1,1,train,0.00032096768997224705
6.499448299407959,6.393133163452148,0.021252818405628204,0.0850624069571495,0.9428309202194214,0.9054527878761292,0.8141457438468933,0.7639651298522949,0.7765747308731079,0.832588255405426,1.3575756549835205,1,1,train,0.00032096768997224705
6.616105079650879,6.5045084953308105,0.024967556819319725,0.08662895113229752,0.9082686305046082,0.9056373238563538,0.904124915599823,0.9559134244918823,0.7237851619720459,0.7872849702835083,1.3194936513900757,1,1,train,0.00032096768997224705
7.263447284698486,7.156129837036133,0.028130454942584038,0.07918678224086761,0.8499936461448669,1.1197106838226318,0.9884137511253357,1.1295198202133179,0.7655582427978516,0.870814323425293,1.432119607925415,1,1,train,0.00032096768997224705
6.928286552429199,6.814103126525879,0.025395900011062622,0.08878766745328903,0.892946183681488,0.9872777462005615,1.0656436681747437,1.1059110164642334,0.6972059607505798,0.8602982759475708,1.2048203945159912,1,1,train,0.00032096768997224705
6.688368797302246,6.584600448608398,0.025485478341579437,0.0782826691865921,0.8494613170623779,1.0119813680648804,0.8367236256599426,1.0052626132965088,0.7074102759361267,0.8730814456939697,1.3006799221038818,1,1,train,0.00032096768997224705
7.4298906326293945,7.325467109680176,0.009732848964631557,0.09469063580036163,0.897617757320404,0.9543622136116028,1.2380131483078003,1.0557855367660522,0.7160706520080566,0.9623296856880188,1.5012880563735962,1,1,train,0.00032096768997224705
6.736870765686035,6.62859582901001,0.02014581486582756,0.0881291851401329,0.9670438170433044,0.9804454445838928,0.837349534034729,0.9758122563362122,0.6447266340255737,0.8620240688323975,1.3611940145492554,1,1,train,0.00032096768997224705
7.002880096435547,6.890844345092773,0.02981623448431492,0.08221977204084396,0.9557773470878601,0.9303526878356934,1.1044807434082031,0.9676057696342468,0.7723073363304138,0.8530663847923279,1.3072539567947388,1,1,train,0.00032096768997224705
6.534143447875977,6.419038772583008,0.021909354254603386,0.09319563955068588,0.848980188369751,0.9284940958023071,0.7560629844665527,0.9710632562637329,0.7576202750205994,0.8400796055793762,1.3167378902435303,1,1,train,0.00032096768997224705
6.797932147979736,6.689070224761963,0.018060289323329926,0.09080176055431366,0.7608785629272461,0.9036009907722473,0.931533694267273,0.9857954978942871,1.007848858833313,0.7273450493812561,1.3720680475234985,1,1,train,0.00032096768997224705
6.673285007476807,6.5616302490234375,0.026418069377541542,0.08523647487163544,0.827782928943634,1.022323489189148,1.0102875232696533,1.0521315336227417,0.6166731119155884,0.76389479637146,1.2685366868972778,1,1,train,0.00032096768997224705
6.348768711090088,6.247796058654785,0.02516266517341137,0.07580982893705368,0.8595330119132996,0.9723665714263916,0.8848908543586731,0.9217849373817444,0.6327625513076782,0.8048234581947327,1.1716349124908447,1,1,train,0.00032096768997224705
6.742201328277588,6.632668972015381,0.027426574379205704,0.08210563659667969,0.8933221697807312,0.9132968783378601,0.9375941753387451,1.0133084058761597,0.8410686254501343,0.8736111521720886,1.160467505455017,1,1,train,0.00032096768997224705
6.516292572021484,6.408661842346191,0.021823501214385033,0.0858074352145195,0.8058694005012512,0.9618070721626282,0.860099196434021,1.1031534671783447,0.6672917008399963,0.71128249168396,1.2991582155227661,1,1,train,0.00032096768997224705
6.172962665557861,6.072723388671875,0.02050510235130787,0.07973437011241913,0.7739757299423218,1.0776382684707642,0.8345746397972107,0.8526131510734558,0.652603805065155,0.8540058135986328,1.0273116827011108,1,1,val,0.00032096768997224705
6.279204368591309,6.16973876953125,0.023935947567224503,0.08552983403205872,0.7728291153907776,0.9006815552711487,0.9118242859840393,0.9236358404159546,0.6859310269355774,0.8045125603675842,1.1703245639801025,1,1,val,0.00032096768997224705
6.4559326171875,6.343161106109619,0.024783864617347717,0.08798752725124359,0.7621139287948608,1.0587553977966309,0.8201964497566223,0.9670923352241516,0.705470860004425,0.8547180891036987,1.1748138666152954,1,1,val,0.00032096768997224705
6.156217098236084,6.05404806137085,0.022433949634432793,0.07973536849021912,0.8281126022338867,0.8828682899475098,0.7307547330856323,0.9945459365844727,0.6406470537185669,0.7817286252975464,1.1953908205032349,1,1,val,0.00032096768997224705
6.222485065460205,6.119884490966797,0.022616060450673103,0.07998472452163696,0.770157516002655,1.092433214187622,0.8555623292922974,0.817879855632782,0.6252217292785645,0.8312153220176697,1.1274144649505615,1,1,val,0.00032096768997224705
6.110008716583252,5.998681545257568,0.02566893771290779,0.08565802872180939,0.790960431098938,0.9638468623161316,0.854891836643219,0.8363819122314453,0.6564119458198547,0.7535949945449829,1.1425938606262207,1,1,val,0.00032096768997224705
6.255110740661621,6.1460795402526855,0.021548474207520485,0.08748296648263931,0.8565697073936462,0.901658296585083,0.916813313961029,0.8569586873054504,0.58731609582901,0.8159038424491882,1.210859775543213,1,1,val,0.00032096768997224705
6.152677059173584,6.052903175354004,0.02185637317597866,0.0779174417257309,0.8235265612602234,1.0200637578964233,0.8425938487052917,0.9581497311592102,0.6114645004272461,0.7081542015075684,1.0889508724212646,1,1,val,0.00032096768997224705
