total,reconstruction,kl,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,cv,epoch,type
4.778796672821045,3.990023136138916,0.7887734770774841,0.9754728078842163,1.1306689977645874,0.9786986112594604,0.905182957649231,1,1,train
22.292686462402344,10.782812118530273,11.509873390197754,4.6288909912109375,1.1745266914367676,1.272081971168518,3.707312822341919,1,1,train
7.203945159912109,4.88629150390625,2.3176538944244385,1.333896279335022,1.0644989013671875,1.097145438194275,1.3907506465911865,1,1,train
6.538186550140381,4.6339616775512695,1.9042247533798218,1.1943447589874268,0.9930006861686707,1.151166319847107,1.2954496145248413,1,1,train
5.407740592956543,4.657248497009277,0.7504921555519104,1.27313232421875,0.9764719605445862,0.9366745352745056,1.4709694385528564,1,1,train
5.267858982086182,4.697962284088135,0.5698965787887573,1.346590280532837,1.0220059156417847,1.0440748929977417,1.2852911949157715,1,1,train
5.4436540603637695,4.674247741699219,0.769406259059906,1.1577078104019165,1.1292073726654053,1.1552623510360718,1.2320698499679565,1,1,train
4.78209114074707,4.317660808563232,0.4644303321838379,1.1355185508728027,0.901779294013977,1.0558996200561523,1.2244634628295898,1,1,train
4.442285537719727,4.044140338897705,0.3981453776359558,1.007829189300537,0.9530767798423767,0.9419640302658081,1.1412701606750488,1,1,train
4.4346489906311035,4.084804534912109,0.3498443067073822,1.0226372480392456,0.9836155772209167,0.9391459226608276,1.1394054889678955,1,1,train
4.4467668533325195,4.140713691711426,0.306053102016449,1.1295740604400635,1.0631210803985596,0.9700793623924255,0.9779391288757324,1,1,train
4.618183135986328,4.296809196472168,0.321373850107193,1.0419936180114746,1.048539161682129,0.94908607006073,1.2571903467178345,1,1,train
4.204007148742676,3.932389736175537,0.2716173231601715,1.078067421913147,0.8205859661102295,0.9408116936683655,1.09292471408844,1,1,train
3.939894676208496,3.6287388801574707,0.3111557066440582,0.9981347918510437,0.8386142253875732,0.8546132445335388,0.9373764395713806,1,1,train
4.313229084014893,4.0465474128723145,0.26668164134025574,1.0086911916732788,0.9511088728904724,0.9215731024742126,1.165174126625061,1,1,train
4.237225532531738,3.969052314758301,0.26817306876182556,0.9633780717849731,1.0380703210830688,0.8573317527770996,1.1102722883224487,1,1,train
3.8715686798095703,3.649966239929199,0.2216024249792099,0.9812127351760864,0.9237640500068665,0.7851858139038086,0.959803581237793,1,1,train
4.051117420196533,3.822378635406494,0.22873865067958832,0.9044100046157837,0.9054439663887024,0.8301224112510681,1.1824020147323608,1,1,train
