total,mse,kl,covariate,mse_methylation,mse_transcriptomics,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,kl_methylation,kl_transcriptomics,kl_proteomics,kl_metabolomics,kl_drugresponse,kl_crisprcas9,cv,epoch,type
7.143256187438965,6.968136787414551,0.005963798146694899,0.16915564239025116,1.286860466003418,1.0903102159500122,0.9824299812316895,1.2142481803894043,1.2239267826080322,1.1703616380691528,0.5042750835418701,0.48634588718414307,0.4947463274002075,0.5154809355735779,0.49435779452323914,0.48669296503067017,1,1,train
6.074262619018555,5.901450157165527,0.006542585324496031,0.16626963019371033,0.9176915884017944,1.1126550436019897,1.0324530601501465,1.0056604146957397,0.9148640632629395,0.9181258678436279,0.6160949468612671,0.5109696388244629,0.550346851348877,0.6028616428375244,0.49813002347946167,0.49288976192474365,1,1,train
6.532000541687012,6.280765533447266,0.007078930735588074,0.24415603280067444,1.082687258720398,1.0242258310317993,1.0500613451004028,0.9495140314102173,1.032655954360962,1.1416218280792236,0.49602219462394714,0.6089882850646973,0.5638483166694641,0.7241650223731995,0.5617645978927612,0.5846770405769348,1,1,train
6.291569232940674,6.089229106903076,0.006847649347037077,0.19549211859703064,1.0260752439498901,1.0438133478164673,1.0299397706985474,1.0636259317398071,0.9753624200820923,0.9504126906394958,0.5953513383865356,0.5837268829345703,0.5337529182434082,0.5853879451751709,0.5566895604133606,0.568915843963623,1,1,train
6.358194351196289,6.252823829650879,0.006913880351930857,0.09845681488513947,1.0352587699890137,0.9940362572669983,1.0609540939331055,1.091051697731018,0.9600747227668762,1.1114485263824463,0.5735021829605103,0.578411877155304,0.5477032661437988,0.5713986754417419,0.5855624079704285,0.6003616452217102,1,1,train
6.439366340637207,6.325084686279297,0.007536876481026411,0.10674488544464111,1.059133768081665,0.9901232719421387,1.0392488241195679,1.1752549409866333,1.0670214891433716,0.9943028688430786,0.5727874040603638,0.6292905211448669,0.5850116610527039,0.7309533953666687,0.5872616171836853,0.6631333827972412,1,1,train
5.929387092590332,5.794363975524902,0.008118663914501667,0.12690451741218567,0.989181637763977,0.9599040746688843,1.0146417617797852,0.9329075217247009,0.8913357853889465,1.0063931941986084,0.7132372260093689,0.7473492622375488,0.5767455697059631,0.674491286277771,0.6978135704994202,0.6496951580047607,1,1,train
6.158504486083984,5.993134498596191,0.00791575200855732,0.15745410323143005,1.0177148580551147,0.9879547357559204,0.9884837865829468,0.8560839295387268,1.0794854164123535,1.0634114742279053,0.5835849642753601,0.6261762976646423,0.8210127353668213,0.6925193667411804,0.7061129212379456,0.5284692049026489,1,1,train
6.045236587524414,5.944921493530273,0.008211309090256691,0.09210415184497833,0.872234582901001,0.9891833662986755,0.9481459856033325,1.0319944620132446,1.0882402658462524,1.015122890472412,0.5854442119598389,0.6336740851402283,0.5852711200714111,0.6283026933670044,0.7378618121147156,0.9351003766059875,1,1,train
6.2312445640563965,6.1045122146606445,0.008469833992421627,0.11826230585575104,0.8890804648399353,0.9724200367927551,1.0921845436096191,0.9934857487678528,1.1155004501342773,1.0418410301208496,0.6643720865249634,0.7336949706077576,0.7610095143318176,0.6670600175857544,0.7007330060005188,0.7080476880073547,1,1,train
6.111786842346191,5.9838948249816895,0.011225602589547634,0.11666614562273026,0.9525042772293091,0.9487069845199585,0.9964587688446045,1.1231333017349243,0.9403592944145203,1.022732138633728,0.6314446926116943,0.7656835317611694,1.5369858741760254,0.8909192681312561,0.9030620455741882,0.8847062587738037,1,1,train
6.101513385772705,5.916632175445557,0.008609254844486713,0.1762719750404358,0.880843997001648,0.9286110401153564,0.9283531904220581,1.129292607307434,0.964638888835907,1.0848926305770874,0.710465669631958,0.7006056308746338,0.7322870492935181,0.6500740647315979,0.8426838517189026,0.6685112714767456,1,1,train
5.784326076507568,5.588358402252197,0.01018828060477972,0.18577948212623596,0.9419175386428833,0.9043113589286804,0.9649147987365723,0.9709524512290955,0.8657692670822144,0.9404929280281067,0.9979433417320251,0.7216830253601074,1.0695295333862305,0.912629246711731,0.6463494300842285,0.7460054159164429,1,1,train
6.336008548736572,6.081146717071533,0.015710026025772095,0.2391519397497177,0.890526533126831,0.8685758709907532,0.9980769753456116,1.0810831785202026,1.1734933853149414,1.069390892982483,1.5499091148376465,1.3532742261886597,2.066978693008423,0.6742284297943115,0.6752820611000061,1.5353403091430664,1,1,train
6.568824291229248,6.416032314300537,0.011541268788278103,0.14125046133995056,0.8204295635223389,0.984296441078186,1.0828564167022705,1.150777816772461,1.2990139722824097,1.078658103942871,0.8795549869537354,0.7304002642631531,2.0219619274139404,0.6986235976219177,0.5671094655990601,0.8729841709136963,1,1,train
