total,reconstruction,kl,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,cv,epoch,type
3.976396083831787,3.897768974304199,0.0786270722746849,1.01214599609375,0.9213289618492126,1.0472625494003296,0.9170312285423279,1,1,train
4.0814104080200195,4.003760814666748,0.07764951884746552,0.9195037484169006,1.1419438123703003,0.98056560754776,0.9617477059364319,1,1,train
4.27866268157959,4.20179557800293,0.07686714828014374,0.9856467247009277,1.067151427268982,1.0123608112335205,1.1366366147994995,1,1,train
4.238150119781494,4.162147045135498,0.07600308954715729,1.0549739599227905,0.9946932792663574,1.1293270587921143,0.9831528067588806,1,1,train
4.501470565795898,4.426549434661865,0.07492107897996902,0.9656838178634644,1.1058913469314575,1.1992006301879883,1.1557735204696655,1,1,train
4.164723873138428,4.090182304382324,0.07454179227352142,1.0816484689712524,0.9480409622192383,1.0157954692840576,1.044697642326355,1,1,train
4.267856121063232,4.194321632385254,0.07353466749191284,1.0481067895889282,0.9703463315963745,1.0935394763946533,1.0823290348052979,1,1,train
4.091985702514648,4.019312381744385,0.07267352193593979,0.9952383637428284,0.9533059000968933,1.0574283599853516,1.013339877128601,1,1,train
4.329273700714111,4.2569732666015625,0.07230030745267868,0.9511390924453735,1.094971776008606,1.1263659000396729,1.0844966173171997,1,1,train
4.313493251800537,4.241996765136719,0.07149670273065567,1.0339958667755127,1.103102684020996,1.023369312286377,1.081528663635254,1,1,train
4.279158592224121,4.208256721496582,0.07090197503566742,1.031994342803955,1.0156928300857544,1.122072696685791,1.0384968519210815,1,1,train
4.034012794494629,3.9638004302978516,0.07021252810955048,1.0218079090118408,0.8404572010040283,0.9876538515090942,1.1138817071914673,1,1,train
3.7953169345855713,3.725586175918579,0.06973075866699219,0.9516785740852356,0.9858776926994324,0.8445383310317993,0.9434916377067566,1,1,train
4.202928066253662,4.133500576019287,0.06942740082740784,1.023875117301941,1.026731252670288,1.12588632106781,0.9570077061653137,1,1,train
3.9749999046325684,3.9061336517333984,0.06886632740497589,1.0452779531478882,1.002833366394043,0.8688777685165405,0.9891443848609924,1,1,train
4.060962200164795,3.992384195327759,0.06857778877019882,0.9935468435287476,1.0826047658920288,0.9864300489425659,0.929802656173706,1,1,train
4.368108749389648,4.300084114074707,0.06802483648061752,1.1139415502548218,0.918053925037384,1.0904765129089355,1.1776119470596313,1,1,train
4.291865348815918,4.224567413330078,0.06729774922132492,1.190803050994873,1.0686630010604858,1.0258960723876953,0.9392051696777344,1,1,train
4.2982892990112305,4.231568813323975,0.06672041118144989,0.9689820408821106,1.1852786540985107,0.9518836140632629,1.1254247426986694,1,1,train
3.981175422668457,3.9144465923309326,0.0667288675904274,0.9861041307449341,0.9952389001846313,1.0085166692733765,0.924587070941925,1,1,train
4.40230131149292,4.3369975090026855,0.06530386209487915,1.0338951349258423,1.0016273260116577,1.2844489812850952,1.0170260667800903,1,1,train
4.471399784088135,4.405622482299805,0.06577716767787933,1.0940754413604736,1.097251296043396,1.0759196281433105,1.138376235961914,1,1,train
4.176220893859863,4.111247539520264,0.06497359275817871,0.9634578227996826,1.1589360237121582,1.0511821508407593,0.9376717209815979,1,1,train
3.986400604248047,3.9236884117126465,0.0627121552824974,0.9760963320732117,0.893805980682373,1.0443472862243652,1.0094387531280518,1,1,train
4.032685279846191,3.9697775840759277,0.0629078820347786,1.0625215768814087,1.0128989219665527,0.9701772332191467,0.9241799712181091,1,1,val
4.061583042144775,3.9984498023986816,0.0631331354379654,1.0146620273590088,1.003055453300476,0.8631688952445984,1.1175636053085327,1,1,val
4.1388630867004395,4.076867580413818,0.061995718628168106,0.9439558386802673,1.0347799062728882,0.9806650280952454,1.1174668073654175,1,1,val
3.991661310195923,3.9294164180755615,0.06224486231803894,1.0603876113891602,1.1128908395767212,0.9036115407943726,0.8525264263153076,1,1,val
3.9823453426361084,3.919543743133545,0.06280159205198288,0.9779804348945618,0.9776466488838196,0.9406654238700867,1.0232511758804321,1,1,val
3.8640706539154053,3.801492214202881,0.06257841736078262,0.933926522731781,0.9819560050964355,0.9125669002532959,0.9730428457260132,1,1,val
4.295899391174316,4.2325334548950195,0.0633658617734909,1.0891971588134766,1.013332486152649,1.0354524850845337,1.0945515632629395,1,1,val
3.9116837978363037,3.8490984439849854,0.06258543580770493,1.0672495365142822,0.8800508975982666,1.0039771795272827,0.8978207111358643,1,1,val
3.900944471359253,3.8390626907348633,0.06188168749213219,0.9822695255279541,0.9488920569419861,0.9254921674728394,0.9824091196060181,1,1,val
