total,reconstruction,kl,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,mse_copynumber,cv,epoch,type,lr
6.780401706695557,6.772493362426758,0.007908510975539684,0.9737895727157593,1.0913573503494263,1.0933417081832886,1.0868539810180664,1.1380484104156494,1.0399303436279297,0.34917163848876953,1,1,train,0.0004
6.896753311157227,6.8902459144592285,0.006507223937660456,1.0491324663162231,1.0147899389266968,1.0587202310562134,1.1266958713531494,1.1345492601394653,1.1152716875076294,0.39108720421791077,1,1,train,0.0004
6.475647926330566,6.470578193664551,0.005069581791758537,1.0146961212158203,0.9407481551170349,1.0910744667053223,1.0590482950210571,1.0354540348052979,0.9785928726196289,0.3509647846221924,1,1,train,0.0004
6.2949910163879395,6.290473461151123,0.00451769819483161,1.0364513397216797,1.0134698152542114,0.9710689783096313,0.9488253593444824,0.9404292702674866,1.007010817527771,0.3732178807258606,1,1,train,0.0004
6.486158847808838,6.479219436645508,0.006939238402992487,1.0294239521026611,1.1450835466384888,0.9704996943473816,1.1388957500457764,0.9296447038650513,0.9520429968833923,0.31362858414649963,1,1,train,0.0004
5.913930892944336,5.903384208679199,0.010546709410846233,0.9672555923461914,0.9987028241157532,0.9187989830970764,0.9556649327278137,0.7756026983261108,0.9210148453712463,0.3663446009159088,1,1,train,0.0004
5.922943592071533,5.906179904937744,0.016763867810368538,0.9172806739807129,0.9633511900901794,0.8782504200935364,1.0726666450500488,0.8034811615943909,0.8895444869995117,0.381605327129364,1,1,train,0.0004
6.004152774810791,5.990638256072998,0.013514583930373192,0.9341199398040771,1.0083993673324585,1.0087902545928955,0.9960845112800598,0.7512065768241882,0.9471775889396667,0.3448601961135864,1,1,train,0.0004
6.020683765411377,6.009061336517334,0.011622361838817596,0.9488166570663452,1.0740725994110107,1.076122760772705,0.9446536302566528,0.7726035118103027,0.8651225566864014,0.32766979932785034,1,1,train,0.0004
5.931891441345215,5.920042037963867,0.011849530041217804,0.9076359868049622,1.0510399341583252,0.99200040102005,0.9909399151802063,0.7909882664680481,0.8685770630836487,0.31886035203933716,1,1,train,0.0004
5.6489362716674805,5.636562347412109,0.012373850680887699,0.8368955850601196,0.8806003332138062,0.9229371547698975,1.1200385093688965,0.7083658576011658,0.781859815120697,0.38586509227752686,1,1,train,0.0004
5.920004844665527,5.905284881591797,0.01471995934844017,0.8519159555435181,1.0653597116470337,1.0114811658859253,1.0612280368804932,0.7535925507545471,0.8235904574394226,0.33811691403388977,1,1,val,0.0004
5.468830585479736,5.45610237121582,0.012728440575301647,0.8347996473312378,0.8904052972793579,0.9821057915687561,0.9448527097702026,0.6619422435760498,0.794920027256012,0.34707626700401306,1,1,val,0.0004
5.587790489196777,5.572841644287109,0.01494892779737711,0.9242827892303467,0.9691796898841858,0.8719727993011475,0.9914453029632568,0.6778855323791504,0.7972671985626221,0.34080904722213745,1,1,val,0.0004
5.960629940032959,5.945636749267578,0.014993165619671345,0.8751029372215271,0.9731177091598511,1.0700080394744873,1.089074730873108,0.7457931041717529,0.8533467650413513,0.339193195104599,1,1,val,0.0004
