feature,importance
SAFB2,0.5202145534808424
TOMM70,0.5201459968125334
HIBADH,0.5201266429794713
HACD3,0.5199249553263772
DDX6,0.5198682291450719
TACO1,0.519687864735473
UTP14A,0.5195373586904446
TMOD3,0.5194020296776083
RFC5,0.5193676297174689
PLBD2,0.5191483090793052
HMGA1,0.5191407154987532
HDHD5,0.5190258045553681
GSTK1,0.5187440317534562
PTBP1,0.5185176761978222
DNAJC9,0.5184725251198344
SPOUT1,0.5184463725083367
NEMF,0.5183997594572021
NDUFAF4,0.5183836687622279
STIM1,0.5183097683290445
FKBP8,0.5178959415274925
SMARCA4,0.517865626621968
LAMTOR2,0.5177601464708599
NUP88,0.5174506658347832
H4C1,0.5170661403497244
SLC3A2,0.5169310844014532
STRN3,0.51671365834742
AKAP8L,0.5162026441253623
MDC1,0.5160105844383672
PLIN3,0.5159617502090919
MRPS12,0.5158620894001945
DNAJA3,0.5156618125540376
NUCB1,0.5155063677088372
RCN2,0.5154392582234579
HNRNPA0,0.5151011745474721
ADPGK,0.5150490254242479
SRSF2,0.5149532990441708
TMED7,0.5146567163599917
NCSTN,0.5144084779403661
POLR2H,0.5142859287389543
CTBP2,0.5142829877919193
TPD52,0.5142454929006047
HMOX2,0.5138942481177026
EXOSC6,0.5137232327938677
MRPL39,0.5135821335558052
DDX39B,0.5135493533100741
ATP6V0A1,0.5132163520568521
NDUFS6,0.5129391530938722
PRPF31,0.5128197299562588
MAVS,0.5127631519590595
TIMM8B,0.5126624266050773
DDX54,0.5124189463437191
QKI,0.5122487827657022
GORASP2,0.5122470027530726
ANXA11,0.5120296635701719
PPP1CB,0.5119900524853123
CYC1,0.5118894918678502
GTF3C1,0.5118175959761533
SNRPA1,0.5116342222386194
NDUFA10,0.5112414499153898
RDH14,0.511163497924636
VAPB,0.5109394099565938
SYMPK,0.5109388688873743
CTSC,0.5109221483004293
POLR2B,0.510889919469821
COLGALT1,0.5106967541116211
STXBP3,0.5105507804628255
ALB,0.5104845289335012
TOMM22,0.5104212470189119
YWHAZ,0.5103582868735086
GPD2,0.510277396727535
P4HA1,0.5102314133915085
ETFA,0.5095134686711156
ABCF1,0.5094830237423768
CBX8,0.5093135926885525
NCBP3,0.509261906035536
ALDH4A1,0.5091672085350921
SMC3,0.5091446419813772
RAB10,0.5090648360226497
RCN1,0.5090212399622941
TIAL1,0.5089808784743096
STOML2,0.5085383374283732
ZRANB2,0.5084660316816134
MRPL30,0.5084200022306523
SART3,0.5084027186177367
DHODH,0.5082882757644827
SF3B2,0.5082127026626402
ZMYND8,0.5082068320106145
ALDH3A2,0.5081982011482148
FXN,0.5079433040292847
