total,mse,kl,covariate,label,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,kl_proteomics,kl_metabolomics,kl_drugresponse,kl_crisprcas9,cv,epoch,type
5.0242919921875,5.0219316482543945,0.002360411686822772,0.0,0.0,1.311509609222412,1.272987961769104,1.1982437372207642,1.2391905784606934,0.42702624201774597,0.4133211374282837,0.5033822655677795,0.42657896876335144,1,1,train
4.990990161895752,4.988763332366943,0.0022268889006227255,0.0,0.0,1.2354295253753662,1.2258657217025757,1.2694534063339233,1.2580145597457886,0.44247937202453613,0.39553302526474,0.4164355397224426,0.41571876406669617,1,1,train
5.063024520874023,5.060923099517822,0.00210145628079772,0.0,0.0,1.2761934995651245,1.302672028541565,1.2056901454925537,1.2763675451278687,0.4222668409347534,0.3582095801830292,0.4348301589488983,0.36078551411628723,1,1,train
5.10277795791626,5.100498199462891,0.0022797526326030493,0.0,0.0,1.244940996170044,1.2658532857894897,1.2547999620437622,1.3349041938781738,0.4211980104446411,0.38834288716316223,0.48119446635246277,0.419079065322876,1,1,train
4.952973365783691,4.95084810256958,0.0021251423750072718,0.0,0.0,1.2258800268173218,1.2191808223724365,1.3265868425369263,1.179200530052185,0.377997487783432,0.4382050037384033,0.41545939445495605,0.3621947467327118,1,1,train
4.993835926055908,4.991728782653809,0.0021069771610200405,0.0,0.0,1.2364920377731323,1.284949779510498,1.288917899131775,1.1813688278198242,0.39673516154289246,0.42021849751472473,0.3938346207141876,0.3694445490837097,1,1,train
5.156237602233887,5.15402889251709,0.002208908786997199,0.0,0.0,1.2080823183059692,1.4431543350219727,1.2247047424316406,1.2780876159667969,0.41689857840538025,0.4409356713294983,0.38810455799102783,0.4107428789138794,1,1,train
4.972195625305176,4.969997882843018,0.0021978893782943487,0.0,0.0,1.2085422277450562,1.2596889734268188,1.2637542486190796,1.2380123138427734,0.41926082968711853,0.35834911465644836,0.4037320017814636,0.46707507967948914,1,1,train
5.039092540740967,5.036728382110596,0.00236407364718616,0.0,0.0,1.2525373697280884,1.2779419422149658,1.1893783807754517,1.3168706893920898,0.3951689600944519,0.48188868165016174,0.4842773377895355,0.41172003746032715,1,1,train
4.988651752471924,4.986506938934326,0.0021450244821608067,0.0,0.0,1.239385962486267,1.2001858949661255,1.3246766328811646,1.2222586870193481,0.3710660934448242,0.4673699140548706,0.41455715894699097,0.3557751476764679,1,1,train
4.8359527587890625,4.8336663246154785,0.0022863249760121107,0.0,0.0,1.241308569908142,1.1565170288085938,1.2783352136611938,1.1575056314468384,0.42669758200645447,0.4400276243686676,0.39710715413093567,0.450911283493042,1,1,train
4.873137474060059,4.870846748352051,0.00229067075997591,0.0,0.0,1.198580265045166,1.2460905313491821,1.2403395175933838,1.185836672782898,0.4065285921096802,0.43165749311447144,0.44345152378082275,0.43636539578437805,1,1,train
5.21574068069458,5.2134222984313965,0.0023181987926363945,0.0,0.0,1.237472653388977,1.3263087272644043,1.2852240800857544,1.3644169569015503,0.4074464738368988,0.45560771226882935,0.4172929525375366,0.4583020508289337,1,1,train
3.979992628097534,3.9779915809631348,0.0020009917207062244,0.0,0.0,0.9836441874504089,0.9780250787734985,1.0271419286727905,0.9891804456710815,0.37041908502578735,0.41140350699424744,0.36383482813835144,0.3550863265991211,1,1,val
5.00852108001709,5.006458759307861,0.002062458312138915,0.0,0.0,1.2364821434020996,1.2284369468688965,1.2641408443450928,1.2773988246917725,0.37955668568611145,0.3625667691230774,0.39362433552742004,0.41109585762023926,1,2,train
4.9479241371154785,4.945583343505859,0.0023405819665640593,0.0,0.0,1.166037917137146,1.284693956375122,1.2557443380355835,1.2391071319580078,0.49506375193595886,0.3666180670261383,0.4574963450431824,0.43625831604003906,1,2,train
5.1029372215271,5.100558757781982,0.002378563629463315,0.0,0.0,1.2254894971847534,1.3570424318313599,1.3047490119934082,1.2132776975631714,0.42544978857040405,0.4383199214935303,0.41963866353034973,0.5005143284797668,1,2,train
4.532975196838379,4.5304365158081055,0.00253862957470119,0.0,0.0,1.101662278175354,1.186137318611145,1.1080422401428223,1.134594440460205,0.3652780055999756,0.4002573490142822,0.6535090804100037,0.48492756485939026,1,2,train
4.924310684204102,4.921220302581787,0.0030903031583875418,0.0,0.0,1.231184720993042,1.2467044591903687,1.2660409212112427,1.177290439605713,0.7671671509742737,0.42089247703552246,0.371846467256546,0.757821261882782,1,2,train
4.7959675788879395,4.792885780334473,0.0030817806255072355,0.0,0.0,1.1858954429626465,1.2595843076705933,1.1500964164733887,1.1973096132278442,0.7262064218521118,0.6187597513198853,0.3826863765716553,0.5836827754974365,1,2,train
4.485905647277832,4.4832611083984375,0.0026446757838129997,0.0,0.0,1.1319504976272583,1.1358542442321777,1.1253019571304321,1.0901544094085693,0.4363674223423004,0.590466320514679,0.5021819472312927,0.4544910490512848,1,2,train
4.650609970092773,4.648071765899658,0.0025383199099451303,0.0,0.0,1.1496645212173462,1.1712726354599,1.1640667915344238,1.1630676984786987,0.5105910301208496,0.4403208792209625,0.40671294927597046,0.5461152195930481,1,2,train
4.856128692626953,4.853066444396973,0.003062368370592594,0.0,0.0,1.1058915853500366,1.3041472434997559,1.2280367612838745,1.2149903774261475,0.9094135165214539,0.4316135346889496,0.44665899872779846,0.50909024477005,1,2,train
