total,mse,kl,covariate,mse_methylation,mse_transcriptomics,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,cv,epoch,type
6.149831771850586,5.9732842445373535,0.047849200665950775,0.12869849801063538,0.979360044002533,0.9919039011001587,1.0696585178375244,1.027244210243225,0.8536937832832336,1.05142343044281,1,1,train
6.0279998779296875,5.923158168792725,0.04447632655501366,0.06036542356014252,0.9295694231987,0.9339317083358765,0.9669470191001892,1.0462276935577393,1.090896487236023,0.9555860161781311,1,1,train
6.076896667480469,5.962009906768799,0.04068983718752861,0.07419688999652863,0.929548978805542,1.048351764678955,0.9772216081619263,0.9740744829177856,0.9888478517532349,1.043965458869934,1,1,train
6.376237392425537,6.255117893218994,0.03630927950143814,0.08481044322252274,1.0775381326675415,0.9788933992385864,1.0533374547958374,0.9798208475112915,1.1091790199279785,1.0563491582870483,1,1,train
6.175508975982666,6.053736686706543,0.03335524722933769,0.08841683715581894,1.0586576461791992,0.9650046229362488,1.0151022672653198,0.9083746075630188,1.0769509077072144,1.0296469926834106,1,1,train
6.417170524597168,6.267507553100586,0.031182123348116875,0.11848092079162598,1.0158061981201172,1.0498096942901611,1.0760265588760376,0.9610632658004761,1.1466832160949707,1.0181182622909546,1,1,train
5.880648136138916,5.695599555969238,0.029196375980973244,0.1558523178100586,0.8786349892616272,0.9756314754486084,0.9943591952323914,0.9346404671669006,0.9792873859405518,0.9330463409423828,1,1,train
6.609456539154053,6.472366809844971,0.029954388737678528,0.10713516175746918,1.0444732904434204,1.2305665016174316,0.9892849922180176,1.1800857782363892,0.9983702898025513,1.0295864343643188,1,1,train
6.251728057861328,6.132935523986816,0.027809355407953262,0.09098340570926666,0.9462457299232483,1.031431794166565,1.089605450630188,1.0370622873306274,1.051551103591919,0.977039098739624,1,1,train
5.961963176727295,5.828466415405273,0.02845723368227482,0.10503950715065002,1.0379117727279663,1.0109305381774902,1.020867109298706,0.9357079267501831,0.9488720893859863,0.8741767406463623,1,1,train
5.8370561599731445,5.766208171844482,0.027432307600975037,0.04341548681259155,1.0752711296081543,0.9193768501281738,0.9274210929870605,0.9442182779312134,0.9322294592857361,0.9676913022994995,1,1,train
6.173198223114014,6.062087535858154,0.027646828442811966,0.0834636241197586,1.0000426769256592,1.028686761856079,1.0214228630065918,0.989125669002533,0.9379501342773438,1.0848592519760132,1,1,train
5.975410461425781,5.771060466766357,0.02618403173983097,0.1781657487154007,1.0516366958618164,0.9623832702636719,0.9652109146118164,0.924310028553009,0.9552584886550903,0.9122609496116638,1,1,train
6.2594475746154785,6.16892147064209,0.02581196464598179,0.06471413373947144,1.0914175510406494,1.0718321800231934,0.9918470978736877,1.0077424049377441,0.9833559989929199,1.0227267742156982,1,1,train
6.008286952972412,5.900090217590332,0.02517513372004032,0.08302164077758789,0.9574366211891174,0.9387327432632446,0.9877257347106934,1.0321941375732422,1.0003485679626465,0.9836520552635193,1,1,train
5.993110179901123,5.766510963439941,0.01200091652572155,0.21459805965423584,0.9413811564445496,0.8645985722541809,1.047251582145691,0.9783857464790344,1.0082612037658691,0.9266326427459717,1,1,train
6.26988410949707,6.129927635192871,0.025018319487571716,0.1149384006857872,1.0442869663238525,0.9779923558235168,0.943158745765686,1.1182479858398438,0.9968312978744507,1.0494102239608765,1,1,val
6.428744316101074,6.26531457901001,0.024966266006231308,0.13846370577812195,1.088276982307434,1.067520022392273,0.9952614903450012,1.0677564144134521,0.9747501611709595,1.0717496871948242,1,1,val
6.095913887023926,5.923473358154297,0.0243094339966774,0.14813068509101868,0.9607511162757874,0.968782365322113,0.9482201337814331,1.029798984527588,1.1007130146026611,0.9152080416679382,1,1,val
6.09679651260376,5.973935127258301,0.023096106946468353,0.0997651219367981,0.9275422096252441,0.9754787683486938,0.9903454184532166,1.0453020334243774,0.9294398427009583,1.105826735496521,1,1,val
6.059361457824707,5.958091735839844,0.025275085121393204,0.0759943351149559,0.9875530004501343,0.9608558416366577,1.004900574684143,0.9977491497993469,0.9681965708732605,1.0388367176055908,1,2,train
6.191768169403076,6.068294048309326,0.023098474368453026,0.10037573426961899,0.9053460955619812,1.009483814239502,1.0172390937805176,0.9574956893920898,1.1362816095352173,1.042447566986084,1,2,train
6.281548023223877,6.174471378326416,0.023675503209233284,0.08340103179216385,1.040981411933899,0.9677250385284424,1.0410956144332886,1.0358185768127441,1.088625192642212,1.0002254247665405,1,2,train
5.9560699462890625,5.8830437660217285,0.023875143378973007,0.04915104806423187,1.0733988285064697,1.0443992614746094,0.9806018471717834,0.966264009475708,0.9970239996910095,0.8213558197021484,1,2,train
6.027024269104004,5.752430438995361,0.023494523018598557,0.2510991096496582,1.0383270978927612,0.935310959815979,0.9588469862937927,0.9706923365592957,0.896277666091919,0.9529753923416138,1,2,train
6.219944477081299,6.126128196716309,0.022357596084475517,0.07145892083644867,0.9217730760574341,1.0167198181152344,1.05704665184021,1.0997536182403564,0.9809982180595398,1.0498368740081787,1,2,train
6.19819450378418,6.06578254699707,0.022452762350440025,0.1099592074751854,0.8932931423187256,1.0644103288650513,1.0430537462234497,1.0169533491134644,1.044413447380066,1.0036580562591553,1,2,train
6.101341724395752,5.976171970367432,0.022656938061118126,0.10251296311616898,0.9694299101829529,1.011513590812683,1.0090328454971313,1.012078046798706,1.0491420030593872,0.9249757528305054,1,2,train
6.114135265350342,6.006389617919922,0.021464122459292412,0.08628147840499878,1.0285476446151733,0.9536657929420471,0.9835419058799744,0.900244951248169,1.1207457780838013,1.0196433067321777,1,2,train
5.896999359130859,5.758934020996094,0.023085862398147583,0.1149790808558464,1.0644458532333374,1.0231990814208984,0.9814204573631287,0.9489820003509521,0.8289588689804077,0.9119279384613037,1,2,train
6.0880255699157715,5.979244232177734,0.019761448726058006,0.08901958167552948,1.0431697368621826,0.9638909697532654,1.0056307315826416,0.9804325103759766,1.0141918659210205,0.971928596496582,1,2,train
6.298144340515137,6.198400974273682,0.019427955150604248,0.080315500497818,0.969852089881897,1.2027525901794434,0.9725191593170166,0.9843763113021851,1.0215343236923218,1.047366738319397,1,2,train
6.186034679412842,6.055606365203857,0.018862416967749596,0.11156594008207321,1.1121448278427124,0.9830186367034912,1.0494455099105835,0.9375724792480469,0.9340516328811646,1.0393733978271484,1,2,train
6.282966136932373,6.133796691894531,0.02030763030052185,0.12886177003383636,1.0765639543533325,0.933699905872345,1.0041533708572388,1.093505859375,0.9666770100593567,1.0591962337493896,1,2,train
6.0924248695373535,6.006443500518799,0.018362848088145256,0.06761816143989563,0.9225680232048035,1.0008336305618286,1.0666202306747437,1.0533473491668701,0.9597439169883728,1.0033303499221802,1,2,train
5.7413010597229,5.481388092041016,0.009105349890887737,0.2508077025413513,0.8774181008338928,0.8823572993278503,0.9102513790130615,0.8386368155479431,1.0379228591918945,0.9348017573356628,1,2,train
6.265313625335693,6.129227638244629,0.01897398568689823,0.11711195856332779,1.04365873336792,0.9779967665672302,0.9430694580078125,1.1180857419967651,0.9968677163124084,1.0495491027832031,1,2,val
6.421782493591309,6.26479434967041,0.01850747875869274,0.13848073780536652,1.087876319885254,1.0676292181015015,0.9950881004333496,1.0677036046981812,0.9746847152709961,1.0718122720718384,1,2,val
6.094561576843262,5.922976970672607,0.01789529249072075,0.15368929505348206,0.9604600071907043,0.9688073396682739,0.9481578469276428,1.0296550989151,1.1006503105163574,0.9152464270591736,1,2,val
6.099836349487305,5.973784923553467,0.016849881038069725,0.10920163989067078,0.9274222254753113,0.9755213260650635,0.9903039932250977,1.0452278852462769,0.9294072389602661,1.105902075767517,1,2,val
