total,reconstruction,kl,contrastive,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,mse_copynumber,cv,epoch,type,lr
8.359959602355957,8.236372947692871,0.0032115760259330273,0.12037446349859238,1.0214312076568604,1.069391131401062,1.0896540880203247,0.989782989025116,1.0146775245666504,1.0091054439544678,2.0423309803009033,1,1,train,0.0003
8.422808647155762,8.31779670715332,0.003377842716872692,0.10163390636444092,1.0559402704238892,0.9970502853393555,1.053696870803833,1.0808273553848267,1.0875158309936523,1.0853155851364136,1.9574501514434814,1,1,train,0.0003
8.24629020690918,8.13666820526123,0.002865476068109274,0.1067558005452156,1.0442016124725342,1.0525020360946655,1.0010268688201904,1.005710244178772,1.023461103439331,1.0221811532974243,1.9875853061676025,1,1,train,0.0003
7.838390350341797,7.7206268310546875,0.013790200464427471,0.10397353768348694,0.9998217821121216,1.0173802375793457,0.9843818545341492,1.063154935836792,0.9773511290550232,0.9926018118858337,1.6859349012374878,1,1,val,0.0003
7.913557529449463,7.793349266052246,0.012396415695548058,0.10781193524599075,1.0728508234024048,1.0346065759658813,1.0468285083770752,1.0218350887298584,0.9535582065582275,1.0170050859451294,1.6466654539108276,1,2,train,0.0003
7.756498336791992,7.63704776763916,0.01327196042984724,0.10617899894714355,1.014299750328064,0.9765194058418274,1.0386744737625122,1.0729689598083496,0.9311700463294983,0.9700767993927002,1.633338212966919,1,2,train,0.0003
7.532791614532471,7.403501510620117,0.0171092227101326,0.11218088865280151,0.9661699533462524,0.9965519905090332,1.033631682395935,1.0286216735839844,0.8784601092338562,0.9422710537910461,1.5577949285507202,1,2,train,0.0003
7.229976654052734,7.09002685546875,0.01324062142521143,0.12670888006687164,0.9229989647865295,0.981401801109314,0.9520338773727417,1.032597303390503,0.7908559441566467,0.8717532753944397,1.5383851528167725,1,2,val,0.0003
7.149503231048584,7.0081562995910645,0.014753774739801884,0.12659312784671783,0.8973121643066406,0.9688587784767151,0.9722312092781067,1.0154615640640259,0.8256238102912903,0.8793859481811523,1.4492825269699097,1,3,train,0.0003
7.152021408081055,7.007049560546875,0.013437761925160885,0.1315341293811798,0.9367197751998901,0.9516313672065735,1.054816484451294,0.9975367784500122,0.7411708235740662,0.893140971660614,1.4320334196090698,1,3,train,0.0003
7.041924476623535,6.89771842956543,0.01673218421638012,0.12747399508953094,0.9210357069969177,1.0043740272521973,1.0149047374725342,0.9877223372459412,0.737969160079956,0.8574234843254089,1.3742890357971191,1,3,train,0.0003
6.8173699378967285,6.6781816482543945,0.01669161394238472,0.12249647080898285,0.862300455570221,0.9686755537986755,0.9248943328857422,1.026741623878479,0.7025875449180603,0.8309909701347351,1.3619916439056396,1,3,val,0.0003
7.361974239349365,7.2320685386657715,0.006311738397926092,0.12359391897916794,0.8631337881088257,0.9835719466209412,0.9935097694396973,1.039804220199585,0.7316805720329285,0.9432328939437866,1.6771353483200073,1,4,train,0.0003
7.179539203643799,7.055337905883789,0.013188675045967102,0.11101222783327103,0.948022723197937,0.9911038279533386,1.0013635158538818,1.010779857635498,0.9108028411865234,0.8549744486808777,1.3382905721664429,1,4,train,0.0003
7.199148178100586,7.050718784332275,0.03198566660284996,0.11644349992275238,1.05985689163208,0.9975196719169617,0.9366937279701233,1.0008400678634644,0.8989439010620117,0.9371746778488159,1.2196897268295288,1,4,train,0.0003
6.595320224761963,6.4674506187438965,0.021496634930372238,0.10637295246124268,0.8291404247283936,0.9657362103462219,0.8965271711349487,1.0196365118026733,0.679202139377594,0.8236039876937866,1.2536039352416992,1,4,val,0.0003
7.072505950927734,6.956432342529297,0.009761196561157703,0.10631248354911804,0.8306084871292114,0.9908424019813538,1.014209270477295,1.0498433113098145,0.6798057556152344,0.9035142660140991,1.4876086711883545,1,5,train,0.0003
6.6380391120910645,6.512980937957764,0.017886163666844368,0.10717214643955231,0.8593834042549133,1.0068612098693848,0.9241126179695129,0.9620652794837952,0.7249374389648438,0.910273551940918,1.1253474950790405,1,5,train,0.0003
7.748009204864502,7.640384197235107,0.0021367534063756466,0.1054881364107132,1.00262451171875,1.0471093654632568,0.990909993648529,0.9445124268531799,1.0349806547164917,0.9827609062194824,1.637486457824707,1,5,train,0.0003
6.705106735229492,6.586416244506836,0.01367732509970665,0.10501328855752945,0.8750536441802979,0.9821888208389282,0.9126566052436829,1.0160596370697021,0.7078532576560974,0.8591241240501404,1.2334802150726318,1,5,val,0.0003
6.937207221984863,6.830707550048828,0.007531690876930952,0.09896818548440933,0.9143370985984802,0.9389771819114685,0.9775946140289307,0.9627146124839783,0.9773448705673218,0.8753092288970947,1.1844301223754883,1,6,train,0.0003
6.794295787811279,6.685220718383789,0.007789873983711004,0.10128513723611832,0.9056773781776428,1.011953592300415,0.990103006362915,0.9428810477256775,0.8539098501205444,0.8314796686172485,1.1492159366607666,1,6,train,0.0003
6.466209411621094,6.345218658447266,0.01372030284255743,0.1072702407836914,0.824446439743042,0.9721969366073608,0.9106994867324829,0.9492645859718323,0.765400230884552,0.8165374994277954,1.1066735982894897,1,6,train,0.0003
6.452566623687744,6.325733184814453,0.021739404648542404,0.10509372502565384,0.8100022077560425,0.9537374973297119,0.8502843976020813,1.0076994895935059,0.6768614649772644,0.8127671480178833,1.2143809795379639,1,6,val,0.0003
6.342158794403076,6.21596097946167,0.022427594289183617,0.10377003252506256,0.8045878410339355,0.8968788385391235,0.9031981825828552,0.9243208765983582,0.6717896461486816,0.8105384111404419,1.2046476602554321,1,7,train,0.0003
6.142268180847168,6.006464004516602,0.018859688192605972,0.11694449931383133,0.7971444725990295,0.9538381099700928,0.8459823727607727,0.9661286473274231,0.6659882664680481,0.7440646290779114,1.0333173274993896,1,7,train,0.0003
7.605113506317139,7.485583782196045,0.002203097101300955,0.11732685565948486,0.9701583385467529,1.0352424383163452,1.0068093538284302,0.9709420800209045,0.96680748462677,0.9818092584609985,1.553815245628357,1,7,train,0.0003
6.353188514709473,6.1984663009643555,0.016973640769720078,0.1377486139535904,0.7813166379928589,0.9406024813652039,0.8175495862960815,0.9960387945175171,0.7235633134841919,0.7706215977668762,1.1687737703323364,1,7,val,0.0003
6.698814868927002,6.556995391845703,0.007563892286270857,0.1342553347349167,0.9081107974052429,0.981361448764801,0.9401822686195374,0.9646375179290771,0.8245210647583008,0.7503848671913147,1.1877974271774292,1,8,train,0.0003
6.34126091003418,6.17901086807251,0.0182357057929039,0.14401434361934662,0.7778117060661316,0.958662211894989,0.9018006324768066,0.9501242637634277,0.7350249886512756,0.7703104019165039,1.08527672290802,1,8,train,0.0003
6.119141101837158,5.974444389343262,0.011600267142057419,0.13309603929519653,0.7473012208938599,0.9041120409965515,0.8330437541007996,0.906919002532959,0.8055409789085388,0.7335458397865295,1.0439815521240234,1,8,train,0.0003
6.154460906982422,6.0045623779296875,0.01809469610452652,0.13180413842201233,0.7430393695831299,0.93207848072052,0.7777854800224304,0.9838448762893677,0.6862834095954895,0.7497066855430603,1.1318237781524658,1,8,val,0.0003
6.145515441894531,5.995240211486816,0.01135506946593523,0.13892018795013428,0.838124692440033,0.9534379839897156,0.840277373790741,0.9084239602088928,0.6438030004501343,0.6934565305709839,1.117716670036316,1,9,train,0.0003
5.891269207000732,5.74319314956665,0.01700824871659279,0.1310676485300064,0.720668613910675,0.9438817501068115,0.8336848020553589,0.9114333391189575,0.6284870505332947,0.707763671875,0.9972741007804871,1,9,train,0.0003
5.859539031982422,5.7049150466918945,0.021861596032977104,0.13276256620883942,0.7358177900314331,0.868972897529602,0.8289754390716553,0.9018996953964233,0.6246785521507263,0.7388544678688049,1.0057162046432495,1,9,train,0.0003
6.079107761383057,5.938225746154785,0.02488434687256813,0.1159977987408638,0.7333835959434509,0.9217877984046936,0.7608628869056702,0.9773611426353455,0.6452662348747253,0.7289464473724365,1.1706182956695557,1,9,val,0.0003
6.333450794219971,6.2086286544799805,0.007880245335400105,0.11694201827049255,0.7506510615348816,0.9582364559173584,0.7923185229301453,0.8673035502433777,0.8497579097747803,0.9343716502189636,1.0559896230697632,1,10,train,0.0003
