feature,importance
TCIRG1,0.6973697627731325
ATF7IP,0.6970656212298068
RAD51B,0.69664848764474
KTN1,0.6954122070848198
LYL1,0.694960770606382
ABL2,0.6885572116235026
CCND2,0.6882722140990787
NOTCH2,0.6878937396602215
MAML2,0.686989768960834
ARHGEF10L,0.6867019282152187
FLI1,0.6842168327896848
TRIM27,0.6840305943268457
ARID1B,0.683886492203562
GPHN,0.6828751211048039
CACNA1D,0.6809903132488926
KDM5A,0.6797161600943383
ATP1A1,0.678843647238546
COL1A1,0.678296070517471
CTNNB1,0.6772226174805975
TRIM33,0.6772202686872343
PIM1,0.6762000362985947
CBFA2T3,0.6755459147110083
U2AF2,0.6736548897943314
ELN,0.6717816509590482
PICALM,0.6716315965030761
ELK4,0.6711783509443312
MYD88,0.6711115322700171
POU5F1,0.6683495512919853
SLC45A3,0.6680485047688387
ERG,0.6678090397657568
NUP214,0.667515220800943
BCL11B,0.6670626103788685
CMTR2,0.6641551633164923
NSD2,0.6623749526629166
FGFR3,0.6620810282633044
NRAS,0.6617626630632307
DUSP16,0.6597152459816075
DNM2,0.6590992516843425
SND1,0.6559536627396477
IL2,0.6556428968795318
RPS3A,0.6555280951610065
FGD5,0.6517621262217844
SIX1,0.651397675717535
NFKBIE,0.6505453996951667
AKT1,0.6504032356904733
HSP90AB1,0.6500322287490446
PDGFB,0.6480180456943194
PPM1D,0.6476383615529554
DICER1,0.6460333117039603
EPHA2,0.6444665784446955
LATS1,0.6444231560431668
ERC1,0.643412170786192
TCL1A,0.6428421052678858
MAX,0.6426189176067354
PPT2,0.6410388055598641
PAX7,0.6393583059187128
RPL5,0.6386648846300298
GOLGA5,0.6382035630090205
RHOH,0.6377898583931596
ZNF165,0.6367296906735569
SDHB,0.6361132470286869
TNFRSF14,0.635966322855495
CIC,0.6322423059117839
AFF1,0.6319264645818683
ZFP36L1,0.6303289685958487
MCM3AP,0.6274121356053336
ZNF331,0.6269577630498913
CHD4,0.6252684708037582
CHCHD7,0.6239094999698516
MAF,0.6231406178153676
CAMTA1,0.618907209597573
FOXL2,0.6184127964516531
ETV4,0.6172672821354657
ABL1,0.6160453482519124
MAP2K2,0.6146059048359849
CDKN1B,0.6143375425742069
SRSF2,0.6135140711173457
APC,0.6120254738365493
PLAG1,0.6104065893186075
PTPN6,0.6098641848828517
ZNF208,0.6097839309774938
RPS6KA3,0.6095872497020243
EIF1AX,0.6095171211515957
ARID2,0.6092633705647054
FOXO3,0.6082219655122887
PRKD2,0.6080871828980852
RNF43,0.6074760016238203
RSPO3,0.6069381842752591
BRD4,0.6056624593893936
CCDC6,0.6042349888264346
ROS1,0.6025129627543898
ZRSR2,0.6001519589877501
MLF1,0.6000814204583701
MRTFA,0.5970196094353504
SET,0.595939552684645
PIK3CB,0.5949117846840793
EZR,0.5931839651577306
ESR1,0.5923140934007566
FANCA,0.591673032719789
CDH11,0.5916473399362113
CYLD,0.5908715008653236
NOTCH1,0.5907343191989066
ZNF384,0.5904484804414513
LEF1,0.5886374867046488
EP300,0.5884047864348012
TCF12,0.5862957670252662
CASZ1,0.5859488244363847
CDC73,0.5851248829158031
CDKN2C,0.5850178002935992
EGR2,0.5834394170651235
NKTR,0.5832028947461803
CD58,0.5831469685117978
HERPUD1,0.5828828021182937
MSI2,0.5825020320863971
RUNX1,0.5819996140556398
BRD7,0.5810690229803792
PPP3CA,0.5800413062829372
ZNF148,0.5799483743600038
ZXDB,0.579938349554007
GOPC,0.5788784156233352
POLQ,0.5742653581389626
MLH1,0.5742430823733388
TSC1,0.5737489298181122
MTOR,0.5736433406006424
KEAP1,0.5718852609468293
CBLC,0.571539104163445
BCL3,0.5681135456291941
RALGDS,0.5667958964146917
HSPG2,0.5665583296211022
CDK4,0.56612065932294
PRF1,0.5658042327035906
DHX9,0.5654606034156009
FAT4,0.5624971293128661
TEC,0.5621833673784581
TENT5C,0.5618255406652398
RPL22,0.5614881842186237
KDM5C,0.5565767501719355
ID3,0.5530798286327229
FSTL3,0.5527167506894655
HRAS,0.550877184353777
LTB,0.5505048758765356
SMC1A,0.549704090361053
ELF3,0.5495791352479348
POU2F2,0.5485286097258415
PRDM2,0.5482394521940648
CD79A,0.5464580237315894
CNBP,0.5458346634900502
PTPRC,0.545440401817715
RBM15,0.5449771522800142
FBLN1,0.543450665964121
BCL10,0.5431001823930868
HLF,0.5428891962786557
ZNF93,0.5412271765182118
MDM2,0.5409971545642653
EWSR1,0.5407032530010516
KIFC1,0.5396981387519169
DAXX,0.5390327915643189
PRKACA,0.5368875470194735
SRSF3,0.5359786369497064
RELA,0.5359163003522373
CDKN1A,0.5357026347874718
BRD3,0.533468636172599
RPN1,0.5334011524491298
GATA2,0.5333675651411863
PPP2R1A,0.5331181456692007
TCF7L2,0.5328208585148556
KLHL36,0.531916526558507
DNAJB1,0.5305818254360942
PPP6C,0.5300357919947524
AR,0.5292129125039345
KAT6B,0.5290640978880286
TPR,0.5279897343598263
MAP3K1,0.5259144524951044
ARHGEF12,0.5255930403632209
GNAQ,0.5254432772681009
ZFX,0.5252283053166075
ZBTB16,0.5247659395571278
IL6ST,0.52265388548618
RAP1GDS1,0.5226054878794898
MSN,0.5215002826002394
PRDM1,0.520518751236004
RXRA,0.5203489396395334
HMGA1,0.5186999912506411
BCORL1,0.5177887283089256
ATM,0.5168988662473147
TET1,0.516593491056956
RBFOX2,0.5165315485675076
DDX10,0.5152964324070365
SMARCE1,0.5143456367346702
CHEK2,0.5140993089817195
SUZ12,0.5131271275105337
GNA11,0.5129540052739574
TMEM127,0.5128722227732353
PALB2,0.5108794200843628
NUTM1,0.5105355007419593
ARHGAP35,0.510229830317448
SMARCA1,0.5073257428576717
AMER1,0.50647894245174
MPL,0.5063291602310498
RRAGC,0.5037746993122795
FBN2,0.5035432834713162
ZCRB1,0.5035189074329013
SPOP,0.5034373902536441
ELF4,0.5021477262826594
SFPQ,0.5012284255139866
KMT2D,0.5004700393331669
BAX,0.4979888525132973
PATZ1,0.4974480762175981
FAS,0.4966318689631909
RET,0.4956350950943035
CNTRL,0.4945159762532865
IRF1,0.4937399787778462
CCR7,0.4913733732839617
NEFH,0.490089657344433
ZNRF3,0.4896660390431686
EBF1,0.4879690204800876
RASA2,0.4868155658756783
EFTUD2,0.4847379629683913
PHOX2B,0.4841885494007212
EHD2,0.4837962278047894
JUN,0.4837960655944064
STAT3,0.4837041513082264
MYH9,0.4806956886455756
MED12,0.4805307515718213
CXCR4,0.480361481497497
ZNF626,0.4792537167949785
TSC2,0.478775803055413
RASA1,0.4777905011149315
TPM4,0.4775609963723038
DAZAP1,0.4768525561965942
SATB1,0.4768451714569747
NCOA4,0.4755198536513
LCK,0.4747047770871384
GPC3,0.4723433682061044
USP8,0.4715737075782696
PRR14,0.4709770285665711
POLD1,0.4682590182955088
FUS,0.4681541648187496
ATR,0.46686940838973
MEN1,0.466119715667945
PHF6,0.4660028000074271
PML,0.465934537598781
AFF4,0.4652818004800531
ERCC2,0.4639932659350782
FOXO4,0.4639538404383302
MAP2K1,0.4634208316284757
LOX,0.4634063379962196
CRTC1,0.4629872518769098
ITK,0.4629493925151373
TRAF7,0.4627345031623484
VAV1,0.461407983699954
FBXO11,0.4610100776521554
BCL2L12,0.4592364960186739
PRKCB,0.457861298467503
MLLT1,0.45736542011551
TFG,0.4565621384995357
CARS1,0.4562503755027893
SMAD3,0.4559332375493447
NONO,0.4558462261019955
ELL,0.4550996779467513
ACVR2A,0.4544313482050579
ATRX,0.4524916417113104
STAT5B,0.4501112951994586
NUP98,0.4500477949228438
MN1,0.449906479225815
POU2AF1,0.4498886395244504
NT5C2,0.4494911581281667
HMGA2,0.4490049196072649
CYP2C8,0.4488458404908568
FGFR2,0.4480386391337411
FANCE,0.4456339213985176
TCF3,0.4454984983962051
PIK3R1,0.444066800586704
KLK2,0.4440414049866846
KLF4,0.4432384539195867
B2M,0.4417707182273451
JAK3,0.4390000927306685
CREB3L1,0.4382659377806708
EPHA7,0.437792318942679
UBE2A,0.4372803550768293
ERCC3,0.4367847877241876
XPO1,0.4356010360793564
BMPR1A,0.4347160374458373
UBE2D2,0.4341185822074618
CUL3,0.4334426544109432
PRDM16,0.430579933921388
SYK,0.4295224672579808
MSH2,0.4294903358618065
CBLB,0.4290982003396143
GLI1,0.4289127261653218
MLLT6,0.4288085145936465
LASP1,0.4286412612640159
REL,0.4274791260824346
LMO1,0.4272919774492233
DOT1L,0.4272178009226928
DDIT3,0.4269977043070837
SUFU,0.4267928040537276
NAB2,0.4267456894605395
TNC,0.4261297318224089
SP140,0.424985556870799
TAL2,0.4226305884840899
MAP2K7,0.4226250929283137
STAT6,0.4210017895003785
DCAF12L2,0.4203690965505142
MEF2B,0.4186615699267809
MYO5A,0.4186326412633924
HNF1A,0.4164558050961812
BRCA1,0.4156193915272195
MSH6,0.4155857116612467
CREBBP,0.4143483921575249
TLX1,0.4137264966016529
IDH2,0.4120943691135471
PAX8,0.411980251379848
KDM3B,0.4069184251711941
XPA,0.4059715679676046
ZBTB20,0.4050611735099183
WIF1,0.4041174399494516
IFNAR1,0.4032794324231913
SOCS1,0.4021766618919394
JAK1,0.4018852152288175
WDCP,0.4007273512827459
LDB1,0.4006217763016285
OLIG2,0.4003856994081609
HERC2,0.4000370618089511
CPEB3,0.3998656696388423
STAG2,0.3991880324368204
SIN3A,0.3961477822786685
CSF3R,0.3947499060929321
CIITA,0.3943722787867138
ARHGAP26,0.3940009503828326
RMI2,0.3936484551196031
CRTC3,0.3932151320127809
MYH11,0.3925351160727099
CHD2,0.3921324246476885
WNK2,0.3916819706651475
ACKR3,0.3909679087047664
BLM,0.3906430744301211
FUBP1,0.390589133318407
RBFOX1,0.3893566339072229
FANCC,0.3876670953726422
TLL1,0.3861405856297459
PTCH1,0.3859973164713061
FAM174B,0.3858551860703439
WT1,0.3846247283179736
EPAS1,0.3839049800679388
IL21R,0.3820312392499985
NR4A3,0.3814743963541098
WNK4,0.3788104250523122
MARK2,0.3776972957998636
BCL11A,0.3774785345378952
TFAP4,0.3757174610305042
FES,0.3737577932406178
DNMT3A,0.3735134040551344
POLE,0.3722452371038566
ERBB3,0.3676264246609534
NFKB2,0.3667095856181016
EPS15,0.3658810750273711
IRS4,0.3643056132390386
NTRK3,0.3633863894962968
LPAR4,0.3627262815673746
AXIN1,0.362346133584647
FAT2,0.3621543873542127
GRIN2A,0.3609563829883009
PTMA,0.3581905513111479
TAF15,0.3578943601329012
NCOA1,0.3569480468346539
DDX3X,0.3544462912472939
CLIP1,0.3527774055295922
RRAS2,0.3501980374188398
SOS1,0.3497199294764073
EML4,0.3495190070514149
BCOR,0.3463109491911331
INO80,0.3424502933953332
ESRRA,0.3420104444796497
USP9X,0.3414825089757557
BUB1B,0.3373150783182724
MUTYH,0.3352757129261048
BTK,0.334027811799601
PDGFRB,0.3335013958598051
TFE3,0.3333709129526818
WDR45,0.3333005185930847
KNL1,0.3317714651921332
SSX1,0.3261872720722316
LRIG3,0.324146194067669
LMO2,0.3238510298574463
SDHAF2,0.3217490667156002
RANBP2,0.3205052106572606
GATA1,0.3159727222066882
WAS,0.3159057021173054
DDB2,0.3135748149606532
NCOR2,0.3132204722268059
STRN,0.3023037154825553
ARAF,0.302072867112017
PAX3,0.3004750654104169
ALK,0.2960216483045745
ACSL3,0.294135487845173
NXF1,0.2918866061006475
AFF3,0.2898284166941356
CD74,0.2896393328730003
BCL7A,0.2876895957412483
RBM10,0.2855097964991819
EXT2,0.285044636946506
MYOD1,0.2766859404773153
HOXC11,0.2743536618548647
HOXC13,0.2742890395736571
STIL,0.2689085486585231
TAL1,0.2689068034049828
BTG1,0.2668671377068278
TBX3,0.2666684299535338
NFE2L2,0.263966674034296
DCTN1,0.261800668644105
DTX1,0.2562604385845681
SSX4,0.2522597790934649
ACVR1,0.2508236641888365
HTRA2,0.2494289510959972
USP44,0.2494169251674661
HOXD11,0.2440453734455079
HOXD13,0.2416955750978642
CASP8,0.2416508397667152
SF3B1,0.2394445023442498
BMPR2,0.2392542833155285
PCBP1,0.2392184252165671
FEV,0.2362856011475934
FANCF,0.2359429559415909
SMARCD1,0.2345882392565275
BARD1,0.232330769409952
ATF1,0.2248956339927464
PTPN11,0.2214666607696757
SH2B3,0.220796640484594
ATIC,0.2206019300644779
FN1,0.2205743541583131
CREB1,0.217296502405539
IDH1,0.2029463302553535
ERBB4,0.1972252894951361
CRLF2,0.1896884339531391
MAP2,0.186282341317662
P2RY8,0.1733747928740283
TRIM49C,0.0
FOXD4L1,0.0
FAM186A,0.0
U2AF1,0.0
NUTM2B,0.0
SSX2,0.0
MLLT11,0.0
HOXA13,0.0
LY75-CD302,0.0
ZNF721,0.0
ZNF814,0.0
SETD1B,0.0
RGPD3,0.0
NUTM2D,0.0
