total,reconstruction,kl,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,mse_copynumber,cv,epoch,type,lr
6.132772922515869,6.12473726272583,0.0080354493111372,1.0038868188858032,0.9174467921257019,0.9339608550071716,0.9928937554359436,0.9858779311180115,0.9440333247184753,0.34663835167884827,1,1,train,0.0004
6.615370273590088,6.608696937561035,0.006673120427876711,0.9911185503005981,1.0865246057510376,0.9643002152442932,1.0573490858078003,1.0931880474090576,1.0644105672836304,0.35180631279945374,1,1,train,0.0004
6.315955638885498,6.310509204864502,0.005446451250463724,0.9403473734855652,0.9333304762840271,0.9882636070251465,1.066498041152954,1.0148078203201294,1.0406831502914429,0.32657861709594727,1,1,train,0.0004
6.522181510925293,6.516506195068359,0.005675361026078463,1.0510802268981934,1.0573896169662476,1.0228675603866577,1.0504614114761353,0.9322614073753357,1.0255159139633179,0.37692999839782715,1,1,train,0.0004
6.165945053100586,6.157885551452637,0.008059380576014519,0.9558690190315247,0.9872047901153564,1.0188153982162476,0.9667978286743164,0.9531134366989136,0.9349822402000427,0.3411024808883667,1,1,train,0.0004
6.1405205726623535,6.123799800872803,0.01672065071761608,0.9742085933685303,1.0181208848953247,0.9165052175521851,1.0541837215423584,0.8439871072769165,0.959649920463562,0.3571445047855377,1,1,train,0.0004
6.065906524658203,6.0351715087890625,0.030734989792108536,0.9172613024711609,0.9169164896011353,1.0533915758132935,0.9937388300895691,0.9147271513938904,0.8757643699645996,0.36337175965309143,1,1,train,0.0004
5.866654872894287,5.834696292877197,0.03195858746767044,0.9449099898338318,0.9400809407234192,0.9355559945106506,0.9253461360931396,0.8787168264389038,0.8441451787948608,0.3659411072731018,1,1,train,0.0004
6.102546691894531,6.063811779022217,0.03873502463102341,0.9456769227981567,1.038414478302002,1.1222482919692993,0.9454678893089294,0.8614174723625183,0.8431660532951355,0.30742117762565613,1,1,train,0.0004
5.879916191101074,5.840013027191162,0.039903368800878525,0.8407614231109619,1.0147072076797485,1.0040152072906494,1.0002964735031128,0.8558346629142761,0.8102788329124451,0.31411951780319214,1,1,train,0.0004
5.793107986450195,5.756847381591797,0.03626054897904396,1.1310243606567383,0.8080317974090576,0.8468314409255981,0.9957380890846252,0.8200890421867371,0.8031787276268005,0.3519541919231415,1,1,train,0.0004
5.957196235656738,5.929342269897461,0.027853980660438538,0.8731173872947693,1.0152113437652588,1.0331947803497314,0.9997754096984863,0.8552632927894592,0.8197152018547058,0.333065003156662,1,1,val,0.0004
5.357877731323242,5.326420783996582,0.03145716339349747,0.8061432242393494,0.9375268816947937,0.8561145663261414,0.8863335847854614,0.7081745266914368,0.7746877074241638,0.3574399948120117,1,1,val,0.0004
5.859983921051025,5.83156156539917,0.028422445058822632,0.8620461821556091,1.0629512071609497,0.9966718554496765,0.9557723999023438,0.8161739706993103,0.8179908394813538,0.3199554681777954,1,1,val,0.0004
5.8631272315979,5.8273606300354,0.035766441375017166,0.8451939821243286,1.0196785926818848,0.9458051323890686,1.0019158124923706,0.798395037651062,0.8344200849533081,0.38195186853408813,1,1,val,0.0004
5.972014427185059,5.938125133514404,0.03388921916484833,0.8668352365493774,1.138663649559021,0.9048874974250793,1.0648086071014404,0.8456555604934692,0.8128519654273987,0.30442285537719727,1,1,val,0.0004
5.446045398712158,5.411047458648682,0.03499774634838104,0.9052358269691467,1.003550410270691,0.9321805834770203,0.7944071292877197,0.7875803709030151,0.7808467745780945,0.2072460800409317,1,1,val,0.0004
5.796669006347656,5.753406047821045,0.04326307773590088,0.7834740281105042,1.1548007726669312,0.9556103944778442,0.9268984198570251,0.8401004076004028,0.7962299585342407,0.29629209637641907,1,2,train,0.0004
5.604109764099121,5.575974464416504,0.02813531830906868,0.8363505601882935,0.9222214818000793,0.8696241974830627,1.0030587911605835,0.794101893901825,0.7886011600494385,0.3620166480541229,1,2,train,0.0004
5.817269325256348,5.786447525024414,0.030821572989225388,0.8357343077659607,1.0371673107147217,1.0043563842773438,1.0240031480789185,0.7683268785476685,0.7923229932785034,0.3245362937450409,1,2,train,0.0004
5.743953227996826,5.7082929611206055,0.0356602817773819,0.8299798965454102,1.0211819410324097,0.9447581768035889,1.034500241279602,0.7930978536605835,0.7928731441497803,0.2919014096260071,1,2,train,0.0004
5.636866092681885,5.607041835784912,0.029824310913681984,0.8054555058479309,0.912423849105835,0.9430598616600037,0.97151118516922,0.8486772179603577,0.7777952551841736,0.3481188714504242,1,2,train,0.0004
5.416222095489502,5.380966663360596,0.035255491733551025,0.7756490707397461,0.9370124340057373,0.8729887008666992,0.9619668126106262,0.7637103199958801,0.7610690593719482,0.30857017636299133,1,2,train,0.0004
5.229877948760986,5.20048189163208,0.029395973309874535,0.7923312187194824,0.8799181580543518,0.8428034782409668,0.9059194922447205,0.7356727123260498,0.7390055060386658,0.3048313856124878,1,2,train,0.0004
5.392629623413086,5.3596906661987305,0.0329388864338398,0.774573802947998,0.9297370910644531,0.9047512412071228,0.9700399041175842,0.6978127360343933,0.762179434299469,0.32059693336486816,1,2,train,0.0004
5.415920734405518,5.378636837005615,0.037283752113580704,0.7738614082336426,0.991766095161438,0.873358964920044,0.9184295535087585,0.7264333367347717,0.7609153985977173,0.3338717222213745,1,2,train,0.0004
5.11943244934082,5.090258598327637,0.029173873364925385,0.7481595277786255,0.8361173868179321,0.9309861063957214,0.8854355216026306,0.646213948726654,0.6823250651359558,0.3610208332538605,1,2,train,0.0004
5.396244525909424,5.351888656616211,0.0443558394908905,0.7997660040855408,1.0340138673782349,0.7473928928375244,1.0135937929153442,0.7183886170387268,0.7847311496734619,0.2540026903152466,1,2,train,0.0004
5.576495170593262,5.5389580726623535,0.03753708302974701,0.7923107743263245,1.006617784500122,0.9339618682861328,0.9644133448600769,0.7674163579940796,0.7524949312210083,0.3217430114746094,1,2,val,0.0004
5.046040058135986,5.009212970733643,0.036827292293310165,0.7384138107299805,0.922765851020813,0.8031034469604492,0.8484846949577332,0.6482958793640137,0.705441415309906,0.3427079916000366,1,2,val,0.0004
5.478085041046143,5.440611839294434,0.037472985684871674,0.7625139951705933,1.0487985610961914,0.9112079739570618,0.9165775179862976,0.741694450378418,0.7511746883392334,0.3086443245410919,1,2,val,0.0004
5.496706008911133,5.456136703491211,0.04056921601295471,0.7661226391792297,1.0018543004989624,0.8772336840629578,0.9688970446586609,0.716320276260376,0.7569640874862671,0.36874425411224365,1,2,val,0.0004
5.613509654998779,5.574634075164795,0.03887536749243736,0.7853858470916748,1.1190420389175415,0.8423563241958618,1.018014669418335,0.7655983567237854,0.7496387958526611,0.29459819197654724,1,2,val,0.0004
4.950625419616699,4.905712604522705,0.04491268843412399,0.7735691666603088,0.9771300554275513,0.8028565049171448,0.7721447348594666,0.6832603216171265,0.6894373893737793,0.20731449127197266,1,2,val,0.0004
5.289192199707031,5.246862888336182,0.042329091578722,0.7700806856155396,0.9458436965942383,0.8763059973716736,0.913383424282074,0.7001076340675354,0.7149997353553772,0.32614168524742126,1,3,train,0.0004
5.368903160095215,5.32206916809082,0.046833790838718414,0.7346738576889038,0.947821319103241,0.9481351971626282,0.9157431125640869,0.6979848146438599,0.7557348608970642,0.3219761252403259,1,3,train,0.0004
4.926538944244385,4.881849765777588,0.04468926414847374,0.7102989554405212,0.8373849987983704,0.7836418151855469,0.8837658166885376,0.6536934971809387,0.6938563585281372,0.3192082345485687,1,3,train,0.0004
