total,reconstruction,kl,mse_methylation,mse_transcriptomics,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,cv,epoch,type,lr
8.909732818603516,6.155540466308594,2.7541918754577637,1.048677682876587,0.9492477178573608,1.0526188611984253,1.1111129522323608,0.986973226070404,1.0069096088409424,1,1,train,0.0005
21.242652893066406,6.173460483551025,15.069192886352539,0.9999935626983643,1.0783703327178955,1.0225783586502075,1.058735728263855,1.0832127332687378,0.9305694699287415,1,1,train,0.0005
7.959346294403076,6.319746494293213,1.6395996809005737,1.0096395015716553,1.0194952487945557,0.9894799590110779,1.0390254259109497,0.942426323890686,1.3196802139282227,1,1,train,0.0005
7.674049377441406,6.154979705810547,1.5190694332122803,0.9781444072723389,1.1969902515411377,0.9542648792266846,1.1165437698364258,0.8653609752655029,1.043675422668457,1,1,train,0.0005
7.54813814163208,6.499489784240723,1.048648476600647,1.1947320699691772,1.1232757568359375,1.003688931465149,1.1351852416992188,0.925576388835907,1.1170315742492676,1,1,train,0.0005
7.325742244720459,5.856321334838867,1.4694210290908813,1.0155421495437622,0.9398950934410095,0.9529776573181152,1.0001012086868286,0.9271783828735352,1.0206269025802612,1,1,train,0.0005
7.2942118644714355,5.8536295890808105,1.4405823945999146,0.9863578677177429,0.9922056794166565,0.9716454148292542,0.9170706272125244,0.9598888754844666,1.0264610052108765,1,1,train,0.0005
6.637382984161377,5.845329284667969,0.7920535802841187,0.853204071521759,1.0204839706420898,0.9452921152114868,1.0674182176589966,1.0135899782180786,0.9453409910202026,1,1,train,0.0005
7.37850284576416,6.512397766113281,0.8661050200462341,1.1906189918518066,1.0291651487350464,1.1427839994430542,0.939107358455658,1.1118919849395752,1.098829984664917,1,1,train,0.0005
5.740839004516602,5.335554122924805,0.4052847921848297,0.8780390620231628,0.8761718273162842,0.9104282259941101,0.9369415044784546,0.8230444192886353,0.9109293818473816,1,1,train,0.0005
6.710666656494141,6.448502063751221,0.262164443731308,1.0801174640655518,1.0321277379989624,1.025942087173462,1.0352427959442139,1.1851451396942139,1.0899271965026855,1,1,train,0.0005
6.500998497009277,6.2329421043396,0.2680565118789673,0.9766771793365479,1.1999421119689941,1.013657569885254,1.0201802253723145,1.097711443901062,0.9247737526893616,1,1,train,0.0005
5.734084129333496,5.546132564544678,0.18795135617256165,0.8550129532814026,0.9051946401596069,1.0422343015670776,0.924055278301239,0.7984137535095215,1.02122163772583,1,1,train,0.0005
5.783207893371582,5.548334121704102,0.23487359285354614,0.8857617378234863,0.8684195876121521,0.9298842549324036,0.9052102565765381,1.0104891061782837,0.9485692977905273,1,1,train,0.0005
6.417766571044922,6.195344924926758,0.22242167592048645,0.9792568683624268,1.0619134902954102,1.1416521072387695,1.008617639541626,0.9940512180328369,1.0098536014556885,1,1,train,0.0005
6.781968116760254,6.580911159515381,0.20105674862861633,1.1480129957199097,1.1104981899261475,1.0545412302017212,1.0989818572998047,1.0045450925827026,1.1643317937850952,1,1,train,0.0005
5.835097312927246,5.654933452606201,0.18016394972801208,0.9539459347724915,0.9349660277366638,0.8964362740516663,0.957473874092102,0.9196131229400635,0.9924980401992798,1,1,train,0.0005
6.256551265716553,6.160482406616211,0.09606891125440598,0.9339693188667297,0.9904791712760925,1.1076645851135254,1.0401782989501953,0.9912508726119995,1.0969398021697998,1,1,train,0.0005
6.273487567901611,6.133805274963379,0.1396823525428772,1.0274183750152588,1.2683323621749878,0.8907240033149719,0.9525688886642456,0.9966983199119568,0.9980635643005371,1,1,train,0.0005
6.419440746307373,6.296590805053711,0.12285003066062927,0.9859288930892944,1.0143518447875977,1.096986174583435,1.0671625137329102,0.99327152967453,1.1388899087905884,1,1,train,0.0005
5.593569278717041,5.488534927368164,0.1050344929099083,0.8159400224685669,0.9557711482048035,0.9825838208198547,0.9894436597824097,0.8359625339508057,0.9088335633277893,1,1,train,0.0005
6.09715461730957,5.982614517211914,0.11454018950462341,0.8247823715209961,1.1205297708511353,1.1100027561187744,0.9417633414268494,0.9533460140228271,1.0321905612945557,1,1,train,0.0005
6.66597318649292,6.559549808502197,0.10642341524362564,0.9580231308937073,1.2091156244277954,1.1145896911621094,1.1443864107131958,1.1011499166488647,1.0322848558425903,1,1,train,0.0005
6.113990306854248,5.914907932281494,0.19908256828784943,1.0133389234542847,0.9483165144920349,1.0834523439407349,1.0121874809265137,0.9135460257530212,0.9440664052963257,1,1,train,0.0005
6.1806111335754395,6.032151699066162,0.14845938980579376,1.088224172592163,0.9614042639732361,1.0069743394851685,1.1479932069778442,0.8480979800224304,0.979457676410675,1,1,train,0.0005
6.617510795593262,6.044400691986084,0.5731099843978882,1.2072794437408447,0.9317938089370728,1.2015653848648071,0.9199430346488953,0.8981035947799683,0.8857155442237854,1,1,train,0.0005
5.557941436767578,5.394733428955078,0.16320781409740448,0.7348700761795044,0.9041451215744019,0.9196999073028564,0.9108272194862366,1.0021228790283203,0.923068106174469,1,1,train,0.0005
6.310543060302734,6.153367042541504,0.15717577934265137,1.0161107778549194,1.050478458404541,0.932924211025238,1.1731622219085693,1.0330556631088257,0.9476353526115417,1,1,train,0.0005
6.492671489715576,6.344931602478027,0.1477397084236145,1.0328867435455322,1.1056681871414185,0.9780454039573669,1.064764380455017,1.0348455905914307,1.1287212371826172,1,1,train,0.0005
5.915176868438721,5.520040035247803,0.39513662457466125,0.8928391337394714,1.1015979051589966,0.9093714356422424,0.8777048587799072,0.816372275352478,0.9221545457839966,1,1,train,0.0005
5.927517890930176,5.670296669006348,0.25722137093544006,0.8398537635803223,0.9520551562309265,0.8793119192123413,0.9214822053909302,1.1659189462661743,0.9116749167442322,1,1,train,0.0005
4.653731346130371,4.520318031311035,0.13341310620307922,0.5029347538948059,0.91985023021698,0.9386265277862549,0.7305296063423157,0.9732372164726257,0.45513978600502014,1,1,train,0.0005
8.933258056640625,6.323136329650879,2.610121965408325,1.1575305461883545,1.0120266675949097,0.8192039132118225,1.051459789276123,1.179579734802246,1.1033360958099365,1,1,val,0.0005
8.394359588623047,6.490505218505859,1.9038538932800293,1.3642758131027222,0.9724738001823425,0.9068634510040283,1.0399224758148193,1.207176923751831,0.9997931718826294,1,1,val,0.0005
10.353222846984863,6.8298821449279785,3.523340940475464,1.752726674079895,0.9721185564994812,0.8900782465934753,1.0583337545394897,1.1977314949035645,0.9588934779167175,1,1,val,0.0005
7.257047176361084,5.874520778656006,1.3825265169143677,1.0431296825408936,0.9151992797851562,0.9698122143745422,0.8077841401100159,1.1787798404693604,0.9598153829574585,1,1,val,0.0005
8.402594566345215,5.905111312866211,2.497483015060425,0.9907121658325195,0.9459931254386902,1.0671292543411255,1.0038156509399414,0.8977763652801514,0.9996842741966248,1,1,val,0.0005
7.577340126037598,6.012437343597412,1.564902901649475,1.1779030561447144,1.0154697895050049,0.8785091638565063,1.1126779317855835,0.9875155091285706,0.840362012386322,1,1,val,0.0005
7.454769134521484,6.028675079345703,1.4260940551757812,1.0198620557785034,0.8702457547187805,0.9600124359130859,1.1446492671966553,1.0967391729354858,0.9371664524078369,1,1,val,0.0005
8.471672058105469,6.251371383666992,2.2203009128570557,1.1105507612228394,0.9723390936851501,1.0582886934280396,1.1942076683044434,0.9445956349372864,0.9713890552520752,1,1,val,0.0005
7.372837066650391,5.991176128387451,1.3816609382629395,1.0451488494873047,0.8803770542144775,0.9271665215492249,0.9960390329360962,1.0488144159317017,1.0936301946640015,1,1,val,0.0005
8.232292175292969,6.308809757232666,1.923482894897461,1.3453080654144287,1.0192996263504028,0.9370712041854858,0.9690741300582886,1.0028610229492188,1.0351954698562622,1,1,val,0.0005
6.642011642456055,5.4711384773254395,1.1708732843399048,0.9212096929550171,0.9383607506752014,0.9216943979263306,0.893989622592926,0.8713141679763794,0.9245699644088745,1,1,val,0.0005
7.218573570251465,5.849366188049316,1.3692076206207275,0.9618520140647888,0.8953373432159424,0.8618124723434448,0.9608097672462463,1.1922988891601562,0.9772555828094482,1,1,val,0.0005
8.100735664367676,6.1461181640625,1.9546176195144653,1.1495469808578491,0.8468077778816223,1.0060280561447144,0.8757264614105225,1.1746013164520264,1.0934075117111206,1,1,val,0.0005
9.549195289611816,6.702755451202393,2.846439838409424,1.5851043462753296,0.9906467795372009,1.0643093585968018,1.0401561260223389,1.0001832246780396,1.0223554372787476,1,1,val,0.0005
7.388492107391357,5.746417999267578,1.6420742273330688,1.0601847171783447,0.9230020642280579,0.8771461248397827,0.8536431789398193,1.0477477312088013,0.9846940040588379,1,1,val,0.0005
6.671482086181641,5.051005840301514,1.6204763650894165,1.002056360244751,0.8585326671600342,0.7680703401565552,0.7547963857650757,0.8774709105491638,0.7900792360305786,1,1,val,0.0005
7.024218559265137,5.566073417663574,1.4581449031829834,0.9475589394569397,1.0639652013778687,0.8902931213378906,0.8813867568969727,0.7946926355361938,0.9881769418716431,1,2,train,0.0005
7.076492786407471,6.318150043487549,0.7583425641059875,1.0553525686264038,1.0305737257003784,0.8960241079330444,1.1885673999786377,1.1200820207595825,1.027550220489502,1,2,train,0.0005
6.5685906410217285,5.904096603393555,0.6644938588142395,0.8274714350700378,1.0478142499923706,1.0321944952011108,0.9168516993522644,1.095807671546936,0.9839567542076111,1,2,train,0.0005
7.6962785720825195,5.665435791015625,2.0308425426483154,0.924331545829773,0.9897615313529968,0.8885613083839417,0.9820901155471802,0.9432525038719177,0.9374387860298157,1,2,train,0.0005
6.320895671844482,6.029703140258789,0.29119259119033813,1.021056890487671,0.9133202433586121,0.8505945801734924,1.0426461696624756,1.1530200242996216,1.0490652322769165,1,2,train,0.0005
5.990257740020752,5.717865943908691,0.2723916172981262,0.9540184140205383,1.0935662984848022,0.8487825989723206,0.965694010257721,0.8410661816596985,1.0147384405136108,1,2,train,0.0005
8.063078880310059,6.179464817047119,1.883614182472229,1.1712442636489868,0.959898829460144,1.088248372077942,0.9700992703437805,1.1057387590408325,0.8842353820800781,1,2,train,0.0005
7.076564311981201,6.602214813232422,0.4743494391441345,1.112349510192871,1.0844635963439941,0.9445796012878418,1.286057472229004,0.9811176061630249,1.1936471462249756,1,2,train,0.0005
6.227204322814941,5.917126655578613,0.31007757782936096,0.9172292947769165,1.1459805965423584,0.892987847328186,0.8393177390098572,1.0441703796386719,1.077440619468689,1,2,train,0.0005
6.169734954833984,5.7875261306762695,0.38220900297164917,1.1519749164581299,0.9536346793174744,0.9102174639701843,0.9789173603057861,0.8594992756843567,0.933282196521759,1,2,train,0.0005
6.360452651977539,6.1039276123046875,0.25652509927749634,0.8387693762779236,1.1273330450057983,0.9427476525306702,1.050918459892273,1.0963962078094482,1.0477628707885742,1,2,train,0.0005
5.302595615386963,5.123444557189941,0.179151251912117,0.6795880198478699,0.824263870716095,0.9729108214378357,0.8660382032394409,0.763099730014801,1.0175437927246094,1,2,train,0.0005
6.6681976318359375,6.315516948699951,0.35268059372901917,0.9908077120780945,1.3695374727249146,0.9525405764579773,1.103170394897461,0.9343970417976379,0.9650636315345764,1,2,train,0.0005
5.5076093673706055,5.325003623962402,0.18260593712329865,0.8648660182952881,0.8803580403327942,0.8170026540756226,0.9516873955726624,0.8724820017814636,0.938607931137085,1,2,train,0.0005
5.709525108337402,5.588294982910156,0.1212301030755043,0.8080382943153381,1.0136100053787231,0.939342200756073,0.8869678974151611,0.8529443740844727,1.08739173412323,1,2,train,0.0005
5.8424072265625,5.457635879516602,0.3847712576389313,0.8327590227127075,0.9635212421417236,0.8627669215202332,0.9980170726776123,0.8303427696228027,0.9702293872833252,1,2,train,0.0005
5.71202278137207,5.53360652923584,0.17841613292694092,0.7783485054969788,1.064072847366333,0.79217129945755,1.092294692993164,0.8910694718360901,0.9156496524810791,1,2,train,0.0005
5.49143123626709,5.301691055297852,0.189740389585495,0.7829962372779846,0.9595956206321716,0.8443210124969482,0.8568748831748962,0.870204508304596,0.9876983165740967,1,2,train,0.0005
5.763797283172607,5.616883277893066,0.14691413938999176,0.7732537388801575,0.9988881945610046,0.8490617275238037,1.04573392868042,0.8900402188301086,1.059905767440796,1,2,train,0.0005
5.45458459854126,5.324403762817383,0.13018091022968292,0.7129338383674622,0.912187933921814,0.8225488662719727,0.9491926431655884,0.946483314037323,0.9810571670532227,1,2,train,0.0005
5.815806865692139,5.6624836921691895,0.153323233127594,0.7333741784095764,1.052559733390808,0.8767601847648621,0.9646204710006714,0.9890345335006714,1.046134352684021,1,2,train,0.0005
5.658860683441162,5.554646968841553,0.10421354323625565,0.6938710808753967,0.9435896873474121,0.8729949593544006,1.146039366722107,0.8329768776893616,1.0651750564575195,1,2,train,0.0005
5.679973602294922,5.587032794952393,0.09294070303440094,0.7370611429214478,1.0109660625457764,0.8819001913070679,0.9922109246253967,0.9299563765525818,1.0349384546279907,1,2,train,0.0005
5.799778461456299,5.70682954788208,0.09294884651899338,0.7572419047355652,1.002648949623108,0.8862044811248779,1.081986427307129,0.9777915477752686,1.0009560585021973,1,2,train,0.0005
5.427594184875488,5.336754322052002,0.09083990007638931,0.7829849123954773,0.9664894342422485,0.8418018817901611,0.9281302094459534,0.7730254530906677,1.0443224906921387,1,2,train,0.0005
5.341157913208008,5.265280723571777,0.07587700337171555,0.7766396403312683,0.911507248878479,0.8048467040061951,1.0483511686325073,0.7746299505233765,0.9493058323860168,1,2,train,0.0005
5.721415996551514,5.6158223152160645,0.10559383034706116,0.8727566599845886,0.9380617737770081,0.8216009140014648,1.0235949754714966,0.9132272601127625,1.0465809106826782,1,2,train,0.0005
5.292278289794922,5.180910587310791,0.11136758327484131,0.7488021850585938,0.8876858353614807,0.8340782523155212,0.9371688961982727,0.8129369616508484,0.9602384567260742,1,2,train,0.0005
5.410327911376953,5.293632984161377,0.11669480055570602,0.8266802430152893,0.818492591381073,0.866061806678772,1.0822384357452393,0.7145594954490662,0.9856006503105164,1,2,train,0.0005
5.2573699951171875,5.159878253936768,0.09749165177345276,0.7287145853042603,0.9258307814598083,0.8013858795166016,0.9822527170181274,0.8087579607963562,0.912936806678772,1,2,train,0.0005
5.730717658996582,5.62410306930542,0.10661470890045166,0.7543025612831116,1.0903376340866089,0.8463305234909058,0.9850601553916931,0.8300479054450989,1.1180239915847778,1,2,train,0.0005
,,0.17218253016471863,0.7512776851654053,0.8272916674613953,0.6923180222511292,1.47467041015625,1.1133261919021606,,1,2,train,0.0005
5.680171966552734,5.548164367675781,0.13200759887695312,0.8178844451904297,0.9301904439926147,0.7860562205314636,1.0152256488800049,0.8992704749107361,1.0995371341705322,1,2,val,0.0005
5.666569709777832,5.566643238067627,0.09992652386426926,0.7561513185501099,0.9372034668922424,0.8462044596672058,1.033336877822876,0.9948956966400146,0.9988511204719543,1,2,val,0.0005
5.561683654785156,5.450942516326904,0.11074098944664001,0.9675992131233215,0.8773351311683655,0.7769724130630493,1.0509629249572754,0.8202823996543884,0.957790195941925,1,2,val,0.0005
5.396271228790283,5.306940078735352,0.0893312320113182,0.9020949602127075,0.8773283958435059,0.8542976379394531,0.7928664684295654,0.9204844236373901,0.9598684310913086,1,2,val,0.0005
5.193220615386963,5.106947422027588,0.0862729623913765,0.6807186007499695,0.875118613243103,0.8286583423614502,0.9877738356590271,0.737385630607605,0.9972924590110779,1,2,val,0.0005
5.446963787078857,5.364253044128418,0.08271060138940811,0.8952842354774475,0.9512299299240112,0.8022187948226929,1.0951709747314453,0.7826128005981445,0.8377360105514526,1,2,val,0.0005
5.39311408996582,5.316482067108154,0.07663211971521378,0.7560139894485474,0.8524330854415894,0.8825563192367554,1.1316465139389038,0.7584033608436584,0.9354286193847656,1,2,val,0.0005
5.53624963760376,5.434088706970215,0.10216115415096283,0.7854794263839722,0.8786720037460327,0.8934483528137207,1.1573010683059692,0.7497934699058533,0.9693940877914429,1,2,val,0.0005
5.487460613250732,5.402040004730225,0.08542042225599289,0.775159478187561,0.8260191082954407,0.8568758368492126,0.9775148630142212,0.8754416108131409,1.0910292863845825,1,2,val,0.0005
5.499209880828857,5.408289909362793,0.09092012047767639,0.7867777347564697,0.9572288990020752,0.8593999147415161,0.9537765979766846,0.8182262778282166,1.0328806638717651,1,2,val,0.0005
5.091520309448242,5.016178607940674,0.0753416121006012,0.7080253958702087,0.9131892919540405,0.8258998394012451,0.8909712433815002,0.7556920647621155,0.9224008917808533,1,2,val,0.0005
5.377396106719971,5.258833885192871,0.11856226623058319,0.7228802442550659,0.8842604160308838,0.8141646981239319,0.9448372721672058,0.9162026047706604,0.9764886498451233,1,2,val,0.0005
5.4271063804626465,5.350545883178711,0.0765606090426445,0.7981569170951843,0.8038101196289062,0.9112361669540405,0.8681968450546265,0.8804892897605896,1.0886565446853638,1,2,val,0.0005
5.7390241622924805,5.6074323654174805,0.13159169256687164,0.9356403946876526,0.9530288577079773,0.8807379007339478,1.016040325164795,0.8015140891075134,1.0204704999923706,1,2,val,0.0005
5.236879348754883,5.127270221710205,0.10960912704467773,0.8185139298439026,0.8762141466140747,0.7914981245994568,0.8370316028594971,0.822950541973114,0.981062114238739,1,2,val,0.0005
4.8097825050354,4.734717845916748,0.07506465911865234,0.8321091532707214,0.8646190762519836,0.7128942012786865,0.7456508278846741,0.7910147905349731,0.788429856300354,1,2,val,0.0005
4.890944004058838,4.805793762207031,0.08515046536922455,0.7022470831871033,0.8456788659095764,0.7866249680519104,0.8247830271720886,0.717441201210022,0.9290183186531067,1,3,train,0.0005
5.451891899108887,5.354657173156738,0.09723489731550217,0.8715102076530457,1.0144782066345215,0.7956089377403259,0.9983147382736206,0.7353307008743286,0.9394145011901855,1,3,train,0.0005
5.764448165893555,5.647094249725342,0.11735383421182632,0.9178236126899719,1.0384516716003418,0.8177792429924011,1.0003442764282227,0.8258917927742004,1.04680335521698,1,3,train,0.0005
5.432755947113037,5.271137714385986,0.16161838173866272,0.7378484606742859,0.9999701976776123,0.8692901134490967,0.9059244990348816,0.786689281463623,0.9714150428771973,1,3,train,0.0005
5.370514392852783,5.255403995513916,0.11511033773422241,0.7672538757324219,1.010484218597412,0.794989287853241,0.9921585321426392,0.7138540148735046,0.976664125919342,1,3,train,0.0005
5.671670913696289,5.5336103439331055,0.13806059956550598,0.7990229725837708,1.0828509330749512,0.8497126698493958,1.0085734128952026,0.7141603231430054,1.0792901515960693,1,3,train,0.0005
5.382155895233154,5.268039226531982,0.1141166016459465,0.7347493767738342,0.9439263939857483,0.7991652488708496,1.0503729581832886,0.7101819515228271,1.0296434164047241,1,3,train,0.0005
5.434206962585449,5.331914901733398,0.10229211300611496,0.8019561171531677,0.9148932099342346,0.8376057147979736,1.0183407068252563,0.7474389672279358,1.011680245399475,1,3,train,0.0005
5.432357311248779,5.324514389038086,0.10784292221069336,0.7843324542045593,1.0140624046325684,0.7528460621833801,1.0800886154174805,0.7338111400604248,0.9593732357025146,1,3,train,0.0005
5.7256011962890625,5.636380195617676,0.08922111988067627,0.8514488339424133,0.9232264161109924,0.9046616554260254,1.1195827722549438,0.770861029624939,1.0665996074676514,1,3,train,0.0005
5.634998321533203,5.525156497955322,0.1098417341709137,0.7612677812576294,1.0413687229156494,0.8631560802459717,1.138242244720459,0.7673851251602173,0.9537367224693298,1,3,train,0.0005
5.454684734344482,5.354062080383301,0.10062261670827866,0.9067188501358032,0.849761962890625,0.843646228313446,1.032102108001709,0.7808682322502136,0.9409645199775696,1,3,train,0.0005
5.021365165710449,4.941254615783691,0.08011063188314438,0.7565941214561462,0.8487828373908997,0.8623155951499939,0.8093879222869873,0.7251245379447937,0.9390498399734497,1,3,train,0.0005
5.317454814910889,5.236996650695801,0.08045805990695953,0.9178476929664612,0.7745466232299805,0.7632287740707397,0.9517040848731995,0.7479065656661987,1.0817625522613525,1,3,train,0.0005
5.049225330352783,4.962797164916992,0.08642828464508057,0.7608461976051331,0.8336920142173767,0.8339488506317139,0.8714703321456909,0.7415031790733337,0.9213365912437439,1,3,train,0.0005
5.144103527069092,5.047418117523193,0.09668532758951187,0.7841947674751282,0.8896638751029968,0.7640410661697388,0.9488481283187866,0.663044810295105,0.9976254105567932,1,3,train,0.0005
5.167455673217773,5.055208683013916,0.11224693059921265,0.6207398176193237,1.0235284566879272,0.8168621063232422,0.8194215893745422,0.7529045343399048,1.0217522382736206,1,3,train,0.0005
5.216075897216797,5.087677478790283,0.12839838862419128,0.8314242959022522,0.8329114317893982,0.8195288777351379,0.9245450496673584,0.7247117161750793,0.9545561671257019,1,3,train,0.0005
5.468247413635254,5.347673416137695,0.12057413160800934,0.839126467704773,0.8980773091316223,0.817133367061615,1.0300319194793701,0.8577176332473755,0.9055864810943604,1,3,train,0.0005
5.023525714874268,4.91799783706665,0.1055280789732933,0.6512895822525024,0.8198227286338806,0.8005634546279907,0.8792616128921509,0.8034807443618774,0.9635800123214722,1,3,train,0.0005
5.830449104309082,5.706727027893066,0.12372205406427383,0.7813096046447754,0.9972031116485596,0.8664941191673279,1.0966392755508423,0.8310431241989136,1.1340373754501343,1,3,train,0.0005
5.044975280761719,4.932236671447754,0.11273851245641708,0.6781778335571289,0.851004958152771,0.7712328433990479,0.9753515124320984,0.7131626009941101,0.943307101726532,1,3,train,0.0005
5.4990763664245605,5.404706954956055,0.09436927735805511,0.7811975479125977,1.0108755826950073,0.7977197170257568,0.9996452927589417,0.7139835953712463,1.101285457611084,1,3,train,0.0005
5.248143672943115,5.095961570739746,0.15218211710453033,0.671998918056488,0.8409728407859802,0.8085786700248718,0.9759891629219055,0.7591090202331543,1.0393133163452148,1,3,train,0.0005
5.616528034210205,5.513514518737793,0.10301345586776733,0.9009291529655457,1.025941252708435,0.7966553568840027,0.9692270755767822,0.7183011174201965,1.102460503578186,1,3,train,0.0005
4.882554054260254,4.769159317016602,0.11339473724365234,0.6974029541015625,0.7719318270683289,0.8246755599975586,0.8509595394134521,0.6744124293327332,0.9497767090797424,1,3,train,0.0005
4.903040409088135,4.8142194747924805,0.08882082998752594,0.6575151085853577,0.8362113237380981,0.8470311760902405,0.8478979468345642,0.6704612374305725,0.9551024436950684,1,3,train,0.0005
5.8816447257995605,5.770055770874023,0.11158916354179382,0.9061560034751892,0.9556242227554321,0.878955066204071,1.0767461061477661,0.8537519574165344,1.0988221168518066,1,3,train,0.0005
5.403255462646484,5.301924228668213,0.10133127868175507,0.8725625872612,0.8175215125083923,0.799800455570221,1.004113793373108,0.7560329437255859,1.051892638206482,1,3,train,0.0005
5.342246055603027,5.238583564758301,0.10366256535053253,0.8911980390548706,0.9469031095504761,0.8286939263343811,0.8322598934173584,0.7528181672096252,0.9867103099822998,1,3,train,0.0005
5.133288860321045,5.053844928741455,0.07944383472204208,0.6973502039909363,0.817943274974823,0.8061728477478027,0.9670676589012146,0.788357138633728,0.9769534468650818,1,3,train,0.0005
5.939054012298584,5.845737457275391,0.09331655502319336,0.6784853339195251,0.9364097118377686,0.9137588143348694,1.0862727165222168,1.1979353427886963,1.0328752994537354,1,3,train,0.0005
5.470383167266846,5.310687065124512,0.15969617664813995,0.7411414980888367,0.9227324724197388,0.7470223307609558,0.9587892293930054,0.8569958806037903,1.0840052366256714,1,3,val,0.0005
5.329953670501709,5.188760757446289,0.14119291305541992,0.7015203833580017,0.8756219148635864,0.7916709184646606,0.9675440788269043,0.8632581830024719,0.9891452789306641,1,3,val,0.0005
5.572897434234619,5.410984992980957,0.16191241145133972,0.9264464974403381,0.8848140239715576,0.7481339573860168,1.0792170763015747,0.8208082914352417,0.9515650272369385,1,3,val,0.0005
5.152138710021973,5.028694152832031,0.12344438582658768,0.8246949911117554,0.8038421869277954,0.8321872353553772,0.7585093379020691,0.8490854501724243,0.9603747129440308,1,3,val,0.0005
5.117450714111328,4.993412017822266,0.12403861433267593,0.6491062641143799,0.8453055024147034,0.8117948174476624,0.9099175333976746,0.7832486033439636,0.9940394759178162,1,3,val,0.0005
5.196990013122559,5.063043594360352,0.13394662737846375,0.8195641040802002,0.8765475153923035,0.7718751430511475,1.0231776237487793,0.7349778413772583,0.8369014263153076,1,3,val,0.0005
5.276211738586426,5.178398132324219,0.09781382977962494,0.7245969772338867,0.8218454718589783,0.8339054584503174,1.1521157026290894,0.7182269096374512,0.9277077913284302,1,3,val,0.0005
5.316242694854736,5.17273473739624,0.14350812137126923,0.7258248925209045,0.8617457747459412,0.852713942527771,1.042791485786438,0.7366508841514587,0.9530077576637268,1,3,val,0.0005
5.211843013763428,5.086568832397461,0.1252744048833847,0.7096465229988098,0.7636633515357971,0.8242442607879639,0.8940072059631348,0.8191372156143188,1.0758706331253052,1,3,val,0.0005
5.32735538482666,5.214145660400391,0.11320966482162476,0.8118963837623596,0.8969536423683167,0.7928445339202881,0.9149973392486572,0.7798247933387756,1.01762855052948,1,3,val,0.0005
4.904681205749512,4.807216644287109,0.09746460616588593,0.6649145483970642,0.8492612838745117,0.7682828307151794,0.8924204111099243,0.7138438820838928,0.918493926525116,1,3,val,0.0005
5.143073081970215,4.9954352378845215,0.14763793349266052,0.7056961059570312,0.8556325435638428,0.7762487530708313,0.8929511308670044,0.7919445037841797,0.9729624390602112,1,3,val,0.0005
5.074400424957275,4.952395439147949,0.12200486660003662,0.6922276616096497,0.7644798755645752,0.851972758769989,0.8201000690460205,0.7556962966918945,1.0679190158843994,1,3,val,0.0005
5.510318756103516,5.367511749267578,0.14280708134174347,0.8208481073379517,0.9119254946708679,0.8387995362281799,0.9442901611328125,0.8394593000411987,1.012189269065857,1,3,val,0.0005
5.039429664611816,4.891295433044434,0.14813444018363953,0.7534424662590027,0.800871729850769,0.7456243634223938,0.7881787419319153,0.8283406496047974,0.9748377203941345,1,3,val,0.0005
4.635507106781006,4.554789066314697,0.0807180404663086,0.754526674747467,0.8135979771614075,0.6615985035896301,0.758293092250824,0.780220091342926,0.7865525484085083,1,3,val,0.0005
5.002426624298096,4.891182899475098,0.1112435907125473,0.6204537153244019,0.8862119913101196,0.7489016056060791,0.8805417418479919,0.7144654393196106,1.040608525276184,1,4,train,0.0005
5.353697776794434,5.216580390930176,0.137117400765419,0.8135647773742676,0.9420981407165527,0.8137575387954712,0.9405888319015503,0.7047114968299866,1.0018595457077026,1,4,train,0.0005
5.152499675750732,5.051987171173096,0.10051269084215164,0.7301061153411865,0.8672595024108887,0.7705900073051453,0.9990843534469604,0.7884694337844849,0.8964778780937195,1,4,train,0.0005
5.78218412399292,5.659509181976318,0.12267474085092545,0.8315661549568176,0.9511117935180664,0.8069103360176086,1.0937515497207642,0.8920478820800781,1.084121584892273,1,4,train,0.0005
4.930372714996338,4.841175079345703,0.0891977846622467,0.7678642868995667,0.833058774471283,0.7456049919128418,0.8902852535247803,0.6649772524833679,0.9393845200538635,1,4,train,0.0005
5.011383533477783,4.9105377197265625,0.10084578394889832,0.754826545715332,0.8410804271697998,0.7489814162254333,0.8770163059234619,0.7228115797042847,0.9658212065696716,1,4,train,0.0005
4.981054782867432,4.86514139175415,0.11591316014528275,0.7121067643165588,0.8157273530960083,0.813267707824707,0.8250004053115845,0.6741795539855957,1.0248593091964722,1,4,train,0.0005
5.079455852508545,4.967315673828125,0.11214019358158112,0.7338219285011292,0.8224461078643799,0.7909495830535889,1.0175951719284058,0.6848769187927246,0.9176259636878967,1,4,train,0.0005
4.891451835632324,4.812456130981445,0.07899566739797592,0.6673362851142883,0.8312831521034241,0.7522030472755432,0.8890320658683777,0.7005906105041504,0.9720107913017273,1,4,train,0.0005
5.09174919128418,4.999054908752441,0.09269450604915619,0.6533693671226501,1.0275977849960327,0.7712839245796204,0.9051268696784973,0.6910975575447083,0.9505797028541565,1,4,train,0.0005
5.215207576751709,5.121892929077148,0.09331443905830383,0.7299801111221313,0.8494049310684204,0.8197484016418457,0.946329653263092,0.7822758555412292,0.9941540956497192,1,4,train,0.0005
