feature,importance
WASH2P,0.1538365982866271
SNORD4A,0.151538250020255
MIR15B,0.1506446358029581
RPLP1,0.1500674408723241
SNORA64,0.1497673384473462
MIR16-2,0.1494187109828662
SNX30,0.14938886393466
SNORD22,0.1489346711176412
KCNMB3,0.1484842276892388
SNORD36A,0.1481713886250577
SNORD31,0.1480548068698286
BOLA2,0.1475161442347936
BOLA2B,0.1475161437036
SNORD36B,0.1473531933826871
SULT1A3,0.1473439310576667
SULT1A4,0.1473439309780855
SNORA63,0.1462810186532946
POLR2L,0.1462529389467362
SNORA38,0.1451502792340502
SNORD30,0.1449766678297248
IFNGR2,0.1445469992995769
RELB,0.1442909480292643
SNORA81,0.1438435425893641
MIR1248,0.143843542409975
MARVELD1,0.1434085097951529
MIR19A,0.1431125449369975
PRSS27,0.1425891629704011
SNORA10,0.1421756475759274
SNORA51,0.1416249496280335
LMBR1L,0.1411893782125234
LOC642826,0.1405405715548394
SLC7A5,0.13936459813468
MIR18A,0.1391294808545067
KLHL36,0.1390059279084281
SNORA65,0.1389177368334514
LGTN,0.1383203930446426
MIR17,0.1380754566280975
SNORA4,0.1380745276849742
SNORD79,0.1380602723717383
KLHL21,0.1374840979019922
MT2A,0.1373482263571836
TMEM33,0.1365379508020881
LHX8,0.1356281327140978
GIT1,0.1351239050957124
DUS1L,0.1350268742567584
RCN3,0.1347134439481014
TRPC4AP,0.1346210379299824
MIR20A,0.1346126936341734
FAM193B,0.1344572134631878
PER3,0.1344111536872343
RTEL1,0.1343584293011882
UNK,0.1342972971916832
TNFAIP8,0.1341602148722136
SNORD24,0.1341126072621816
KIAA0664,0.1339366608795058
SNORD42A,0.1338846944072749
C19orf24,0.1337840347241112
SNORD12,0.1328005600561398
SNORD38A,0.132271859229168
ACTR3B,0.1318921600680395
LOC645676,0.1318392388861987
MIR659,0.1318064564098416
CHRNB1,0.131710954593022
KAAG1,0.1316460105341716
BCR,0.1313159964123848
RAC3,0.1307260194323255
SNORD32A,0.1301516440076268
C1orf125,0.1300503695251023
SLC7A5P1,0.1297800179766879
CCDC83,0.1297590000725512
SLC13A3,0.1295454468240177
NFKBID,0.1294225783448928
SNORA68,0.1293973692168428
SLC2A11,0.1292778045191306
SNORD80,0.1290646549490357
C10orf95,0.1288970329741219
ASPDH,0.1287316401858664
SNORD78,0.1284512729677943
STK19,0.1283825180253593
DCDC2,0.1279138987019793
RBL2,0.1276060735652643
PAX8,0.1275169161788528
SNORA47,0.127298826654357
PRR5L,0.1271897588282643
GCC1,0.1270200206894826
PSTK,0.1267584584211429
HS6ST1,0.1263833038753621
RPL37,0.1261400721535553
ATF6B,0.1257714389974377
CREB5,0.1255893502422799
TSPAN4,0.1255235256019262
SNORD33,0.1255171150261276
C17orf44,0.1255057197856869
C19orf63,0.1254987794395154
ZNF366,0.1254695445509055
PET117,0.12544903822522
CPD,0.1253373324162025
TNFSF11,0.1252898600819528
MIR19B1,0.125102055167828
PGCP,0.1251007821382718
SLC25A25,0.1250933076529188
DLX4,0.1250757323909992
SNORD38B,0.1249098788442818
FBN3,0.1248770956177553
MORC1,0.1248703643367795
SLC35C1,0.1247871366760938
SARS,0.1246642491671038
C9orf86,0.1246397856564127
MED22,0.1243863292047782
EID3,0.1243777174469828
TMPRSS12,0.1241803348884465
AMZ1,0.1241642745872237
BCKDK,0.1241507531785278
SNORD12B,0.1241102656378328
