total,reconstruction,gaussian,categorical,contrastive,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,mse_copynumber,cv,epoch,type,lr
7.462145805358887,7.383853435516357,0.028034837916493416,0.00041294124093838036,0.04984483867883682,1.0477758646011353,0.9425817728042603,1.0020960569381714,1.1514015197753906,0.7755149006843567,0.813863217830658,1.6506201028823853,1,2,val,0.00019808337082978614
7.75287389755249,7.680213451385498,0.02859451435506344,0.00042660636245273054,0.04363927245140076,1.0630391836166382,1.0046018362045288,0.9887616038322449,1.2570303678512573,0.7379978895187378,0.829849898815155,1.798932433128357,1,2,val,0.00019808337082978614
8.160308837890625,8.096981048583984,0.018781477585434914,0.00039312621811404824,0.04415358230471611,1.1588506698608398,1.2064827680587769,1.0762073993682861,1.3655894994735718,0.7696388363838196,0.9257466197013855,1.5944652557373047,1,3,train,0.00019808337082978614
8.083974838256836,8.017949104309082,0.020301397889852524,0.00040781826828606427,0.0453154556453228,1.140600562095642,1.1490075588226318,1.0447241067886353,1.3709771633148193,0.8304373025894165,0.9123616218566895,1.569841742515564,1,3,train,0.00019808337082978614
7.797196388244629,7.726552963256836,0.02295171096920967,0.00040662797982804477,0.04728488624095917,1.094665288925171,1.1170475482940674,1.0448217391967773,1.230013132095337,0.8165993690490723,0.9139090776443481,1.5094969272613525,1,3,train,0.00019808337082978614
7.852907657623291,7.779629707336426,0.026399770751595497,0.00040438739233650267,0.0464741475880146,1.146120548248291,1.0660756826400757,1.0450271368026733,1.366613745689392,0.7596549391746521,0.9116443991661072,1.484492540359497,1,3,train,0.00019808337082978614
7.567547798156738,7.494622230529785,0.027498207986354828,0.00037970615085214376,0.04504762589931488,1.1206462383270264,0.9854743480682373,1.0129423141479492,1.2110686302185059,0.7479062080383301,0.8935704231262207,1.5230140686035156,1,3,train,0.00019808337082978614
7.642127990722656,7.56704044342041,0.030364656820893288,0.0003579656477086246,0.04436485469341278,1.076678991317749,1.1232688426971436,0.9829046726226807,1.322187900543213,0.7181708216667175,0.8903286457061768,1.4535009860992432,1,3,train,0.00019808337082978614
7.596762180328369,7.515410900115967,0.03456486389040947,0.0003435186517890543,0.04644303023815155,1.1084234714508057,1.094398021697998,0.9892262816429138,1.227491855621338,0.7639287710189819,0.9097318053245544,1.4222105741500854,1,3,train,0.00019808337082978614
8.55699348449707,8.496821403503418,0.033495765179395676,0.0003046237980015576,0.02637207694351673,1.1336452960968018,1.1680315732955933,1.0325143337249756,1.395872950553894,0.8379970788955688,0.8783352375030518,2.0504252910614014,1,3,train,0.00019808337082978614
7.128271579742432,7.0332350730896,0.049665190279483795,0.00032870989525690675,0.04504295438528061,0.9803235530853271,0.9915950298309326,0.9245380163192749,1.1699095964431763,0.6768546104431152,0.7969980835914612,1.4930163621902466,1,3,val,0.00019808337082978614
6.974987983703613,6.8833394050598145,0.04468078911304474,0.0002916821977123618,0.04667633771896362,0.9394496083259583,0.9697799682617188,0.9382159113883972,1.0738508701324463,0.6863642930984497,0.8077362179756165,1.467942237854004,1,3,val,0.00019808337082978614
7.090930938720703,6.987257957458496,0.0547790564596653,0.0003137961321044713,0.048580292612314224,0.9930627346038818,0.9491399526596069,0.9361388683319092,1.1419093608856201,0.7296589612960815,0.8049246072769165,1.4324228763580322,1,3,val,0.00019808337082978614
7.507883071899414,7.410680294036865,0.05480038747191429,0.00032747292425483465,0.0420747809112072,1.0011881589889526,0.9984868168830872,0.9509226083755493,1.266342282295227,0.7223847508430481,0.8175324201583862,1.653822898864746,1,3,val,0.00019808337082978614
7.403587818145752,7.320067405700684,0.03919817879796028,0.00031446130014956,0.04400800168514252,1.056400179862976,1.0300662517547607,1.0136860609054565,1.2800874710083008,0.706670343875885,0.8377745747566223,1.3953821659088135,1,4,train,0.00019808337082978614
7.531893730163574,7.442434310913086,0.043541692197322845,0.00032188318436965346,0.045595716685056686,1.0216853618621826,1.0810848474502563,1.0223050117492676,1.3277573585510254,0.7269983887672424,0.8675702810287476,1.3950331211090088,1,4,train,0.00019808337082978614
7.279580593109131,7.193687438964844,0.04383249580860138,0.00034661110839806497,0.04171401634812355,1.007326602935791,1.131897211074829,0.9406567811965942,1.2193448543548584,0.700826108455658,0.8407761454582214,1.3528592586517334,1,4,train,0.00019808337082978614
7.172187328338623,7.079608917236328,0.047117505222558975,0.00032950344029814005,0.045130982995033264,1.0139975547790527,1.0352171659469604,0.9235643148422241,1.216650366783142,0.7187536358833313,0.8517295122146606,1.3196961879730225,1,4,train,0.00019808337082978614
7.109652996063232,7.015966415405273,0.04896869510412216,0.0003127925447188318,0.04440518468618393,1.0134143829345703,1.0606544017791748,0.9078863263130188,1.2185330390930176,0.6707175970077515,0.8140631318092346,1.3306976556777954,1,4,train,0.00019808337082978614
7.240727424621582,7.144094467163086,0.053774602711200714,0.0002937127137556672,0.042564451694488525,1.0166329145431519,1.013327956199646,0.9601733684539795,1.3247041702270508,0.7070872187614441,0.866646945476532,1.2555224895477295,1,4,train,0.00019808337082978614
6.962255001068115,6.862232208251953,0.053115036338567734,0.0002752280270215124,0.04663274809718132,0.9940235018730164,1.0393394231796265,0.8589658737182617,1.1435298919677734,0.7229758501052856,0.8432803750038147,1.2601174116134644,1,4,train,0.00019808337082978614
8.134403228759766,8.057511329650879,0.05265001207590103,0.0002911570481956005,0.023950599133968353,1.2663824558258057,1.3464082479476929,1.0849847793579102,1.1053307056427002,1.142788290977478,1.042617678642273,1.0689990520477295,1,4,train,0.00019808337082978614
6.776572227478027,6.666877746582031,0.0654745101928711,0.0002461239928379655,0.04397375136613846,0.9067360162734985,0.9682712554931641,0.8809031248092651,1.1635278463363647,0.6427899599075317,0.765570342540741,1.33907949924469,1,4,val,0.00019808337082978614
6.648257732391357,6.546115875244141,0.05793547257781029,0.00022228294983506203,0.04398462921380997,0.886409342288971,0.9479478001594543,0.8955159187316895,1.0625224113464355,0.6537531614303589,0.7743514776229858,1.3256155252456665,1,4,val,0.00019808337082978614
6.692621231079102,6.5784454345703125,0.06776276975870132,0.00024156116705853492,0.04617108404636383,0.9164824485778809,0.916415810585022,0.8837759494781494,1.1317923069000244,0.6892101168632507,0.7557075619697571,1.2850608825683594,1,4,val,0.00019808337082978614
7.114150524139404,7.003571510314941,0.06994035094976425,0.000258855550782755,0.040379367768764496,0.9411529898643494,0.971912682056427,0.9021106362342834,1.251871109008789,0.677474319934845,0.7705813646316528,1.488468885421753,1,4,val,0.00019808337082978614
7.06800651550293,6.968535423278809,0.05542401596903801,0.00027282407972961664,0.04377391189336777,0.9982367157936096,1.1221871376037598,0.9034417867660522,1.2072757482528687,0.6557031273841858,0.8125450611114502,1.2691460847854614,1,5,train,0.00019808337082978614
6.862481594085693,6.76253080368042,0.055669695138931274,0.00029859060305170715,0.04398249834775925,0.9862395524978638,0.9533182382583618,0.8908165693283081,1.2493572235107422,0.6606202125549316,0.809162974357605,1.2130160331726074,1,5,train,0.00019808337082978614
6.955761432647705,6.849859237670898,0.058137185871601105,0.0002966417814604938,0.04746825993061066,0.9750787019729614,0.9946544766426086,0.9166964292526245,1.2483348846435547,0.7008145451545715,0.838381290435791,1.1758983135223389,1,5,train,0.00019808337082978614
6.852175235748291,6.753953456878662,0.056481894105672836,0.0002672226692084223,0.04147293418645859,0.9755089282989502,1.0573428869247437,0.9049199819564819,1.1791044473648071,0.6775298118591309,0.8082825541496277,1.151265025138855,1,5,train,0.00019808337082978614
6.841048240661621,6.740274429321289,0.058172933757305145,0.00025500456104055047,0.042345914989709854,0.9374303817749023,1.0552066564559937,0.9075013995170593,1.1876616477966309,0.6595906615257263,0.8062885999679565,1.1865952014923096,1,5,train,0.00019808337082978614
6.847827434539795,6.745269775390625,0.06000887230038643,0.0002298915496794507,0.04231902211904526,0.9483212828636169,1.0020277500152588,0.8988109230995178,1.2304213047027588,0.6890273690223694,0.8193192481994629,1.1573420763015747,1,5,train,0.00019808337082978614
6.632994174957275,6.532024383544922,0.05804158002138138,0.00021654150623362511,0.04271195828914642,0.9483247995376587,0.974757730960846,0.8490782976150513,1.1529285907745361,0.6821374297142029,0.7735093832015991,1.1512882709503174,1,5,train,0.00019808337082978614
6.528579235076904,6.450447082519531,0.05477209761738777,0.000175709486939013,0.02318478748202324,1.0122079849243164,0.8976837992668152,0.9748098254203796,1.013745903968811,0.7587432861328125,0.769248902797699,1.0240075588226318,1,5,train,0.00019808337082978614
6.49496603012085,6.388729095458984,0.06397725641727448,0.000189421305549331,0.04207049310207367,0.8788950443267822,0.9459253549575806,0.8322960138320923,1.1294641494750977,0.611600935459137,0.7364938259124756,1.2540539503097534,1,5,val,0.00019808337082978614
6.386138916015625,6.286556720733643,0.05708695575594902,0.00017331722483504564,0.04232209175825119,0.8601846694946289,0.9344097971916199,0.8544360995292664,1.0392749309539795,0.6145614981651306,0.7501205801963806,1.2335691452026367,1,5,val,0.00019808337082978614
6.426136016845703,6.315040111541748,0.06633768230676651,0.0001834931317716837,0.04457492008805275,0.8892906308174133,0.8965710997581482,0.8399835824966431,1.1020833253860474,0.6469021439552307,0.7353771328926086,1.2048320770263672,1,5,val,0.00019808337082978614
6.826916217803955,6.721619606018066,0.0662735179066658,0.0001994805206777528,0.038823485374450684,0.9190047979354858,0.955473780632019,0.8570191860198975,1.211775541305542,0.6363682746887207,0.7548693418502808,1.387108564376831,1,5,val,0.00019808337082978614
6.440474033355713,6.338949203491211,0.05803845077753067,0.00021822193230036646,0.04326816275715828,0.9351806640625,0.9379803538322449,0.8623707890510559,1.10196053981781,0.6546698212623596,0.7593762278556824,1.0874111652374268,1,6,train,0.00019808337082978614
6.420449733734131,6.321125507354736,0.05733873322606087,0.00024212131393142045,0.04174337908625603,0.9246195554733276,1.023930549621582,0.8491450548171997,1.0074436664581299,0.6070466041564941,0.7534706592559814,1.155469298362732,1,6,train,0.00019808337082978614
6.667868137359619,6.568880081176758,0.0579073429107666,0.0002578636340331286,0.040823183953762054,0.9478047490119934,1.0189580917358398,0.9168408513069153,1.188614010810852,0.6258000135421753,0.7798011302947998,1.0910614728927612,1,6,train,0.00019808337082978614
6.478135108947754,6.3783793449401855,0.05721123516559601,0.00024018414842430502,0.04230388626456261,0.9124754667282104,0.973732590675354,0.8396673798561096,1.1633470058441162,0.6248886585235596,0.7755123972892761,1.0887559652328491,1,6,train,0.00019808337082978614
6.633475303649902,6.537410259246826,0.056410934776067734,0.00022307649487629533,0.03943101316690445,0.9210156798362732,0.9884532690048218,0.8262168765068054,1.2410544157028198,0.6813212037086487,0.7788607478141785,1.1004881858825684,1,6,train,0.00019808337082978614
6.553988456726074,6.45792293548584,0.05557388812303543,0.00020481353567447513,0.040286753326654434,0.9304586052894592,0.9958894848823547,0.8553839921951294,1.2104153633117676,0.6243782639503479,0.7834195494651794,1.057977557182312,1,6,train,0.00019808337082978614
6.61098051071167,6.513393402099609,0.05518869310617447,0.0001781951286830008,0.042219989001750946,0.9337543249130249,1.0312492847442627,0.818335771560669,1.2373442649841309,0.644401490688324,0.7788772583007812,1.0694310665130615,1,6,train,0.00019808337082978614
6.675718784332275,6.59385871887207,0.05917543172836304,0.00017461254901718348,0.022509880363941193,0.9325288534164429,0.8979257345199585,0.7539000511169434,1.2046542167663574,0.5931463837623596,0.8188374638557434,1.3928654193878174,1,6,train,0.00019808337082978614
6.336325168609619,6.234774112701416,0.06082816794514656,0.00016069068806245923,0.04056205600500107,0.8586961627006531,0.9355553984642029,0.799096941947937,1.1116808652877808,0.6083563566207886,0.7231214046478271,1.1982665061950684,1,6,val,0.00019808337082978614
6.234350204467773,6.139017581939697,0.05424441397190094,0.00014767906395718455,0.04094025492668152,0.8432472944259644,0.9250143766403198,0.8300517201423645,1.0186783075332642,0.6115830540657043,0.7402033805847168,1.1702395677566528,1,6,val,0.00019808337082978614
6.255900859832764,6.151808738708496,0.06092461571097374,0.00015415569941978902,0.04301364719867706,0.8657302856445312,0.8820756077766418,0.8121136426925659,1.0799200534820557,0.6385865211486816,0.7188581228256226,1.1545244455337524,1,6,val,0.00019808337082978614
6.6676764488220215,6.567722320556641,0.061735134571790695,0.00017701649630907923,0.038042254745960236,0.906171977519989,0.9475592970848083,0.8303967714309692,1.1813366413116455,0.6395683288574219,0.7356330156326294,1.3270565271377563,1,6,val,0.00019808337082978614
6.237170219421387,6.14267635345459,0.0542028471827507,0.0001855236478149891,0.040105439722537994,0.8958699107170105,0.9447684288024902,0.8204063177108765,1.1460156440734863,0.6003063321113586,0.7243680953979492,1.010941743850708,1,7,train,0.00019808337082978614
6.4727559089660645,6.378363609313965,0.054031457751989365,0.0001870523701654747,0.0401742197573185,0.9016581177711487,1.1019318103790283,0.800722062587738,1.1415928602218628,0.6448240280151367,0.769218385219574,1.018416166305542,1,7,train,0.00019808337082978614
6.2866716384887695,6.191677093505859,0.05500881373882294,0.0001857687020674348,0.0397995263338089,0.8980525135993958,0.9943578243255615,0.8055117130279541,1.1468005180358887,0.6010723114013672,0.7374036908149719,1.008478045463562,1,7,train,0.00019808337082978614
6.319635391235352,6.22528076171875,0.05320224538445473,0.00018168434326071292,0.04097098484635353,0.9107772707939148,0.9330348968505859,0.8398244380950928,1.1722816228866577,0.6162909865379333,0.7550778985023499,0.9979932904243469,1,7,train,0.00019808337082978614
6.245453357696533,6.151695728302002,0.053738873451948166,0.0001665371673880145,0.03985227644443512,0.9057663083076477,0.9677265882492065,0.8004608154296875,1.1259511709213257,0.5872911214828491,0.7519768476486206,1.01252281665802,1,7,train,0.00019808337082978614
6.187185764312744,6.093134880065918,0.05258322134613991,0.00014664046466350555,0.04132084175944328,0.8780367970466614,0.922966718673706,0.7966256737709045,1.1164923906326294,0.6321181058883667,0.7633024454116821,0.9835929870605469,1,7,train,0.00019808337082978614
6.159609794616699,6.066655158996582,0.052377622574567795,0.00013428233796730638,0.04044242948293686,0.8798383474349976,0.9844162464141846,0.8121668696403503,1.0936602354049683,0.5737228989601135,0.7558425664901733,0.9670082926750183,1,7,train,0.00019808337082978614
7.3143310546875,7.233732223510742,0.053870249539613724,0.00016198601224459708,0.026566732674837112,1.0868157148361206,1.0028513669967651,1.2333056926727295,1.23014235496521,0.6380594968795776,0.8892853856086731,1.1532723903656006,1,7,train,0.00019808337082978614
6.251511096954346,6.154294967651367,0.058069437742233276,0.00010782730532810092,0.03903898596763611,0.8435444235801697,0.9285165071487427,0.7768774032592773,1.0993444919586182,0.5940494537353516,0.7224792838096619,1.189483404159546,1,7,val,0.00019808337082978614
6.137877464294434,6.046077251434326,0.052730247378349304,0.00010031207057181746,0.03897017985582352,0.8276081681251526,0.9164138436317444,0.799047589302063,1.0142979621887207,0.5963543057441711,0.7412049770355225,1.1511503458023071,1,7,val,0.00019808337082978614
6.165724277496338,6.066292762756348,0.05817967280745506,0.00010133899195352569,0.04115018993616104,0.8526582717895508,0.8742554783821106,0.7783465385437012,1.0688509941101074,0.6297504901885986,0.7155410051345825,1.1468899250030518,1,7,val,0.00019808337082978614
6.570687294006348,6.474285125732422,0.0596550777554512,0.00011680124589474872,0.03663008287549019,0.8895804286003113,0.9395321011543274,0.7985120415687561,1.1686272621154785,0.6234814524650574,0.7368647456169128,1.3176875114440918,1,7,val,0.00019808337082978614
6.096312999725342,6.006864070892334,0.05152631178498268,0.0001228461042046547,0.03779921680688858,0.8797440528869629,1.0211445093154907,0.7949631810188293,1.0828607082366943,0.6007269024848938,0.6852023005485535,0.9422227144241333,1,8,train,0.00019808337082978614
6.147036075592041,6.058616638183594,0.05076194182038307,0.0001301046140724793,0.03752696514129639,0.8592354655265808,0.9695726633071899,0.8072040677070618,1.1061331033706665,0.5900989174842834,0.7548534870147705,0.9715195894241333,1,8,train,0.00019808337082978614
5.982509136199951,5.890972137451172,0.05029871687293053,0.00013359382865019143,0.041104622185230255,0.8988842964172363,0.9013627171516418,0.7785331010818481,1.077838659286499,0.589089572429657,0.7364243865013123,0.9088390469551086,1,8,train,0.00019808337082978614
5.963564872741699,5.8726725578308105,0.05145147070288658,0.00012925273040309548,0.039311543107032776,0.8770707249641418,0.9294620156288147,0.7660545110702515,1.0446585416793823,0.5855119824409485,0.7172752022743225,0.9526394009590149,1,8,train,0.00019808337082978614
6.107016086578369,6.0201334953308105,0.04994162172079086,0.00011676623398670927,0.036824390292167664,0.8590181469917297,0.9509357213973999,0.77693772315979,1.1637518405914307,0.5522710084915161,0.7493881583213806,0.9678306579589844,1,8,train,0.00019808337082978614
6.120901107788086,6.032712936401367,0.049927618354558945,0.00010983448009938002,0.0381508395075798,0.9061066508293152,0.9912654757499695,0.7410088181495667,1.1670790910720825,0.5935397148132324,0.7210691571235657,0.9126439094543457,1,8,train,0.00019808337082978614
6.1624674797058105,6.074716091156006,0.048294611275196075,0.00010203917190665379,0.03935489431023598,0.859358012676239,0.9820225238800049,0.8054925203323364,1.1133559942245483,0.6244006752967834,0.7358719706535339,0.9542144536972046,1,8,train,0.00019808337082978614
6.183358669281006,6.108126640319824,0.052408091723918915,9.155985026154667e-05,0.022732440382242203,0.9520986080169678,0.8357491493225098,0.838497519493103,1.0604878664016724,0.6737080812454224,0.7656025886535645,0.9819833040237427,1,8,train,0.00019808337082978614
6.109161853790283,6.015750885009766,0.05608230456709862,8.749882545089349e-05,0.037241362035274506,0.8307021260261536,0.9205939173698425,0.7453488111495972,1.0936728715896606,0.5876061320304871,0.7031016945838928,1.1347253322601318,1,8,val,0.00019808337082978614
6.025576591491699,5.936783790588379,0.051491979509592056,8.498985698679462e-05,0.037215691059827805,0.8169699907302856,0.9111896753311157,0.7755394577980042,1.0079729557037354,0.5933399200439453,0.7227700352668762,1.109001874923706,1,8,val,0.00019808337082978614
6.05680513381958,5.961375713348389,0.05601152777671814,8.627351053291932e-05,0.039331600069999695,0.8422793745994568,0.8712137937545776,0.7544125318527222,1.0693576335906982,0.6203442811965942,0.6989385485649109,1.1048297882080078,1,8,val,0.00019808337082978614
6.435209274291992,6.341565132141113,0.05808579549193382,9.301855607191101e-05,0.03546501323580742,0.8749228715896606,0.9386785626411438,0.7623913288116455,1.1561279296875,0.6170663237571716,0.719414234161377,1.2729642391204834,1,8,val,0.00019808337082978614
5.820080280303955,5.7305908203125,0.048729099333286285,0.00010377794387750328,0.04065648093819618,0.8631470799446106,0.9546694755554199,0.736476480960846,1.0749491453170776,0.5367758274078369,0.6988635659217834,0.8657099008560181,1,9,train,0.00019808337082978614
5.86783504486084,5.780462741851807,0.048283688724040985,0.00011879675003001466,0.0389699749648571,0.8364890217781067,1.0004993677139282,0.7073425054550171,1.0292079448699951,0.5888252258300781,0.7248237729072571,0.8932749629020691,1,9,train,0.00019808337082978614
5.864491939544678,5.779299259185791,0.048454560339450836,0.00013372219109442085,0.03660445287823677,0.8353269100189209,0.9080100655555725,0.7659856677055359,1.0834479331970215,0.6004146337509155,0.7112745046615601,0.8748394250869751,1,9,train,0.00019808337082978614
5.750013828277588,5.66365909576416,0.04860544577240944,0.00013925359235145152,0.037609826773405075,0.851014256477356,0.8971815705299377,0.7693470120429993,0.9999388456344604,0.5537431836128235,0.6898273229598999,0.9026064872741699,1,9,train,0.00019808337082978614
5.950413703918457,5.861330509185791,0.04893730208277702,0.0001256234827451408,0.04002055153250694,0.848511278629303,0.9947575330734253,0.7528513669967651,1.0666218996047974,0.5914780497550964,0.7057710289955139,0.9013396501541138,1,9,train,0.00019808337082978614
6.0081586837768555,5.919476509094238,0.04959993436932564,0.00011562261352082714,0.03896664083003998,0.8938046097755432,0.9371820092201233,0.7629008293151855,1.1507558822631836,0.5805006623268127,0.6970081925392151,0.8973246812820435,1,9,train,0.00019808337082978614
5.910663604736328,5.824921607971191,0.04980998858809471,9.564421634422615e-05,0.03583620488643646,0.8325467109680176,0.9164295196533203,0.7696284055709839,1.1524306535720825,0.5706841945648193,0.682166576385498,0.9010359644889832,1,9,train,0.00019808337082978614
7.219827175140381,7.1406402587890625,0.055065054446458817,9.832822979660705e-05,0.02402341179549694,0.9304808974266052,0.8184003233909607,1.3360745906829834,1.4717419147491455,0.8418815732002258,0.8453718423843384,0.8966888189315796,1,9,train,0.00019808337082978614
5.987536907196045,5.896718978881836,0.054504361003637314,7.034448208287358e-05,0.03624308481812477,0.8170296549797058,0.9114473462104797,0.7364135384559631,1.0764858722686768,0.5786495804786682,0.691753089427948,1.08493971824646,1,9,val,0.00019808337082978614
5.909223556518555,5.822312355041504,0.05017645284533501,6.82439494994469e-05,0.03666631132364273,0.806716799736023,0.900243878364563,0.7676836848258972,0.9931246638298035,0.5852474570274353,0.710544764995575,1.0587509870529175,1,9,val,0.00019808337082978614
5.941278457641602,5.8484930992126465,0.05421062931418419,6.749709427822381e-05,0.03850696235895157,0.824886679649353,0.8643859624862671,0.7493557929992676,1.055578589439392,0.6079517006874084,0.6873645186424255,1.0589698553085327,1,9,val,0.00019808337082978614
6.306824207305908,6.215987682342529,0.05575919151306152,7.574751361971721e-05,0.03500191122293472,0.8594534993171692,0.9284893274307251,0.7510577440261841,1.1469768285751343,0.6061001420021057,0.7075654864311218,1.216344952583313,1,9,val,0.00019808337082978614
5.754155158996582,5.668075084686279,0.048437993973493576,9.022951417136937e-05,0.037551846355199814,0.8466026186943054,0.9531725645065308,0.7554415464401245,1.025080680847168,0.5399086475372314,0.6804940104484558,0.8673751950263977,1,10,train,0.00019808337082978614
5.754175662994385,5.668376922607422,0.0488397441804409,9.76864030235447e-05,0.03686149790883064,0.8526924252510071,0.9042701721191406,0.7321965098381042,1.0928138494491577,0.5533889532089233,0.674562394618988,0.8584524393081665,1,10,train,0.00019808337082978614
5.7865376472473145,5.701409816741943,0.048037927597761154,9.608766413293779e-05,0.03699354827404022,0.8084153532981873,0.9337446093559265,0.7755979299545288,1.125702142715454,0.5779076814651489,0.6805119514465332,0.7995299100875854,1,10,train,0.00019808337082978614
5.664371490478516,5.575366973876953,0.049116410315036774,9.625103848520666e-05,0.03979137912392616,0.8461304903030396,0.9170981645584106,0.7067065238952637,0.9977179169654846,0.5690196752548218,0.6747292280197144,0.8639652132987976,1,10,train,0.00019808337082978614
