total,reconstruction,kl,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,cv,epoch,type,lr
5.932913303375244,5.924840927124023,0.008072251453995705,0.9424260854721069,1.026490330696106,1.0188002586364746,1.028824806213379,0.9228830933570862,0.9854165315628052,1,1,train,0.0004
6.087165355682373,6.076752662658691,0.010412564501166344,1.0396085977554321,0.982995867729187,1.0551670789718628,1.0260953903198242,0.9239292740821838,1.0489561557769775,1,1,train,0.0004
6.265847206115723,6.2577667236328125,0.008080321364104748,1.0052536725997925,1.0930074453353882,0.9863143563270569,1.1538589000701904,0.9860028028488159,1.0333296060562134,1,1,train,0.0004
6.4103593826293945,6.401462078094482,0.00889730267226696,1.0700181722640991,1.1058238744735718,1.0857415199279785,1.0500197410583496,1.0956368446350098,0.9942216873168945,1,1,train,0.0004
6.114546298980713,6.097999572753906,0.01654689572751522,1.0496999025344849,0.9598544239997864,0.9700579643249512,1.037739872932434,1.0995070934295654,0.9811403751373291,1,1,train,0.0004
5.801085472106934,5.7735676765441895,0.027517788112163544,0.9590750932693481,0.9595834016799927,1.0457091331481934,1.023914098739624,0.8289533257484436,0.9563327431678772,1,1,train,0.0004
5.686339378356934,5.637045383453369,0.04929407313466072,1.0303343534469604,0.9752289652824402,0.958613932132721,0.9661137461662292,0.7803584337234497,0.9263960719108582,1,1,train,0.0004
5.745421409606934,5.678969860076904,0.0664517804980278,1.004468560218811,1.0518215894699097,1.005212664604187,0.9049739241600037,0.7940398454666138,0.9184530973434448,1,1,train,0.0004
5.498956680297852,5.452754974365234,0.046201467514038086,0.9418798089027405,0.9569928050041199,0.9912641644477844,0.9406635165214539,0.7522846460342407,0.8696698546409607,1,1,train,0.0004
5.440150737762451,5.391317844390869,0.04883291572332382,0.9431070685386658,0.9431325197219849,0.9559929370880127,0.9517043232917786,0.7211424708366394,0.8762386441230774,1,1,train,0.0004
5.5654425621032715,5.521571636199951,0.04387091472744942,0.9333128333091736,0.9674634337425232,1.0561726093292236,0.9804745316505432,0.7405532002449036,0.843595027923584,1,1,val,0.0004
5.555816650390625,5.510532855987549,0.04528374224901199,0.9050765633583069,0.94310462474823,1.015354037284851,1.082395076751709,0.7227447032928467,0.8418573141098022,1,1,val,0.0004
5.584288120269775,5.534688949584961,0.04959931969642639,0.91082763671875,1.0848616361618042,0.8611316084861755,1.0725467205047607,0.7592210173606873,0.8461002707481384,1,1,val,0.0004
5.599775791168213,5.552097320556641,0.04767860472202301,0.9058054685592651,1.0472683906555176,1.0000146627426147,0.9469277262687683,0.7865293622016907,0.8655517101287842,1,1,val,0.0004
5.457536220550537,5.412873268127441,0.044662922620773315,0.8764076232910156,1.02875816822052,0.9606601595878601,0.9463608264923096,0.7390783429145813,0.8616081476211548,1,1,val,0.0004
5.4948039054870605,5.444636344909668,0.05016760155558586,0.8980435729026794,0.9383801221847534,1.0672082901000977,0.9872579574584961,0.7103684544563293,0.8433783054351807,1,2,train,0.0004
5.523615837097168,5.469717502593994,0.053898122161626816,0.8512367606163025,0.9981980919837952,1.0051484107971191,0.9625412821769714,0.8382227420806885,0.8143700957298279,1,2,train,0.0004
5.4328227043151855,5.380049228668213,0.052773673087358475,0.8711023926734924,0.9749674797058105,0.9933804869651794,1.0386167764663696,0.7172232270240784,0.7847590446472168,1,2,train,0.0004
5.386035919189453,5.336088180541992,0.04994788020849228,0.8575634956359863,0.9913930892944336,0.9203431010246277,0.9750044941902161,0.7501441240310669,0.8416401743888855,1,2,train,0.0004
5.045345783233643,4.990538120269775,0.05480760708451271,0.8250806331634521,0.8923258781433105,0.9582006335258484,0.897356390953064,0.6442421674728394,0.7733319401741028,1,2,train,0.0004
5.072159767150879,5.02362060546875,0.04853912815451622,0.8400245308876038,0.9620124101638794,0.9044784307479858,0.895795464515686,0.686058521270752,0.7352513074874878,1,2,train,0.0004
5.148370265960693,5.107229709625244,0.04114062711596489,0.8304178714752197,0.981344997882843,0.8872131109237671,0.9945993423461914,0.652992844581604,0.760661780834198,1,2,train,0.0004
5.033895969390869,4.989509582519531,0.04438641294836998,0.8301131725311279,0.9417785406112671,0.8980240821838379,0.9309565424919128,0.6196135878562927,0.7690237760543823,1,2,train,0.0004
5.109036445617676,5.061635494232178,0.04740075394511223,0.7754413485527039,1.1001133918762207,0.8738556504249573,0.8799889087677002,0.6538175940513611,0.7784183621406555,1,2,train,0.0004
5.097367763519287,5.02677583694458,0.07059204578399658,0.9040619730949402,0.9861924052238464,0.9255737066268921,0.8081479668617249,0.6265002489089966,0.7762993574142456,1,2,train,0.0004
5.171048164367676,5.120814800262451,0.050233177840709686,0.812687337398529,0.9585515260696411,0.9929617047309875,0.9338838458061218,0.6525813937187195,0.7701490521430969,1,2,val,0.0004
5.1604156494140625,5.113831520080566,0.04658402130007744,0.7959925532341003,0.9314643740653992,0.943927526473999,1.0375128984451294,0.6328063607215881,0.772128164768219,1,2,val,0.0004
5.179588794708252,5.125720024108887,0.053868576884269714,0.7911247611045837,1.073204517364502,0.8136353492736816,1.0076197385787964,0.6661476492881775,0.773987889289856,1,2,val,0.0004
5.197336673736572,5.14585542678833,0.05148106813430786,0.7999690175056458,1.0323060750961304,0.9185198545455933,0.9020275473594666,0.7029821872711182,0.7900510430335999,1,2,val,0.0004
5.090386867523193,5.044216632843018,0.04617003723978996,0.7655778527259827,1.0139397382736206,0.9073666334152222,0.8987424373626709,0.6595684885978699,0.7990210652351379,1,2,val,0.0004
4.781669616699219,4.725851535797119,0.05581831559538841,0.7231858372688293,0.8966271877288818,0.863544762134552,0.9115832448005676,0.5970616936683655,0.7338489294052124,1,3,train,0.0004
4.9781341552734375,4.926293849945068,0.051840078085660934,0.7876437902450562,1.0907104015350342,0.8610488176345825,0.8468961119651794,0.6058026552200317,0.7341917753219604,1,3,train,0.0004
