total,reconstruction,gaussian,categorical,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,cv,epoch,type,lr
5.632523059844971,5.571289539337158,6.11745548248291,0.005922794342041016,0.8968200087547302,0.9626145362854004,1.0307306051254272,1.040700912475586,0.7538630366325378,0.8865606188774109,1,2,val,0.0004
5.632115364074707,5.560054302215576,7.19816255569458,0.00796651840209961,0.9022805094718933,1.0132497549057007,0.9538161754608154,0.9915228486061096,0.7534415125846863,0.9457435607910156,1,2,val,0.0004
5.826703071594238,5.721156597137451,10.543668746948242,0.0109710693359375,0.9360980987548828,1.0271350145339966,1.0029706954956055,1.0805679559707642,0.715795636177063,0.9585896730422974,1,2,val,0.0004
5.315682888031006,5.241984844207764,7.361984729766846,0.0077991485595703125,0.8469544053077698,0.985204815864563,0.887009859085083,0.9415160417556763,0.7181088924407959,0.8631910085678101,1,3,train,0.0004
5.179540157318115,5.124476432800293,5.497920036315918,0.008443832397460938,0.8537030220031738,0.8922443985939026,0.913303554058075,0.9585991501808167,0.6775453686714172,0.8290808200836182,1,3,train,0.0004
5.186656951904297,5.157083034515381,2.9528450965881348,0.004544258117675781,0.868403971195221,0.9185779094696045,0.9265322089195251,0.9203284978866577,0.6535994410514832,0.8696413636207581,1,3,train,0.0004
5.542800426483154,5.520820140838623,2.193868637084961,0.004157066345214844,0.9001204967498779,1.04816734790802,0.9718330502510071,1.017015814781189,0.695136547088623,0.8885469436645508,1,3,train,0.0004
5.249912738800049,5.2248663902282715,2.5008609294891357,0.003787517547607422,0.8837130069732666,0.9213047027587891,0.9383358359336853,0.8776367902755737,0.7883338332176208,0.8155423402786255,1,3,train,0.0004
5.590685844421387,5.5330071449279785,5.757427215576172,0.010457992553710938,0.9130225777626038,1.0057567358016968,1.077359676361084,0.9645577669143677,0.6885783672332764,0.883732259273529,1,3,train,0.0004
5.525195121765137,5.453252792358398,7.178118705749512,0.01610708236694336,0.9226953983306885,0.977238655090332,0.901733934879303,0.9769850373268127,0.7856887578964233,0.8889113068580627,1,3,train,0.0004
5.547762870788574,5.500598430633545,4.707111358642578,0.009343624114990234,0.8385892510414124,1.0932693481445312,0.9183728694915771,0.9900356531143188,0.8076692223548889,0.8526619672775269,1,3,train,0.0004
5.4347052574157715,5.373829364776611,6.075088977813721,0.012477397918701172,0.8339720368385315,1.0314866304397583,0.9928474426269531,0.9985674023628235,0.6853040456771851,0.831651508808136,1,3,train,0.0004
5.480741024017334,5.428470134735107,5.2171854972839355,0.009937286376953125,0.843461275100708,1.123730182647705,0.9411814212799072,0.9171742796897888,0.7454271912574768,0.8574957847595215,1,3,train,0.0004
5.333245277404785,5.2599778175354,7.313337326049805,0.013411998748779297,0.862316370010376,0.936709463596344,0.9445644021034241,0.9365646839141846,0.7161528468132019,0.8636703491210938,1,3,val,0.0004
5.572620391845703,5.486687183380127,8.576699256896973,0.016618728637695312,0.853266716003418,0.9530928134918213,1.0213347673416138,1.0063624382019043,0.7655164003372192,0.8871141076087952,1,3,val,0.0004
5.481753349304199,5.415462493896484,6.618465423583984,0.010612964630126953,0.834335207939148,0.9578434228897095,1.0085381269454956,1.0343472957611084,0.7335543036460876,0.8468441963195801,1,3,val,0.0004
5.498446941375732,5.4343342781066895,6.399553298950195,0.011740684509277344,0.856905996799469,1.009162425994873,0.9309894442558289,0.9865305423736572,0.7396830320358276,0.9110628366470337,1,3,val,0.0004
5.6504998207092285,5.562430381774902,8.79011344909668,0.016831398010253906,0.883828341960907,1.0207594633102417,0.9706044793128967,1.0705115795135498,0.7072714567184448,0.909455418586731,1,3,val,0.0004
5.005781650543213,4.959695339202881,4.600763320922852,0.0078887939453125,0.8171061873435974,0.9529496431350708,0.8371309638023376,0.9158190488815308,0.6394093036651611,0.7972798943519592,1,4,train,0.0004
5.470167636871338,5.405541896820068,6.447030067443848,0.015525341033935547,0.8033314943313599,1.0505808591842651,0.989208459854126,0.9547706842422485,0.7317492365837097,0.8759012818336487,1,4,train,0.0004
5.321162700653076,5.2564215660095215,6.458066463470459,0.01606893539428711,0.8285888433456421,0.9446617960929871,0.9238991141319275,0.9725193381309509,0.7225653529167175,0.8641870617866516,1,4,train,0.0004
5.237666606903076,5.158761978149414,7.868779182434082,0.021711349487304688,0.7455344200134277,1.0685663223266602,0.9429290890693665,0.9325730204582214,0.6805342435836792,0.7886249423027039,1,4,train,0.0004
5.19696569442749,5.112710952758789,8.398469924926758,0.026981830596923828,0.8232382535934448,0.9674062132835388,0.9109755158424377,0.9555878639221191,0.6516225337982178,0.8038805723190308,1,4,train,0.0004
5.091686248779297,5.0281219482421875,6.336643695831299,0.01981067657470703,0.7849801778793335,1.0048651695251465,0.8567877411842346,0.936095654964447,0.6473989486694336,0.7979942560195923,1,4,train,0.0004
5.125161647796631,5.0681257247924805,5.685663223266602,0.0179290771484375,0.7854998707771301,0.9914703965187073,0.9148116707801819,0.9102513790130615,0.6808143854141235,0.785277783870697,1,4,train,0.0004
5.154494285583496,5.098690986633301,5.571616172790527,0.00872182846069336,0.7523464560508728,0.9485555291175842,0.9480547308921814,0.9474030137062073,0.6726066470146179,0.8297248482704163,1,4,train,0.0004
5.1075568199157715,5.016546726226807,9.0825777053833,0.018465042114257812,0.8172162771224976,0.989699125289917,0.7992733716964722,0.9012258052825928,0.6582096219062805,0.8509225845336914,1,4,train,0.0004
5.114212989807129,5.042374134063721,7.16874885559082,0.015133380889892578,0.7584106922149658,0.9252274036407471,0.8395463228225708,0.9324288368225098,0.7298797965049744,0.8568810224533081,1,4,train,0.0004
5.187355041503906,5.100287437438965,8.693840026855469,0.012937545776367188,0.8182377219200134,0.9234486818313599,0.8869522213935852,0.9311076402664185,0.6900176405906677,0.8505232930183411,1,4,val,0.0004
5.409032344818115,5.304472923278809,10.437844276428223,0.018124103546142578,0.7992343902587891,0.9414909482002258,0.9612646698951721,0.9999985098838806,0.7347992658615112,0.8676852583885193,1,4,val,0.0004
5.37021017074585,5.293239593505859,7.686580657958984,0.01050710678100586,0.7927237153053284,0.9510276317596436,0.9704416990280151,1.0309256315231323,0.7095941305160522,0.8385266065597534,1,4,val,0.0004
5.391831398010254,5.303594589233398,8.809699058532715,0.013992786407470703,0.819067120552063,1.0020272731781006,0.8915091753005981,0.9830381274223328,0.7088413834571838,0.899111270904541,1,4,val,0.0004
5.511995792388916,5.401590824127197,11.021408081054688,0.01907634735107422,0.8336756229400635,1.008622169494629,0.9151647090911865,1.065273404121399,0.6807897686958313,0.8980651497840881,1,4,val,0.0004
5.141630172729492,5.067378997802734,7.407855033874512,0.01726675033569336,0.6946371793746948,1.147950530052185,0.8074005246162415,0.8904672861099243,0.6964987516403198,0.8304249048233032,1,5,train,0.0004
5.011961460113525,4.907498359680176,10.42335033416748,0.02294778823852539,0.7355976700782776,0.9272298216819763,0.8631241917610168,0.9159345030784607,0.6798927187919617,0.7857193350791931,1,5,train,0.0004
5.063291549682617,4.969606399536133,9.349408149719238,0.019100189208984375,0.7796834111213684,0.9510228037834167,0.8976373076438904,0.9385208487510681,0.6002240777015686,0.8025176525115967,1,5,train,0.0004
4.970710754394531,4.879660129547119,9.087238311767578,0.017833709716796875,0.7402579188346863,0.9377511143684387,0.8017682433128357,0.9330676198005676,0.638739824295044,0.8280752897262573,1,5,train,0.0004
4.945931911468506,4.866666793823242,7.907388687133789,0.019134044647216797,0.7383157014846802,0.9330887198448181,0.8494008183479309,0.8974797129631042,0.6367354989051819,0.8116465210914612,1,5,train,0.0004
4.944340705871582,4.879986763000488,6.423516750335693,0.011888504028320312,0.7291287183761597,0.9466431140899658,0.8167374134063721,0.8730436563491821,0.6927165985107422,0.8217170238494873,1,5,train,0.0004
5.141219139099121,5.05698299407959,8.40897274017334,0.0146484375,0.7522945404052734,0.9740577340126038,0.9232235550880432,0.9334967136383057,0.6730182766914368,0.8008925318717957,1,5,train,0.0004
4.979319095611572,4.897789478302002,8.14065933227539,0.012318611145019531,0.7147735357284546,0.9673388004302979,0.7913715243339539,0.9376662969589233,0.7017518281936646,0.7848879098892212,1,5,train,0.0004
4.8677849769592285,4.804274559020996,6.340717792510986,0.010330677032470703,0.7402936220169067,0.9498655200004578,0.7621587514877319,0.9419711828231812,0.5976452231407166,0.812340497970581,1,5,train,0.0004
4.8461689949035645,4.796972751617432,4.911345958709717,0.008310317993164062,0.7664024233818054,0.9350745677947998,0.7401794195175171,0.8942973017692566,0.657066285610199,0.8039524555206299,1,5,train,0.0004
5.068404674530029,4.959667682647705,10.86202335357666,0.011667728424072266,0.8001282811164856,0.8966467380523682,0.8086712956428528,0.925832211971283,0.6851938366889954,0.8431954383850098,1,5,val,0.0004
5.265238285064697,5.138923168182373,12.61567497253418,0.015815258026123047,0.7829787135124207,0.9197333455085754,0.8583739995956421,0.9943248629570007,0.7252554893493652,0.858256995677948,1,5,val,0.0004
5.296228408813477,5.208597660064697,8.754340171813965,0.008730411529541016,0.7897931933403015,0.9390411376953125,0.9146885871887207,1.0271141529083252,0.710066556930542,0.8278936743736267,1,5,val,0.0004
5.314911365509033,5.214309215545654,10.0486478805542,0.011597156524658203,0.8142379522323608,0.9884728193283081,0.8362492322921753,0.9790689945220947,0.7018706202507019,0.8944098353385925,1,5,val,0.0004
5.408980369567871,5.275371551513672,13.344367980957031,0.016480445861816406,0.8175665736198425,0.9858093857765198,0.8292756080627441,1.0595976114273071,0.6829148530960083,0.9002074003219604,1,5,val,0.0004
4.792365074157715,4.717048645019531,7.524196147918701,0.0074615478515625,0.6799057722091675,1.0239506959915161,0.7685572504997253,0.8712605834007263,0.5949371457099915,0.778437077999115,1,6,train,0.0004
4.739301681518555,4.642364501953125,9.67984390258789,0.013871192932128906,0.6871505379676819,0.94655841588974,0.7240384221076965,0.8860765099525452,0.6469852328300476,0.7515555024147034,1,6,train,0.0004
5.013943672180176,4.92628288269043,8.75239086151123,0.013662338256835938,0.7077031135559082,0.9916743636131287,0.7735335826873779,0.9475449919700623,0.686046838760376,0.8197797536849976,1,6,train,0.0004
4.747334957122803,4.655888080596924,9.129989624023438,0.014670372009277344,0.721775233745575,0.8940308690071106,0.7427720427513123,0.8351213335990906,0.6667592525482178,0.7954291701316833,1,6,train,0.0004
4.674354076385498,4.609561443328857,6.46822452545166,0.011012554168701172,0.6874164938926697,0.8658005595207214,0.7504916787147522,0.8918282985687256,0.613130509853363,0.8008939623832703,1,6,train,0.0004
4.860265254974365,4.789157867431641,7.097947120666504,0.012785911560058594,0.7313641309738159,0.9145910143852234,0.7395642995834351,0.8970118761062622,0.7081058621406555,0.7985206842422485,1,6,train,0.0004
4.905078887939453,4.847324848175049,5.766505718231201,0.008934497833251953,0.7353734374046326,0.9079393148422241,0.7970444560050964,0.9497197270393372,0.6126441955566406,0.8446038365364075,1,6,train,0.0004
4.98960542678833,4.880570888519287,10.88710880279541,0.016345500946044922,0.7176672220230103,0.9388860464096069,0.8002848625183105,0.9134679436683655,0.7040809392929077,0.8061838150024414,1,6,train,0.0004
4.958928108215332,4.870636463165283,8.813366889953613,0.015799522399902344,0.7328034043312073,1.0209951400756836,0.7805988192558289,0.8499360084533691,0.6557231545448303,0.8305797576904297,1,6,train,0.0004
4.835078239440918,4.740321159362793,9.46219253540039,0.01348733901977539,0.6822225451469421,0.9298505783081055,0.7372211217880249,0.9860280752182007,0.6361266374588013,0.7688721418380737,1,6,train,0.0004
4.9885478019714355,4.863450050354004,12.498255729675293,0.011540889739990234,0.7832406163215637,0.8716592192649841,0.7865133285522461,0.9285302758216858,0.668034553527832,0.8254719376564026,1,6,val,0.0004
5.190188407897949,5.040748596191406,14.928730010986328,0.015254974365234375,0.7741085290908813,0.901841938495636,0.831977903842926,0.9923108220100403,0.7056294083595276,0.8348798155784607,1,6,val,0.0004
5.221525192260742,5.109394073486328,11.203378677368164,0.009714603424072266,0.7622209191322327,0.9283044934272766,0.8826667666435242,1.0279227495193481,0.6948217749595642,0.8134574890136719,1,6,val,0.0004
5.265448093414307,5.134366035461426,13.096000671386719,0.012226104736328125,0.7989310622215271,0.9782536625862122,0.8222249150276184,0.979912281036377,0.6804194450378418,0.8746246099472046,1,6,val,0.0004
5.331086158752441,5.1779632568359375,15.296485900878906,0.015781402587890625,0.8077180981636047,0.9680373668670654,0.8050999641418457,1.0578948259353638,0.6664620637893677,0.8727514743804932,1,6,val,0.0004
4.61413049697876,4.5225911140441895,9.143141746520996,0.010773658752441406,0.6535986065864563,0.8924161791801453,0.7349027991294861,0.8778991103172302,0.6112538576126099,0.7525205612182617,1,7,train,0.0004
4.808773517608643,4.720638275146484,8.804875373840332,0.008631229400634766,0.6645260453224182,0.9623737335205078,0.726232647895813,0.9571729898452759,0.636319637298584,0.7740135192871094,1,7,train,0.0004
4.780730247497559,4.689988136291504,9.0631685256958,0.011070728302001953,0.6833720803260803,0.9033604264259338,0.7602259516716003,0.9458469748497009,0.6211084127426147,0.776074230670929,1,7,train,0.0004
4.57428503036499,4.481503486633301,9.268322944641113,0.009833812713623047,0.6762691736221313,0.8345131874084473,0.708083987236023,0.882499635219574,0.6091563105583191,0.770980954170227,1,7,train,0.0004
4.775596618652344,4.68475341796875,9.075325965881348,0.009005546569824219,0.6735182404518127,1.0084134340286255,0.7063407897949219,0.8338115215301514,0.6780658960342407,0.7846037745475769,1,7,train,0.0004
4.71260404586792,4.6165690422058105,9.591931343078613,0.011569976806640625,0.6940492391586304,0.9049151539802551,0.7364062070846558,0.8647974729537964,0.6373695731163025,0.7790311574935913,1,7,train,0.0004
4.713778018951416,4.622307300567627,9.134164810180664,0.012907981872558594,0.6863735914230347,0.8598193526268005,0.6966680288314819,0.8717823624610901,0.6797252297401428,0.8279390335083008,1,7,train,0.0004
4.84377384185791,4.7517547607421875,9.187909126281738,0.014029502868652344,0.6798527836799622,1.0063515901565552,0.730630099773407,0.9045102000236511,0.6317582130432129,0.798651933670044,1,7,train,0.0004
4.760087013244629,4.672861576080322,8.7101411819458,0.012413978576660156,0.675085186958313,0.9139618277549744,0.7486591935157776,0.8894863724708557,0.6633432507514954,0.7823258638381958,1,7,train,0.0004
4.697266101837158,4.61248779296875,8.467604637145996,0.010212898254394531,0.681661069393158,0.9418649077415466,0.7428721785545349,0.8674306273460388,0.6174981594085693,0.761160671710968,1,7,train,0.0004
4.905374526977539,4.778571128845215,12.669004440307617,0.011348724365234375,0.7590258121490479,0.8510517477989197,0.7514832019805908,0.9298709034919739,0.6665521860122681,0.8205869197845459,1,7,val,0.0004
5.08698034286499,4.943828105926514,14.30056381225586,0.014646530151367188,0.749479353427887,0.8883113861083984,0.779009222984314,0.9921214580535889,0.7068578600883484,0.8280486464500427,1,7,val,0.0004
5.143835067749023,5.030421257019043,11.332768440246582,0.00862741470336914,0.7409243583679199,0.9207245111465454,0.8370878100395203,1.0254950523376465,0.6933234930038452,0.8128660917282104,1,7,val,0.0004
5.197883605957031,5.071547985076904,12.623433113098145,0.010092735290527344,0.7811837792396545,0.9645469784736633,0.7876337766647339,0.9798272848129272,0.68236243724823,0.8759936094284058,1,7,val,0.0004
5.239114761352539,5.097407817840576,14.157256126403809,0.013468742370605469,0.785313069820404,0.9533725380897522,0.7702676057815552,1.053870439529419,0.6669935584068298,0.8675909638404846,1,7,val,0.0004
4.632344722747803,4.542346954345703,8.989398956298828,0.010408878326416016,0.6384090185165405,0.939830482006073,0.6841003894805908,0.8679445385932922,0.6472545862197876,0.764807939529419,1,8,train,0.0004
4.638365268707275,4.533101558685303,10.514286994934082,0.01206350326538086,0.6751341819763184,0.8478093147277832,0.7598289251327515,0.8835690021514893,0.6175677180290222,0.7491921782493591,1,8,train,0.0004
4.602041721343994,4.489253044128418,11.259655952453613,0.019199371337890625,0.625223696231842,0.8338013291358948,0.652321457862854,0.8919584155082703,0.656780481338501,0.8291676044464111,1,8,train,0.0004
4.647589683532715,4.5673828125,8.007598876953125,0.013082504272460938,0.6390029788017273,1.0136847496032715,0.6899411082267761,0.8654844760894775,0.599078357219696,0.7601910829544067,1,8,train,0.0004
4.473467826843262,4.396745681762695,7.661436557769775,0.010765552520751953,0.6542314887046814,0.8911003470420837,0.6967265605926514,0.8582918047904968,0.5598739981651306,0.736521303653717,1,8,train,0.0004
4.568272113800049,4.496110916137695,7.205668926239014,0.010424137115478516,0.6386780142784119,0.8514990210533142,0.730280339717865,0.8794602155685425,0.6309600472450256,0.7652333378791809,1,8,train,0.0004
4.503600597381592,4.4080963134765625,9.536360740661621,0.014083385467529297,0.6422988176345825,0.7968393564224243,0.6946849226951599,0.8848567605018616,0.6248082518577576,0.7646082043647766,1,8,train,0.0004
4.7916154861450195,4.685141086578369,10.63038444519043,0.01708078384399414,0.651483952999115,0.9408898949623108,0.7666071653366089,0.9293883442878723,0.6039915680885315,0.7927800416946411,1,8,train,0.0004
4.691287040710449,4.579135894775391,11.20012378692627,0.014973640441894531,0.6433331370353699,1.0075969696044922,0.6585069894790649,0.8542826175689697,0.6617180109024048,0.7536981105804443,1,8,train,0.0004
4.708731174468994,4.607914447784424,10.068140029907227,0.01355886459350586,0.6778392791748047,0.8962445855140686,0.6627232432365417,0.8611775636672974,0.7005232572555542,0.8094062805175781,1,8,train,0.0004
4.837663650512695,4.709714889526367,12.783937454223633,0.010918617248535156,0.7480799555778503,0.8345749378204346,0.7265369892120361,0.9299747943878174,0.6624971628189087,0.8080508708953857,1,8,val,0.0004
5.017389297485352,4.866570472717285,15.068012237548828,0.013858795166015625,0.7388042211532593,0.8733139038085938,0.7516881227493286,0.9877994060516357,0.6998159885406494,0.8151490092277527,1,8,val,0.0004
5.069919586181641,4.946290969848633,12.354158401489258,0.008735179901123047,0.7258796691894531,0.9073774814605713,0.8057193160057068,1.0217504501342773,0.6902921199798584,0.7952720522880554,1,8,val,0.0004
5.12914514541626,4.998088359832764,13.095151901245117,0.010529041290283203,0.7655672430992126,0.9514042139053345,0.7668407559394836,0.9771751165390015,0.6779988408088684,0.859102189540863,1,8,val,0.0004
5.1526384353637695,4.994138717651367,15.834897994995117,0.015088558197021484,0.7679047584533691,0.9317324757575989,0.7401251792907715,1.0494608879089355,0.6555610299110413,0.8493545055389404,1,8,val,0.0004
4.582029342651367,4.474524021148682,10.737749099731445,0.012770652770996094,0.6278999447822571,0.8751766085624695,0.7008678317070007,0.9128941297531128,0.6045854091644287,0.7531002759933472,1,9,train,0.0004
4.538349151611328,4.461521625518799,7.6728668212890625,0.009883880615234375,0.6381568908691406,0.9094029068946838,0.6701157689094543,0.8181411623954773,0.6382738351821899,0.7874311804771423,1,9,train,0.0004
4.690451622009277,4.591569423675537,9.877179145812988,0.011058807373046875,0.6175201535224915,0.9643235802650452,0.7151373028755188,0.8739539980888367,0.6620092988014221,0.7586251497268677,1,9,train,0.0004
4.505034923553467,4.396073818206787,10.88485336303711,0.011253833770751953,0.6274466514587402,0.8387624621391296,0.6740397214889526,0.8611782193183899,0.6168704628944397,0.7777763605117798,1,9,train,0.0004
4.473354339599609,4.349545955657959,12.367109298706055,0.013738632202148438,0.5998286604881287,0.850132405757904,0.658333420753479,0.8355597853660583,0.6337348222732544,0.7719568610191345,1,9,train,0.0004
4.386468887329102,4.291857719421387,9.450202941894531,0.010933876037597656,0.6171002984046936,0.809825599193573,0.6651752591133118,0.8146432042121887,0.6363928318023682,0.7487208247184753,1,9,train,0.0004
4.712921142578125,4.613520622253418,9.927672386169434,0.012379646301269531,0.6480971574783325,0.9615301489830017,0.6688574552536011,0.8934692740440369,0.6589998006820679,0.7825663685798645,1,9,train,0.0004
4.4261322021484375,4.326149940490723,9.986579895019531,0.011629104614257812,0.6568741798400879,0.8240445852279663,0.6814362406730652,0.8549820780754089,0.5728322863578796,0.7359802722930908,1,9,train,0.0004
4.565315246582031,4.471599578857422,9.360605239868164,0.01096963882446289,0.613338053226471,0.8641970753669739,0.6743045449256897,0.9314677119255066,0.6495657563209534,0.7387263178825378,1,9,train,0.0004
4.542562007904053,4.4367804527282715,10.568042755126953,0.010103702545166016,0.6251201629638672,0.8963103294372559,0.6866774559020996,0.8885367512702942,0.5724329948425293,0.7677029967308044,1,9,train,0.0004
4.817450523376465,4.66771125793457,14.96151065826416,0.01239013671875,0.7439754009246826,0.822975754737854,0.7175539135932922,0.9234277009963989,0.6611750721931458,0.7986031174659729,1,9,val,0.0004
4.983024597167969,4.815598011016846,16.72658920288086,0.016051769256591797,0.7305455803871155,0.8667539954185486,0.726320743560791,0.9878718256950378,0.6938558220863342,0.8102497458457947,1,9,val,0.0004
5.045650005340576,4.910654067993164,13.49066162109375,0.008936882019042969,0.7204229831695557,0.8983345031738281,0.7929961085319519,1.021114706993103,0.6844329833984375,0.7933527231216431,1,9,val,0.0004
5.099924087524414,4.952256202697754,14.756117820739746,0.010657787322998047,0.7627114057540894,0.9416139125823975,0.7510083317756653,0.975460410118103,0.6665617823600769,0.8549002408981323,1,9,val,0.0004
5.107409477233887,4.9351396560668945,17.211885452270508,0.015091896057128906,0.7536919713020325,0.9231640696525574,0.7246860861778259,1.0430400371551514,0.6426243185997009,0.8479331731796265,1,9,val,0.0004
4.395515441894531,4.285628318786621,10.977920532226562,0.010792732238769531,0.6099817752838135,0.8419487476348877,0.67057204246521,0.8234733939170837,0.5572779774665833,0.782374382019043,1,10,train,0.0004
4.424465656280518,4.331470966339111,9.289288520812988,0.010150432586669922,0.6104795336723328,0.9020781517028809,0.6522824168205261,0.8473223447799683,0.6173223257064819,0.7019857168197632,1,10,train,0.0004
4.5585713386535645,4.455724716186523,10.271625518798828,0.013002872467041016,0.6327647566795349,0.9084054231643677,0.6946896910667419,0.863603949546814,0.5882260203361511,0.7680345177650452,1,10,train,0.0004
4.364193916320801,4.255196571350098,10.888572692871094,0.011142730712890625,0.6448701620101929,0.825442373752594,0.6844011545181274,0.7757304310798645,0.5806076526641846,0.7441447973251343,1,10,train,0.0004
4.8000712394714355,4.707088470458984,9.287947654724121,0.010329723358154297,0.6078979969024658,0.9640249013900757,0.6980060338973999,0.9787922501564026,0.6557344198226929,0.8026329874992371,1,10,train,0.0004
4.518893718719482,4.415562629699707,10.321596145629883,0.011480331420898438,0.599054217338562,0.8740856647491455,0.6444444060325623,0.9155994057655334,0.623565137386322,0.7588136196136475,1,10,train,0.0004
