total,reconstruction,gaussian,categorical,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,mse_copynumber,cv,epoch,type,lr
6.628284454345703,6.6248273849487305,0.34469908475875854,0.0009799003601074219,0.9830365180969238,1.1156023740768433,1.0660074949264526,1.022942304611206,1.0048784017562866,1.0561928749084473,0.37616708874702454,1,1,train,0.0004
6.514768600463867,6.5084547996521,0.6266708374023438,0.0047130584716796875,1.0173673629760742,1.0273175239562988,1.0294203758239746,1.0154584646224976,1.02517569065094,1.0640108585357666,0.3297046720981598,1,1,train,0.0004
6.1120452880859375,6.100358009338379,1.1615322828292847,0.0071849822998046875,1.0542703866958618,0.9055073261260986,0.8889269828796387,0.8946617841720581,0.988118052482605,0.955267071723938,0.4136064052581787,1,1,train,0.0004
6.35014533996582,6.331269264221191,1.8774726390838623,0.010159492492675781,1.011639952659607,0.962570071220398,1.0133484601974487,1.048694133758545,0.9655908942222595,0.9786410331726074,0.3507850170135498,1,1,train,0.0004
6.464524269104004,6.439268112182617,2.5114879608154297,0.014121055603027344,1.0371344089508057,0.9943262338638306,1.0847874879837036,1.037490963935852,0.9827166199684143,0.9709488153457642,0.33186379075050354,1,1,train,0.0004
6.356954097747803,6.328158378601074,2.8665270805358887,0.013047218322753906,0.9628127217292786,0.9663099050521851,1.0866687297821045,1.1055222749710083,0.9247346520423889,0.9575124382972717,0.32459786534309387,1,1,train,0.0004
6.49833869934082,6.457151412963867,4.104334831237793,0.014400482177734375,0.9690860509872437,1.0518945455551147,1.0014111995697021,1.1673372983932495,0.9328441619873047,0.9921057224273682,0.34247225522994995,1,1,train,0.0004
6.286334991455078,6.248583793640137,3.762155771255493,0.012967586517333984,0.9772652387619019,0.9706501364707947,1.0349957942962646,1.0571622848510742,0.9143742918968201,0.9891527891159058,0.30498310923576355,1,1,train,0.0004
6.023077487945557,5.956729888916016,6.619804382324219,0.014953136444091797,0.9636027812957764,1.0483180284500122,0.8627316355705261,0.9618259072303772,0.8427998423576355,0.9300829768180847,0.34736889600753784,1,1,train,0.0004
6.264316082000732,6.156595230102539,10.754579544067383,0.017513275146484375,1.0409936904907227,1.0581954717636108,0.9556649327278137,0.953505277633667,0.807762861251831,1.009952425956726,0.3305206000804901,1,1,train,0.0004
6.313152313232422,6.246610164642334,6.644089221954346,0.010096549987792969,0.896223783493042,1.0583595037460327,1.0799497365951538,1.081712245941162,0.7261349558830261,1.0826505422592163,0.3215794861316681,1,1,train,0.0004
6.3856682777404785,6.281404972076416,10.416688919067383,0.009631633758544922,0.9536212682723999,1.0489288568496704,1.030593991279602,1.038068175315857,0.9033166170120239,0.9697079658508301,0.33716821670532227,1,1,val,0.0004
6.015581130981445,5.909765243530273,10.572333335876465,0.009249210357666016,0.9819340705871582,0.9059153199195862,1.042215347290039,0.9085035920143127,0.812191903591156,0.9243044853210449,0.3347005546092987,1,1,val,0.0004
6.19885778427124,6.096767902374268,10.198704719543457,0.010310173034667969,0.9848593473434448,1.0086045265197754,0.9635576605796814,1.0175511837005615,0.7938823103904724,0.9929520487785339,0.33536094427108765,1,1,val,0.0004
6.1516432762146,6.0419230461120605,10.961670875549316,0.010348796844482422,0.9637558460235596,1.0669649839401245,0.9922926425933838,0.979736864566803,0.8137186169624329,0.9205204248428345,0.3049333393573761,1,1,val,0.0004
6.009225368499756,5.893880367279053,11.522501945495605,0.012019157409667969,0.960689902305603,0.9424780607223511,0.982585608959198,0.9809525609016418,0.7871487140655518,0.8981653451919556,0.34186020493507385,1,1,val,0.0004
5.626536846160889,5.538672924041748,8.778572082519531,0.007830619812011719,0.8104024529457092,1.0667794942855835,0.9323103427886963,0.6565049290657043,0.7282733917236328,0.9418189525604248,0.40258339047431946,1,1,val,0.0004
6.081613540649414,6.013829708099365,6.766392707824707,0.011985301971435547,0.9484758377075195,1.089783787727356,1.003044605255127,0.9617798924446106,0.7556939125061035,0.9215528964996338,0.3334985375404358,1,2,train,0.0004
6.1648125648498535,6.086742877960205,7.793715000152588,0.013270854949951172,0.9324182271957397,1.0772545337677002,1.0342175960540771,0.9790535569190979,0.752966046333313,0.9776784777641296,0.33315446972846985,1,2,train,0.0004
6.023473262786865,5.932882785797119,9.046340942382812,0.012683391571044922,0.9407529830932617,0.9813129305839539,1.014896273612976,0.989196240901947,0.747562825679779,0.9235480427742004,0.3356134295463562,1,2,train,0.0004
6.093488693237305,6.0156145095825195,7.775917053222656,0.011502742767333984,0.9358318448066711,0.980439305305481,1.0134857892990112,1.0681837797164917,0.7826423645019531,0.9247851967811584,0.3102458715438843,1,2,train,0.0004
5.7523579597473145,5.673473834991455,7.877569198608398,0.010811328887939453,0.9293797016143799,0.9654359221458435,0.9426416754722595,0.9268524050712585,0.7033135890960693,0.8706521987915039,0.33519795536994934,1,2,train,0.0004
5.861766815185547,5.782522201538086,7.913837909698486,0.010615348815917969,0.8989089131355286,0.9549399018287659,0.9057945013046265,1.0216641426086426,0.782485842704773,0.8794204592704773,0.3393087685108185,1,2,train,0.0004
5.833526134490967,5.7791218757629395,5.431728363037109,0.008693695068359375,0.943875789642334,1.0175342559814453,0.8675602078437805,0.9788643717765808,0.6873788833618164,0.9555609226226807,0.3283478021621704,1,2,train,0.0004
6.014645576477051,5.915562629699707,9.894408226013184,0.013874053955078125,0.9442129731178284,0.9864168763160706,1.0495033264160156,1.0398036241531372,0.7207568287849426,0.868035078048706,0.3068343997001648,1,2,train,0.0004
6.021256923675537,5.949357986450195,7.180160999298096,0.009747505187988281,0.9097578525543213,1.0263036489486694,0.9584367871284485,1.0980596542358398,0.7391859889030457,0.9155285954475403,0.30208542943000793,1,2,train,0.0004
5.872676372528076,5.801540851593018,7.105412483215332,0.00813913345336914,0.8888257145881653,0.9818552732467651,0.9314683675765991,1.011932134628296,0.7640185952186584,0.8966980576515198,0.3267427384853363,1,2,train,0.0004
5.683012008666992,5.62083101272583,6.211660861968994,0.006438732147216797,0.9018784165382385,0.8711951375007629,1.0188148021697998,0.9737318158149719,0.6737421751022339,0.8231852650642395,0.35828354954719543,1,2,train,0.0004
6.08958625793457,5.966671943664551,12.281618118286133,0.009827136993408203,0.8428337574005127,1.0386228561401367,0.9789415597915649,1.0303937196731567,0.8360730409622192,0.9135014414787292,0.3263058662414551,1,2,val,0.0004
5.772149562835693,5.638456344604492,13.360458374023438,0.008862495422363281,0.8728386163711548,0.8980273008346558,0.9924613237380981,0.9013415575027466,0.7600330114364624,0.8906179666519165,0.32313692569732666,1,2,val,0.0004
5.926209926605225,5.80074405670166,12.53662109375,0.009970664978027344,0.8618638515472412,0.9993754029273987,0.9240649342536926,1.0127283334732056,0.7313133478164673,0.9461506009101868,0.32524779438972473,1,2,val,0.0004
5.870445251464844,5.744784832000732,12.556236267089844,0.009824275970458984,0.848021388053894,1.0599077939987183,0.9457809925079346,0.970933735370636,0.7503374814987183,0.8740431070327759,0.2957606613636017,1,2,val,0.0004
5.7332658767700195,5.595413684844971,13.773612976074219,0.01158761978149414,0.8559955954551697,0.9330648183822632,0.9484172463417053,0.9753136038780212,0.7031017541885376,0.8496543169021606,0.32986631989479065,1,2,val,0.0004
5.479997634887695,5.394006252288818,8.592750549316406,0.006392478942871094,0.7944176197052002,1.058463215827942,0.8997107148170471,0.652758777141571,0.7014099955558777,0.8958736658096313,0.39137202501296997,1,2,val,0.0004
5.839030742645264,5.758991241455078,7.993228435516357,0.01074361801147461,0.8982343077659607,0.9326655864715576,0.9537637829780579,1.0339829921722412,0.7099538445472717,0.8817626237869263,0.34862789511680603,1,3,train,0.0004
