total,mse,kl,covariate,label,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,kl_proteomics,kl_metabolomics,kl_drugresponse,kl_crisprcas9,cv,epoch,type
5.10446834564209,5.102102756500244,0.002365667838603258,0.0,0.0,1.3183245658874512,1.2384536266326904,1.3330522775650024,1.212272047996521,0.3488862216472626,0.5164406299591064,0.387223482131958,0.569013774394989,1,1,train
5.288370132446289,5.286165237426758,0.002204886404797435,0.0,0.0,1.2888054847717285,1.3816611766815186,1.3354722261428833,1.2802261114120483,0.4907568097114563,0.40069279074668884,0.4405086040496826,0.36580416560173035,1,1,train
5.127908229827881,5.125665664672852,0.0022424457129091024,0.0,0.0,1.2721283435821533,1.2923893928527832,1.3034782409667969,1.2576699256896973,0.48754164576530457,0.39971408247947693,0.3804543614387512,0.4589729607105255,1,1,train
5.160275936126709,5.158242225646973,0.0020336692687124014,0.0,0.0,1.2087305784225464,1.3434836864471436,1.3154371976852417,1.2905906438827515,0.3622552454471588,0.4389939606189728,0.3893815279006958,0.37529459595680237,1,1,train
4.971817970275879,4.969555854797363,0.0022619767114520073,0.0,0.0,1.2016247510910034,1.2993724346160889,1.1891978979110718,1.2793610095977783,0.3922176659107208,0.35857093334198,0.5267043709754944,0.4642290472984314,1,1,train
5.138154983520508,5.135880470275879,0.002274599624797702,0.0,0.0,1.2815444469451904,1.3064141273498535,1.3035739660263062,1.2443480491638184,0.5543344020843506,0.4428817629814148,0.3719238042831421,0.3823017179965973,1,1,train
4.890864372253418,4.888823986053467,0.002040604129433632,0.0,0.0,1.2203688621520996,1.241682529449463,1.2122868299484253,1.214485764503479,0.36080947518348694,0.3538953363895416,0.4624854624271393,0.3940749764442444,1,1,train
4.828996658325195,4.826892375946045,0.002104408573359251,0.0,0.0,1.1951115131378174,1.2066317796707153,1.2650363445281982,1.160112738609314,0.37233322858810425,0.37724947929382324,0.43411675095558167,0.4366950988769531,1,1,train
4.905732154846191,4.903465270996094,0.002266780473291874,0.0,0.0,1.2272781133651733,1.2722710371017456,1.2071088552474976,1.1968075037002563,0.47407111525535583,0.43531250953674316,0.45478686690330505,0.38125038146972656,1,1,train
4.877473831176758,4.875080585479736,0.002393152331933379,0.0,0.0,1.2286438941955566,1.2563670873641968,1.206466555595398,1.1836029291152954,0.612471342086792,0.486828088760376,0.35116782784461975,0.39226001501083374,1,1,train
5.005352973937988,5.0032572746276855,0.002095551462844014,0.0,0.0,1.217978596687317,1.2451236248016357,1.3313034772872925,1.2088514566421509,0.41621220111846924,0.38087520003318787,0.3909471035003662,0.42554011940956116,1,1,train
4.929671287536621,4.927224636077881,0.002446847502142191,0.0,0.0,1.2406328916549683,1.2141903638839722,1.1874314546585083,1.284969687461853,0.41042500734329224,0.4344083368778229,0.4527270197868347,0.5865120887756348,1,1,train
4.069993019104004,4.068302154541016,0.0016909163678064942,0.0,0.0,1.0069152116775513,1.0074875354766846,1.0235899686813354,1.0303089618682861,0.32549408078193665,0.32736045122146606,0.3267277479171753,0.3224232792854309,1,1,val
4.853625774383545,4.851554870605469,0.0020706707146018744,0.0,0.0,1.270192265510559,1.13535737991333,1.221480369567871,1.2245252132415771,0.3977604806423187,0.44023680686950684,0.3840092420578003,0.3724099099636078,1,2,train
5.121341228485107,5.119305610656738,0.0020357274916023016,0.0,0.0,1.234740972518921,1.312551498413086,1.3501392602920532,1.2218738794326782,0.3896341025829315,0.39205771684646606,0.3852139711380005,0.40060433745384216,1,2,train
4.897214889526367,4.894852638244629,0.0023621597792953253,0.0,0.0,1.140380859375,1.21206796169281,1.3487046957015991,1.1936986446380615,0.3993038237094879,0.40168139338493347,0.4502947926521301,0.567582905292511,1,2,train
5.125514984130859,5.123446941375732,0.002068249275907874,0.0,0.0,1.2367632389068604,1.3474771976470947,1.3010181188583374,1.2381882667541504,0.4400080740451813,0.3774736523628235,0.375937819480896,0.3991323411464691,1,2,train
4.764657974243164,4.7624735832214355,0.0021846145391464233,0.0,0.0,1.15656316280365,1.2752009630203247,1.14167058467865,1.1890387535095215,0.35494232177734375,0.49493151903152466,0.4100969731807709,0.42218244075775146,1,2,train
5.235113620758057,5.232483386993408,0.0026300486642867327,0.0,0.0,1.2645882368087769,1.4187215566635132,1.2261266708374023,1.3230470418930054,0.5556268095970154,0.42588210105895996,0.4872370958328247,0.5563915371894836,1,2,train
4.8347625732421875,4.832573890686035,0.002188744256272912,0.0,0.0,1.2583012580871582,1.2320606708526611,1.1960206031799316,1.1461912393569946,0.3671305477619171,0.3761445879936218,0.4716487228870392,0.470409095287323,1,2,train
4.717441558837891,4.715356826782227,0.002084820531308651,0.0,0.0,1.1835510730743408,1.2141642570495605,1.0926953554153442,1.2249459028244019,0.3688547611236572,0.35535332560539246,0.41486749053001404,0.46623629331588745,1,2,train
4.894080638885498,4.89191198348999,0.0021687110420316458,0.0,0.0,1.1737966537475586,1.3055328130722046,1.2517961263656616,1.1607861518859863,0.4234611988067627,0.37319663166999817,0.4486767053604126,0.42457276582717896,1,2,train
