total,reconstruction,kl,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,cv,epoch,type
4.884670257568359,4.085476398468018,0.7991938591003418,1.0230216979980469,0.990328848361969,0.9917569160461426,1.080368995666504,1,1,train
4.8177595138549805,4.033168792724609,0.7845908999443054,0.9691311120986938,0.9244511127471924,1.0782649517059326,1.06132173538208,1,1,train
4.767511367797852,3.994645595550537,0.7728655338287354,1.0414303541183472,1.029302954673767,0.9477683901786804,0.9761438965797424,1,1,train
5.514233112335205,4.754400253295898,0.7598327994346619,1.0338908433914185,1.2704719305038452,1.2442288398742676,1.205808401107788,1,1,train
4.7321696281433105,3.9919614791870117,0.7402083277702332,1.1356184482574463,0.9082818031311035,0.9718650579452515,0.9761962294578552,1,1,train
5.114077568054199,4.38217830657959,0.7318992018699646,1.004069447517395,1.1504634618759155,1.1222305297851562,1.1054151058197021,1,1,train
5.0225138664245605,4.304117202758789,0.7183966040611267,1.0876109600067139,1.0684951543807983,1.0989214181900024,1.0490896701812744,1,1,train
4.9690165519714355,4.256495952606201,0.7125207781791687,1.0553309917449951,1.1037219762802124,1.0275707244873047,1.0698723793029785,1,1,train
4.804205894470215,4.103799819946289,0.7004061341285706,1.0767289400100708,0.9019485116004944,1.0636038780212402,1.0615183115005493,1,1,train
4.642209529876709,3.9460411071777344,0.6961684226989746,1.0496407747268677,1.0181267261505127,0.9088593125343323,0.9694141149520874,1,1,train
4.6556620597839355,3.9647433757781982,0.6909188628196716,0.9976072907447815,0.9152370691299438,1.0381454229354858,1.0137536525726318,1,1,train
4.330764293670654,3.656581401824951,0.6741827726364136,0.9740419983863831,0.8335809111595154,0.8728408217430115,0.9761176109313965,1,1,train
4.573161602020264,3.891993522644043,0.6811681985855103,0.9507408738136292,0.9697625637054443,1.0318835973739624,0.9396067261695862,1,1,train
4.95637845993042,4.2990546226501465,0.6573237776756287,1.006532907485962,1.057686448097229,1.200112223625183,1.0347226858139038,1,1,train
4.667695045471191,4.0149760246276855,0.6527189016342163,0.9139200448989868,1.121851921081543,1.0423885583877563,0.9368158578872681,1,1,train
4.672211647033691,4.02700138092041,0.6452105045318604,1.0101726055145264,1.0016472339630127,1.1219249963760376,0.893256664276123,1,1,train
5.197986125946045,4.559665679931641,0.6383206248283386,1.0628305673599243,1.2242705821990967,1.190993070602417,1.0815715789794922,1,1,train
4.687338829040527,4.060942649841309,0.6263960003852844,1.1277703046798706,0.9543092846870422,0.9132831692695618,1.065579891204834,1,1,train
4.838440895080566,4.218021869659424,0.6204187870025635,1.1251217126846313,1.068803310394287,0.9967016577720642,1.0273951292037964,1,1,train
5.381686687469482,4.774408340454102,0.6072784066200256,1.0850632190704346,1.2115328311920166,1.2331668138504028,1.2446458339691162,1,1,train
4.608689785003662,4.008645057678223,0.6000449061393738,0.9596830606460571,0.9857129454612732,1.1257812976837158,0.937467634677887,1,1,train
4.42755651473999,3.85050630569458,0.5770501494407654,1.0095938444137573,0.9502655267715454,0.9067183136940002,0.9839287400245667,1,1,train
4.43804407119751,3.8615708351135254,0.5764731764793396,0.9479223489761353,0.9988117814064026,0.9601863622665405,0.9546502828598022,1,1,train
4.532898426055908,3.9787778854370117,0.5541205406188965,1.037961483001709,0.9554706811904907,0.8945572376251221,1.09078848361969,1,1,train
4.290684223175049,3.740443706512451,0.5502403378486633,1.0118736028671265,0.8837172389030457,0.887503445148468,0.9573495388031006,1,1,val
4.794842720031738,4.233958721160889,0.5608839392662048,0.987106204032898,1.1004806756973267,1.1304874420166016,1.0158843994140625,1,1,val
4.555576324462891,3.998140335083008,0.5574362277984619,1.0293402671813965,0.9958018064498901,0.9335119128227234,1.039486289024353,1,1,val
4.481172561645508,3.925065517425537,0.5561068058013916,0.9648188352584839,0.8942951560020447,1.0216879844665527,1.0442637205123901,1,1,val
4.653469085693359,4.111414432525635,0.5420547723770142,1.0362340211868286,1.1460902690887451,1.0343598127365112,0.8947300314903259,1,1,val
4.3300018310546875,3.774660587310791,0.5553410649299622,0.894831120967865,1.0629384517669678,0.9341614842414856,0.8827295303344727,1,1,val
4.583940505981445,4.026494979858398,0.5574453473091125,1.0680575370788574,0.9593894481658936,0.9261462092399597,1.072901725769043,1,1,val
4.426678657531738,3.8767142295837402,0.5499644875526428,1.0096030235290527,1.066332221031189,0.9326682686805725,0.8681107759475708,1,1,val
4.40496301651001,3.827507495880127,0.5774555206298828,0.98402339220047,0.9195136427879333,1.027101993560791,0.8968685269355774,1,1,val
4.819301605224609,4.267253875732422,0.5520479679107666,1.0613807439804077,1.0230523347854614,1.0667823553085327,1.1160380840301514,1,1,val
4.974527835845947,4.431758880615234,0.5427688956260681,1.00007164478302,1.268918752670288,0.973010778427124,1.1897575855255127,1,1,val
4.953373432159424,4.389313697814941,0.5640597343444824,1.024895191192627,1.2728157043457031,1.0681310892105103,1.023471713066101,1,1,val
,,0.6079097390174866,0.9822196364402771,,1.107197642326355,,1,1,val
4.610011577606201,4.033400058746338,0.5766114592552185,0.9682935476303101,1.0961041450500488,0.8734599947929382,1.0955421924591064,1,2,train
4.291064262390137,3.745128870010376,0.5459355115890503,1.052768349647522,0.9916501641273499,0.8852174282073975,0.8154929280281067,1,2,train
4.50071907043457,3.979841470718384,0.520877480506897,0.9893321990966797,0.8925628066062927,1.017144799232483,1.0808017253875732,1,2,train
4.522385597229004,4.021092891693115,0.5012927651405334,0.9152131080627441,1.0347741842269897,1.1587235927581787,0.9123819470405579,1,2,train
4.517634391784668,3.9937477111816406,0.5238866209983826,1.0800549983978271,1.0127332210540771,1.0469828844070435,0.8539767265319824,1,2,train
4.725292205810547,4.265111446380615,0.4601806700229645,1.0425585508346558,1.0467121601104736,1.094964623451233,1.0808764696121216,1,2,train
4.465012073516846,3.966276168823242,0.4987359046936035,1.1114813089370728,0.9667733907699585,0.9786049127578735,0.9094165563583374,1,2,train
4.454707145690918,3.9408843517303467,0.5138227939605713,0.9700495600700378,1.0533736944198608,0.8940929174423218,1.0233681201934814,1,2,train
4.861123085021973,4.414236068725586,0.44688698649406433,0.989703357219696,1.0382459163665771,1.1221565008163452,1.2641299962997437,1,2,train
4.725748538970947,4.235998630523682,0.4897499978542328,1.1273233890533447,0.9842318296432495,1.0392054319381714,1.085237979888916,1,2,train
4.217134475708008,3.7856874465942383,0.43144726753234863,0.9332796335220337,0.8626939058303833,0.9497674107551575,1.0399466753005981,1,2,train
4.287145614624023,3.8547916412353516,0.4323538839817047,0.9084441661834717,1.0353281497955322,0.8859332799911499,1.0250858068466187,1,2,train
4.31575870513916,3.9165546894073486,0.39920398592948914,1.023418664932251,0.9540069103240967,1.0307190418243408,0.9084100723266602,1,2,train
4.3731913566589355,3.9550399780273438,0.41815122961997986,0.9433725476264954,1.0220235586166382,1.0309327840805054,0.9587110877037048,1,2,train
4.750744342803955,4.330731391906738,0.42001304030418396,0.9900091290473938,1.2746926546096802,1.0255926847457886,1.040436863899231,1,2,train
4.772978782653809,4.394303321838379,0.37867552042007446,1.0496389865875244,0.9598289132118225,1.2806423902511597,1.1041933298110962,1,2,train
4.331605911254883,3.965759515762329,0.36584654450416565,1.0797092914581299,0.9485167264938354,1.0863600969314575,0.8511736989021301,1,2,train
4.354284763336182,4.000650405883789,0.35363438725471497,0.9634976387023926,0.9333441257476807,1.0906106233596802,1.013197660446167,1,2,train
4.385633945465088,4.056225299835205,0.32940882444381714,0.9921413064002991,1.0017651319503784,1.0045276880264282,1.0577912330627441,1,2,train
4.329948902130127,3.968888282775879,0.36106061935424805,1.0929793119430542,0.9927635192871094,1.0141743421554565,0.8689709901809692,1,2,train
4.571707725524902,4.2470879554748535,0.32461968064308167,0.9825641512870789,1.1840440034866333,1.0224403142929077,1.058039665222168,1,2,train
4.490084648132324,4.155211448669434,0.3348729610443115,1.1396955251693726,0.9606976509094238,1.0439897775650024,1.0108282566070557,1,2,train
4.443507194519043,4.111297130584717,0.3322102129459381,0.9881698489189148,1.0506010055541992,1.0396982431411743,1.0328279733657837,1,2,train
4.5698018074035645,4.259124755859375,0.31067702174186707,1.0051817893981934,0.9898234009742737,1.0086740255355835,1.2554453611373901,1,2,train
3.998857259750366,3.7087368965148926,0.2901204526424408,0.9998459219932556,0.8753618001937866,0.8795037269592285,0.9540255665779114,1,2,val
4.527271270751953,4.205436706542969,0.32183462381362915,0.9742453694343567,1.0944030284881592,1.1221963167190552,1.014591932296753,1,2,val
4.2685699462890625,3.9616589546203613,0.30691099166870117,1.0200458765029907,0.9823877215385437,0.9273148775100708,1.0319104194641113,1,2,val
4.205541133880615,3.8964295387268066,0.3091117739677429,0.9562553763389587,0.8920199275016785,1.0135743618011475,1.034579873085022,1,2,val
4.365361213684082,4.077803611755371,0.28755781054496765,1.0236985683441162,1.132034182548523,1.029160499572754,0.8929105401039124,1,2,val
4.049107551574707,3.7484893798828125,0.30061841011047363,0.8884100317955017,1.058618187904358,0.9212598204612732,0.8802013993263245,1,2,val
4.311798095703125,3.99582576751709,0.31597238779067993,1.0602447986602783,0.947874128818512,0.9207463264465332,1.0669606924057007,1,2,val
4.148615837097168,3.856719493865967,0.29189619421958923,1.003527283668518,1.0679138898849487,0.9250667095184326,0.8602117300033569,1,2,val
4.149363994598389,3.8060410022735596,0.34332287311553955,0.9803610444068909,0.9114179611206055,1.0196375846862793,0.8946245312690735,1,2,val
4.53693962097168,4.237322807312012,0.2996169626712799,1.0500726699829102,1.0164978504180908,1.0592060089111328,1.111546516418457,1,2,val
4.6876630783081055,4.403563022613525,0.28410017490386963,0.9927444458007812,1.2557605504989624,0.9683246612548828,1.1867331266403198,1,2,val
4.679028034210205,4.351057052612305,0.32797110080718994,1.0121947526931763,1.2582075595855713,1.0586388111114502,1.0220160484313965,1,2,val
,,0.3795117139816284,0.9904413819313049,,1.0953335762023926,,1,2,val
4.026305198669434,3.7151761054992676,0.3111288547515869,0.9369288086891174,0.8218739032745361,0.916445791721344,1.0399278402328491,1,3,train
4.224915981292725,3.9147355556488037,0.3101804256439209,1.0010461807250977,0.9626691937446594,1.011059284210205,0.9399608969688416,1,3,train
4.313793182373047,4.018234729766846,0.2955584228038788,0.8977455496788025,1.009774923324585,1.0314193964004517,1.0792948007583618,1,3,train
4.236207008361816,3.961181163787842,0.2750258445739746,0.9463996887207031,0.9725649356842041,1.0407984256744385,1.0014179944992065,1,3,train
4.426941394805908,4.171131610870361,0.2558099925518036,1.0641626119613647,1.1531240940093994,1.0097368955612183,0.9441081881523132,1,3,train
5.005069732666016,4.750272274017334,0.2547973096370697,1.0672545433044434,1.1023253202438354,1.4151700735092163,1.1655222177505493,1,3,train
4.2126784324646,3.99237060546875,0.22030773758888245,1.0744121074676514,0.9224987626075745,0.992893636226654,1.0025660991668701,1,3,train
4.161318778991699,3.91196870803833,0.24935023486614227,1.0106046199798584,0.9606886506080627,0.9048364162445068,1.0358390808105469,1,3,train
4.072547435760498,3.8503270149230957,0.22222046554088593,1.036105990409851,0.971748948097229,0.937552273273468,0.9049198031425476,1,3,train
4.57793664932251,4.347126007080078,0.23081079125404358,1.0496675968170166,1.1119792461395264,1.0014365911483765,1.1840424537658691,1,3,train
4.076053142547607,3.8617520332336426,0.21430091559886932,0.9798551201820374,1.005327582359314,0.9874605536460876,0.8891087770462036,1,3,train
4.188875198364258,3.9757659435272217,0.21310929954051971,0.986470639705658,0.9339460730552673,1.0942965745925903,0.9610525965690613,1,3,train
3.91070556640625,3.7175545692443848,0.1931511014699936,0.9559054970741272,0.9143039584159851,0.8957715034484863,0.9515737295150757,1,3,train
4.264848232269287,4.092249393463135,0.1725986748933792,1.0125303268432617,1.0427403450012207,1.1330856084823608,0.903892993927002,1,3,train
4.143319606781006,3.949686050415039,0.19363367557525635,0.9079962372779846,0.9695126414299011,1.047472596168518,1.0247043371200562,1,3,train
4.246979236602783,4.073342323303223,0.17363698780536652,1.1345441341400146,0.9035999774932861,1.0080642700195312,1.027133822441101,1,3,train
