total,mse,kl,covariate,label,mse_methylation,mse_transcriptomics,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,kl_methylation,kl_transcriptomics,kl_proteomics,kl_metabolomics,kl_drugresponse,kl_crisprcas9,cv,epoch,type
9.688426971435547,5.970789909362793,0.005794676952064037,0.18502777814865112,3.526815176010132,0.9185815453529358,0.9800974726676941,1.0243792533874512,1.0771524906158447,1.0521107912063599,0.918468713760376,0.477106511592865,0.48533985018730164,0.4793447256088257,0.47448012232780457,0.4868565797805786,0.494210809469223,1,1,train
9.495891571044922,5.835852146148682,0.005851368885487318,0.17797866463661194,3.476210117340088,1.058413028717041,0.9245395660400391,1.072618842124939,0.8446580767631531,0.9933236837387085,0.9422990083694458,0.48181769251823425,0.4890761971473694,0.4826280474662781,0.4974377751350403,0.4913018047809601,0.4834228754043579,1,1,train
9.84557819366455,6.178611755371094,0.006086259614676237,0.16883204877376556,3.4920480251312256,1.0114392042160034,1.0558439493179321,1.0626243352890015,1.010615587234497,1.0636931657791138,0.9743956327438354,0.5314581394195557,0.4917078912258148,0.5313268899917603,0.5073828101158142,0.48863834142684937,0.4926157295703888,1,1,train
9.904521942138672,6.256830215454102,0.006427028216421604,0.15200521051883698,3.489259958267212,1.0576403141021729,1.0209150314331055,1.0042012929916382,1.060523509979248,1.0551189184188843,1.0584310293197632,0.5165992975234985,0.5406328439712524,0.5427395105361938,0.5069303512573242,0.6019679307937622,0.5046441555023193,1,1,train
9.886640548706055,6.255320072174072,0.006273561157286167,0.15107207000255585,3.4739747047424316,1.1527067422866821,0.9633026719093323,0.9367716312408447,1.025609016418457,1.190704107284546,0.9862257242202759,0.5344444513320923,0.5445582866668701,0.515745222568512,0.48452067375183105,0.5247776508331299,0.5327341556549072,1,1,train
9.746871948242188,6.1930999755859375,0.009879067540168762,0.1592010110616684,3.3846917152404785,1.0085936784744263,1.0308382511138916,1.0722389221191406,1.0584865808486938,1.010203242301941,1.0127394199371338,0.5708932280540466,0.528372049331665,0.8291581869125366,0.5488343238830566,1.8742260932922363,0.5880500078201294,1,1,train
9.088752746582031,5.555950164794922,0.01484131719917059,0.16528455913066864,3.3526766300201416,0.9087396860122681,0.9359127879142761,1.0028703212738037,0.8620597124099731,0.9235880970954895,0.9227795004844666,0.6558691263198853,0.6227068901062012,4.090086936950684,0.7518722414970398,0.5704725384712219,0.7296504378318787,1,1,train
9.559074401855469,6.049606800079346,0.020533306524157524,0.1409321129322052,3.3480024337768555,0.9441725015640259,0.9893907904624939,1.030295968055725,1.0478891134262085,1.015644907951355,1.0222134590148926,0.6457096934318542,2.260638952255249,0.847028911113739,0.48847058415412903,5.212053298950195,0.8127514719963074,1,1,train
9.623567581176758,6.2582244873046875,0.012608407996594906,0.10968003422021866,3.243053913116455,0.9591860771179199,1.029566764831543,1.0796992778778076,1.0331192016601562,1.0783144235610962,1.0783392190933228,2.152679204940796,1.2748363018035889,0.8508806824684143,0.4981127977371216,0.4877260625362396,1.0399692058563232,1,1,train
9.142146110534668,5.657007217407227,0.011478975415229797,0.14521358907222748,3.328446626663208,0.8051432371139526,0.8957488536834717,0.9510157704353333,0.9630305171012878,1.0341960191726685,1.0078727006912231,0.8301934599876404,0.9838997721672058,0.9986030459403992,0.7929160594940186,0.7158080339431763,1.4180675745010376,1,1,train
9.494056701660156,6.0342936515808105,0.01393997110426426,0.13192635774612427,3.3138961791992188,0.8511998057365417,0.9816086292266846,1.0276668071746826,0.9431604743003845,1.1123322248458862,1.1183255910873413,0.9160492420196533,1.3161696195602417,1.194696068763733,0.48641863465309143,2.054530382156372,1.0021207332611084,1,1,train
9.064098358154297,5.678861618041992,0.02556774578988552,0.15958255529403687,3.200087070465088,0.7181024551391602,0.9358012080192566,0.9967908263206482,0.9568027257919312,1.0745829343795776,0.9967811703681946,5.801512241363525,0.7764397263526917,3.3132846355438232,1.0021675825119019,1.0682172775268555,0.822251558303833,1,1,train
