total,reconstruction,kl,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,mse_copynumber,cv,epoch,type,lr
6.434940338134766,6.42690896987915,0.008031530305743217,1.0730817317962646,0.8855291604995728,1.0223249197006226,1.0075360536575317,1.0786564350128174,0.9891757369041443,0.37060484290122986,1,1,train,0.0004
6.379463195800781,6.373000621795654,0.006462427321821451,1.0267571210861206,0.9706379175186157,0.9906350374221802,1.0511443614959717,0.9890302419662476,1.0024423599243164,0.3423536717891693,1,1,train,0.0004
6.429743766784668,6.423855304718018,0.00588856590911746,0.9664547443389893,0.9997318387031555,1.0575529336929321,0.9915021657943726,1.0279382467269897,1.0097568035125732,0.37091878056526184,1,1,train,0.0004
6.3198957443237305,6.31314754486084,0.006748224142938852,0.9515563249588013,1.0456554889678955,0.9843440651893616,0.9701394438743591,0.9954060316085815,0.988848090171814,0.37719762325286865,1,1,train,0.0004
6.407373905181885,6.393215656280518,0.014158155769109726,0.9565635323524475,1.0799485445022583,1.0794036388397217,1.0510560274124146,0.9463662505149841,0.9732944369316101,0.30658358335494995,1,1,train,0.0004
6.308388710021973,6.282503128051758,0.025885799899697304,1.0021021366119385,0.9566184878349304,0.9914400577545166,1.0894670486450195,0.9082882404327393,0.9492771029472351,0.3853102922439575,1,1,train,0.0004
6.10042142868042,6.0727033615112305,0.027717871591448784,0.918002188205719,0.9567371010780334,1.0130159854888916,1.0028513669967651,0.9288862347602844,0.9301077127456665,0.32310226559638977,1,1,train,0.0004
6.072939395904541,6.035913467407227,0.03702579438686371,0.9859057664871216,1.0531500577926636,0.9951058030128479,0.9968997836112976,0.8293645977973938,0.8411732316017151,0.3343141973018646,1,1,train,0.0004
5.855179786682129,5.823282718658447,0.031897250562906265,0.8597331643104553,0.9398550391197205,0.9778985381126404,1.0298924446105957,0.8557738065719604,0.8340638875961304,0.3260653614997864,1,1,train,0.0004
5.963222503662109,5.928041934967041,0.03518054261803627,0.9965869188308716,1.0100524425506592,0.9359440803527832,0.9217952489852905,0.8697457313537598,0.8372435569763184,0.3566737771034241,1,1,train,0.0004
5.71209716796875,5.684220314025879,0.027877049520611763,0.7882078886032104,0.8436800837516785,1.2199010848999023,1.025267243385315,0.6289546489715576,0.772671103477478,0.4055379331111908,1,1,train,0.0004
5.7260236740112305,5.689720153808594,0.036303598433732986,0.8481681942939758,0.9758223295211792,0.9172477722167969,0.9601643085479736,0.821203887462616,0.8386282324790955,0.32848554849624634,1,1,val,0.0004
5.854332447052002,5.81183385848999,0.04249836876988411,0.8402952551841736,1.0969313383102417,0.9240972399711609,0.9323363304138184,0.8570215702056885,0.8211722373962402,0.33998027443885803,1,1,val,0.0004
5.6640496253967285,5.622832775115967,0.04121677950024605,0.8315895795822144,0.9453312754631042,0.952577531337738,0.9730536341667175,0.7652144432067871,0.8183679580688477,0.33669787645339966,1,1,val,0.0004
5.713695526123047,5.669386863708496,0.04430856183171272,0.8290780782699585,1.021924376487732,0.8996806144714355,0.9376030564308167,0.8518226146697998,0.8346855044364929,0.29459303617477417,1,1,val,0.0004
5.830852508544922,5.788899898529053,0.04195252060890198,0.8400470018386841,1.045477032661438,0.9506813287734985,0.997313916683197,0.8123740553855896,0.840777575969696,0.30222877860069275,1,1,val,0.0004
6.051237106323242,6.0143351554870605,0.03690193220973015,0.8560420274734497,1.1814703941345215,0.9994758367538452,1.0685245990753174,0.7158762216567993,0.8500996232032776,0.3428470492362976,1,1,val,0.0004
