total,reconstruction,kl,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,mse_copynumber,cv,epoch,type,lr
5.9786272048950195,5.9705729484558105,0.008054126054048538,0.8868672847747803,0.9367548823356628,0.939030110836029,1.0169289112091064,0.8846251964569092,0.9378141760826111,0.368552029132843,1,1,train,0.0004
6.463792324066162,6.457312107086182,0.006480146199464798,1.0428318977355957,1.050257682800293,0.9660961031913757,1.0475597381591797,0.9702643156051636,0.9867909550666809,0.3935106098651886,1,1,train,0.0004
6.56187105178833,6.556678771972656,0.005192479118704796,1.0263357162475586,1.0314663648605347,1.041957139968872,1.0151883363723755,1.1311641931533813,1.0151199102401733,0.2954469919204712,1,1,train,0.0004
6.56050443649292,6.555466651916504,0.005038012750446796,0.9673153758049011,1.0680714845657349,0.9698271751403809,1.0886956453323364,1.0668001174926758,1.021358847618103,0.3733975887298584,1,1,train,0.0004
6.242830753326416,6.235443115234375,0.007387716323137283,0.9993302226066589,0.9400540590286255,0.9934291243553162,0.9168161153793335,1.0122193098068237,1.0557310581207275,0.31786343455314636,1,1,train,0.0004
6.444155693054199,6.430534362792969,0.01362150814384222,1.0197917222976685,1.0373973846435547,1.0253146886825562,1.0500023365020752,0.9401306509971619,0.9702193737030029,0.3876781165599823,1,1,train,0.0004
6.038211345672607,6.013381481170654,0.024829886853694916,1.0167585611343384,0.9846799969673157,1.0933668613433838,0.956236720085144,0.7388557195663452,0.9093325734138489,0.31415098905563354,1,1,train,0.0004
6.130154609680176,6.090028762817383,0.0401257760822773,1.0194740295410156,1.0855036973953247,0.9250560998916626,1.0211570262908936,0.7724763751029968,0.8866398334503174,0.37972238659858704,1,1,train,0.0004
5.806554794311523,5.778868198394775,0.02768670953810215,0.956358015537262,0.8909172415733337,0.9978294372558594,1.0121183395385742,0.6782015562057495,0.9057713747024536,0.33767205476760864,1,1,train,0.0004
5.966945648193359,5.933505535125732,0.03343993052840233,0.9639904499053955,1.0073637962341309,0.9920044541358948,0.9832389950752258,0.7656174302101135,0.8883558511734009,0.33293506503105164,1,1,train,0.0004
5.442399978637695,5.41085147857666,0.03154865652322769,0.8472768068313599,0.9082596302032471,0.8027341365814209,0.6987130641937256,0.8996833562850952,0.8985568881034851,0.35562801361083984,1,1,train,0.0004
5.735788345336914,5.704872131347656,0.03091619722545147,0.8440462946891785,1.0182026624679565,0.9432569742202759,0.9521781206130981,0.7873375415802002,0.8291221261024475,0.3307291269302368,1,1,val,0.0004
5.750365257263184,5.720392227172852,0.02997313253581524,0.8719832301139832,0.9733291268348694,0.9838156700134277,1.0356687307357788,0.7082269787788391,0.8322574496269226,0.3151112198829651,1,1,val,0.0004
5.696482181549072,5.669582366943359,0.02689998596906662,0.9049532413482666,1.0176732540130615,0.9776207804679871,0.9899541735649109,0.6825376749038696,0.7807859182357788,0.3160569965839386,1,1,val,0.0004
5.96407413482666,5.933969020843506,0.030105235055088997,0.90230393409729,1.0018309354782104,1.0571881532669067,1.0110485553741455,0.7848930954933167,0.8458797931671143,0.3308244049549103,1,1,val,0.0004
5.773385047912598,5.742461204528809,0.030923806130886078,0.8559007048606873,1.0292257070541382,0.9511690139770508,1.020614743232727,0.7328977584838867,0.82508784532547,0.32756495475769043,1,1,val,0.0004
6.042760848999023,6.012050628662109,0.03071018122136593,0.758290708065033,0.9389390349388123,1.328080177307129,1.1589609384536743,0.6419392824172974,0.9071356654167175,0.2787051200866699,1,1,val,0.0004
5.677840709686279,5.647228717803955,0.030611824244260788,0.8800563216209412,0.9945927858352661,0.9027137160301208,1.02248215675354,0.7126520276069641,0.8270213603973389,0.3077101409435272,1,2,train,0.0004
5.733808994293213,5.698367118835449,0.035441990941762924,0.8571840524673462,0.975858747959137,0.960588276386261,1.016428828239441,0.7473779916763306,0.8094527721405029,0.3314763307571411,1,2,train,0.0004
