total,reconstruction,kl,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,mse_copynumber,cv,epoch,type,lr
6.510430335998535,6.502547264099121,0.007883037440478802,1.0115280151367188,1.1344972848892212,0.9504141211509705,0.9494043588638306,1.073237657546997,1.021296501159668,0.3621695041656494,1,1,train,0.0004
6.454379558563232,6.447866439819336,0.0065130689181387424,1.1093765497207642,0.9701189398765564,0.9965597987174988,1.0005221366882324,1.020189642906189,0.965224027633667,0.38587555289268494,1,1,train,0.0004
6.211023330688477,6.20612096786499,0.004902478773146868,1.033255696296692,0.9978622794151306,1.0064656734466553,0.954752504825592,0.8863016963005066,0.9762697219848633,0.3512135148048401,1,1,train,0.0004
6.5749993324279785,6.567986965179443,0.007012254558503628,1.0514544248580933,1.0206917524337769,1.0926872491836548,1.010738492012024,1.0506250858306885,1.0293118953704834,0.3124774694442749,1,1,train,0.0004
6.143691062927246,6.1344757080078125,0.009215482510626316,0.9200286269187927,0.9117068648338318,0.9841885566711426,1.064875602722168,0.9332193732261658,0.9943822622299194,0.32607388496398926,1,1,train,0.0004
6.113556861877441,6.098080635070801,0.015476008877158165,0.958810031414032,0.997826099395752,0.9625641703605652,1.0243996381759644,0.885205864906311,0.9144322872161865,0.35484200716018677,1,1,train,0.0004
6.194847106933594,6.15600061416626,0.03884648531675339,0.8767678737640381,1.0461006164550781,1.025182843208313,1.0644001960754395,0.9318406581878662,0.8702768087387085,0.34143149852752686,1,1,train,0.0004
5.899349212646484,5.868671417236328,0.03067786805331707,0.9134290218353271,0.9395642876625061,0.989152193069458,0.9410502910614014,0.8538126945495605,0.8790056109428406,0.3526575565338135,1,1,train,0.0004
6.023106575012207,5.9756550788879395,0.04745131731033325,0.9183480739593506,0.9221228957176208,0.9999580979347229,0.9947368502616882,0.8865004777908325,0.8826662302017212,0.3713226616382599,1,1,train,0.0004
5.589654922485352,5.5576677322387695,0.03198698163032532,0.8318435549736023,0.9593149423599243,0.9079477190971375,0.9279525876045227,0.8001112341880798,0.8204461336135864,0.31005194783210754,1,1,train,0.0004
6.218939304351807,6.184322357177734,0.034616999328136444,0.8800003528594971,0.8880686163902283,0.9948408007621765,1.3136054277420044,0.9708127975463867,0.7960571646690369,0.3409372568130493,1,1,train,0.0004
5.7222723960876465,5.682540416717529,0.03973204642534256,0.8521609306335449,1.0392159223556519,0.9351513981819153,0.9364191889762878,0.7936327457427979,0.7679232358932495,0.35803666710853577,1,1,val,0.0004
5.688848972320557,5.651120662689209,0.037728164345026016,0.8695073127746582,0.9909784197807312,0.8842921853065491,0.968487024307251,0.7547675967216492,0.8217729926109314,0.36131516098976135,1,1,val,0.0004
5.797624111175537,5.75902795791626,0.03859617933630943,0.8534230589866638,1.0216766595840454,0.9016465544700623,1.0162962675094604,0.8573789000511169,0.8078786730766296,0.3007277250289917,1,1,val,0.0004
5.777608871459961,5.73471212387085,0.042896661907434464,0.8349711298942566,0.9453394412994385,0.9778132438659668,0.9975435733795166,0.8577383756637573,0.8100717663764954,0.31123432517051697,1,1,val,0.0004
5.963761329650879,5.92506742477417,0.03869384527206421,0.8345965147018433,1.0448788404464722,1.0309147834777832,1.0248892307281494,0.8336606621742249,0.8610243201255798,0.2951032221317291,1,1,val,0.0004
5.625400543212891,5.573305130004883,0.052095361053943634,0.7427725791931152,0.9561848640441895,0.8104003667831421,1.0421499013900757,0.8491004109382629,0.7478052973747253,0.42489126324653625,1,1,val,0.0004
5.679047107696533,5.645467281341553,0.03357981517910957,0.8565544486045837,0.9427142143249512,0.9587357640266418,0.9614495038986206,0.7860488891601562,0.7916046977043152,0.34836000204086304,1,2,train,0.0004
5.807292461395264,5.752924919128418,0.05436769500374794,0.851066529750824,0.9975506663322449,0.937644898891449,0.9794399738311768,0.8656113743782043,0.8110852837562561,0.3105265498161316,1,2,train,0.0004
5.668017387390137,5.617208003997803,0.050809603184461594,0.8104360699653625,0.9316235780715942,0.9996907114982605,0.9535289406776428,0.7635920643806458,0.79453444480896,0.3638024926185608,1,2,train,0.0004
5.41524076461792,5.377601623535156,0.03763908892869949,0.8347456455230713,0.8557790517807007,0.8867521286010742,0.9709173440933228,0.7592178583145142,0.7504788041114807,0.3197111487388611,1,2,train,0.0004
5.640052318572998,5.612323760986328,0.027728673070669174,0.8267457485198975,0.9496185779571533,1.000730276107788,0.9469200372695923,0.7928655743598938,0.7975271344184875,0.29791611433029175,1,2,train,0.0004
5.4727654457092285,5.440361022949219,0.03240419924259186,0.7883341908454895,0.9968847632408142,0.8632436990737915,0.8995340466499329,0.8016815185546875,0.747326135635376,0.343357115983963,1,2,train,0.0004
5.564194679260254,5.525604248046875,0.0385901965200901,0.7900288105010986,0.9882137775421143,0.8963984847068787,0.9914262294769287,0.7585465908050537,0.7520732879638672,0.34891700744628906,1,2,train,0.0004
5.382935523986816,5.339320659637451,0.04361509159207344,0.7634064555168152,0.9306440949440002,0.8031742572784424,1.0377432107925415,0.7572363018989563,0.7519502639770508,0.2951658368110657,1,2,train,0.0004
5.452230453491211,5.405331134796143,0.04689920321106911,0.7463082671165466,1.0372731685638428,0.8280880451202393,0.9744337797164917,0.7418541312217712,0.7758541107177734,0.3015191853046417,1,2,train,0.0004
5.278053283691406,5.2463250160217285,0.03172802925109863,0.7494567036628723,1.0098944902420044,0.9614160656929016,0.8447781801223755,0.6878678798675537,0.6966922283172607,0.2962193191051483,1,2,train,0.0004
5.433611869812012,5.40626335144043,0.027348684147000313,0.8265236616134644,1.0133402347564697,0.9338080883026123,0.8254677057266235,0.6576411724090576,0.7237380146980286,0.42574450373649597,1,2,train,0.0004
5.361861228942871,5.320477485656738,0.041383981704711914,0.7451648712158203,1.0180901288986206,0.8564660549163818,0.9034097790718079,0.7333289980888367,0.7204055786132812,0.3436121344566345,1,2,val,0.0004
5.274749755859375,5.23815393447876,0.036596059799194336,0.7468348145484924,0.973152220249176,0.8022973537445068,0.9292177557945251,0.6768446564674377,0.758192777633667,0.35161441564559937,1,2,val,0.0004
5.421572685241699,5.382722854614258,0.03884993866086006,0.7636751532554626,0.9992998838424683,0.8209656476974487,0.9788127541542053,0.7807303667068481,0.7476142644882202,0.29162490367889404,1,2,val,0.0004
5.35609245300293,5.312544822692871,0.04354780539870262,0.7231253981590271,0.9242258071899414,0.8649766445159912,0.963005781173706,0.7841293215751648,0.750565767288208,0.30251598358154297,1,2,val,0.0004
5.520029067993164,5.478857040405273,0.04117194935679436,0.7346822619438171,1.023963212966919,0.9259070754051208,0.974611222743988,0.7437279224395752,0.7921301126480103,0.28383490443229675,1,2,val,0.0004
5.204825401306152,5.150502681732178,0.05432283505797386,0.6990218162536621,0.926478385925293,0.6324148178100586,0.9892717599868774,0.7900002598762512,0.706335186958313,0.4069807231426239,1,2,val,0.0004
5.279094219207764,5.235517501831055,0.04357685148715973,0.7204857468605042,0.9449984431266785,0.906562089920044,0.9361376166343689,0.6955507397651672,0.6962490081787109,0.3355335593223572,1,3,train,0.0004
5.193278789520264,5.146924018859863,0.04635496065020561,0.7334200739860535,0.9647788405418396,0.814022421836853,0.9428207278251648,0.7146421074867249,0.6651337742805481,0.3121055066585541,1,3,train,0.0004
5.072781562805176,5.01997184753418,0.05280958488583565,0.7046690583229065,0.9785792231559753,0.766306459903717,0.8838468790054321,0.6562472581863403,0.7066296935081482,0.32369333505630493,1,3,train,0.0004
4.957839488983154,4.907227516174316,0.05061217397451401,0.7154734134674072,0.818045437335968,0.8465325236320496,0.8673527836799622,0.6533331274986267,0.7093728184700012,0.29711735248565674,1,3,train,0.0004
5.151607990264893,5.096406936645508,0.05520101264119148,0.754277765750885,0.9177334904670715,0.8144042491912842,0.9172741174697876,0.6774349212646484,0.6987972855567932,0.3164854943752289,1,3,train,0.0004
5.120481014251709,5.061995983123779,0.05848526209592819,0.6743783950805664,0.9458296895027161,0.8410840034484863,0.835634171962738,0.7225625514984131,0.7466015815734863,0.2959056496620178,1,3,train,0.0004
5.16135311126709,5.109018802642822,0.05233411118388176,0.7181137800216675,0.9670259952545166,0.8217886686325073,0.849408745765686,0.7038838863372803,0.7213220596313477,0.32747623324394226,1,3,train,0.0004
5.200622081756592,5.149989604949951,0.05063246563076973,0.7114861011505127,0.9539315700531006,0.8239186406135559,0.9626032710075378,0.6740012764930725,0.6942734718322754,0.32977545261383057,1,3,train,0.0004
5.0733723640441895,5.021204471588135,0.05216779187321663,0.7196001410484314,0.9834819436073303,0.7750639915466309,0.8593823909759521,0.6718185544013977,0.6837537288665771,0.32810351252555847,1,3,train,0.0004
5.026271343231201,4.977524757385254,0.04874644801020622,0.7199099063873291,0.934684693813324,0.7610223293304443,0.978225827217102,0.6251673698425293,0.6675946712493896,0.2909203767776489,1,3,train,0.0004
4.830661296844482,4.78460168838501,0.04605959355831146,0.6341365575790405,0.8924799561500549,0.7497946619987488,0.7722761034965515,0.6992888450622559,0.7088029384613037,0.32782211899757385,1,3,train,0.0004
5.090293884277344,5.035843849182129,0.05444996431469917,0.7095761299133301,0.9834831953048706,0.7732947468757629,0.8648419976234436,0.6831623315811157,0.6804741024971008,0.34101125597953796,1,3,val,0.0004
4.999103546142578,4.94791316986084,0.051190152764320374,0.7090296149253845,0.9414557218551636,0.7240146398544312,0.8905187249183655,0.628074586391449,0.7076868414878845,0.3471331298351288,1,3,val,0.0004
5.161434650421143,5.110904693603516,0.050529845058918,0.7373079061508179,0.9689421057701111,0.7579964995384216,0.9409815073013306,0.7133818864822388,0.7048122882843018,0.2874820828437805,1,3,val,0.0004
5.06129264831543,5.008857250213623,0.0524352565407753,0.6935429573059082,0.8844884634017944,0.7624656558036804,0.931641697883606,0.7257974147796631,0.7133440375328064,0.29757747054100037,1,3,val,0.0004
5.204839706420898,5.148099422454834,0.056740500032901764,0.7059325575828552,0.9847689270973206,0.8179348707199097,0.9248552322387695,0.6904463768005371,0.7436145544052124,0.28054648637771606,1,3,val,0.0004
4.95906925201416,4.891350746154785,0.06771846115589142,0.7042571902275085,0.8668648600578308,0.5915969014167786,0.9635526537895203,0.7071906924247742,0.654707670211792,0.4031805396080017,1,3,val,0.0004
4.754109859466553,4.700933933258057,0.05317598208785057,0.6843442320823669,0.8573898077011108,0.7394988536834717,0.8415837287902832,0.615281879901886,0.655016303062439,0.3078192472457886,1,4,train,0.0004
5.038266181945801,4.983806133270264,0.05445999652147293,0.6933802366256714,1.041864037513733,0.7534858584403992,0.936193585395813,0.640211284160614,0.6488735675811768,0.2697979807853699,1,4,train,0.0004
5.148789405822754,5.088102340698242,0.060686856508255005,0.732682466506958,0.9713484644889832,0.7916027903556824,0.9216329455375671,0.6390206217765808,0.6813249588012695,0.350490003824234,1,4,train,0.0004
4.788906097412109,4.729755401611328,0.0591505691409111,0.6809049844741821,0.9083496332168579,0.6913060545921326,0.8244671821594238,0.6472488045692444,0.6509882807731628,0.3264904022216797,1,4,train,0.0004
4.973034381866455,4.913186550140381,0.05984767526388168,0.6969479918479919,0.9387189745903015,0.7631860375404358,0.8599728941917419,0.6468445658683777,0.7008211016654968,0.3066948354244232,1,4,train,0.0004
4.876454830169678,4.818957805633545,0.05749693885445595,0.6791636347770691,0.9445053935050964,0.7510797381401062,0.819809079170227,0.66263747215271,0.695877194404602,0.26588547229766846,1,4,train,0.0004
