total,reconstruction,kl,contrastive,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,mse_copynumber,cv,epoch,type,lr
10.214173316955566,10.164119720458984,0.02878270111978054,0.02127041667699814,1.340972900390625,1.2088457345962524,1.2733373641967773,1.283516764640808,1.3606666326522827,1.3705551624298096,2.326225757598877,1,1,train,0.00022299919824652552
10.246597290039062,10.192715644836426,0.031132090836763382,0.02274969406425953,1.370328426361084,1.282404899597168,1.34178626537323,1.3667452335357666,1.34209406375885,1.2764846086502075,2.21287202835083,1,1,train,0.00022299919824652552
10.102097511291504,10.044502258300781,0.03384250029921532,0.023753022775053978,1.4072058200836182,1.2376995086669922,1.2371792793273926,1.3115671873092651,1.3770745992660522,1.244729995727539,2.2290453910827637,1,1,train,0.00022299919824652552
9.99835205078125,9.936962127685547,0.037300802767276764,0.024088744074106216,1.2726894617080688,1.3501672744750977,1.347852110862732,1.3683654069900513,1.1651068925857544,1.2509183883666992,2.1818628311157227,1,1,train,0.00022299919824652552
9.984054565429688,9.918230056762695,0.04042395204305649,0.025399956852197647,1.3136115074157715,1.2780872583389282,1.3243876695632935,1.3112483024597168,1.2814595699310303,1.2177037000656128,2.191732883453369,1,1,train,0.00022299919824652552
9.56266975402832,9.490924835205078,0.04631112143397331,0.02543354593217373,1.2805181741714478,1.3613927364349365,1.3291443586349487,1.2464087009429932,1.0895987749099731,1.170111894607544,2.013749599456787,1,1,train,0.00022299919824652552
9.595123291015625,9.520535469055176,0.048668574541807175,0.02591867931187153,1.300639033317566,1.3080189228057861,1.285794973373413,1.3785343170166016,1.0779194831848145,1.1259974241256714,2.043630838394165,1,1,train,0.00022299919824652552
9.504673957824707,9.422311782836914,0.05586230009794235,0.02649981714785099,1.165282130241394,1.4721347093582153,1.2161922454833984,1.327728509902954,1.0705184936523438,1.1211702823638916,2.049285650253296,1,1,train,0.00022299919824652552
9.028779029846191,8.944267272949219,0.05828538537025452,0.026225890964269638,1.232905626296997,1.2990840673446655,1.2223889827728271,1.1942068338394165,0.9059340357780457,1.0580531358718872,2.0316951274871826,1,1,train,0.00022299919824652552
9.1134614944458,9.025017738342285,0.061672624200582504,0.02677110955119133,1.153381586074829,1.414522409439087,1.2310831546783447,1.2437788248062134,1.0140351057052612,1.0332978963851929,1.9349180459976196,1,1,train,0.00022299919824652552
9.076886177062988,8.978449821472168,0.07153856754302979,0.026897890493273735,1.1311448812484741,1.164972186088562,1.4330517053604126,1.240647792816162,0.9699892997741699,1.0822724103927612,1.9563716650009155,1,1,train,0.00022299919824652552
8.606372833251953,8.505451202392578,0.07411761581897736,0.026803692802786827,1.1283259391784668,1.2133246660232544,1.2783347368240356,1.090388536453247,0.9499638676643372,1.0291937589645386,1.8159198760986328,1,1,train,0.00022299919824652552
8.758820533752441,8.649482727050781,0.0831901803612709,0.026148216798901558,1.1349645853042603,1.284960150718689,1.1742303371429443,1.222536325454712,0.9134908318519592,1.0751533508300781,1.844146966934204,1,1,train,0.00022299919824652552
9.023656845092773,8.912359237670898,0.08409903198480606,0.02719845063984394,1.0800352096557617,1.3352025747299194,1.3236066102981567,1.2419155836105347,1.0158464908599854,1.1572569608688354,1.7584956884384155,1,1,train,0.00022299919824652552
8.465431213378906,8.35192584991455,0.08702706545591354,0.026478590443730354,1.0373903512954712,1.223514437675476,1.119619369506836,1.1846152544021606,0.9677022099494934,1.0189120769500732,1.800172209739685,1,1,train,0.00022299919824652552
8.27071475982666,8.152137756347656,0.09211823344230652,0.02645893022418022,1.0359126329421997,1.1840306520462036,1.102347731590271,1.1824253797531128,0.8561242818832397,1.0082429647445679,1.7830533981323242,1,1,train,0.00022299919824652552
7.25615930557251,7.105123519897461,0.12293287366628647,0.0281028151512146,0.872564435005188,0.9488924145698547,0.9806436896324158,1.0671075582504272,0.7258117198944092,0.8178577423095703,1.6922457218170166,1,1,val,0.00022299919824652552
6.936963081359863,6.805065631866455,0.10478422045707703,0.02711336873471737,0.8347409963607788,0.9622493982315063,1.0406192541122437,0.9333279132843018,0.6619844436645508,0.7443181276321411,1.627825140953064,1,1,val,0.00022299919824652552
7.399923324584961,7.270546913146973,0.10079881548881531,0.02857799641788006,0.8384678363800049,1.0645695924758911,0.8684254288673401,1.0417397022247314,0.819261372089386,0.9395821690559387,1.698500633239746,1,1,val,0.00022299919824652552
7.190873622894287,7.037930965423584,0.12467602640390396,0.0282663032412529,0.8585747480392456,0.9921448230743408,0.9738543033599854,1.0876085758209229,0.6756132245063782,0.7585161924362183,1.6916189193725586,1,1,val,0.00022299919824652552
7.187934398651123,7.014681339263916,0.14515961706638336,0.02809334360063076,0.7949445843696594,0.9989886283874512,1.0166536569595337,0.9388559460639954,0.7736403346061707,0.8414093255996704,1.6501888036727905,1,1,val,0.00022299919824652552
6.984828948974609,6.848304748535156,0.10692891478538513,0.029595457017421722,0.8747552633285522,1.0345693826675415,0.966018557548523,0.9104853868484497,0.6137539744377136,0.7732284665107727,1.675493597984314,1,1,val,0.00022299919824652552
7.248566627502441,7.107341766357422,0.11128877848386765,0.029936179518699646,0.8547431230545044,1.046064019203186,0.9879174828529358,1.0241572856903076,0.7237021923065186,0.818920910358429,1.6518363952636719,1,1,val,0.00022299919824652552
7.299951553344727,7.156546592712402,0.11635174602270126,0.027053136378526688,0.8767244815826416,0.9795718193054199,0.996988832950592,1.0860356092453003,0.6641353964805603,0.8343361020088196,1.7187544107437134,1,1,val,0.00022299919824652552
8.312506675720215,8.189497947692871,0.09658447653055191,0.02642400562763214,1.0812079906463623,1.1420142650604248,1.176418423652649,1.2200376987457275,0.8932157158851624,1.0438801050186157,1.6327238082885742,1,2,train,0.00022299919824652552
7.726927757263184,7.601704120635986,0.09923849999904633,0.025985391810536385,0.9611832499504089,1.0850090980529785,1.0234711170196533,1.1080437898635864,0.8374032974243164,0.9594113230705261,1.6271823644638062,1,2,train,0.00022299919824652552
7.973087310791016,7.842276096343994,0.10408949106931686,0.02672174945473671,0.9819232821464539,1.1854300498962402,1.170801043510437,1.0638278722763062,0.8940128087997437,0.9817603826522827,1.5645204782485962,1,2,train,0.00022299919824652552
8.090960502624512,7.951826095581055,0.11336231231689453,0.02577199786901474,1.0060027837753296,1.2832400798797607,1.2167874574661255,1.0813395977020264,0.8384571671485901,0.9549713730812073,1.5710275173187256,1,2,train,0.00022299919824652552
8.13813591003418,8.008137702941895,0.1039169654250145,0.026081040501594543,0.9326727986335754,1.2176798582077026,1.3001558780670166,1.1503666639328003,0.8654044270515442,0.9840602874755859,1.5577977895736694,1,2,train,0.00022299919824652552
7.7709174156188965,7.618760108947754,0.12560154497623444,0.0265554990619421,0.9419070482254028,1.1889300346374512,1.049748182296753,1.1260331869125366,0.8385123610496521,0.9554311037063599,1.5181987285614014,1,2,train,0.00022299919824652552
7.8784589767456055,7.725823402404785,0.12587270140647888,0.026762770488858223,0.9936863780021667,1.1279244422912598,1.0404129028320312,1.3657429218292236,0.7927170395851135,0.9311475157737732,1.4741919040679932,1,2,train,0.00022299919824652552
7.565738677978516,7.41034460067749,0.12812218070030212,0.027271518483757973,0.9513092041015625,1.1198371648788452,1.0498266220092773,1.09328031539917,0.828515887260437,0.8741217851638794,1.4934536218643188,1,2,train,0.00022299919824652552
7.395766258239746,7.232790470123291,0.13502195477485657,0.027953576296567917,0.8826720714569092,1.1544344425201416,1.1070828437805176,1.0251727104187012,0.779242992401123,0.8634575009346008,1.4207277297973633,1,2,train,0.00022299919824652552
7.42384672164917,7.261406898498535,0.1345861554145813,0.027853572741150856,0.9542624354362488,1.1404982805252075,0.9907626509666443,1.1045907735824585,0.7108281850814819,0.9105508327484131,1.449913740158081,1,2,train,0.00022299919824652552
7.334110260009766,7.166200637817383,0.13980859518051147,0.028100846335291862,0.9364760518074036,1.0200815200805664,1.108634352684021,1.0653562545776367,0.714805006980896,0.9069803357124329,1.4138668775558472,1,2,train,0.00022299919824652552
7.410491466522217,7.258492469787598,0.12509143352508545,0.026907645165920258,0.9006751179695129,1.1881355047225952,1.044039011001587,1.0776944160461426,0.7868597507476807,0.8860323429107666,1.375056505203247,1,2,train,0.00022299919824652552
7.225092887878418,7.069215774536133,0.12992411851882935,0.025952685624361038,0.8658902049064636,1.1720764636993408,0.9314174652099609,1.0528877973556519,0.7570285201072693,0.9035541415214539,1.3863611221313477,1,2,train,0.00022299919824652552
