total,reconstruction,gaussian,categorical,cv,epoch,type
7.449697971343994,7.464921474456787,0.8381901383399963,-1.606191635131836,1,1,train
7.575580596923828,7.590490341186523,1.1465930938720703,-1.6056599617004395,1,1,train
7.161469459533691,7.174368381500244,3.1545989513397217,-1.6053614616394043,1,1,train
6.930561542510986,6.935124397277832,11.470036506652832,-1.6032516956329346,1,1,train
7.147371768951416,7.124846458435059,38.50927734375,-1.5983822345733643,1,1,train
6.735209941864014,6.666027069091797,85.11726379394531,-1.5934693813323975,1,1,train
6.756412506103516,6.626500606536865,145.72727966308594,-1.581538438796997,1,1,train
6.891005039215088,6.75924015045166,147.4740753173828,-1.5709500312805176,1,1,train
6.694536209106445,6.611904144287109,98.47076416015625,-1.5838425159454346,1,1,val
6.788825988769531,6.704033374786377,100.49882507324219,-1.5706045627593994,1,2,train
6.712975025177002,6.651220321655273,77.47887420654297,-1.5724406242370605,1,2,train
6.783905029296875,6.747102737426758,52.59879684448242,-1.5796864032745361,1,2,train
6.435540676116943,6.3855671882629395,65.73806762695312,-1.5764575004577637,1,2,train
6.571277141571045,6.530465126037598,56.60377883911133,-1.5791966915130615,1,2,train
6.197874069213867,6.154519081115723,59.17643737792969,-1.5821452140808105,1,2,train
6.563270092010498,6.523427963256836,55.67735290527344,-1.5835270881652832,1,2,train
6.8329010009765625,6.786002159118652,62.748382568359375,-1.5849521160125732,1,2,train
6.492785453796387,6.447277069091797,61.492271423339844,-1.59842848777771,1,2,val
6.337696075439453,6.273704528808594,79.84329986572266,-1.5851867198944092,1,3,train
6.4129252433776855,6.351002216339111,77.7443618774414,-1.5821654796600342,1,3,train
6.576807022094727,6.522197723388672,70.44188690185547,-1.583223819732666,1,3,train
6.487063884735107,6.425141334533691,77.77058410644531,-1.5847973823547363,1,3,train
6.471801280975342,6.414912223815918,72.67584991455078,-1.578643798828125,1,3,train
6.581246376037598,6.532290458679199,64.7817153930664,-1.5825974941253662,1,3,train
6.278452396392822,6.2470574378967285,47.2740364074707,-1.5879225730895996,1,3,train
5.9297051429748535,5.891356468200684,54.22031021118164,-1.5871403217315674,1,3,train
6.377310752868652,6.342484951019287,50.825801849365234,-1.5999789237976074,1,3,val
6.358538627624512,6.318418979644775,55.976112365722656,-1.585634469985962,1,4,train
6.2344865798950195,6.188969612121582,61.34724807739258,-1.5830433368682861,1,4,train
6.319365978240967,6.264206886291504,70.91116333007812,-1.5752339363098145,1,4,train
6.5857439041137695,6.520944595336914,80.63302612304688,-1.5834083557128906,1,4,train
6.331386566162109,6.2737650871276855,73.44768524169922,-1.5825989246368408,1,4,train
6.116061687469482,6.050924301147461,81.0182876586914,-1.5880837440490723,1,4,train
6.341607570648193,6.274124622344971,83.3656005859375,-1.5882549285888672,1,4,train
6.024370193481445,5.973318099975586,66.8848648071289,-1.58327054977417,1,4,train
6.27112340927124,6.21901798248291,68.12420654296875,-1.6018826961517334,1,4,val
5.955012321472168,5.892496585845947,78.36014556884766,-1.5844142436981201,1,5,train
6.2453508377075195,6.176204681396484,85.03738403320312,-1.589085340499878,1,5,train
6.471506118774414,6.402463912963867,84.865234375,-1.5823085308074951,1,5,train
6.162367820739746,6.099977016448975,78.28965759277344,-1.589888334274292,1,5,train
6.143362998962402,6.081719398498535,77.57760620117188,-1.5933995246887207,1,5,train
6.3070573806762695,6.247842311859131,75.06928253173828,-1.5854592323303223,1,5,train
6.097170352935791,6.031619071960449,81.47744750976562,-1.5926473140716553,1,5,train
6.335424423217773,6.279264450073242,72.06144714355469,-1.5901379585266113,1,5,train
6.201286315917969,6.1524271965026855,64.88386535644531,-1.602440357208252,1,5,val
6.306852340698242,6.233425617218018,89.28899383544922,-1.5862438678741455,1,6,train
6.069372653961182,6.004056453704834,81.23249053955078,-1.5916457176208496,1,6,train
5.875198841094971,5.813040256500244,78.07994079589844,-1.5921390056610107,1,6,train
6.435736179351807,6.367650032043457,83.95825958251953,-1.5872066020965576,1,6,train
6.168213844299316,6.093721389770508,90.3675537109375,-1.5874788761138916,1,6,train
6.11653995513916,6.0426177978515625,89.84148406982422,-1.59193754196167,1,6,train
6.084408283233643,6.021063804626465,79.2670669555664,-1.5922763347625732,1,6,train
5.653295040130615,5.595067024230957,74.20236206054688,-1.5974617004394531,1,6,train
6.122437477111816,6.064827919006348,73.63766479492188,-1.6028029918670654,1,6,val
6.058726787567139,5.990203380584717,84.45636749267578,-1.5933125019073486,1,7,train
6.032882213592529,5.967307090759277,81.52174377441406,-1.5946769714355469,1,7,train
5.8472442626953125,5.7710747718811035,92.11328125,-1.594412088394165,1,7,train
6.046302318572998,5.969565391540527,92.66606903076172,-1.5929286479949951,1,7,train
5.960366249084473,5.8830671310424805,93.22776794433594,-1.592851161956787,1,7,train
6.1061248779296875,6.020681858062744,101.3485107421875,-1.590548038482666,1,7,train
6.216573238372803,6.136047840118408,96.44074249267578,-1.5915498733520508,1,7,train
5.966782093048096,5.884138107299805,98.5727767944336,-1.5928962230682373,1,7,train
6.047801971435547,5.986250877380371,77.5897445678711,-1.6039018630981445,1,7,val
5.997669696807861,5.920540809631348,93.070556640625,-1.5941500663757324,1,8,train
6.032370090484619,5.949623107910156,98.68821716308594,-1.59413480758667,1,8,train
5.8172831535339355,5.735946178436279,97.27958679199219,-1.5942661762237549,1,8,train
6.083933353424072,6.002349376678467,97.53802490234375,-1.5954208374023438,1,8,train
5.9550461769104,5.870876312255859,100.13948822021484,-1.5969722270965576,1,8,train
5.858919143676758,5.773268699645996,101.61561584472656,-1.596494436264038,1,8,train
5.93148136138916,5.8557658195495605,91.68074035644531,-1.5964782238006592,1,8,train
6.015824317932129,5.933592319488525,98.21589660644531,-1.598388671875,1,8,train
5.985137462615967,5.920642375946045,80.5435791015625,-1.6048235893249512,1,8,val
5.574802875518799,5.48490571975708,105.85236358642578,-1.5955348014831543,1,9,train
5.80829381942749,5.733074188232422,91.19744873046875,-1.5977632999420166,1,9,train
6.174417495727539,6.07672119140625,113.63530731201172,-1.5939018726348877,1,9,train
5.7471442222595215,5.675429344177246,87.69985961914062,-1.5985047817230225,1,9,train
5.951921463012695,5.854742050170898,113.12093353271484,-1.59415864944458,1,9,train
