total,reconstruction,kl,cv,epoch,type
3.502861738204956,3.437631368637085,0.6523033976554871,1,10,train
3.6206653118133545,3.5564565658569336,0.6420863270759583,1,10,train
3.302391767501831,3.239794969558716,0.6259670853614807,1,10,train
3.993218421936035,3.928940773010254,0.6427766680717468,1,10,train
3.3284900188446045,3.2643752098083496,0.6411474347114563,1,10,train
3.6527044773101807,3.584829092025757,0.6787534952163696,1,10,train
3.302189588546753,3.238205671310425,0.6398402452468872,1,10,train
3.3783466815948486,3.3149876594543457,0.6335906982421875,1,10,train
3.6969733238220215,3.6367337703704834,0.6023949980735779,1,10,train
3.5745184421539307,3.51340913772583,0.611094057559967,1,10,train
3.6333982944488525,3.5712409019470215,0.6215744018554688,1,10,train
3.6850409507751465,3.6270673274993896,0.5797351002693176,1,10,train
3.9486911296844482,3.8891024589538574,0.5958871245384216,1,10,train
3.358220338821411,3.29905366897583,0.5916668176651001,1,10,train
3.557321548461914,3.497246265411377,0.6007525324821472,1,10,train
3.977289915084839,3.917402505874634,0.5988739132881165,1,10,train
3.7245357036590576,3.666107177734375,0.5842843651771545,1,10,train
3.7646570205688477,3.700741767883301,0.6391525268554688,1,10,train
3.6580581665039062,3.596281051635742,0.6177703142166138,1,10,train
3.77669358253479,3.716641902923584,0.6005169153213501,1,10,train
3.6961560249328613,3.655424118041992,0.4073198735713959,1,10,val
3.582003355026245,3.5209052562713623,0.610981285572052,1,11,train
3.473726749420166,3.412446975708008,0.6127987504005432,1,11,train
3.5578253269195557,3.496267080307007,0.6155813932418823,1,11,train
3.7266783714294434,3.667252540588379,0.5942575335502625,1,11,train
3.7884840965270996,3.724743604660034,0.6374048590660095,1,11,train
3.6348729133605957,3.570138692855835,0.6473433971405029,1,11,train
3.4887900352478027,3.4288296699523926,0.5996026992797852,1,11,train
3.6603410243988037,3.598822593688965,0.6151837110519409,1,11,train
3.3628084659576416,3.302854537963867,0.599538266658783,1,11,train
3.547145128250122,3.4899630546569824,0.5718196630477905,1,11,train
3.5409607887268066,3.4853734970092773,0.5558738708496094,1,11,train
3.5570948123931885,3.5052971839904785,0.5179764628410339,1,11,train
3.8981587886810303,3.8427681922912598,0.5539050102233887,1,11,train
3.925675392150879,3.8657712936401367,0.5990414023399353,1,11,train
3.4910831451416016,3.437856674194336,0.5322657227516174,1,11,train
3.719774007797241,3.664959192276001,0.5481470823287964,1,11,train
3.736424207687378,3.6835899353027344,0.5283419489860535,1,11,train
3.7655932903289795,3.7122433185577393,0.5334995985031128,1,11,train
3.6881067752838135,3.628267765045166,0.5983893275260925,1,11,train
3.797210693359375,3.745666980743408,0.5154361724853516,1,11,train
3.617114305496216,3.561210870742798,0.5590341687202454,1,11,train
3.629826545715332,3.578289031982422,0.5153746008872986,1,11,train
3.4666402339935303,3.414881944656372,0.5175831317901611,1,11,train
3.254318952560425,3.200552225112915,0.5376677513122559,1,11,train
3.6497411727905273,3.5927538871765137,0.5698724389076233,1,11,train
3.613032579421997,3.558194875717163,0.548377513885498,1,11,train
3.691441774368286,3.6400747299194336,0.5136703848838806,1,11,train
3.380064010620117,3.3246660232543945,0.5539795756340027,1,11,train
3.6820666790008545,3.643960952758789,0.3810574412345886,1,11,val
3.625229835510254,3.5732061862945557,0.5202372670173645,1,12,train
3.749110460281372,3.6955068111419678,0.5360362529754639,1,12,train
3.1467883586883545,3.086808681488037,0.5997970104217529,1,12,train
3.406635046005249,3.3523154258728027,0.5431951880455017,1,12,train
3.5469272136688232,3.4936869144439697,0.5324039459228516,1,12,train
3.549048900604248,3.496399402618408,0.526496171951294,1,12,train
3.550137758255005,3.4953880310058594,0.5474977493286133,1,12,train
3.9686341285705566,3.9192235469818115,0.49410519003868103,1,12,train
3.4845774173736572,3.433336019515991,0.5124142169952393,1,12,train
3.724092483520508,3.666876792907715,0.5721578598022461,1,12,train
3.9660167694091797,3.9156417846679688,0.503748893737793,1,12,train
3.4662282466888428,3.4176878929138184,0.48540428280830383,1,12,train
3.3692944049835205,3.3128020763397217,0.5649239420890808,1,12,train
3.870450496673584,3.8201818466186523,0.5026869177818298,1,12,train
3.6347129344940186,3.5844216346740723,0.502913773059845,1,12,train
3.4507126808166504,3.4010987281799316,0.4961395263671875,1,12,train
3.335665464401245,3.291782855987549,0.4388250410556793,1,12,train
3.523611068725586,3.4776785373687744,0.45932456851005554,1,12,train
3.4938437938690186,3.448063373565674,0.45780470967292786,1,12,train
3.7346155643463135,3.6845531463623047,0.5006247162818909,1,12,train
3.7502565383911133,3.702838659286499,0.4741787314414978,1,12,train
3.956153392791748,3.9076223373413086,0.4853094816207886,1,12,train
3.6950442790985107,3.6464529037475586,0.4859147071838379,1,12,train
3.3933262825012207,3.343837261199951,0.49488991498947144,1,12,train
3.260807752609253,3.21364688873291,0.4716074764728546,1,12,train
3.911027431488037,3.8614988327026367,0.4952861964702606,1,12,train
3.7550647258758545,3.7071266174316406,0.4793819487094879,1,12,train
3.2837908267974854,3.2350447177886963,0.4874615967273712,1,12,train
3.676281690597534,3.6401875019073486,0.36094170808792114,1,12,val
3.861931562423706,3.8123981952667236,0.4953337013721466,1,13,train
3.719888210296631,3.6672720909118652,0.5261621475219727,1,13,train
3.731687068939209,3.683361291885376,0.48325809836387634,1,13,train
3.8754162788391113,3.8298535346984863,0.4556262791156769,1,13,train
3.9043872356414795,3.856099843978882,0.48287317156791687,1,13,train
3.256146192550659,3.2055444717407227,0.5060181021690369,1,13,train
3.569188117980957,3.5190072059631348,0.5018083453178406,1,13,train
3.509126901626587,3.462036609649658,0.47090408205986023,1,13,train
3.534675359725952,3.4878411293029785,0.4683418869972229,1,13,train
3.103332757949829,3.0489959716796875,0.5433677434921265,1,13,train
3.5611484050750732,3.5120742321014404,0.4907427132129669,1,13,train
3.5288257598876953,3.4816699028015137,0.47155845165252686,1,13,train
3.444070816040039,3.3937771320343018,0.5029361248016357,1,13,train
3.519115924835205,3.4701976776123047,0.48918232321739197,1,13,train
3.7050907611846924,3.6577696800231934,0.4732114374637604,1,13,train
3.6571462154388428,3.6111674308776855,0.45978814363479614,1,13,train
3.578420877456665,3.5290842056274414,0.4933672845363617,1,13,train
3.6258187294006348,3.577091932296753,0.4872668981552124,1,13,train
3.332082509994507,3.2832560539245605,0.4882655739784241,1,13,train
3.684907913208008,3.6369147300720215,0.479931116104126,1,13,train
3.6830623149871826,3.636672019958496,0.4639018476009369,1,13,train
3.4293978214263916,3.383641242980957,0.4575662314891815,1,13,train
3.693477153778076,3.647360324859619,0.4611687660217285,1,13,train
3.2293782234191895,3.1820859909057617,0.47292232513427734,1,13,train
3.292773485183716,3.246044635772705,0.467289537191391,1,13,train
3.5007898807525635,3.455587387084961,0.45202574133872986,1,13,train
3.9447131156921387,3.8973023891448975,0.47410693764686584,1,13,train
3.403965711593628,3.3579366207122803,0.46029067039489746,1,13,train
3.6577956676483154,3.624340295791626,0.33455488085746765,1,13,val
3.9580233097076416,3.9129796028137207,0.45043766498565674,1,14,train
3.4916768074035645,3.4494833946228027,0.42193320393562317,1,14,train
3.6439151763916016,3.597231149673462,0.4668392241001129,1,14,train
3.147127628326416,3.098752975463867,0.4837469160556793,1,14,train
3.408317804336548,3.3621573448181152,0.4616047739982605,1,14,train
3.365064859390259,3.3187508583068848,0.46313974261283875,1,14,train
3.682603597640991,3.637417793273926,0.45185911655426025,1,14,train
3.4355850219726562,3.3926069736480713,0.42978039383888245,1,14,train
3.5561256408691406,3.5093564987182617,0.46769198775291443,1,14,train
3.473419189453125,3.427443504333496,0.4597562849521637,1,14,train
3.773784637451172,3.727933645248413,0.45851022005081177,1,14,train
3.837589979171753,3.7925055027008057,0.4508439302444458,1,14,train
3.607027053833008,3.562427282333374,0.4459967315196991,1,14,train
3.362056016921997,3.3169972896575928,0.4505864381790161,1,14,train
3.421821117401123,3.375933885574341,0.4588712751865387,1,14,train
3.620584487915039,3.5793137550354004,0.41270697116851807,1,14,train
4.124493598937988,4.08019495010376,0.4429868757724762,1,14,train
3.47887921333313,3.4311580657958984,0.4772123694419861,1,14,train
3.228454113006592,3.185465097427368,0.4298907220363617,1,14,train
3.7643449306488037,3.7205629348754883,0.4378190040588379,1,14,train
3.3139281272888184,3.2705650329589844,0.43363067507743835,1,14,train
3.286820411682129,3.2401392459869385,0.4668107330799103,1,14,train
3.2913854122161865,3.248389959335327,0.42995354533195496,1,14,train
3.938754081726074,3.898745059967041,0.4000895619392395,1,14,train
3.5787711143493652,3.5349645614624023,0.4380647540092468,1,14,train
3.7230794429779053,3.6785197257995605,0.4455982446670532,1,14,train
3.8113439083099365,3.769906520843506,0.4143729507923126,1,14,train
3.4984312057495117,3.4559316635131836,0.4249962568283081,1,14,train
3.647033929824829,3.617213249206543,0.2982064485549927,1,14,val
3.6419551372528076,3.6017284393310547,0.4022679030895233,1,15,train
3.4274039268493652,3.388831853866577,0.38572168350219727,1,15,train
3.1968929767608643,3.1566720008850098,0.402209997177124,1,15,train
3.445945978164673,3.402986764907837,0.42959266901016235,1,15,train
3.370187282562256,3.3247299194335938,0.4545741677284241,1,15,train
3.4011342525482178,3.3608946800231934,0.4023948013782501,1,15,train
3.6444997787475586,3.603325843811035,0.4117397367954254,1,15,train
3.9198834896087646,3.8760323524475098,0.43851080536842346,1,15,train
3.4764790534973145,3.436572790145874,0.3990636467933655,1,15,train
3.4488580226898193,3.4091310501098633,0.3972702920436859,1,15,train
3.7477223873138428,3.70743727684021,0.40285158157348633,1,15,train
3.533738374710083,3.492399215698242,0.41339200735092163,1,15,train
3.649352788925171,3.6097640991210938,0.39588674902915955,1,15,train
3.417726755142212,3.3807709217071533,0.3695574104785919,1,15,train
3.9347646236419678,3.8956105709075928,0.3915402591228485,1,15,train
3.235179901123047,3.1958255767822266,0.39354410767555237,1,15,train
3.8719544410705566,3.8310770988464355,0.4087727963924408,1,15,train
3.369154453277588,3.330132007598877,0.3902251124382019,1,15,train
3.5069234371185303,3.4685888290405273,0.38334500789642334,1,15,train
3.4325642585754395,3.389664649963379,0.4289954602718353,1,15,train
3.551313877105713,3.5103697776794434,0.409441739320755,1,15,train
3.546027898788452,3.5058493614196777,0.4017854332923889,1,15,train
3.6853110790252686,3.646362543106079,0.38948604464530945,1,15,train
3.3151328563690186,3.2725629806518555,0.42569854855537415,1,15,train
3.4874398708343506,3.444258689880371,0.43181270360946655,1,15,train
3.6339781284332275,3.5916764736175537,0.42301738262176514,1,15,train
3.801284074783325,3.7598161697387695,0.41467806696891785,1,15,train
3.461404800415039,3.424459457397461,0.3694530725479126,1,15,train
3.6332879066467285,3.602121591567993,0.3116630017757416,1,15,val
3.4230566024780273,3.3782026767730713,0.4485381543636322,1,16,train
3.448145627975464,3.4075582027435303,0.4058738350868225,1,16,train
3.3014190196990967,3.260528564453125,0.4089052379131317,1,16,train
3.3503854274749756,3.306222677230835,0.441627562046051,1,16,train
3.832658052444458,3.79337739944458,0.3928069472312927,1,16,train
