total,reconstruction,gaussian,categorical,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,cv,epoch,type,lr
6.660074234008789,6.6583757400512695,0.1687835305929184,0.0010256767272949219,1.1023997068405151,1.1663718223571777,1.0488886833190918,1.0998508930206299,1.1553218364715576,1.0855426788330078,1,1,train,0.0004
6.7172160148620605,6.701175689697266,1.5962116718292236,0.007796764373779297,1.075001835823059,1.1255203485488892,1.0388777256011963,1.0700335502624512,1.2393550872802734,1.1523873805999756,1,1,train,0.0004
6.403459072113037,6.376527786254883,2.6771178245544434,0.016019821166992188,1.0293419361114502,1.0381304025650024,1.056347131729126,1.1129449605941772,1.0844287872314453,1.055334448814392,1,1,train,0.0004
6.183166027069092,6.130794525146484,5.203588962554932,0.0335850715637207,0.9973230361938477,0.9688451886177063,1.1180862188339233,1.0278874635696411,0.9962301850318909,1.0224229097366333,1,1,train,0.0004
6.417487144470215,6.312671184539795,10.43643569946289,0.04514026641845703,1.0718348026275635,1.044796347618103,1.1623152494430542,1.0501089096069336,0.9297462105751038,1.053869605064392,1,1,train,0.0004
6.089375972747803,5.974692344665527,11.434782028198242,0.03357553482055664,1.0619903802871704,1.0264018774032593,1.0507725477218628,0.9716636538505554,0.862589418888092,1.001274824142456,1,1,train,0.0004
6.066006183624268,5.882362365722656,18.32535171508789,0.039035797119140625,1.0623271465301514,1.044460654258728,0.9571564793586731,1.0493710041046143,0.8489497303962708,0.9200974702835083,1,1,train,0.0004
6.079092025756836,5.923035144805908,15.577301025390625,0.028356552124023438,0.9658533334732056,1.0202380418777466,1.0946943759918213,1.0721590518951416,0.7938302755355835,0.9762601852416992,1,1,train,0.0004
5.800347328186035,5.666522979736328,13.36319351196289,0.019258499145507812,0.9639772772789001,1.0149487257003784,0.9820646047592163,0.9892192482948303,0.7848334312438965,0.9314797520637512,1,1,train,0.0004
6.101624488830566,5.953505039215088,14.790937423706055,0.021026611328125,1.0441594123840332,1.0667619705200195,1.0446876287460327,1.0329097509384155,0.7784231901168823,0.9865629076957703,1,1,train,0.0004
5.621926784515381,5.342878818511963,27.887142181396484,0.017652034759521484,0.8798750638961792,0.9382075071334839,0.9483655095100403,1.0014046430587769,0.6976967453956604,0.8773292899131775,1,1,val,0.0004
5.962429523468018,5.68597936630249,27.625539779663086,0.019431591033935547,0.9334761500358582,1.0208901166915894,1.0058119297027588,1.0020837783813477,0.804188072681427,0.9195295572280884,1,1,val,0.0004
5.753530979156494,5.451626777648926,30.170446395874023,0.020001888275146484,0.9530126452445984,1.0037564039230347,0.973044753074646,0.9479379653930664,0.7125312089920044,0.8613438606262207,1,1,val,0.0004
5.961898326873779,5.692325115203857,26.938987731933594,0.01836252212524414,0.9476180076599121,0.9853342175483704,0.933755099773407,1.004860281944275,0.8417515158653259,0.9790059328079224,1,1,val,0.0004
5.684906482696533,5.3980207443237305,28.668916702270508,0.019646167755126953,0.8969998359680176,0.9926791787147522,0.88075190782547,0.9809111952781677,0.7217905521392822,0.9248880743980408,1,1,val,0.0004
5.719549655914307,5.58379602432251,13.558578491210938,0.01678180694580078,0.9582126140594482,1.0177861452102661,0.9957436919212341,0.9756075739860535,0.7483766674995422,0.8880691528320312,1,2,train,0.0004
5.837576389312744,5.689270496368408,14.811585426330566,0.019035816192626953,0.9626444578170776,1.1081956624984741,1.0127838850021362,0.9905301332473755,0.7306881546974182,0.8844284415245056,1,2,train,0.0004
5.906397342681885,5.761438369750977,14.47866153717041,0.01719379425048828,0.9727181792259216,1.0409542322158813,1.0579187870025635,1.0029011964797974,0.7722594738006592,0.9146862626075745,1,2,train,0.0004
5.753705978393555,5.613717555999756,13.982888221740723,0.01596212387084961,0.9504345655441284,0.9774217009544373,1.0065969228744507,1.0005534887313843,0.7650843858718872,0.9136267900466919,1,2,train,0.0004
5.997733116149902,5.849639892578125,14.788585662841797,0.020750999450683594,0.9127695560455322,1.1973785161972046,1.0000247955322266,1.0450752973556519,0.7869614362716675,0.9074299335479736,1,2,train,0.0004
5.645369052886963,5.515063285827637,13.01530933380127,0.015257835388183594,0.9034342169761658,0.9159900546073914,1.0101732015609741,1.0206873416900635,0.7591925263404846,0.9055856466293335,1,2,train,0.0004
5.8414411544799805,5.702434539794922,13.885249137878418,0.015400409698486328,0.8916160464286804,1.0250731706619263,1.0665069818496704,1.054893136024475,0.7716107368469238,0.8927345871925354,1,2,train,0.0004
5.588749408721924,5.442241191864014,14.637243270874023,0.01356649398803711,0.9027365446090698,1.0103129148483276,0.9456308484077454,1.0404226779937744,0.7069389820098877,0.8361994624137878,1,2,train,0.0004
5.645236015319824,5.482026100158691,16.30545425415039,0.015544414520263672,0.869202733039856,1.035230278968811,0.9213050007820129,0.9921468496322632,0.8078126907348633,0.8563282489776611,1,2,train,0.0004
5.6545233726501465,5.500096321105957,15.427046775817871,0.01563549041748047,0.8539068102836609,0.9867220520973206,0.9993429780006409,1.007388949394226,0.7618434429168701,0.8908922672271729,1,2,train,0.0004
5.359148979187012,5.071063041687012,28.79446029663086,0.014094352722167969,0.8000807166099548,0.9281809329986572,0.8910138607025146,0.9844613075256348,0.6657058000564575,0.8016202449798584,1,2,val,0.0004
5.650825500488281,5.358678817749023,29.198787689208984,0.015863895416259766,0.8328848481178284,1.0100144147872925,0.9537803530693054,0.9786644577980042,0.7441835403442383,0.8391515612602234,1,2,val,0.0004
5.4419331550598145,5.139355659484863,30.241249084472656,0.016479015350341797,0.8552791476249695,0.9907487034797668,0.92215895652771,0.9289283752441406,0.663628876209259,0.7786114811897278,1,2,val,0.0004
5.668493747711182,5.3868913650512695,28.144710540771484,0.015544891357421875,0.8470602631568909,0.9754936695098877,0.8944292664527893,0.9829480648040771,0.7889880537986755,0.8979721069335938,1,2,val,0.0004
5.38419771194458,5.093861103057861,29.018428802490234,0.015215873718261719,0.7987774610519409,0.9825073480606079,0.8413469791412354,0.9607911109924316,0.6614402532577515,0.8489978909492493,1,2,val,0.0004
5.554786205291748,5.36400032043457,19.059669494628906,0.018915176391601562,0.8724093437194824,1.095452070236206,0.8742131590843201,0.961884081363678,0.7232542634010315,0.8367874622344971,1,3,train,0.0004
5.614103317260742,5.455024242401123,15.893494606018066,0.014404773712158203,0.8368469476699829,1.0739463567733765,1.0016419887542725,0.9773474335670471,0.731110155582428,0.834131121635437,1,3,train,0.0004
5.51462984085083,5.363914489746094,15.058241844177246,0.013326644897460938,0.8412438035011292,1.0297400951385498,0.980149507522583,0.9834802150726318,0.6854879856109619,0.8438130021095276,1,3,train,0.0004
5.869002819061279,5.705652713775635,16.320716857910156,0.01432180404663086,0.890600323677063,1.1064907312393188,1.0250574350357056,1.0480563640594482,0.7816293239593506,0.8538184762001038,1,3,train,0.0004
5.359377384185791,5.206697463989258,15.256640434265137,0.011333465576171875,0.8572999835014343,0.8857861161231995,0.9002796411514282,1.0133233070373535,0.7301116585731506,0.8198966383934021,1,3,train,0.0004
5.354319095611572,5.179856777191162,17.435298919677734,0.010914802551269531,0.8376668691635132,0.9983469247817993,0.8973820805549622,0.9706164002418518,0.6667453050613403,0.8090990781784058,1,3,train,0.0004
5.398953914642334,5.222123622894287,17.66975212097168,0.01324319839477539,0.8096345663070679,0.9300949573516846,0.8989397883415222,1.0068540573120117,0.7315143346786499,0.8450862765312195,1,3,train,0.0004
5.252143859863281,5.0853986740112305,16.663358688354492,0.011165142059326172,0.77204829454422,0.9752914905548096,0.9254505634307861,0.9594337940216064,0.6280283331871033,0.825145959854126,1,3,train,0.0004
