total,mse,kl,covariate,label,mse_methylation,mse_transcriptomics,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,kl_methylation,kl_transcriptomics,kl_proteomics,kl_metabolomics,kl_drugresponse,kl_crisprcas9,cv,epoch,type
11.191413879394531,7.583044528961182,0.006633386015892029,0.16951721906661987,3.432218551635742,1.2557169198989868,1.2970106601715088,1.1747379302978516,1.2992628812789917,1.1967580318450928,1.3595577478408813,0.5208399295806885,0.5108997225761414,0.5021810531616211,0.6458764672279358,0.5696300864219666,0.5672657489776611,1,1,train
14.811894416809082,11.329941749572754,0.008965923450887203,0.1924983114004135,3.280489206314087,2.867295265197754,3.245126247406006,1.3578722476959229,1.188571572303772,1.253091812133789,1.4179837703704834,0.6150949597358704,0.6542490124702454,0.795254647731781,0.936291515827179,0.908851146697998,0.5732204914093018,1,1,train
11.813352584838867,8.354300498962402,0.009299053810536861,0.113690085709095,3.336061954498291,1.4983381032943726,1.3882211446762085,1.4655669927597046,1.3971967697143555,1.174216866493225,1.4307608604431152,0.5330806970596313,0.6089766621589661,0.6045954823493958,1.4540717601776123,0.7032552361488342,0.7455468773841858,1,1,train
11.768099784851074,8.246086120605469,0.03912090137600899,0.10608389973640442,3.3768088817596436,1.5412678718566895,1.759420394897461,1.1866687536239624,1.2941278219223022,1.164414644241333,1.3001857995986938,0.714924156665802,3.936962604522705,3.834641456604004,0.8821520805358887,2.3794522285461426,7.812317371368408,1,1,train
11.144147872924805,7.674330711364746,0.02397148497402668,0.1409558355808258,3.304889440536499,1.3506323099136353,1.6537889242172241,1.1758145093917847,1.1196837425231934,1.1596988439559937,1.2147119045257568,1.2234684228897095,1.2195653915405273,3.5310745239257812,0.8866969347000122,1.8416796922683716,3.283257484436035,1,1,train
10.88892650604248,7.452958106994629,0.01483173668384552,0.19963033497333527,3.221506357192993,1.4994279146194458,1.3909058570861816,1.131070852279663,1.1000089645385742,1.1646621227264404,1.1668827533721924,0.783905565738678,1.303213357925415,1.2605823278427124,1.3600672483444214,1.0933423042297363,1.6147576570510864,1,1,train
9.909538269042969,6.620462417602539,0.03091653622686863,0.14833545684814453,3.109823226928711,1.068183183670044,1.0892176628112793,1.0651720762252808,1.0909134149551392,1.195931077003479,1.1110455989837646,2.164954423904419,1.0427989959716797,2.1964643001556396,6.806160926818848,2.4138309955596924,0.8340587615966797,1,1,train
9.966032981872559,6.531619071960449,0.038096021860837936,0.11783754080533981,3.2784805297851562,0.9763352870941162,1.17085599899292,1.0819402933120728,0.9858435392379761,1.1744753122329712,1.1421687602996826,2.072892427444458,3.701066493988037,2.233276844024658,2.1087000370025635,0.9971271753311157,7.934947490692139,1,1,train
10.122325897216797,6.461039066314697,0.16527755558490753,0.1983664631843567,3.2976431846618652,1.0608211755752563,1.016855239868164,1.1502563953399658,1.017216444015503,1.1154857873916626,1.1004043817520142,56.26152038574219,2.821057081222534,4.275343894958496,5.375146389007568,6.96562385559082,6.940084457397461,1,1,train
10.09089183807373,6.741280555725098,0.05718198046088219,0.15091778337955475,3.1415112018585205,0.8379194140434265,1.3263345956802368,1.112884283065796,1.2334586381912231,1.1639541387557983,1.0667295455932617,7.300424575805664,4.7585530281066895,6.677730560302734,0.9505555033683777,1.3274263143539429,7.576298236846924,1,1,train
9.741353988647461,6.462979793548584,0.07266556471586227,0.10063668340444565,3.105071783065796,0.8695449233055115,0.9826356172561646,1.0010502338409424,1.2974046468734741,1.168604850769043,1.1437395811080933,6.152112007141113,4.888939380645752,6.843561172485352,2.9319076538085938,5.825195789337158,9.691062927246094,1,1,train
9.503107070922852,6.283353805541992,0.15079937875270844,0.11000027507543564,2.958953619003296,0.8128189444541931,0.9147076606750488,1.0372185707092285,1.1367626190185547,1.2795753479003906,1.1022703647613525,3.402183771133423,4.953550815582275,13.70069694519043,42.68392562866211,7.403831958770752,3.2554996013641357,1,1,train
9.66141128540039,6.398682594299316,0.0990365520119667,0.15960758924484253,3.004084587097168,0.9880577921867371,1.1075592041015625,0.9711254835128784,1.1950322389602661,0.9643980860710144,1.1725102663040161,6.323874473571777,10.4964599609375,14.983407974243164,3.7143173217773438,11.485722541809082,2.5144970417022705,1,1,train
9.797112464904785,6.301599025726318,0.307379812002182,0.1279056817293167,3.060227870941162,0.7621385455131531,1.0502105951309204,0.9991868138313293,1.22486412525177,1.1663931608200073,1.0988057851791382,2.876162052154541,4.148565292358398,5.364201068878174,4.199251174926758,125.53961944580078,11.562081336975098,1,1,train
9.2371826171875,6.009127616882324,0.08065591007471085,0.13831011950969696,3.009089469909668,0.8537057042121887,0.9805819988250732,0.9414809346199036,1.0115724802017212,1.1487196683883667,1.0730667114257812,9.195557594299316,8.449010848999023,7.424068450927734,2.593137741088867,9.268991470336914,3.3971877098083496,1,1,train
9.176362037658691,5.803670883178711,0.10592802613973618,0.17972730100154877,3.0870361328125,0.7639456987380981,0.8693001866340637,0.9177640080451965,1.1992108821868896,0.9749355912208557,1.0785143375396729,18.85141372680664,2.9570398330688477,15.204472541809082,3.1173553466796875,11.671577453613281,1.1621546745300293,1,1,train
9.382416725158691,6.146161079406738,0.1520548313856125,0.16364148259162903,2.9205596446990967,0.9962887167930603,0.8760756850242615,0.9283310174942017,1.1691932678222656,1.084640383720398,1.0916318893432617,13.482656478881836,12.147199630737305,19.88567543029785,10.497125625610352,10.346763610839844,9.667991638183594,1,1,train
9.028566360473633,5.930093288421631,0.09505383670330048,0.1043185144662857,2.8991012573242188,0.8694028854370117,0.9321132302284241,0.9731735587120056,1.0350736379623413,1.0729032754898071,1.0474265813827515,13.573299407958984,2.3841216564178467,12.309894561767578,2.4404871463775635,5.562474250793457,11.256641387939453,1,1,train
8.644826889038086,5.55734920501709,0.06749764084815979,0.12799058854579926,2.891989231109619,0.7906189560890198,0.8303604125976562,0.8358362317085266,1.1467055082321167,0.9267730712890625,1.027055263519287,12.142600059509277,3.047604560852051,10.0651216506958,2.31144642829895,2.5201780796051025,3.661870002746582,1,1,train
8.946529388427734,5.747768878936768,0.09322674572467804,0.13897092640399933,2.9665632247924805,0.8031087517738342,0.873085081577301,0.8654956817626953,1.1148563623428345,1.0382676124572754,1.0529555082321167,8.302756309509277,13.422730445861816,7.630868434906006,1.9355316162109375,7.309637546539307,8.011849403381348,1,1,train
8.797969818115234,5.774345874786377,0.09091188758611679,0.15294545888900757,2.779766798019409,0.8696667551994324,0.8213810324668884,0.862649142742157,1.0685408115386963,1.0707216262817383,1.081386685371399,3.8683817386627197,2.6133127212524414,8.051606178283691,16.281164169311523,12.200735092163086,2.440744161605835,1,1,train
8.831811904907227,5.707889080047607,0.1289633810520172,0.1126592755317688,2.8822999000549316,0.789341151714325,0.8112879395484924,0.9041131734848022,1.0034037828445435,0.9729479551315308,1.2267951965332031,10.171073913574219,8.416717529296875,19.885950088500977,10.946646690368652,5.844573497772217,9.216726303100586,1,1,train
8.784811019897461,5.834988117218018,0.09282537549734116,0.1493707299232483,2.7076265811920166,0.8586615920066833,0.9234195947647095,0.8601599335670471,1.1606249809265137,1.035062551498413,0.9970594644546509,2.9068093299865723,6.898991107940674,2.4146509170532227,22.710298538208008,5.519244194030762,5.9626946449279785,1,1,train
8.33123779296875,5.252130031585693,0.17745621502399445,0.180984228849411,2.7206668853759766,0.7166727781295776,0.7721767425537109,0.8492709994316101,1.096828579902649,0.8560494184494019,0.961131751537323,23.679420471191406,5.1808061599731445,19.865171432495117,4.438908100128174,13.501626968383789,22.06216812133789,1,1,train
9.747583389282227,6.710568428039551,0.23830150067806244,0.02923533134162426,2.7694787979125977,1.086507797241211,1.5039840936660767,1.074851393699646,1.0313278436660767,0.9653152227401733,1.0485820770263672,21.378002166748047,26.61186981201172,15.479870796203613,2.5555930137634277,35.473182678222656,17.6522274017334,1,1,val
8.726369857788086,5.806334495544434,0.09821360558271408,0.10642196238040924,2.7153992652893066,0.8498963117599487,0.841565728187561,0.8392114043235779,1.211748719215393,1.128239631652832,0.9356727004051208,7.632773399353027,13.722175598144531,4.434564590454102,2.5360445976257324,8.19811725616455,12.58312702178955,1,2,train
8.52719497680664,5.329971790313721,0.09581571072340012,0.15881749987602234,2.9425907135009766,0.8138269186019897,0.7522653937339783,0.9045605063438416,0.9874777793884277,0.9208605289459229,0.9509804844856262,4.531465530395508,6.148888111114502,19.281471252441406,6.165895938873291,6.056466102600098,5.723670482635498,1,2,train
8.295480728149414,5.513167381286621,0.10636088997125626,0.1188187450170517,2.5571341514587402,0.7531313896179199,0.8441124558448792,0.825935959815979,1.1336208581924438,1.03951895236969,0.9168481826782227,12.3142728805542,9.476123809814453,5.728435039520264,1.245376467704773,13.266426086425781,11.14980697631836,1,2,train
8.371328353881836,5.40388298034668,0.088844895362854,0.12915876507759094,2.749441146850586,0.7687249779701233,0.7861363887786865,0.8462079167366028,1.0060861110687256,0.9183923006057739,1.078335165977478,6.447037220001221,3.7150070667266846,5.948030948638916,9.321063041687012,11.517172813415527,7.474138259887695,1,2,train
8.73898983001709,5.774725437164307,0.09753211587667465,0.13242493569850922,2.734307289123535,0.8342428207397461,0.8479536771774292,0.935588002204895,1.0051642656326294,0.982776403427124,1.1690001487731934,2.53920841217041,3.6957595348358154,5.191208362579346,5.236670970916748,17.25710105895996,14.846108436584473,1,2,train
8.142276763916016,5.174540042877197,0.1360369175672531,0.13065530359745026,2.7010445594787598,0.6846303343772888,0.7655698657035828,0.8490787148475647,0.9901289343833923,0.9224015474319458,0.9627305269241333,7.4136576652526855,2.593308925628662,6.4862213134765625,6.020169258117676,6.27729606628418,39.227806091308594,1,2,train
8.331672668457031,5.574250221252441,0.12590409815311432,0.16927899420261383,2.4622397422790527,0.8214165568351746,0.8916590213775635,0.793721616268158,1.0967254638671875,0.8968749046325684,1.073852300643921,10.129081726074219,8.382884979248047,13.81304931640625,6.595178127288818,13.034577369689941,10.997279167175293,1,2,train
8.034412384033203,5.164096832275391,0.09625807404518127,0.11975691467523575,2.6543009281158447,0.6842554807662964,0.7550875544548035,0.8740670680999756,0.979016125202179,0.9626256823539734,0.9090449810028076,7.584402084350586,6.43193244934082,9.820540428161621,7.78225564956665,6.689906120300293,9.820001602172852,1,2,train
8.070581436157227,5.306982040405273,0.0567973367869854,0.15638920664787292,2.550412178039551,0.7989747524261475,0.7895695567131042,0.7965320348739624,0.9866504073143005,0.9921485185623169,0.9431066513061523,4.132116794586182,4.708612442016602,4.409794807434082,3.7955386638641357,4.618195056915283,6.73441219329834,1,2,train
8.039819717407227,5.324162006378174,0.09425710886716843,0.13844023644924164,2.4829611778259277,0.6989920139312744,0.7660773396492004,0.8138648271560669,1.053904414176941,0.9232425689697266,1.0680807828903198,5.7359771728515625,6.921080112457275,4.0069451332092285,15.217554092407227,7.380990982055664,7.866004467010498,1,2,train
8.004081726074219,5.0544538497924805,0.0766289010643959,0.16974714398384094,2.703251361846924,0.7315128445625305,0.8105618357658386,0.8104121685028076,1.0088293552398682,0.7815387845039368,0.9115985035896301,10.158794403076172,4.291955947875977,8.829380989074707,2.298626184463501,6.20486307144165,6.530829429626465,1,2,train
8.3118314743042,5.293909072875977,0.14205361902713776,0.12994898855686188,2.745919704437256,0.6681251525878906,0.778849720954895,0.7696338891983032,1.0953290462493896,1.0412931442260742,0.9406781792640686,7.268847465515137,3.952096462249756,14.94482421875,18.273273468017578,21.746877670288086,4.840887546539307,1,2,train
8.109641075134277,5.271153926849365,0.10897918045520782,0.11229948699474335,2.617208480834961,0.8100218176841736,0.821524977684021,0.7789953351020813,1.0824878215789795,0.8765712380409241,0.901552677154541,9.660017967224121,8.716931343078613,9.519004821777344,7.260380268096924,5.6006903648376465,13.732563018798828,1,2,train
7.908384323120117,4.953780651092529,0.10996341705322266,0.16743899881839752,2.677201509475708,0.740145206451416,0.7717278003692627,0.790889322757721,0.9229344725608826,0.7869880795478821,0.9410956501960754,7.166788101196289,13.773468971252441,9.798135757446289,6.460275173187256,12.887185096740723,4.895855903625488,1,2,train
8.154406547546387,5.49253511428833,0.12572243809700012,0.12022045999765396,2.415928363800049,0.7563130855560303,0.7943228483200073,0.8258801698684692,1.067023515701294,0.9447532892227173,1.1042423248291016,8.37777328491211,8.165164947509766,22.559667587280273,9.256352424621582,6.3019490242004395,8.200304985046387,1,2,train
7.7905473709106445,5.091249465942383,0.0952916368842125,0.13060599565505981,2.473400354385376,0.7409428954124451,0.7525067925453186,0.8155546188354492,0.9660932421684265,0.8637418150901794,0.9524100422859192,6.2073750495910645,6.105283737182617,8.143754959106445,7.626666069030762,5.136326789855957,14.426416397094727,1,2,train
7.693609237670898,4.943528652191162,0.14648137986660004,0.18388551473617554,2.4197137355804443,0.7085092067718506,0.7071690559387207,0.8716188669204712,0.8543007969856262,0.837644636631012,0.9642859697341919,8.504586219787598,5.642082691192627,4.702617645263672,25.370010375976562,14.777645111083984,14.243743896484375,1,2,train
7.812119483947754,5.294008731842041,0.09123554825782776,0.1480039805173874,2.2788708209991455,0.8375354409217834,0.7809876203536987,0.8025757670402527,1.0338399410247803,0.910393476486206,0.928676187992096,9.866867065429688,14.490942001342773,2.6585488319396973,3.0300869941711426,9.423368453979492,6.147963047027588,1,2,train
7.992273330688477,5.0957512855529785,0.09152139723300934,0.10449907183647156,2.7005019187927246,0.7119832038879395,0.7509771585464478,0.7511000633239746,0.9627189040184021,0.9546257853507996,0.9643462896347046,12.59558391571045,9.894523620605469,8.134466171264648,4.43786096572876,4.650689125061035,6.047574043273926,1,2,train
