total,reconstruction,kl,mse_methylation,mse_transcriptomics,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,cv,epoch,type
16.711517333984375,7.6259002685546875,9.085616111755371,1.12447988986969,1.278443694114685,1.1795172691345215,1.33933424949646,1.3540054559707642,1.350119948387146,1,1,train
10.562152862548828,6.483024597167969,4.079128265380859,0.972564697265625,0.9470857381820679,1.090795874595642,1.2694636583328247,1.155161738395691,1.047952651977539,1,1,train
8.793166160583496,5.910579681396484,2.882586717605591,0.9168477058410645,1.0314546823501587,0.9381996989250183,1.2061762809753418,0.780921220779419,1.0369807481765747,1,1,train
8.396881103515625,6.380465984344482,2.0164151191711426,0.8886804580688477,1.0284504890441895,1.0159443616867065,1.3193410634994507,1.1097639799118042,1.0182853937149048,1,1,train
8.182764053344727,6.274704933166504,1.908059000968933,1.1439461708068848,0.9832146167755127,1.029245376586914,1.2214491367340088,0.9750694632530212,0.9217800498008728,1,1,train
7.442731857299805,5.700813293457031,1.7419185638427734,0.9262296557426453,0.9681815505027771,0.9512173533439636,0.9597166776657104,0.9278278350830078,0.9676405191421509,1,1,train
8.359451293945312,6.807671546936035,1.5517799854278564,1.252397894859314,1.1533291339874268,1.028674602508545,1.133573055267334,1.0534780025482178,1.186219334602356,1,1,train
7.7516303062438965,6.128592014312744,1.6230382919311523,0.8610843420028687,0.9463917016983032,1.2055217027664185,0.9351723194122314,1.1254669427871704,1.054955005645752,1,1,train
7.077830791473389,5.667844772338867,1.409985899925232,0.9709696173667908,0.922942578792572,0.9142839312553406,1.0599029064178467,0.8484616279602051,0.9512845277786255,1,1,train
7.908230304718018,6.548455238342285,1.3597749471664429,1.1154016256332397,0.9934647083282471,0.9331527352333069,1.2769701480865479,1.1917506456375122,1.037716031074524,1,1,train
7.38525390625,6.0711669921875,1.3140867948532104,0.9074727892875671,0.9590807557106018,1.059696912765503,0.9862735867500305,1.1108449697494507,1.0477982759475708,1,1,train
8.037111282348633,6.868183612823486,1.1689274311065674,1.2660231590270996,1.2165991067886353,1.1519391536712646,1.2115803956985474,1.1203453540802002,0.9016965627670288,1,1,train
6.255427837371826,5.190815448760986,1.0646122694015503,0.7445288300514221,0.9518802165985107,0.8933041095733643,0.8392557501792908,0.7437992691993713,1.0180472135543823,1,1,train
6.678796768188477,5.7099289894104,0.9688677191734314,0.9596850275993347,0.9313233494758606,0.9937838912010193,0.932583212852478,0.9773346781730652,0.9152188301086426,1,1,train
6.6743483543396,5.750487327575684,0.923861026763916,0.9288154244422913,0.8744930624961853,0.8780536651611328,0.9878098964691162,1.0316969156265259,1.0496183633804321,1,1,train
7.205205917358398,6.327998638153076,0.8772073984146118,1.010393738746643,1.0503151416778564,0.9646289348602295,1.1175312995910645,1.066897988319397,1.1182317733764648,1,1,train
7.117843151092529,6.235487937927246,0.8823551535606384,1.0598922967910767,1.3028838634490967,0.9677703976631165,1.0318939685821533,0.9386788010597229,0.9343686699867249,1,1,train
7.070960998535156,6.265669345855713,0.8052917718887329,0.8805233836174011,1.1434866189956665,1.1527806520462036,1.1130194664001465,0.9076501131057739,1.0682092905044556,1,1,train
6.499924182891846,5.635757923126221,0.8641664385795593,0.9037677645683289,1.057791829109192,0.9392116665840149,0.8163702487945557,0.9169008731842041,1.0017155408859253,1,1,train
6.370652198791504,5.567558288574219,0.8030940294265747,0.7892131805419922,1.0733561515808105,0.9416749477386475,0.8597840070724487,1.0149831771850586,0.8885469436645508,1,1,train
6.497131824493408,5.800527572631836,0.6966040730476379,0.8539667725563049,1.0062756538391113,0.9210190773010254,1.013680100440979,0.9774457812309265,1.0281404256820679,1,1,train
6.15935754776001,5.425578594207764,0.7337791323661804,0.8684645295143127,0.9119096398353577,1.0441374778747559,0.8553571105003357,0.7472807168960571,0.9984291195869446,1,1,train
6.383073329925537,5.694588661193848,0.6884846091270447,0.9821570515632629,0.9649810791015625,1.0785402059555054,0.9364936351776123,0.8928627967834473,0.839553713798523,1,1,train
6.447926044464111,5.7830071449279785,0.6649187207221985,0.8460367918014526,0.9227871298789978,0.9758919477462769,1.0823522806167603,0.956771731376648,0.9991674423217773,1,1,train
6.1785783767700195,5.516810894012451,0.6617674231529236,0.822892427444458,0.9121997356414795,1.0278470516204834,0.8887100219726562,0.9018324017524719,0.9633291959762573,1,1,train
6.248185157775879,5.660043716430664,0.5881415605545044,0.946347713470459,0.9543600082397461,0.9408353567123413,0.9355793595314026,0.9286143779754639,0.9543064832687378,1,1,train
6.796737194061279,6.181647300720215,0.6150897145271301,1.0023525953292847,0.8947312831878662,0.980794370174408,0.9274309277534485,1.3670903444290161,1.0092480182647705,1,1,train
6.434741020202637,5.829658031463623,0.6050830483436584,0.9867700338363647,0.9856035709381104,0.9560688138008118,0.9942672252655029,0.8919574022293091,1.0149909257888794,1,1,train
6.041503429412842,5.484422206878662,0.5570811629295349,0.8548181653022766,0.9218941330909729,0.9257890582084656,0.936759352684021,0.8539572954177856,0.9912042617797852,1,1,train
6.228041648864746,5.688009262084961,0.5400325655937195,0.9004767537117004,0.9100634455680847,1.0432029962539673,0.9054016470909119,0.9337016344070435,0.9951629042625427,1,1,train
6.127408981323242,5.609728813171387,0.5176801085472107,0.9344861507415771,0.9560644626617432,1.0049107074737549,0.9349949955940247,0.7857307195663452,0.9935418367385864,1,1,train
6.748049736022949,6.258831977844238,0.4892179071903229,1.0292633771896362,1.1248741149902344,1.159991979598999,1.0744720697402954,0.8837634921073914,0.9864670634269714,1,1,train
6.6992387771606445,6.161017894744873,0.5382209420204163,1.0698343515396118,1.0387166738510132,0.9661257863044739,1.1631853580474854,0.9537146687507629,0.9694408774375916,1,1,train
6.919507026672363,6.400521278381348,0.51898592710495,1.0325191020965576,1.1156694889068604,1.0198813676834106,1.190325140953064,0.8918126225471497,1.1503132581710815,1,1,train
6.440671920776367,5.968657970428467,0.47201400995254517,0.9983798861503601,1.0739693641662598,1.055288553237915,1.0266286134719849,0.8112081289291382,1.003183364868164,1,1,train
5.910228252410889,5.487602710723877,0.42262569069862366,0.842927873134613,0.9437970519065857,1.0628911256790161,0.9050948619842529,0.8095129728317261,0.9233789443969727,1,1,train
6.504801273345947,6.067817687988281,0.4369836747646332,1.1720356941223145,0.9930119514465332,0.9311527609825134,1.1566839218139648,0.8519310355186462,0.96300208568573,1,1,train
6.796792030334473,6.368985176086426,0.4278068542480469,1.3566149473190308,0.9232938289642334,0.9254336953163147,1.0344064235687256,1.054911732673645,1.074324607849121,1,1,train
5.845428466796875,5.435208797454834,0.4102194905281067,0.8733313679695129,0.9486420154571533,1.1723977327346802,0.8005183935165405,0.7891695499420166,0.8511502146720886,1,1,train
6.086400032043457,5.668467044830322,0.41793280839920044,0.9185715913772583,0.8942734003067017,0.9743887186050415,0.9176291227340698,1.0725383758544922,0.8910657167434692,1,1,train
6.357885837554932,5.937154769897461,0.4207311272621155,0.929735004901886,1.0377737283706665,0.9894971251487732,0.9793910384178162,0.9212003946304321,1.0795575380325317,1,1,train
6.495566368103027,6.102011680603027,0.39355453848838806,1.0640134811401367,0.9526922106742859,0.9420641660690308,1.1067888736724854,0.9897538423538208,1.0466994047164917,1,1,train
