total,reconstruction,gaussian,categorical,cv,epoch,type
6.357532978057861,6.338071823120117,3.753176212310791,0.6953738927841187,1,1,train
6.205683708190918,6.186506271362305,3.696357250213623,0.695586085319519,1,1,train
6.481490135192871,6.462730407714844,3.612745523452759,0.696045994758606,1,1,train
6.701107978820801,6.683394432067871,3.403365135192871,0.6967041492462158,1,1,train
5.946374416351318,5.929336071014404,3.2682106494903564,0.6973265409469604,1,1,train
5.893870830535889,5.877838611602783,3.066685676574707,0.6984361410140991,1,1,train
5.797486305236816,5.782802581787109,2.7968668937683105,0.6996350288391113,1,1,train
5.8322367668151855,5.818248748779297,2.6572601795196533,0.7020493745803833,1,1,train
5.902103900909424,5.887073516845703,2.8659069538116455,0.700951337814331,1,1,val
5.990822792053223,5.975288391113281,2.965656280517578,0.7061578035354614,1,2,train
5.850830078125,5.833224296569824,3.3790626525878906,0.7106716632843018,1,2,train
6.261354446411133,6.236574649810791,4.813513278961182,0.7123681306838989,1,2,train
5.901394844055176,5.876989841461182,4.737717151641846,0.7160987854003906,1,2,train
5.772438049316406,5.743914604187012,5.5612382888793945,0.7172448635101318,1,2,train
5.678784370422363,5.634765625,8.658753395080566,0.7247111797332764,1,2,train
5.862287521362305,5.803308963775635,11.649785995483398,0.7296093702316284,1,2,train
5.488840579986572,5.4325079917907715,11.121519088745117,0.7246187925338745,1,2,train
5.661384582519531,5.606099605560303,10.913050651550293,0.7195287942886353,1,2,val
5.840914726257324,5.762664318084717,15.503060340881348,0.7352099418640137,1,3,train
5.870237350463867,5.8031086921691895,13.277819633483887,0.7396301031112671,1,3,train
5.4871296882629395,5.410648822784424,15.147788047790527,0.74216628074646,1,3,train
5.79087495803833,5.735313892364502,10.963570594787598,0.7435570955276489,1,3,train
5.709507942199707,5.654791355133057,10.790922164916992,0.7621423006057739,1,3,train
5.519400596618652,5.465428352355957,10.64033317565918,0.7706482410430908,1,3,train
5.498216152191162,5.450968265533447,9.294562339782715,0.7748773097991943,1,3,train
5.5785932540893555,5.532100677490234,9.139698028564453,0.7939068078994751,1,3,train
5.532578468322754,5.496330261230469,7.0929107666015625,0.7835633754730225,1,3,val
5.592677116394043,5.547388076782227,8.896514892578125,0.8063223361968994,1,4,train
5.629391193389893,5.578744888305664,9.963295936584473,0.8298648595809937,1,4,train
5.7719879150390625,5.71812629699707,10.601755142211914,0.8530347347259521,1,4,train
5.406430244445801,5.358740329742432,9.365548133850098,0.8621808290481567,1,4,train
5.421382904052734,5.372974395751953,9.503755569458008,0.8896225690841675,1,4,train
5.4850077629089355,5.420176029205322,12.779006004333496,0.9364593029022217,1,4,train
5.556378364562988,5.495992660522461,11.883119583129883,0.970025897026062,1,4,train
5.564334392547607,5.502021789550781,12.261869430541992,1.003255009651184,1,4,train
5.451639652252197,5.405586242675781,9.015766143798828,0.9745550155639648,1,4,val
5.42763090133667,5.369910717010498,11.346563339233398,0.9875531196594238,1,5,train
5.689814567565918,5.635062217712402,10.735392570495605,1.075214147567749,1,5,train
5.303082466125488,5.259151458740234,8.57167911529541,1.072177529335022,1,5,train
5.419977188110352,5.36482048034668,10.809322357177734,1.110076665878296,1,5,train
5.473931789398193,5.4263410568237305,9.288496017456055,1.1483098268508911,1,5,train
5.326420307159424,5.291257381439209,6.804352760314941,1.1410298347473145,1,5,train
5.80000114440918,5.754632949829102,8.828487396240234,1.2259019613265991,1,5,train
5.4257731437683105,5.382770538330078,8.348087310791016,1.2623984813690186,1,5,train
5.3975300788879395,5.358741283416748,7.5057759284973145,1.2596627473831177,1,5,val
5.355623245239258,5.303394794464111,10.183051109313965,1.3132526874542236,1,6,train
5.461275577545166,5.414844989776611,9.021438598632812,1.3232941627502441,1,6,train
5.281652450561523,5.232992172241211,9.453688621520996,1.3919789791107178,1,6,train
5.283252239227295,5.2310662269592285,10.149388313293457,1.4390966892242432,1,6,train
5.691430568695068,5.628164768218994,12.346694946289062,1.5324275493621826,1,6,train
5.510284423828125,5.462165355682373,9.318832397460938,1.5250279903411865,1,6,train
5.489924430847168,5.440079689025879,9.65537166595459,1.5676310062408447,1,6,train
5.396233081817627,5.350913047790527,8.754613876342773,1.5466848611831665,1,6,train
5.352762699127197,5.313992977142334,7.433903217315674,1.600103497505188,1,6,val
5.401157855987549,5.345114707946777,10.871438026428223,1.6861345767974854,1,7,train
5.471646785736084,5.420373439788818,9.92166805267334,1.6651830673217773,1,7,train
5.363178253173828,5.307919502258301,10.70180606842041,1.7494333982467651,1,7,train
5.441762924194336,5.390499114990234,9.894484519958496,1.7914435863494873,1,7,train
5.102436065673828,5.059942245483398,8.149333000183105,1.7471377849578857,1,7,train
5.3039703369140625,5.250877857208252,10.259592056274414,1.7941560745239258,1,7,train
5.497416019439697,5.438857078552246,11.33349609375,1.8916797637939453,1,7,train
5.544389247894287,5.474360942840576,13.612076759338379,1.9676920175552368,1,7,train
